game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,total_violations
73,AHHHH,True,4,EARNS,-Y---,5,5,VOI,APPLY,G----,4,4,LLM,AWAIT,G----,4.0,4.0,VOI,AHHHH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
74,ROUEN,True,4,RAISE,G---Y,4,4,VOI,REBUT,GY-Y-,4,4,LLM,RULED,GY-G-,3.0,3.0,VOI,ROUEN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
75,BUENA,True,4,AIRES,Y--Y-,5,5,VOI,MANCE,-YY-Y,5,5,LLM,NEPAL,YY-Y-,5.0,4.0,VOI,BUENA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
76,MENON,True,6,AIRES,---Y-,5,5,VOI,LEYTE,-G---,4,4,LLM,HEBDO,-G--Y,4.0,4.0,VOI,GEOFF,-GY--,4.0,4.0,LLM,XENON,-GGGG,1.0,1.0,VOI,MENON,GGGGG,0.0,0.0,LLM,0
77,TRASK,True,3,DARES,-YY-Y,5,4,VOI,STARK,YYGYG,3,3,LLM,TRASK,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
78,CASIO,True,5,NEARS,--Y-Y,5,5,VOI,USUAL,-Y-Y-,5,5,LLM,MISHA,-YG-Y,4.0,4.0,VOI,BASIC,-GGGY,2.0,2.0,LLM,CASIO,GGGGG,0.0,0.0,VOI,,,,,,0
79,VOILA,True,3,SIENA,-Y--G,4,4,VOI,MARIA,---YG,4,4,LLM,VOILA,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
80,AURAL,True,3,TASER,-Y--Y,5,5,VOI,PRAIA,-YY-Y,5,4,LLM,AURAL,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
81,LEGER,True,6,RAISE,Y---Y,5,5,VOI,UNDER,---GG,3,3,LLM,LOWER,G--GG,2.0,2.0,VOI,LEVER,GG-GG,1.0,1.0,LLM,LEPER,GG-GG,1.0,1.0,VOI,LEGER,GGGGG,0.0,0.0,LLM,0
82,DALLY,True,4,ARISE,Y----,5,5,VOI,HUANG,--Y--,5,5,LLM,PADDY,-GY-G,3.0,3.0,VOI,DALLY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
83,INIGO,True,5,LASER,-----,5,5,VOI,DITCH,-Y---,5,5,LLM,BOBBI,-Y--Y,5.0,5.0,VOI,OWING,Y-GYY,4.0,4.0,LLM,INIGO,GGGGG,0.0,0.0,VOI,,,,,,0
84,KRILL,True,4,TASER,----Y,5,5,VOI,PROMO,-G---,4,4,LLM,BRICK,-GG-Y,3.0,3.0,VOI,KRILL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
85,SNIDE,True,6,RAISE,--GYG,3,3,VOI,SMILE,G-G-G,2,2,LLM,SEIZE,G-G-G,2.0,2.0,VOI,SPITE,G-G-G,2.0,2.0,LLM,SWINE,G-GYG,2.0,2.0,VOI,SNIDE,GGGGG,0.0,0.0,LLM,0
86,LEWES,True,3,OATES,---GG,3,3,VOI,ELSES,YY-GG,3,3,LLM,LEWES,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
87,TAMER,False,6,AIRES,Y-YG-,4,4,VOI,RAVEN,YG-G-,3,3,LLM,LAGER,-G-GG,2.0,2.0,VOI,FABER,-G-GG,2.0,2.0,LLM,CAPER,-G-GG,2.0,2.0,VOI,HAMER,-GGGG,1.0,1.0,LLM,0
88,COTTA,True,3,AROSE,Y-Y--,5,5,VOI,VOILA,-G--G,3,3,LLM,COTTA,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
89,CORBY,True,3,STARE,---Y-,5,5,VOI,BRICK,YY-Y-,5,5,LLM,CORBY,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
90,POLIS,True,4,ELIAS,-YY-G,4,3,VOI,LOUIS,YG-GG,2,2,LLM,SOLIS,-GGGG,1.0,1.0,VOI,POLIS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
91,ROXAS,True,5,AIRES,Y-Y-G,4,4,VOI,TRAPS,-YY-G,4,4,LLM,RANKS,GY--G,3.0,3.0,VOI,ROJAS,GG-GG,1.0,1.0,LLM,ROXAS,GGGGG,0.0,0.0,VOI,,,,,,0
92,RANCE,True,3,ARISE,YY--G,4,4,VOI,CARVE,YGY-G,3,3,LLM,RANCE,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
93,CARON,True,4,AILES,Y----,5,5,VOI,TAMAR,-G--Y,4,4,LLM,BARON,-GGGG,1.0,1.0,VOI,CARON,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
94,SURYA,True,5,AROSE,YY-Y-,5,5,VOI,RANKS,YY--Y,5,5,LLM,SMART,G-YY-,4.0,4.0,VOI,SUGAR,GG-YY,3.0,3.0,LLM,SURYA,GGGGG,0.0,0.0,VOI,,,,,,0
95,AGGIE,True,4,REALS,-YY--,5,5,VOI,MAYNE,-Y--G,4,4,LLM,ABODE,G---G,3.0,3.0,VOI,AGGIE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
96,CAUSA,True,4,OATES,-G--Y,4,4,VOI,BASIC,-GY-Y,4,4,LLM,SACHA,YGY-G,3.0,3.0,VOI,CAUSA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
97,BAMBA,True,6,EARLS,-G---,4,4,VOI,HAIFA,-G--G,3,3,LLM,PANDA,-G--G,3.0,3.0,VOI,KATYA,-G--G,3.0,3.0,LLM,MAMBA,-GGGG,1.0,1.0,VOI,BAMBA,GGGGG,0.0,0.0,LLM,0
98,MAYNE,True,5,RAISE,-G--G,3,3,VOI,LANGE,-GY-G,3,3,LLM,WAYNE,-GGGG,1.0,1.0,VOI,PAYNE,-GGGG,1.0,1.0,LLM,MAYNE,GGGGG,0.0,0.0,VOI,,,,,,0
99,BOGGS,True,4,LANES,----G,4,4,VOI,COUPS,-G--G,3,3,LLM,TOMBS,-G-YG,3.0,3.0,VOI,BOGGS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
100,FINNS,True,5,LANES,--G-G,3,3,VOI,TONGS,--G-G,3,3,LLM,PUNKS,--G-G,3.0,3.0,VOI,MINDS,-GG-G,2.0,2.0,LLM,FINNS,GGGGG,0.0,0.0,VOI,,,,,,0
