game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,total_violations
19,MEALS,True,3,READS,-GG-G,2,2,VOI,BEANS,-GG-G,2,2,LLM,MEALS,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
20,CREAM,True,4,RATES,YY-Y-,5,5,VOI,GLARE,--YYY,5,5,LLM,DREAM,-GGGG,1.0,1.0,VOI,CREAM,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
21,AWAKE,True,5,AIRES,G--Y-,4,4,VOI,AGENT,G-Y--,4,4,LLM,ABOVE,G---G,3.0,3.0,VOI,APPLE,G---G,3.0,3.0,LLM,AWAKE,GGGGG,0.0,0.0,VOI,,,,,,0
22,OCCUR,True,4,EARNS,--Y--,5,5,VOI,HOUSE,-YY--,5,5,LLM,OUTRO,GY-Y-,4.0,4.0,VOI,OCCUR,GGGGG,0.0,0.0,LLM,,,,,,,,,,,3
23,YEARS,False,6,LASER,-YYYY,5,5,VOI,SHARE,Y-GGY,3,3,LLM,NEARS,-GGGG,1.0,1.0,VOI,GEARS,-GGGG,1.0,1.0,LLM,MEARS,-GGGG,1.0,1.0,VOI,PEARS,-GGGG,1.0,1.0,LLM,0
24,GRADE,True,2,NEARS,-YGY-,4,4,VOI,GRADE,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,,0
25,CHILL,True,6,STARE,-----,5,5,VOI,HOUSE,Y----,5,5,LLM,WHINY,-GG--,3.0,3.0,VOI,CHILI,GGGG-,1.0,1.0,LLM,CHILD,GGGG-,1.0,1.0,VOI,CHILL,GGGGG,0.0,0.0,LLM,2
26,FLOOD,True,4,SIENA,-----,5,5,VOI,HOUSE,-Y---,5,5,LLM,FRODO,G-GYY,3.0,3.0,VOI,FLOOD,GGGGG,0.0,0.0,LLM,,,,,,,,,,,2
27,APPLY,True,4,AROSE,G----,4,4,VOI,AWAIT,G----,4,4,LLM,ALBUM,GY---,4.0,4.0,VOI,APPLY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
28,SMILE,True,4,AIRES,-Y-YY,5,4,VOI,GUISE,--GYG,3,3,LLM,SPINE,G-G-G,2.0,2.0,VOI,SMILE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
29,KNOCK,True,4,DARES,-----,5,5,VOI,HOUSE,-Y---,5,5,LLM,KYOTO,G-G--,3.0,3.0,VOI,KNOCK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,2
30,SLEEP,True,3,AIRES,---GY,4,4,VOI,STEEL,G-GGY,2,2,LLM,SLEEP,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
31,BRICK,True,4,REALS,Y----,5,5,VOI,HOUSE,-----,5,5,LLM,DIRTY,-YY--,5.0,5.0,VOI,BRICK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,3
32,WROTE,True,4,AILES,---Y-,5,5,VOI,HOUSE,-Y--G,4,4,LLM,TROPE,YGG-G,2.0,2.0,VOI,WROTE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,1
33,RATED,True,3,STARE,-YYYY,5,4,VOI,TATER,-GGGY,2,2,LLM,RATED,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
34,ALERT,True,4,AIRES,G-YY-,4,4,VOI,AWARE,G--GY,3,3,LLM,AVERY,G-GG-,2.0,2.0,VOI,ALERT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
35,CAGES,True,3,TASER,-GYG-,3,3,VOI,SAVES,-G-GG,2,2,LLM,CAGES,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
36,TEDDY,True,4,AROSE,----Y,5,5,VOI,HOUSE,----Y,5,5,LLM,TIMED,G--YY,4.0,4.0,VOI,TEDDY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,3
37,COLES,False,6,AROSE,--YYY,5,4,VOI,HOUSE,-G-YY,4,4,LLM,POSED,-GYG-,3.0,3.0,VOI,TONES,-G-GG,2.0,2.0,LLM,MOVES,-G-GG,2.0,2.0,VOI,FOXES,-G-GG,2.0,2.0,LLM,2
38,HWANG,True,4,ELIAS,---Y-,5,5,VOI,HOUSE,G----,4,4,LLM,HARDY,GY---,4.0,4.0,VOI,HWANG,GGGGG,0.0,0.0,LLM,,,,,,,,,,,3
39,WRATH,True,4,AIRES,Y-Y--,5,5,VOI,HOUSE,Y----,5,5,LLM,GRAPH,-GG-G,2.0,2.0,VOI,WRATH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,4
40,MACHO,True,5,READS,--Y--,5,5,VOI,HOUSE,YY---,5,5,LLM,ALTHO,Y--GG,3.0,3.0,VOI,NACHO,-GGGG,1.0,1.0,LLM,MACHO,GGGGG,0.0,0.0,VOI,,,,,,3
41,LOPEZ,True,6,TEARS,-Y---,5,5,VOI,HOUSE,-G--Y,4,4,LLM,MOWED,-G-G-,3.0,3.0,VOI,COVEN,-G-G-,3.0,3.0,LLM,GOOEY,-G-G-,3.0,3.0,VOI,LOPEZ,GGGGG,0.0,0.0,LLM,1
42,GOODY,True,4,AIRES,-----,5,5,VOI,HOUSE,-G---,4,4,LLM,JOONG,-GG-Y,3.0,3.0,VOI,GOODY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,2
43,BROTH,True,3,RATES,Y-Y--,5,4,VOI,BIRTH,G-YGG,2,2,LLM,BROTH,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
44,VERDE,True,3,EARNS,Y-G--,4,4,VOI,MERGE,-GG-G,2,2,LLM,VERDE,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
45,TAMED,True,5,RAISE,-G--Y,4,4,VOI,PALED,-G-GG,2,2,LLM,DATED,-GYGG,2.0,2.0,VOI,TAXED,GG-GG,1.0,1.0,LLM,TAMED,GGGGG,0.0,0.0,VOI,,,,,,0
46,LEAFS,True,5,NEARS,-GG-G,2,2,VOI,LEADS,GGG-G,1,1,LLM,LEAPS,GGG-G,1.0,1.0,VOI,LEAKS,GGG-G,1.0,1.0,LLM,LEAFS,GGGGG,0.0,0.0,VOI,,,,,,0
47,YACHT,True,5,MARES,-G---,4,4,VOI,HOUSE,Y----,5,5,LLM,AAAAH,-G--Y,4.0,4.0,VOI,KATHY,-GYGY,3.0,3.0,LLM,YACHT,GGGGG,0.0,0.0,VOI,,,,,,3
48,MESSY,True,4,TASER,--GY-,4,4,VOI,MESSE,GGGG-,1,1,LLM,MESSI,GGGG-,1.0,1.0,VOI,MESSY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
49,RYDER,True,4,RATES,G--G-,3,3,VOI,ROVER,G--GG,2,2,LLM,RIDER,G-GGG,1.0,1.0,VOI,RYDER,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
50,MOTIF,True,5,ARISE,--Y--,5,5,VOI,HOUSE,-G---,4,4,LLM,GODIN,-G-G-,3.0,3.0,VOI,COMIC,-GYG-,3.0,3.0,LLM,MOTIF,GGGGG,0.0,0.0,VOI,,,,,,3
51,RAVEN,True,4,RAISE,GG--Y,3,3,VOI,RAZER,GG-G-,2,2,LLM,RATED,GG-G-,2.0,2.0,VOI,RAVEN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
52,REICH,True,4,AIRES,-YYY-,5,5,VOI,PRIME,-YG-Y,4,4,LLM,REIGN,GGG--,2.0,2.0,VOI,REICH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
53,ICONS,True,5,TEARS,----G,4,4,VOI,HOUSE,-Y-Y-,5,4,LLM,BLOGS,--G-G,3.0,3.0,VOI,SNOWS,-YG-G,3.0,3.0,LLM,ICONS,GGGGG,0.0,0.0,VOI,,,,,,2
54,SILKY,True,4,TEARS,----Y,5,5,VOI,HOUSE,---Y-,5,5,LLM,SPINY,G-Y-G,3.0,3.0,VOI,SILKY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,1
55,CARVE,True,4,AIRES,Y-GY-,4,4,VOI,EARLY,YGG--,3,3,LLM,CARTE,GGG-G,1.0,1.0,VOI,CARVE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
56,LAGER,True,5,STARE,--YYY,5,4,VOI,HOUSE,----Y,5,5,LLM,CREAM,-YYY-,5.0,5.0,VOI,RAKER,-G-GG,2.0,2.0,LLM,LAGER,GGGGG,0.0,0.0,VOI,,,,,,4
57,JERKS,True,6,TASER,--YYY,5,5,VOI,VERSE,-GGY-,3,3,LLM,FERNS,-GG-G,2.0,2.0,VOI,BERKS,-GGGG,1.0,1.0,LLM,PERKS,-GGGG,1.0,1.0,VOI,JERKS,GGGGG,0.0,0.0,LLM,0
58,LOTUS,True,4,TEARS,Y---G,4,4,VOI,STOPS,-YY-G,4,4,LLM,BOLTS,-GYYG,3.0,3.0,VOI,LOTUS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
59,LACEY,True,5,TASER,-G-G-,3,3,VOI,PAVED,-G-G-,3,3,LLM,HALEN,-GYG-,3.0,3.0,VOI,BABEL,-G-GY,3.0,3.0,LLM,LACEY,GGGGG,0.0,0.0,VOI,,,,,,0
60,TUDOR,True,4,TALES,G----,4,4,VOI,THICK,G----,4,4,LLM,TONTO,GY---,4.0,4.0,VOI,TUDOR,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
61,QUOTA,True,4,REALS,--Y--,5,5,VOI,HOUSE,-YY--,5,5,LLM,AUDIO,YG--Y,4.0,4.0,VOI,QUOTA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,3
62,MOURN,True,3,REALS,Y----,5,5,VOI,HOUSE,-GG--,3,3,LLM,MOURN,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,3
63,PROMO,True,5,RAISE,Y----,5,5,VOI,HOUSE,-Y---,5,5,LLM,TYROL,--YY-,5.0,4.0,VOI,BROWN,-GG--,3.0,3.0,LLM,PROMO,GGGGG,0.0,0.0,VOI,,,,,,3
64,CASTE,True,5,AIRES,Y--YY,5,4,VOI,PAUSE,-G-YG,3,3,LLM,TASTE,-GGGG,1.0,1.0,VOI,WASTE,-GGGG,1.0,1.0,LLM,CASTE,GGGGG,0.0,0.0,VOI,,,,,,0
65,CAPRI,True,4,ARISE,YYY--,5,4,VOI,MORIA,--YYY,5,4,LLM,VICAR,-YYYY,5.0,4.0,VOI,CAPRI,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
66,ALIAS,True,2,ARISE,G-GY-,3,3,VOI,ALIAS,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,,0
67,PADDY,True,4,LANES,-G---,4,4,VOI,HOUSE,-----,5,5,LLM,CAPRI,-GY--,4.0,4.0,VOI,PADDY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,3
68,BLOBS,True,6,ARISE,---Y-,5,5,VOI,HOUSE,-Y-Y-,5,4,LLM,SNOWS,--G-G,3.0,3.0,VOI,BLOCS,GGG-G,1.0,1.0,LLM,BLOGS,GGG-G,1.0,1.0,VOI,BLOBS,GGGGG,0.0,0.0,LLM,2
69,DILLY,True,4,AROSE,-----,5,5,VOI,HOUSE,-----,5,5,LLM,DIGIT,GG---,3.0,3.0,VOI,DILLY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,3
70,GUTSY,True,4,REALS,----Y,5,5,VOI,HOUSE,--YG-,4,4,LLM,PUSSY,-G-GG,2.0,2.0,VOI,GUTSY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,1
71,TABOR,True,5,AIRES,Y-Y--,5,5,VOI,HOUSE,-Y---,5,5,LLM,BROAD,YYYY-,5.0,5.0,VOI,LABOR,-GGGG,1.0,1.0,LLM,TABOR,GGGGG,0.0,0.0,VOI,,,,,,4
72,INLAY,True,5,AROSE,Y----,5,5,VOI,HOUSE,-----,5,5,LLM,PADDY,-Y--G,4.0,4.0,VOI,FLAKY,-YY-G,4.0,3.0,LLM,INLAY,GGGGG,0.0,0.0,VOI,,,,,,4
73,AHHHH,True,3,RAINE,-Y---,5,5,VOI,HOUSE,Y----,5,5,LLM,AHHHH,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,2
74,ROUEN,False,6,ANSEL,-Y-G-,4,4,VOI,BONEY,-GYG-,3,3,LLM,WOVEN,-G-GG,2.0,2.0,VOI,COHEN,-G-GG,2.0,2.0,LLM,DOZEN,-G-GG,2.0,2.0,VOI,TOKEN,-G-GG,2.0,2.0,LLM,0
75,BUENA,True,4,ARISE,Y---Y,5,5,VOI,HOUSE,--Y-Y,5,5,LLM,BEAUX,GYYY-,4.0,4.0,VOI,BUENA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,3
76,MENON,True,5,RATES,---Y-,5,5,VOI,HOUSE,-Y--Y,5,5,LLM,DEMON,-GYGG,2.0,2.0,VOI,MELON,GG-GG,1.0,1.0,LLM,MENON,GGGGG,0.0,0.0,VOI,,,,,,1
77,TRASK,True,4,ARISE,YG-G-,3,3,VOI,BRASH,-GGG-,2,2,LLM,GRASS,-GGG-,2.0,2.0,VOI,TRASK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
78,CASIO,True,3,AROSE,Y-YY-,5,5,VOI,COAST,GYYY-,4,3,LLM,CASIO,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,1
79,VOILA,True,4,AIRES,YY---,5,5,VOI,RAISE,-YG--,4,4,LLM,OUIJA,Y-G-G,3.0,3.0,VOI,VOILA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,3
80,AURAL,True,4,ARIES,GY---,4,4,VOI,AWARD,G-YY-,4,4,LLM,AKBAR,G--GY,3.0,3.0,VOI,AURAL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
81,LEGER,True,4,TALES,--YG-,4,4,VOI,LEVEL,GG-G-,2,2,LLM,LEPER,GG-GG,1.0,1.0,VOI,LEGER,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
82,DALLY,True,4,AIRES,Y----,5,5,VOI,HOUSE,-----,5,5,LLM,PADDY,-GY-G,3.0,3.0,VOI,DALLY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,3
83,INIGO,True,5,OATES,Y----,5,5,VOI,HOUSE,-Y---,5,5,LLM,PROMO,----G,4.0,4.0,VOI,DINGO,-YYGG,3.0,2.0,LLM,INIGO,GGGGG,0.0,0.0,VOI,,,,,,2
84,KRILL,True,4,RACES,Y----,5,5,VOI,SPACE,-----,5,5,LLM,TYROL,--Y-G,4.0,4.0,VOI,KRILL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5
85,SNIDE,True,4,LASER,--YY-,5,5,VOI,HOUSE,---YG,4,4,LLM,SNIPE,GGG-G,1.0,1.0,VOI,SNIDE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
86,LEWES,True,4,STEAL,Y-Y-Y,5,5,VOI,WELDS,YGY-G,3,3,LLM,LEWIS,GGG-G,1.0,1.0,VOI,LEWES,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
87,TAMER,True,6,ELISA,Y---Y,5,5,VOI,HOUSE,----Y,5,5,LLM,RATED,YGYG-,3.0,3.0,VOI,TAKER,GG-GG,1.0,1.0,LLM,TAPER,GG-GG,1.0,1.0,VOI,TAMER,GGGGG,0.0,0.0,LLM,2
88,COTTA,True,5,AILES,Y----,5,5,VOI,HOUSE,-G---,4,4,LLM,MORAY,-G-Y-,4.0,4.0,VOI,GOTTA,-GGGG,1.0,1.0,LLM,COTTA,GGGGG,0.0,0.0,VOI,,,,,,3
89,CORBY,False,6,LASER,----Y,5,5,VOI,HOUSE,-G---,4,4,LLM,RODIN,YG---,4.0,4.0,VOI,PORKY,-GG-G,2.0,2.0,LLM,MORTY,-GG-G,2.0,2.0,VOI,WORRY,-GG-G,2.0,2.0,LLM,3
90,POLIS,True,4,ARIES,--Y-G,4,4,VOI,KINGS,-Y--G,4,4,LLM,IPODS,YYY-G,4.0,3.0,VOI,POLIS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
91,ROXAS,True,4,AROSE,YYYY-,5,4,VOI,ROARS,GGY-G,2,2,LLM,ROJAS,GG-GG,1.0,1.0,VOI,ROXAS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
92,RANCE,True,4,OATES,-G-Y-,4,4,VOI,GAUGE,-G--G,3,3,LLM,CARVE,YGY-G,3.0,3.0,VOI,RANCE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
93,CARON,True,5,AILES,Y----,5,5,VOI,SPACE,--YY-,5,5,LLM,COTTA,GY--Y,4.0,4.0,VOI,CANON,GG-GG,1.0,1.0,LLM,CARON,GGGGG,0.0,0.0,VOI,,,,,,2
94,SURYA,True,4,SIENA,G---G,3,3,VOI,SALSA,G---G,3,3,LLM,SORTA,G-G-G,2.0,2.0,VOI,SURYA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
95,AGGIE,True,3,ARIES,G-YY-,4,3,VOI,ANGIE,G-GGG,1,1,LLM,AGGIE,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
96,CAUSA,True,3,ARISE,Y--G-,4,4,VOI,CLASH,G-YG-,3,3,LLM,CAUSA,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
97,BAMBA,True,6,ARISE,Y----,5,5,VOI,HOUSE,-----,5,5,LLM,DALLY,-G---,4.0,4.0,VOI,PAGAN,-G-Y-,4.0,4.0,LLM,BAFTA,GG--G,2.0,2.0,VOI,BAMBA,GGGGG,0.0,0.0,LLM,3
98,MAYNE,True,4,RAISE,-G--G,3,3,VOI,GAUGE,-G--G,3,3,LLM,CALLE,-G--G,3.0,3.0,VOI,MAYNE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
99,BOGGS,True,6,AILES,----G,4,4,VOI,HOUSE,-G-Y-,4,4,LLM,DORMS,-G--G,3.0,3.0,VOI,COOKS,-G--G,3.0,3.0,LLM,NOTTS,-G--G,3.0,3.0,VOI,BOGGS,GGGGG,0.0,0.0,LLM,2
100,FINNS,False,6,RAISE,--YY-,5,5,VOI,HOUSE,---Y-,5,5,LLM,SILKY,YG---,4.0,4.0,VOI,MINTS,-GG-G,2.0,2.0,LLM,WINDS,-GG-G,2.0,2.0,VOI,PINGS,-GG-G,2.0,2.0,LLM,3
