game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
11,YOUNG,True,3,THERE,-----,5,5,LLM,CLOUD,--YY-,5,4,LLM,YOUNG,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
12,MEANS,True,3,THERE,--Y--,5,5,LLM,WOMEN,--YYY,5,4,LLM,MEANS,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
13,TRUTH,True,3,THERE,GY-Y-,4,4,LLM,TORCH,G-Y-G,3,3,LLM,TRUTH,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
14,FIRED,True,5,THERE,--YY-,5,4,LLM,ORDER,-YYG-,4,4,LLM,DARED,--GGG,2,2,LLM,WIRED,-GGGG,1,1,LLM,FIRED,GGGGG,0,0,LLM,,,,,
15,FOLKS,True,3,OTHER,Y----,5,5,LLM,CLOUD,-YY--,5,5,LLM,FOLKS,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
16,CHILE,True,5,OTHER,--YY-,5,5,LLM,CHECK,GGY--,3,3,LLM,CHASE,GG--G,2,2,LLM,CHIME,GGG-G,1,1,LLM,CHILE,GGGGG,0,0,LLM,,,,,
17,BLACK,True,3,THINK,----G,4,4,LLM,BREAK,G--YG,3,3,LLM,BLACK,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
18,GRANT,True,2,RIGHT,Y-Y-G,4,4,LLM,GRANT,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,
19,MEALS,True,4,RIGHT,-----,5,5,LLM,PLACE,-YG-Y,4,4,LLM,LEADS,YGG-G,2,2,LLM,MEALS,GGGGG,0,0,LLM,,,,,,,,,,
20,CREAM,True,3,THERE,--GY-,4,4,LLM,DREAM,-GGGG,1,1,LLM,CREAM,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
21,AWAKE,True,3,RIGHT,-----,5,5,LLM,PLACE,--G-G,3,3,LLM,AWAKE,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
22,OCCUR,True,5,THINK,-----,5,5,LLM,WORLD,-YY--,5,5,LLM,MAJOR,---YG,4,4,LLM,OFFER,G---G,3,3,LLM,OCCUR,GGGGG,0,0,LLM,,,,,
23,YEARS,True,5,THERE,--YG-,4,4,LLM,LEARN,-GGG-,2,2,LLM,BEARS,-GGGG,1,1,LLM,FEARS,-GGGG,1,1,LLM,YEARS,GGGGG,0,0,LLM,,,,,
24,GRADE,True,3,THEIR,--Y-Y,5,5,LLM,LARGE,-YYYG,4,4,LLM,GRADE,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
25,CHILL,True,4,OTHER,--Y--,5,5,LLM,CHIPS,GGG--,2,2,LLM,CHILD,GGGG-,1,1,LLM,CHILL,GGGGG,0,0,LLM,,,,,,,,,,
26,FLOOD,True,3,THINK,-----,5,5,LLM,WORLD,-Y-YG,4,4,LLM,FLOOD,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
27,APPLY,True,5,THINK,-----,5,5,LLM,WORLD,---G-,4,4,LLM,FEELS,---G-,4,4,LLM,GULLY,---GG,3,3,LLM,APPLY,GGGGG,0,0,LLM,,,,,
28,SMILE,True,4,THERE,----G,4,4,LLM,PLACE,-Y--G,4,4,LLM,LOOSE,Y--YG,4,4,LLM,SMILE,GGGGG,0,0,LLM,,,,,,,,,,
29,KNOCK,True,4,THERE,-----,5,5,LLM,AUDIO,----Y,5,5,LLM,BLOCK,--GGG,2,2,LLM,KNOCK,GGGGG,0,0,LLM,,,,,,,,,,
30,SLEEP,True,3,THERE,--G-Y,4,4,LLM,SEEMS,GYG--,3,3,LLM,SLEEP,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
31,BRICK,True,4,WORLD,--Y--,5,5,LLM,RIGHT,YY---,5,4,LLM,PRICE,-GGG-,2,2,LLM,BRICK,GGGGG,0,0,LLM,,,,,,,,,,
32,WROTE,True,4,THINK,Y----,5,5,LLM,STATE,---GG,3,3,LLM,QUOTE,--GGG,2,2,LLM,WROTE,GGGGG,0,0,LLM,,,,,,,,,,
33,RATED,True,4,THINK,Y----,5,5,LLM,STORE,-Y-YY,5,5,LLM,AFTER,Y-GGY,3,3,LLM,RATED,GGGGG,0,0,LLM,,,,,,,,,,
34,ALERT,True,3,OTHER,-Y-YY,5,4,LLM,TRADE,YYY-Y,5,5,LLM,ALERT,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
35,CAGES,True,3,THINK,-----,5,5,LLM,RAGES,-GGGG,1,1,CSS_REPAIR,CAGES,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
36,TEDDY,True,3,THERE,G-Y--,4,4,LLM,TESTS,GG---,3,3,LLM,TEDDY,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
37,COLES,False,6,THERE,--Y--,5,5,LLM,MONEY,-G-G-,3,3,LLM,LOVES,YG-GG,2,2,LLM,SOLES,-GGGG,1,1,LLM,POLES,-GGGG,1,1,LLM,FOLES,-GGGG,1,1,LLM
38,HWANG,True,4,OTHER,--Y--,5,5,LLM,HAPPY,GY---,4,4,LLM,HUMAN,G--YY,4,3,LLM,HWANG,GGGGG,0,0,LLM,,,,,,,,,,
39,WRATH,True,4,THINK,YY---,5,5,LLM,SOUTH,---GG,3,3,LLM,EARTH,-YYGG,3,3,LLM,WRATH,GGGGG,0,0,LLM,,,,,,,,,,
40,MACHO,True,3,THERE,-Y---,5,5,LLM,HUMAN,Y-YY-,5,5,LLM,MACHO,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
41,LOPEZ,True,4,OTHER,Y--G-,4,4,LLM,WOMEN,-G-G-,3,3,LLM,LOVES,GG-G-,2,2,LLM,LOPEZ,GGGGG,0,0,LLM,,,,,,,,,,
42,GOODY,True,5,ABOUT,--G--,4,4,LLM,KNOWN,--G--,4,4,LLM,SCORE,--G--,4,4,LLM,FLOOD,--GYY,4,3,LLM,GOODY,GGGGG,0,0,LLM,,,,,
43,BROTH,True,3,OTHER,YYY-Y,5,4,LLM,NORTH,-YYGG,3,3,LLM,BROTH,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
44,VERDE,True,4,RIGHT,Y----,5,5,LLM,LEARN,-G-Y-,4,4,LLM,VERSE,GGG-G,1,1,LLM,VERDE,GGGGG,0,0,LLM,,,,,,,,,,
45,TAMED,True,5,THERE,G-Y--,4,4,LLM,TEXAS,GY-Y-,4,4,LLM,TAKEN,GG-G-,2,2,LLM,TAPED,GG-GG,1,1,LLM,TAMED,GGGGG,0,0,LLM,,,,,
46,LEAFS,True,3,FIRST,Y--Y-,5,5,LLM,SAFES,-YYYG,4,3,LLM,LEAFS,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
47,YACHT,True,4,THINK,YY---,5,5,LLM,SOUTH,---YY,5,5,LLM,HAYAT,YGY-G,3,3,LLM,YACHT,GGGGG,0,0,LLM,,,,,,,,,,
48,MESSY,True,4,THINK,-----,5,5,LLM,SOLAR,Y----,5,5,CSS_REPAIR,JESUS,-GG-Y,3,3,LLM,MESSY,GGGGG,0,0,LLM,,,,,,,,,,
49,RYDER,True,4,THINK,-----,5,5,LLM,ROLES,G--G-,3,3,CSS_REPAIR,RACER,G--GG,2,2,LLM,RYDER,GGGGG,0,0,LLM,,,,,,,,,,
50,MOTIF,True,4,THERE,Y----,5,5,LLM,STUNT,-Y---,5,5,LLM,FATAL,Y-G--,4,4,LLM,MOTIF,GGGGG,0,0,LLM,,,,,,,,,,
51,RAVEN,True,4,THERE,--YY-,5,5,LLM,ORDER,-Y-G-,4,4,LLM,CARES,-GYG-,3,3,LLM,RAVEN,GGGGG,0,0,LLM,,,,,,,,,,
52,REICH,True,3,RIGHT,GY-Y-,4,3,LLM,RHINO,GYG--,3,3,LLM,REICH,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
53,ICONS,True,4,RIGHT,-Y---,5,5,LLM,MEDIA,---Y-,5,5,LLM,UNION,-YYY-,5,4,LLM,ICONS,GGGGG,0,0,LLM,,,,,,,,,,
54,SILKY,True,4,THEIR,---Y-,5,5,LLM,UNION,--Y--,5,5,LLM,BILLS,-GG-Y,3,3,LLM,SILKY,GGGGG,0,0,LLM,,,,,,,,,,
55,CARVE,True,4,THINK,-----,5,5,LLM,WORLD,--G--,4,4,LLM,SERVE,--GGG,2,2,LLM,CARVE,GGGGG,0,0,LLM,,,,,,,,,,
56,LAGER,True,6,FIRST,--Y--,5,5,LLM,WHERE,--YY-,5,4,LLM,ORDER,---GG,3,3,LLM,PAPER,-G-GG,2,2,LLM,LAYER,GG-GG,1,1,LLM,LAGER,GGGGG,0,0,LLM
57,JERKS,True,6,RIGHT,Y----,5,5,LLM,LEARN,-G-Y-,4,4,LLM,VERSE,-GGY-,3,3,LLM,SERUM,YGG--,3,3,LLM,PERKS,-GGGG,1,1,LLM,JERKS,GGGGG,0,0,LLM
58,LOTUS,True,4,RIGHT,----Y,5,5,LLM,STATE,YY---,5,5,LLM,TOOLS,YG-YG,3,3,LLM,LOTUS,GGGGG,0,0,LLM,,,,,,,,,,
59,LACEY,True,4,THINK,-----,5,5,LLM,CLOUD,YY---,5,5,LLM,SCALE,-YYYY,5,4,LLM,LACEY,GGGGG,0,0,LLM,,,,,,,,,,
60,TUDOR,True,3,OTHER,YY--G,4,4,LLM,MOTOR,--YGG,3,3,LLM,TUDOR,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
61,QUOTA,True,4,THINK,Y----,5,5,LLM,STARE,-YY--,5,5,LLM,FAULT,-YY-Y,5,4,LLM,QUOTA,GGGGG,0,0,LLM,,,,,,,,,,
62,MOURN,True,5,THERE,---G-,4,4,LLM,BOARD,-G-G-,3,3,LLM,WORRY,-G-G-,3,3,LLM,POURS,-GGG-,2,2,LLM,MOURN,GGGGG,0,0,LLM,,,,,
63,PROMO,True,6,RIGHT,Y----,5,5,LLM,LEARN,---Y-,5,5,LLM,WORDS,-YY--,5,5,LLM,PROOF,GGGY-,2,2,LLM,PROVO,GGG-G,1,1,LLM,PROMO,GGGGG,0,0,LLM
64,CASTE,True,5,THINK,Y----,5,5,LLM,STARE,YYY-G,4,4,LLM,WASTE,-GGGG,1,1,LLM,PASTE,-GGGG,1,1,LLM,CASTE,GGGGG,0,0,LLM,,,,,
65,CAPRI,True,4,THINK,--Y--,5,5,LLM,VIDEO,-Y---,5,5,LLM,MUSIC,---YY,5,5,LLM,CAPRI,GGGGG,0,0,LLM,,,,,,,,,,
66,ALIAS,True,4,THINK,--G--,4,4,LLM,PRICE,--G--,4,4,LLM,BUILD,--GY-,4,4,LLM,ALIAS,GGGGG,0,0,LLM,,,,,,,,,,
67,PADDY,True,5,THERE,-----,5,5,LLM,DONAL,Y--Y-,5,5,CSS_REPAIR,MAIDS,-G-G-,3,3,LLM,CADDY,-GGGG,1,1,LLM,PADDY,GGGGG,0,0,LLM,,,,,
68,BLOBS,True,5,RIGHT,-----,5,5,LLM,PLACE,-G---,4,4,LLM,FLOSS,-GG-G,2,2,LLM,BLOWS,GGG-G,1,1,LLM,BLOBS,GGGGG,0,0,LLM,,,,,
69,DILLY,False,6,THEIR,---Y-,5,5,LLM,GOING,--Y--,5,5,LLM,PILLS,-GGG-,2,2,LLM,WILLY,-GGGG,1,1,LLM,BILLY,-GGGG,1,1,LLM,FILLY,-GGGG,1,1,LLM
70,GUTSY,True,4,THERE,Y----,5,5,LLM,STILL,YY---,5,5,LLM,COAST,---GY,4,4,LLM,GUTSY,GGGGG,0,0,LLM,,,,,,,,,,
71,TABOR,True,4,RIGHT,Y---Y,5,5,LLM,ENTER,--Y-G,4,4,LLM,TUMOR,G--GG,2,2,LLM,TABOR,GGGGG,0,0,LLM,,,,,,,,,,
72,INLAY,True,3,THINK,--YY-,5,5,LLM,INDIA,GG--Y,3,3,LLM,INLAY,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
73,AHHHH,True,4,THERE,-G---,4,4,LLM,CHINA,-G--Y,4,4,LLM,SHADY,-GY--,4,4,LLM,AHHHH,GGGGG,0,0,LLM,,,,,,,,,,
74,ROUEN,True,5,WHERE,--YY-,5,5,LLM,ORDER,YY-G-,4,4,LLM,ROLES,GG-G-,2,2,LLM,ROMEO,GG-G-,2,2,LLM,ROUEN,GGGGG,0,0,LLM,,,,,
75,BUENA,True,4,THINK,---G-,4,4,LLM,FOUND,--YG-,4,4,LLM,SUNNY,-G-G-,3,3,LLM,BUENA,GGGGG,0,0,LLM,,,,,,,,,,
76,MENON,True,4,OTHER,Y--Y-,5,5,LLM,MOVIE,GY--Y,4,4,LLM,MELON,GG-GG,1,1,LLM,MENON,GGGGG,0,0,LLM,,,,,,,,,,
77,TRASK,True,3,THERE,G--Y-,4,4,LLM,TRACK,GGG-G,1,1,LLM,TRASK,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
78,CASIO,True,4,RIGHT,-Y---,5,5,LLM,MEDIA,---GY,4,4,LLM,PLAIN,--YG-,4,4,LLM,CASIO,GGGGG,0,0,LLM,,,,,,,,,,
79,VOILA,True,6,WORLD,-G-G-,3,3,LLM,TOOLS,-G-G-,3,3,LLM,HOLLY,-G-G-,3,3,LLM,NOBLE,-G-G-,3,3,LLM,KOALA,-G-GG,2,2,LLM,VOILA,GGGGG,0,0,LLM
80,AURAL,True,4,THINK,-----,5,5,LLM,PLACE,-YY--,5,5,LLM,ROYAL,Y--GG,3,3,LLM,AURAL,GGGGG,0,0,LLM,,,,,,,,,,
81,LEGER,True,6,THERE,--YYY,5,4,LLM,FEVER,-G-GG,2,2,LLM,WEBER,-G-GG,2,2,LLM,MEYER,-G-GG,2,2,LLM,NEUER,-G-GG,2,2,LLM,LEGER,GGGGG,0,0,LLM
82,DALLY,False,6,RIGHT,-----,5,5,LLM,PLACE,-YY--,5,5,LLM,FALLS,-GGG-,2,2,LLM,WALLY,-GGGG,1,1,LLM,BALLY,-GGGG,1,1,LLM,LALLY,-GGGG,1,1,LLM
83,INIGO,True,3,THINK,--GY-,4,4,LLM,UNION,-GGY-,3,3,LLM,INIGO,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
84,KRILL,True,4,RIGHT,YY---,5,4,LLM,PRIME,-GG--,3,3,LLM,BRINK,-GG-Y,3,3,LLM,KRILL,GGGGG,0,0,LLM,,,,,,,,,,
85,SNIDE,True,4,WORLD,----Y,5,5,LLM,MEDIA,-YYY-,5,5,LLM,EDITS,YYG-Y,4,4,LLM,SNIDE,GGGGG,0,0,LLM,,,,,,,,,,
86,LEWES,True,3,THERE,--Y-Y,5,4,LLM,LEVEL,GG-G-,2,2,LLM,LEWES,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
87,TAMER,True,3,OTHER,-Y-GG,3,3,LLM,TIMER,G-GGG,1,1,LLM,TAMER,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
88,COTTA,True,6,THINK,Y----,5,5,LLM,STATE,-YYG-,4,4,LLM,PATTY,-YGG-,3,3,LLM,GOTTA,-GGGG,1,1,LLM,LOTTA,-GGGG,1,1,LLM,COTTA,GGGGG,0,0,LLM
89,CORBY,True,6,RIGHT,Y----,5,5,LLM,EARLY,--G-G,3,3,LLM,SORRY,-GG-G,2,2,LLM,CORNY,GGG-G,1,1,LLM,CORKY,GGG-G,1,1,LLM,CORBY,GGGGG,0,0,LLM
90,POLIS,True,5,RIGHT,-Y---,5,5,LLM,MEDIA,---G-,4,4,LLM,LOUIS,YG-GG,2,2,LLM,SOLIS,-GGGG,1,1,LLM,POLIS,GGGGG,0,0,LLM,,,,,
91,ROXAS,True,4,THINK,-----,5,5,LLM,REALS,G-Y-G,3,3,CSS_REPAIR,RAMOS,GY-YG,3,3,LLM,ROXAS,GGGGG,0,0,LLM,,,,,,,,,,
92,RANCE,True,4,WHERE,---YG,4,4,LLM,LARGE,-GY-G,3,3,LLM,RAISE,GG--G,2,2,LLM,RANCE,GGGGG,0,0,LLM,,,,,,,,,,
93,CARON,True,4,OTHER,Y---Y,5,5,LLM,DORMS,-YG--,4,4,LLM,CARGO,GGG-Y,2,2,LLM,CARON,GGGGG,0,0,LLM,,,,,,,,,,
94,SURYA,True,5,THERE,---Y-,5,5,LLM,ROUND,Y-Y--,5,5,LLM,CURBS,-GG-Y,3,3,LLM,SURLY,GGG-Y,2,2,LLM,SURYA,GGGGG,0,0,LLM,,,,,
95,AGGIE,True,4,RIGHT,-YG--,4,4,LLM,MAGIC,-YGG-,3,3,LLM,ANGIE,G-GGG,1,1,LLM,AGGIE,GGGGG,0,0,LLM,,,,,,,,,,
96,CAUSA,True,4,OTHER,-----,5,5,LLM,SNAIL,Y-Y--,5,5,CSS_REPAIR,MASKS,-GY--,4,4,LLM,CAUSA,GGGGG,0,0,LLM,,,,,,,,,,
97,BAMBA,True,5,WORLD,-----,5,5,LLM,THINK,-----,5,5,LLM,SPACE,--Y--,5,5,LLM,GAMMA,-GG-G,2,2,LLM,BAMBA,GGGGG,0,0,LLM,,,,,
98,MAYNE,True,6,OTHER,---Y-,5,5,LLM,PLACE,--Y-G,4,4,LLM,MAIZE,GG--G,2,2,LLM,MAEVE,GG--G,2,2,LLM,MAYBE,GGG-G,1,1,LLM,MAYNE,GGGGG,0,0,LLM
99,BOGGS,True,5,THINK,-----,5,5,LLM,CLOUD,--Y--,5,5,LLM,POWER,-G---,4,4,LLM,BOMBS,GG--G,2,2,LLM,BOGGS,GGGGG,0,0,LLM,,,,,
100,FINNS,True,4,THINK,--YG-,4,4,LLM,PIANO,-G-G-,3,3,LLM,LIENS,-G-GG,2,2,CSS_REPAIR,FINNS,GGGGG,0,0,LLM,,,,,,,,,,
