game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
21,GWGW,True,5,RGBW,1B1W,LLM,252,WGOO,0B2W,CSS,35,OYRW,1B0W,VOI,3,GWWW,3B0W,CSS,1,GWGW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
22,YWWG,True,4,RGBW,0B2W,LLM,312,GROO,0B1W,CSS,62,BYGY,0B2W,VOI,8,YWWG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
23,BRYG,True,4,RGBW,0B3W,LLM,136,WROB,1B1W,CSS,26,BRGY,2B2W,VOI,1,BRYG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
24,OGYG,True,5,RGBW,1B0W,LLM,108,OOBY,1B1W,CSS,24,YOYW,1B1W,VOI,3,YYBB,0B1W,CSS,1,OGYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
25,WYYR,True,5,RGBW,0B2W,LLM,312,BBGY,0B1W,CSS,56,OOWG,0B1W,VOI,7,YWRR,1B2W,CSS,1,WYYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
26,BYOW,True,5,RGBW,1B1W,LLM,252,RYYB,1B1W,CSS,38,BWYW,2B1W,VOI,3,OBYW,1B3W,CSS,1,BYOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
27,RRBG,True,4,RGBW,2B1W,LLM,48,BRBW,2B0W,CSS,9,BGYW,0B2W,VOI,1,RRBG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
28,GYRB,True,4,RGBW,0B3W,LLM,136,WBRY,1B2W,CSS,20,WYGB,2B1W,VOI,1,GYRB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
29,ORRG,True,5,RGBW,0B2W,LLM,312,GWOO,0B2W,CSS,41,ORGG,3B0W,VOI,5,ORGR,2B2W,CSS,1,ORRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
30,YGBR,True,5,RGBW,2B1W,LLM,48,RBWW,0B2W,CSS,8,WGBB,2B0W,VOI,3,GGBR,3B0W,CSS,2,YGBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
31,GBWR,True,5,ROYW,0B2W,LLM,312,ORRG,0B2W,CSS,52,GWBR,2B2W,VOI,3,WGBR,1B3W,CSS,2,GBWR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
32,BRGB,True,5,RGBW,0B3W,LLM,136,WBYG,0B2W,CSS,29,OWRB,1B1W,VOI,4,GRGB,3B0W,CSS,1,BRGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
33,YGRW,True,5,RGBW,2B1W,LLM,48,WRBW,1B1W,CSS,15,BGOW,2B0W,VOI,3,GGRW,3B0W,CSS,1,YGRW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
34,RWGY,True,5,RGBW,1B2W,LLM,132,RBGY,3B0W,CSS,6,RBGG,2B0W,VOI,2,RBWY,2B1W,CSS,1,RWGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
35,YYYO,True,4,RGBW,0B0W,LLM,16,YYOY,2B2W,CSS,3,OYYY,2B2W,VOI,2,YYYO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
36,RWYR,True,4,RGBO,1B0W,LLM,108,RYYW,2B1W,CSS,7,RYRY,1B2W,VOI,1,RWYR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
37,YBBY,True,5,RGBW,1B0W,LLM,108,RROO,0B0W,CSS,24,YYBB,2B2W,VOI,2,BYBY,2B2W,CSS,1,YBBY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
38,YGYB,True,3,ROYW,1B0W,LLM,108,GYYG,1B2W,CSS,3,YGYB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,WOBR,True,5,RGYB,0B2W,LLM,312,WYGW,1B0W,CSS,46,YYRO,0B2W,VOI,8,BROW,0B4W,CSS,1,WOBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
40,BYRG,True,4,RGBY,0B4W,LLM,9,GYRB,2B2W,CSS,2,GRYB,0B4W,VOI,1,BYRG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
41,RBBO,True,4,RGBW,2B0W,LLM,96,WGYW,0B0W,CSS,9,ROBB,2B2W,VOI,1,RBBO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
42,OBRO,True,6,RGBW,0B2W,LLM,312,GYYB,0B1W,CSS,54,WOOG,0B2W,VOI,8,YWRO,2B0W,CSS,2,BWWO,1B1W,VOI,1,OBRO,4B0W,CSS,1,,,,,,,,,,,,,,,,
43,WRYR,True,4,RGBW,0B2W,LLM,312,YBYR,2B0W,CSS,31,YWOR,1B2W,VOI,3,WRYR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
44,GGRY,True,4,RGYB,1B2W,LLM,132,BRYO,0B2W,CSS,38,YGRW,2B1W,VOI,2,GGRY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
45,YYYG,True,4,RGYW,1B1W,LLM,252,GOGW,0B1W,CSS,50,BWYB,1B0W,VOI,9,YYYG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
46,ROBW,True,4,RGBW,3B0W,LLM,20,RGBY,2B0W,CSS,12,RGWW,2B0W,VOI,6,ROBW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
47,WGBB,True,2,RGBW,2B1W,LLM,48,WGBB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,BOOR,True,4,RGBW,0B2W,LLM,312,WROR,2B0W,CSS,38,YROB,1B2W,VOI,6,BOOR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
49,WWOY,True,4,RYBO,0B2W,LLM,312,GGRB,0B0W,CSS,21,YOWW,0B4W,VOI,1,WWOY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
50,WWGR,True,5,RGBW,0B3W,LLM,136,OWRB,1B1W,CSS,26,YWGR,3B0W,VOI,2,GWGR,3B0W,CSS,1,WWGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
51,YBYB,True,6,ROBY,0B2W,LLM,312,GYGB,1B1W,CSS,52,WWYB,2B0W,VOI,6,WGRB,1B0W,CSS,2,BBYB,3B0W,VOI,1,YBYB,4B0W,CSS,1,,,,,,,,,,,,,,,,
52,WBWR,True,4,RGBO,0B2W,LLM,312,BWRB,0B3W,CSS,3,YBWR,3B0W,VOI,1,WBWR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
53,GOWY,True,4,RGBW,0B2W,LLM,312,WORR,1B1W,CSS,53,BOWO,2B0W,VOI,5,GOWY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
54,RYWO,True,4,RGBW,1B1W,LLM,252,ORRW,0B3W,CSS,12,RWOY,1B3W,VOI,1,RYWO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
55,RBYY,True,4,RGBW,1B1W,LLM,252,YGRR,0B2W,CSS,39,RBOY,3B0W,VOI,2,RBYY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
56,BRWO,True,4,RGBW,0B3W,LLM,136,ORWG,2B1W,CSS,11,OBRG,0B3W,VOI,1,BRWO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
57,BOBO,True,4,ROYW,1B0W,LLM,108,GBGW,0B1W,CSS,18,OOBO,3B0W,VOI,2,BOBO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
58,ROYG,True,5,RGBW,1B1W,LLM,252,WOBO,1B0W,CSS,42,YBBG,1B1W,VOI,5,YGRO,0B4W,CSS,1,ROYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
59,RWOB,True,4,RGBW,1B2W,LLM,132,GYBR,0B2W,CSS,38,BROW,1B3W,VOI,2,RWOB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
60,OGOO,True,5,RGBW,1B0W,LLM,108,YGGY,1B0W,CSS,17,YBBO,1B0W,VOI,2,YWWW,0B0W,CSS,1,OGOO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
61,YBOY,True,6,RGYB,0B2W,LLM,312,GOGY,1B1W,CSS,67,GBWG,1B0W,VOI,10,GROO,1B0W,CSS,2,BBOY,3B0W,VOI,1,YBOY,4B0W,CSS,1,,,,,,,,,,,,,,,,
62,GYGY,True,5,RGBW,0B1W,LLM,152,YOGO,1B1W,CSS,30,YYOB,1B1W,VOI,4,BBOO,0B0W,CSS,1,GYGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
63,YYRB,True,4,RGBW,0B2W,LLM,312,OBOR,0B2W,CSS,43,YOWB,2B0W,VOI,7,YYRB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
64,YBGG,True,5,RGBW,0B2W,LLM,312,YWWR,1B0W,CSS,44,OBWO,1B0W,VOI,6,YBYG,3B0W,CSS,1,YBGG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
65,GWWY,True,5,RGYB,0B2W,LLM,312,OYBO,0B1W,CSS,58,WBWG,1B2W,VOI,7,BWWR,2B0W,CSS,2,GWWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
66,BYGR,True,5,RGBO,0B3W,LLM,136,OBYG,0B3W,CSS,20,YRGB,1B3W,VOI,2,GYRB,1B3W,CSS,1,BYGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
67,RORB,True,5,RGBW,1B1W,LLM,252,ORWW,0B2W,CSS,43,ROOG,2B0W,VOI,7,ROYB,3B0W,CSS,1,RORB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
68,WOYW,True,5,RGBO,0B1W,LLM,152,WBYY,2B0W,CSS,20,WWGY,1B2W,VOI,2,WRYW,3B0W,CSS,1,WOYW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
69,GYOB,True,5,ROBY,0B3W,LLM,136,GRYO,1B2W,CSS,20,YRGB,1B2W,VOI,4,OGYB,1B3W,CSS,1,GYOB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
70,WRBG,True,2,RGBW,1B3W,LLM,8,WRBG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,GYGO,True,5,RGBW,0B1W,LLM,152,YORY,0B2W,CSS,21,OYOG,1B2W,VOI,3,OWYO,1B1W,CSS,1,GYGO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
72,OBGO,True,5,RGBO,1B2W,LLM,132,OGRY,1B1W,CSS,24,BBRO,2B0W,VOI,2,RBRG,1B1W,CSS,1,OBGO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
73,YYYY,True,3,ROBY,1B0W,LLM,108,RGWW,0B0W,CSS,3,YYYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,BYBR,True,4,RGBW,1B1W,LLM,252,OGGR,1B0W,CSS,29,YRBR,2B1W,VOI,1,BYBR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
75,WGOR,True,4,RGBW,1B2W,LLM,132,BROW,1B2W,CSS,17,WGOB,3B0W,VOI,1,WGOR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
76,BRBW,True,5,ROBY,1B1W,LLM,252,RYGR,0B1W,CSS,50,OWWY,0B1W,VOI,8,BGBO,2B0W,CSS,1,BRBW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
77,YRBO,True,4,RGBW,1B1W,LLM,252,RROB,1B2W,CSS,15,BRBR,2B0W,VOI,3,YRBO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
78,RYGR,True,5,ROBY,1B1W,LLM,252,WBBO,0B0W,CSS,20,GGRY,0B3W,VOI,3,RYYG,2B1W,CSS,1,RYGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
79,BGRG,True,4,RGBO,1B2W,LLM,132,OYBG,1B1W,CSS,24,OGRR,2B0W,VOI,2,BGRG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
80,BWWO,True,4,RGBW,0B2W,LLM,312,OWOB,1B2W,CSS,20,BOWB,2B1W,VOI,2,BWWO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
81,YOOW,True,4,RGYB,0B1W,LLM,152,OOGW,2B1W,CSS,12,BOOW,3B0W,VOI,1,YOOW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
82,BYGB,True,4,GBYR,0B3W,LLM,136,OGBY,0B3W,CSS,20,BORG,1B1W,VOI,2,BYGB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
83,RYOY,True,4,RGBW,1B0W,LLM,108,OBBO,0B1W,CSS,20,YOYW,0B3W,VOI,1,RYOY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
84,BRRR,True,4,RGBW,0B2W,LLM,312,BRYY,2B0W,CSS,31,GRYO,1B0W,VOI,3,BRRR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
85,WBGY,True,5,ROYW,0B2W,LLM,312,WBOO,2B0W,CSS,32,WBRG,2B1W,VOI,4,WBBR,2B0W,CSS,1,WBGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
86,BWWB,True,6,RGBW,0B2W,LLM,312,BRYB,2B0W,CSS,32,OWYB,2B0W,VOI,5,ORRB,1B0W,CSS,2,GYYB,1B0W,VOI,1,BWWB,4B0W,CSS,1,,,,,,,,,,,,,,,,
87,BRRY,True,3,ROBY,1B2W,LLM,132,WBRY,2B1W,CSS,7,BRRY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,OOBB,True,5,RGBW,1B0W,LLM,108,RORO,1B1W,CSS,18,OGYO,1B1W,VOI,3,OOOW,2B0W,CSS,1,OOBB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
89,YOYR,True,5,RGBW,0B1W,LLM,152,OYYB,1B2W,CSS,21,YYOG,1B2W,VOI,3,YRYO,2B2W,CSS,1,YOYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
90,OBRY,True,5,RGBW,0B2W,LLM,312,GYWY,1B0W,CSS,54,GORG,1B1W,VOI,8,GBOB,1B1W,CSS,2,OBRY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
91,GBRO,True,4,RGBW,0B3W,LLM,136,BYWG,0B2W,CSS,29,ORGB,0B4W,VOI,2,GBRO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
92,BYRB,True,4,BGYR,1B2W,LLM,132,WBGR,0B2W,CSS,38,ROYG,0B2W,VOI,7,BYRB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
93,BBRG,True,4,RGBW,0B3W,LLM,136,YWGR,0B2W,CSS,29,WBRO,2B0W,VOI,4,BBRG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
94,WRYW,True,5,RGBW,1B1W,LLM,252,ROWO,0B2W,CSS,35,GYOW,1B1W,VOI,6,YWRW,1B3W,CSS,1,WRYW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
95,BBWO,True,5,RGBW,0B2W,LLM,312,GRRO,1B0W,CSS,43,YRWY,1B0W,VOI,7,WBWO,3B0W,CSS,2,BBWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
96,WYGY,True,3,RGBW,0B2W,LLM,312,OORG,0B1W,CSS,54,WYGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,ORBG,True,4,RGBW,1B2W,LLM,132,OBGW,1B2W,CSS,14,BROW,1B2W,VOI,3,ORBG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
98,WYGG,True,4,RGBW,0B2W,LLM,312,YRYG,1B1W,CSS,52,WRWY,1B1W,VOI,7,WYGG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
99,YOOG,True,5,RGBW,0B1W,LLM,152,OBYY,0B2W,CSS,21,YOWO,2B1W,VOI,4,YROO,2B1W,CSS,1,YOOG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
100,YBYY,True,4,RGBW,0B1W,LLM,152,YOWO,1B0W,CSS,14,YYYB,2B2W,VOI,1,YBYY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
