game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
34,RWGY,True,5,RGYB,1B2W,LLM,132,GORB,0B2W,CSS,38,WBYR,0B3W,VOI,7,RYWG,1B3W,CSS,1,RWGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
35,YYYO,True,4,RGBY,0B1W,LLM,152,WOGO,1B0W,CSS,14,WWRW,0B0W,VOI,1,YYYO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
36,RWYR,True,4,RGBO,1B0W,LLM,108,RRWW,1B2W,CSS,3,RWRY,2B2W,VOI,1,RWYR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
37,YBBY,True,5,RGRG,0B0W,LLM,256,YBBW,3B0W,CSS,12,YOBW,2B0W,VOI,4,YBBB,3B0W,CSS,1,YBBY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
38,YGYB,True,4,RGBO,1B1W,LLM,252,OYGO,0B2W,CSS,43,YGWB,3B0W,VOI,2,YGYB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
39,WOBR,True,5,RGGY,0B1W,LLM,276,WBYB,1B1W,CSS,51,OBBR,2B1W,VOI,4,OBRW,0B4W,CSS,1,WOBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
40,BYRG,True,5,ROYG,1B2W,LLM,132,BGYR,1B3W,CSS,3,GRYB,0B4W,VOI,2,RGBY,0B4W,CSS,1,BYRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
41,RBBO,True,3,RGBY,2B0W,LLM,96,OGGY,0B1W,CSS,7,RBBO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,OBRO,True,4,RRRR,1B0W,LLM,500,WYRG,1B0W,CSS,8,BORB,1B2W,VOI,1,OBRO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
43,WRYR,True,5,YGOR,1B1W,LLM,252,RROB,1B1W,CSS,46,GBOG,0B0W,VOI,7,RYWR,1B3W,CSS,1,WRYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
44,GGRY,True,5,RGYB,1B2W,LLM,132,GWYR,1B2W,CSS,17,YWRB,1B1W,VOI,4,YGGR,1B3W,CSS,1,GGRY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
45,YYYG,True,5,RGBO,0B1W,LLM,152,WRWY,0B1W,CSS,10,BYYB,2B0W,VOI,2,GYYG,3B0W,CSS,1,YYYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
46,ROBW,True,5,RGBO,2B1W,LLM,48,RGOR,1B1W,CSS,15,ROBB,3B0W,VOI,2,ROBY,3B0W,CSS,1,ROBW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
47,WGBB,True,5,ROYG,0B1W,LLM,152,WWBY,2B0W,CSS,21,BWBO,1B2W,VOI,3,WBBR,2B1W,CSS,1,WGBB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
48,BOOR,True,4,ROYG,1B1W,LLM,252,BGOG,2B0W,CSS,18,WGRG,0B1W,VOI,1,BOOR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
49,WWOY,True,4,ROYG,0B2W,LLM,312,BWRY,2B0W,CSS,27,BYGY,1B0W,VOI,5,WWOY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
50,WWGR,True,5,ROYG,0B2W,LLM,312,BYBR,1B0W,CSS,54,YYWO,0B1W,VOI,8,GWRR,2B1W,CSS,1,WWGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
51,YBYB,True,4,RGYB,2B0W,LLM,96,RWYR,1B0W,CSS,26,OBYB,3B0W,VOI,4,YBYB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
52,WBWR,True,5,RGYB,0B2W,LLM,312,OOBG,0B1W,CSS,58,WYGW,1B1W,VOI,8,GRRW,0B2W,CSS,1,WBWR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
53,GOWY,True,4,RGBO,0B2W,LLM,312,YYOG,0B3W,CSS,11,OWGY,1B3W,VOI,1,GOWY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
54,RYWO,True,4,ROYG,1B2W,LLM,132,RBOY,1B2W,CSS,17,BYOG,1B1W,VOI,3,RYWO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
55,RBYY,True,6,RGBO,1B1W,LLM,252,RRGY,2B0W,CSS,18,RWOY,2B0W,VOI,4,RWGW,1B0W,CSS,2,RROR,1B0W,VOI,1,RBYY,4B0W,CSS,1,,,,,,,,,,,,,,,,
56,BRWO,True,5,RGYB,0B2W,LLM,312,BORO,2B1W,CSS,13,BOOY,1B1W,VOI,3,BRBO,3B0W,CSS,1,BRWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
57,BOBO,True,4,ROYG,1B0W,LLM,108,WBBG,1B1W,CSS,24,OOBB,2B2W,VOI,1,BOBO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
58,ROYG,True,4,RGBY,1B2W,LLM,132,OGYB,1B2W,CSS,14,YGOR,0B4W,VOI,2,ROYG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
59,RWOB,True,5,RGBO,1B2W,LLM,132,BGOW,1B2W,CSS,17,RBGW,1B2W,VOI,3,RWOG,3B0W,CSS,1,RWOB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
60,OGOO,True,5,RRRR,0B0W,LLM,625,GYOO,2B1W,CSS,30,GBYO,1B1W,VOI,7,YWOO,2B0W,CSS,1,OGOO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
61,YBOY,True,5,RGYB,0B2W,LLM,312,BOBR,0B2W,CSS,52,OWRY,1B1W,VOI,8,OROG,1B0W,CSS,1,YBOY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
62,GYGY,True,4,RGBO,0B1W,LLM,152,YYWG,1B2W,CSS,21,WYYB,1B1W,VOI,3,GYGY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
63,YYRB,True,5,RGYB,1B2W,LLM,132,ORGB,1B1W,CSS,24,RYGY,1B2W,VOI,3,YGGR,1B1W,CSS,1,YYRB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
64,YBGG,True,4,RGYB,0B3W,LLM,136,YBGW,3B0W,CSS,5,YBGY,3B0W,VOI,2,YBGG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
65,GWWY,True,4,RYOG,0B2W,LLM,312,WGGY,1B2W,CSS,20,YGWW,1B3W,VOI,1,GWWY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
66,BYGR,True,5,YYYY,1B0W,LLM,500,GYGR,3B0W,CSS,12,GYRR,2B1W,VOI,3,OYGR,3B0W,CSS,2,BYGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
67,RORB,True,5,RGRG,2B0W,LLM,114,OGWG,0B1W,CSS,14,RWRY,2B0W,VOI,5,RORR,3B0W,CSS,2,RORB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
68,WOYW,True,5,RGBY,0B1W,LLM,152,OWWB,0B3W,CSS,8,WOGW,3B0W,VOI,2,WORW,3B0W,CSS,1,WOYW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
69,GYOB,True,4,RGYB,1B2W,LLM,132,WRGB,1B1W,CSS,24,RYGY,1B1W,VOI,4,GYOB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
70,WRBG,True,5,RGYB,0B3W,LLM,136,YRBO,2B0W,CSS,14,YWBG,2B1W,VOI,2,YRWG,2B1W,CSS,1,WRBG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
71,GYGO,True,5,RGBY,0B2W,LLM,312,OYRW,1B1W,CSS,66,WYYB,1B0W,VOI,9,WWRG,0B1W,CSS,3,GYGO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
72,OBGO,True,4,YGBR,0B2W,LLM,312,WYRW,0B0W,CSS,21,OBOG,2B2W,VOI,3,OBGO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
73,YYYY,True,3,RGBO,0B0W,LLM,16,YWYW,2B0W,CSS,2,YYYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,BYBR,True,5,RGYB,0B3W,LLM,136,GBRW,0B2W,CSS,29,BROY,1B2W,VOI,4,YRGO,0B2W,CSS,1,BYBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
75,WGOR,True,5,RGYB,1B1W,LLM,252,RYOY,1B1W,CSS,46,GGOR,3B0W,VOI,2,OGOR,3B0W,CSS,1,WGOR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
76,BRBW,True,6,RRRR,1B0W,LLM,500,RBWY,0B3W,CSS,90,WRGB,1B2W,VOI,16,YWGR,0B2W,CSS,3,ORBW,3B0W,VOI,1,BRBW,4B0W,CSS,1,,,,,,,,,,,,,,,,
77,YRBO,True,5,RGYB,0B3W,LLM,136,GOBR,1B2W,CSS,20,OYGR,0B3W,VOI,3,BORY,0B4W,CSS,1,YRBO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
78,RYGR,True,5,RGBY,1B2W,LLM,132,BWGY,1B1W,CSS,24,BGRR,1B2W,VOI,3,GRRY,0B4W,CSS,1,RYGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
79,BGRG,True,3,RRGG,1B2W,LLM,36,GRRO,1B1W,CSS,7,BGRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,BWWO,True,4,RGBY,0B1W,LLM,152,WBOO,1B2W,CSS,21,OROW,0B2W,VOI,2,BWWO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
81,YOOW,True,4,RYGO,0B2W,LLM,312,GWBR,0B1W,CSS,28,WOYW,2B1W,VOI,2,YOOW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
82,BYGB,True,5,RGYB,1B2W,LLM,132,YGWR,0B2W,CSS,38,GROB,1B1W,VOI,6,GBYY,0B3W,CSS,1,BYGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
83,RYOY,True,5,RGYB,1B1W,LLM,252,WRYR,0B2W,CSS,39,RWGW,1B0W,VOI,6,RYOO,3B0W,CSS,1,RYOY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
84,BRRR,True,4,RGBY,0B2W,LLM,312,WWRG,1B0W,CSS,54,GOYG,0B0W,VOI,4,BRRR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
85,WBGY,True,3,RGBY,1B2W,LLM,132,BGWR,0B3W,CSS,23,WBGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,BWWB,True,3,RGYB,1B0W,LLM,108,WWBB,2B2W,CSS,2,BWWB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,BRRY,True,4,RGBY,1B2W,LLM,132,BGRO,2B0W,CSS,10,BWRY,3B0W,VOI,3,BRRY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
88,OOBB,True,4,RGYB,1B0W,LLM,108,WBWB,1B1W,CSS,18,ROWW,1B0W,VOI,3,OOBB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
89,YOYR,True,4,RGYB,1B1W,LLM,252,YOBB,2B0W,CSS,18,GWBB,0B0W,VOI,1,YOYR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
90,OBRY,True,6,RRRR,1B0W,LLM,500,GRYO,0B3W,CSS,90,BGOR,0B3W,VOI,14,RBGY,2B1W,CSS,2,ROBY,1B3W,VOI,1,OBRY,4B0W,CSS,1,,,,,,,,,,,,,,,,
91,GBRO,True,5,RGYB,0B3W,LLM,136,OYBR,0B3W,CSS,20,YRGO,1B2W,VOI,4,YBOG,1B2W,CSS,1,GBRO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
92,BYRB,True,4,ROYG,0B2W,LLM,312,BYOB,3B0W,CSS,10,WYOB,2B0W,VOI,4,BYRB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
93,BBRG,True,5,ROYG,1B1W,LLM,252,WGOG,1B0W,CSS,34,RGRB,1B2W,VOI,2,RBOR,1B1W,CSS,1,BBRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
94,WRYW,True,5,RGBO,0B1W,LLM,152,WYYB,2B0W,CSS,20,WWYG,2B1W,VOI,3,WOYW,3B0W,CSS,1,WRYW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
95,BBWO,True,6,RGYB,0B1W,LLM,152,WROW,0B2W,CSS,21,YOWO,2B0W,VOI,4,OORO,1B0W,CSS,2,GOWG,1B1W,VOI,1,BBWO,4B0W,CSS,1,,,,,,,,,,,,,,,,
96,WYGY,True,5,ROYG,0B2W,LLM,312,GWGR,1B1W,CSS,53,WWRY,2B0W,VOI,5,OWRB,0B1W,CSS,1,WYGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
97,ORBG,True,5,RGYB,0B3W,LLM,136,BWGY,0B2W,CSS,29,YOBR,1B2W,VOI,5,GYOR,0B3W,CSS,1,ORBG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
98,WYGG,True,4,RRGG,2B0W,LLM,114,RYBG,2B0W,CSS,12,RRBW,0B1W,VOI,1,WYGG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
99,YOOG,True,5,RGBO,0B2W,LLM,312,BWRR,0B0W,CSS,21,YOGY,2B1W,VOI,2,GOOY,2B2W,CSS,1,YOOG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
100,YBYY,True,4,RGYW,1B0W,LLM,108,OGOG,0B0W,CSS,24,WBBW,1B0W,VOI,3,YBYY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
