metric,metric_id,group1,group2,meandiff,p_adj,sig_level,significant,lower,upper
Convergence Rate (Hamming/round),convergence_rate,CSS,Random,-0.10990180214128742,1.3383702375246997e-06,***,Yes,-0.17050288722397217,-0.04930071705860266
Convergence Rate (Hamming/round),convergence_rate,Frontier_LLM,VOI,0.10611749631125234,3.7105100036960437e-06,***,Yes,0.045516411228567574,0.16671858139393708
Convergence Rate (Hamming/round),convergence_rate,Hybrid,VOI,0.0964913955208,4.285032180006976e-05,***,Yes,0.03589031043811523,0.15709248060348474
Convergence Rate (Hamming/round),convergence_rate,Small_LLM,VOI,0.0887259917560741,0.0002629555240457604,***,Yes,0.028124906673389335,0.14932707683875884
Convergence Rate (Hamming/round),convergence_rate,Random,Small_LLM,0.07662141855844617,0.0032903682846945337,**,Yes,0.016020333475761414,0.13722250364113092
Convergence Rate (Hamming/round),convergence_rate,Hybrid,Random,-0.06885601479372028,0.013521894688791947,*,Yes,-0.12945709987640502,-0.008254929711035516
Hamming Distance (Round 1),hamming_1,CSS,Random,0.2699999999999996,0.015330028537021478,*,Yes,0.029791159434345266,0.5102088405656539
Hamming Distance (Round 1),hamming_1,CSS,Small_LLM,0.25200000000000156,0.03197649311944095,*,Yes,0.011791159434347248,0.49220884056565584
Hamming Distance (Round 2),hamming_2,CSS,Pure_Random,1.25,0.0,***,Yes,0.8497002352906243,1.6502997647093758
Hamming Distance (Round 2),hamming_2,Hybrid,Pure_Random,1.0659259259259257,0.0,***,Yes,0.66562616121655,1.4662256906353015
Hamming Distance (Round 2),hamming_2,Pure_Random,VOI,-1.1800000000000002,0.0,***,Yes,-1.580299764709376,-0.7797002352906245
Hamming Distance (Round 2),hamming_2,Mid_LLM,Pure_Random,0.996666666666667,2.8591573553171656e-12,***,Yes,0.5963669019572914,1.3969664313760428
Hamming Distance (Round 2),hamming_2,Frontier_LLM,Pure_Random,0.9900000000000007,4.159894650967999e-12,***,Yes,0.589700235290625,1.3902997647093764
Hamming Distance (Round 2),hamming_2,Pure_Random,Small_LLM,-0.8500000000000014,5.333401165152907e-09,***,Yes,-1.2502997647093772,-0.44970023529062575
Hamming Distance (Round 2),hamming_2,Pure_Random,Random,-0.7200000000000002,1.7113712560412608e-06,***,Yes,-1.120299764709376,-0.3197002352906245
Hamming Distance (Round 2),hamming_2,CSS,Random,0.5299999999999998,0.0016102282722628702,**,Yes,0.12970023529062413,0.9302997647093755
Hamming Distance (Round 2),hamming_2,Random,VOI,-0.45999999999999996,0.011817603771450469,*,Yes,-0.8602997647093756,-0.05970023529062429
Hamming Distance (Round 3),hamming_3,CSS,Pure_Random,3.0491836734693876,0.0,***,Yes,2.5616015542265593,3.536765792712216
Hamming Distance (Round 3),hamming_3,Frontier_LLM,Pure_Random,2.3583333333333334,0.0,***,Yes,1.8732200001777977,2.843446666488869
Hamming Distance (Round 3),hamming_3,Hybrid,Pure_Random,2.480776423093814,0.0,***,Yes,1.9956630899382781,2.9658897562493496
Hamming Distance (Round 3),hamming_3,Mid_LLM,Pure_Random,2.268333333333333,0.0,***,Yes,1.7832200001777974,2.753446666488869
Hamming Distance (Round 3),hamming_3,Pure_Random,Random,-2.216262626262626,0.0,***,Yes,-2.7025994502217356,-1.7299258023035167
Hamming Distance (Round 3),hamming_3,Pure_Random,Small_LLM,-2.243,0.0,***,Yes,-2.7281133331555356,-1.7578866668444642
Hamming Distance (Round 3),hamming_3,Pure_Random,VOI,-2.81680412371134,0.0,***,Yes,-3.3056539433914045,-2.327954304031276
Hamming Distance (Round 3),hamming_3,CSS,Random,0.8329210472067614,7.842792729140236e-06,***,Yes,0.3441216166233292,1.3217204777901936
Hamming Distance (Round 3),hamming_3,CSS,Small_LLM,0.8061836734693877,1.7144049963557784e-05,***,Yes,0.3186015542265594,1.293765792712216
Hamming Distance (Round 3),hamming_3,CSS,Mid_LLM,0.7808503401360545,3.742200558476405e-05,***,Yes,0.2932682208932262,1.2684324593788827
Hamming Distance (Round 3),hamming_3,CSS,Frontier_LLM,0.6908503401360542,0.0004945235955243765,***,Yes,0.20326822089322588,1.1784324593788824
Hamming Distance (Round 3),hamming_3,Random,VOI,-0.600541497448714,0.005146807544550547,**,Yes,-1.0906054795312494,-0.11047751536617856
Hamming Distance (Round 3),hamming_3,Small_LLM,VOI,-0.5738041237113403,0.009095878898518706,**,Yes,-1.0626539433914048,-0.08495430403127568
Hamming Distance (Round 3),hamming_3,CSS,Hybrid,0.5684072503755737,0.009911652122698955,**,Yes,0.08082513113274542,1.055989369618402
Hamming Distance (Round 3),hamming_3,Mid_LLM,VOI,-0.5484707903780071,0.015657232535970178,*,Yes,-1.0373206100580716,-0.05962097069794248
Hamming Distance (Round 4),hamming_4,CSS,Pure_Random,4.06344262295082,0.0,***,Yes,3.6446641433649645,4.482221102536675
Hamming Distance (Round 4),hamming_4,Frontier_LLM,Pure_Random,3.605087719298246,0.0,***,Yes,3.235777063733307,3.974398374863185
Hamming Distance (Round 4),hamming_4,Hybrid,Pure_Random,3.729787545239444,0.0,***,Yes,3.365242388108246,4.094332702370641
Hamming Distance (Round 4),hamming_4,Mid_LLM,Pure_Random,3.4662962962962958,0.0,***,Yes,3.100831729994593,3.8317608625979984
Hamming Distance (Round 4),hamming_4,Pure_Random,Random,-3.3723809523809525,0.0,***,Yes,-3.753890669321402,-2.990871235440503
Hamming Distance (Round 4),hamming_4,Pure_Random,Small_LLM,-3.6176666666666666,0.0,***,Yes,-3.9822118237978645,-3.2531215095354686
Hamming Distance (Round 4),hamming_4,Pure_Random,VOI,-4.046811594202898,0.0,***,Yes,-4.450229473696627,-3.64339371470917
Hamming Distance (Round 4),hamming_4,Random,VOI,-0.6744306418219462,3.329815698172034e-05,***,Yes,-1.0932414320690322,-0.2556198515748602
Hamming Distance (Round 4),hamming_4,CSS,Random,0.6910616705698673,4.258517342103918e-05,***,Yes,0.2574352097808455,1.1246881313588892
Hamming Distance (Round 4),hamming_4,Mid_LLM,VOI,-0.5805152979066025,0.00038694972903075,***,Yes,-0.9847641855111304,-0.17626641030207463
Hamming Distance (Round 4),hamming_4,CSS,Mid_LLM,0.5971463266545236,0.0004585759574898818,***,Yes,0.17756726068659118,1.016725392622456
Hamming Distance (Round 4),hamming_4,CSS,Frontier_LLM,0.4583549036525738,0.02295460305452024,*,Yes,0.03542157121088063,0.881288236094267
Hamming Distance (Round 4),hamming_4,Frontier_LLM,VOI,-0.4417238749046527,0.023039231208231037,*,Yes,-0.8494531652692416,-0.03399458454006371
Hamming Distance (Round 4),hamming_4,CSS,Small_LLM,0.445775956284153,0.027656189770623785,*,Yes,0.02699747669829755,0.8645544358700085
Hamming Distance (Round 4),hamming_4,Small_LLM,VOI,-0.4291449275362319,0.027840229391190352,*,Yes,-0.8325628070299602,-0.025727048042503586
Hamming Distance (Round 5),hamming_5,CSS,Pure_Random,4.108461538461539,0.0,***,Yes,3.629862133651126,4.587060943271951
Hamming Distance (Round 5),hamming_5,Frontier_LLM,Pure_Random,3.9741095890410962,0.0,***,Yes,3.6394254146684584,4.308793763413734
Hamming Distance (Round 5),hamming_5,Hybrid,Pure_Random,3.9219857299632612,0.0,***,Yes,3.613750342931433,4.230221116995089
Hamming Distance (Round 5),hamming_5,Mid_LLM,Pure_Random,4.042916666666667,0.0,***,Yes,3.716806142364188,4.369027190969145
Hamming Distance (Round 5),hamming_5,Pure_Random,Random,-3.8641176470588237,0.0,***,Yes,-4.238208372521835,-3.4900269215958124
Hamming Distance (Round 5),hamming_5,Pure_Random,Small_LLM,-4.024528985507247,0.0,***,Yes,-4.338601734854458,-3.7104562361600353
Hamming Distance (Round 5),hamming_5,Pure_Random,VOI,-4.236666666666667,0.0,***,Yes,-4.730839398192948,-3.742493935140386
Hamming Distance (Round 6),hamming_6,CSS,Pure_Random,4.125555555555556,0.0,***,Yes,3.471384783510826,4.779726327600285
Hamming Distance (Round 6),hamming_6,Frontier_LLM,Pure_Random,3.9912962962962966,0.0,***,Yes,3.6259393693180417,4.356653223274551
Hamming Distance (Round 6),hamming_6,Hybrid,Pure_Random,4.305807303282171,0.0,***,Yes,4.031880177442867,4.5797344291214745
Hamming Distance (Round 6),hamming_6,Mid_LLM,Pure_Random,4.236666666666667,0.0,***,Yes,3.8634920609603514,4.609841272372983
Hamming Distance (Round 6),hamming_6,Pure_Random,Random,-4.111666666666667,0.0,***,Yes,-4.538938597926017,-3.6843947354073174
Hamming Distance (Round 6),hamming_6,Pure_Random,Small_LLM,-4.16963768115942,0.0,***,Yes,-4.504523420439438,-3.8347519418794027
Hamming Distance (Round 6),hamming_6,Pure_Random,VOI,-4.37,0.0,***,Yes,-5.231407778908829,-3.5085922210911713
Search Space Reduction (Round 1),reduction_rate_1,CSS,Random,-5.528513057381431,3.6388064594827796e-07,***,Yes,-8.452738103579133,-2.6042880111837308
Search Space Reduction (Round 1),reduction_rate_1,CSS,Pure_Random,-5.357790015988698,9.803864946533736e-07,***,Yes,-8.2820150621864,-2.4335649697909973
Search Space Reduction (Round 1),reduction_rate_1,CSS,Small_LLM,-5.052804185468162,5.372595629715704e-06,***,Yes,-7.977029231665862,-2.128579139270461
Search Space Reduction (Round 1),reduction_rate_1,CSS,Mid_LLM,-4.570430852134805,6.570222930313285e-05,***,Yes,-7.494655898332506,-1.6462058059371047
Search Space Reduction (Round 1),reduction_rate_1,CSS,VOI,-3.8482856635281877,0.0017759100701655317,**,Yes,-6.772510709725888,-0.924060617330487
Search Space Reduction (Round 1),reduction_rate_1,CSS,Frontier_LLM,-3.7055975188014827,0.003182483424751692,**,Yes,-6.629822564999183,-0.7813724726037821
Search Space Reduction (Round 1),reduction_rate_1,Hybrid,Random,-3.1748879808925494,0.02249771465624162,*,Yes,-6.09911302709025,-0.2506629346948488
Search Space Reduction (Round 1),reduction_rate_1,Hybrid,Pure_Random,-3.004164939499816,0.039115706276874995,*,Yes,-5.928389985697517,-0.07993989330211537
Constraint Violations,total_violations,CSS,Pure_Random,20.67,0.0,***,Yes,20.064371008137122,21.27562899186288
Constraint Violations,total_violations,Frontier_LLM,Pure_Random,20.62666666666667,0.0,***,Yes,20.02103767480379,21.232295658529548
Constraint Violations,total_violations,Hybrid,Pure_Random,20.38851851851852,0.0,***,Yes,19.78288952665564,20.9941475103814
Constraint Violations,total_violations,Mid_LLM,Pure_Random,20.513333333333335,0.0,***,Yes,19.907704341470456,21.118962325196215
Constraint Violations,total_violations,Pure_Random,Random,-20.67,0.0,***,Yes,-21.27562899186288,-20.064371008137122
Constraint Violations,total_violations,Pure_Random,Small_LLM,-20.55,0.0,***,Yes,-21.15562899186288,-19.94437100813712
Constraint Violations,total_violations,Pure_Random,VOI,-20.67,0.0,***,Yes,-21.27562899186288,-20.064371008137122
Win Rate,win_rate,CSS,Pure_Random,-0.96,0.0,***,Yes,-1.027250834275548,-0.892749165724452
Win Rate,win_rate,Frontier_LLM,Pure_Random,-0.9300000000000003,0.0,***,Yes,-0.9972508342755484,-0.8627491657244521
Win Rate,win_rate,Hybrid,Pure_Random,-0.9448148148148147,0.0,***,Yes,-1.0120656490903628,-0.8775639805392665
Win Rate,win_rate,Mid_LLM,Pure_Random,-0.9633333333333333,0.0,***,Yes,-1.0305841676088814,-0.8960824990577851
Win Rate,win_rate,Pure_Random,Random,0.91,0.0,***,Yes,0.8427491657244519,0.9772508342755482
Win Rate,win_rate,Pure_Random,Small_LLM,0.9459999999999998,0.0,***,Yes,0.8787491657244517,1.013250834275548
Win Rate,win_rate,Pure_Random,VOI,0.99,0.0,***,Yes,0.922749165724452,1.057250834275548
Win Rate,win_rate,Random,VOI,0.07999999999999996,0.007663846102560767,**,Yes,0.012749165724451894,0.14725083427554803
