game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
21,AWAKE,True,4,STILL,-----,5,5,LLM,MARNE,-Y--G,4,4,CSS,PEAKE,--GGG,2,2,CSS,AWAKE,GGGGG,0,0,CSS,,,,,,,,,,
22,OCCUR,True,4,BEATS,-----,5,5,LLM,CYRIL,Y-Y--,5,5,CSS,DÉCOR,--GYG,3,3,CSS,OCCUR,GGGGG,0,0,CSS,,,,,,,,,,
23,YEARS,False,6,THINK,-----,5,5,LLM,MOLES,---YG,4,4,CSS,DRESS,-YY-G,4,4,CSS,GEARS,-GGGG,1,1,CSS,BEARS,-GGGG,1,1,CSS,FEARS,-GGGG,1,1,CSS
24,GRADE,True,2,WORDS,--YG-,4,4,LLM,GRADE,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,
25,CHILL,True,4,WOULD,---G-,4,4,LLM,SALLE,--YG-,4,4,CSS,GRILL,--GGG,2,2,CSS,CHILL,GGGGG,0,0,CSS,,,,,,,,,,
26,FLOOD,True,5,THING,-----,5,5,LLM,MEALS,---Y-,5,5,CSS,COLOR,-YYG-,4,4,CSS,BLOOD,-GGGG,1,1,CSS,FLOOD,GGGGG,0,0,CSS,,,,,
27,APPLY,True,4,THINK,-----,5,5,LLM,ROBES,-----,5,5,CSS,PALMA,YYY--,5,4,CSS,APPLY,GGGGG,0,0,CSS,,,,,,,,,,
28,SMILE,True,4,THINK,--G--,4,4,LLM,ARISE,--GYG,3,3,CSS,SLICE,GYG-G,2,2,CSS,SMILE,GGGGG,0,0,CSS,,,,,,,,,,
29,KNOCK,True,3,BASED,-----,5,5,LLM,CRONY,Y-GY-,4,4,CSS,KNOCK,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
30,SLEEP,True,4,WORDS,----Y,5,5,LLM,SAITH,G----,4,4,CSS,SPUNK,GY---,4,4,CSS,SLEEP,GGGGG,0,0,CSS,,,,,,,,,,
31,BRICK,True,4,WORDS,--Y--,5,5,LLM,FAIRE,--GY-,4,4,CSS,TRICK,-GGGG,1,1,CSS,BRICK,GGGGG,0,0,CSS,,,,,,,,,,
32,WROTE,True,4,THEIR,Y-Y-Y,5,5,LLM,PARTE,--YGG,3,3,CSS,ROUTE,YY-GG,3,2,CSS,WROTE,GGGGG,0,0,CSS,,,,,,,,,,
33,RATED,True,3,THINK,Y----,5,5,LLM,RATES,GGGG-,1,1,CSS,RATED,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
34,ALERT,True,3,THOSE,Y---Y,5,5,LLM,ALTER,GGYYY,3,2,CSS,ALERT,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
35,CAGES,True,5,THIRS,----G,4,4,LLM,MEALS,-YY-G,4,4,CSS,CASES,GG-GG,1,1,CSS,CAFES,GG-GG,1,1,CSS,CAGES,GGGGG,0,0,CSS,,,,,
36,TEDDY,True,4,VOWEL,---Y-,5,5,LLM,STARE,-Y--Y,5,5,CSS,TEETH,GG---,3,3,CSS,TEDDY,GGGGG,0,0,CSS,,,,,,,,,,
37,COLES,True,5,THING,-----,5,5,LLM,SOLAR,YGG--,3,3,CSS,FOLDS,-GG-G,2,2,CSS,POLES,-GGGG,1,1,CSS,COLES,GGGGG,0,0,CSS,,,,,
38,HWANG,True,4,GREAT,Y--Y-,5,5,LLM,HANGS,GYYY-,4,2,CSS,HUANG,G-GGG,1,1,CSS,HWANG,GGGGG,0,0,CSS,,,,,,,,,,
39,WRATH,True,3,TREAR,YG-Y-,4,4,LLM,GRAFT,-GG-Y,3,3,CSS,WRATH,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
40,MACHO,True,4,THIRS,-Y---,5,5,LLM,HALEN,YG---,4,4,CSS,WAHOO,-GY-G,3,3,CSS,MACHO,GGGGG,0,0,CSS,,,,,,,,,,
41,LOPEZ,True,5,THINK,-----,5,5,LLM,SAUER,---G-,4,4,CSS,DEVEL,---GY,4,4,CSS,FOLEY,-GYG-,3,3,CSS,LOPEZ,GGGGG,0,0,CSS,,,,,
42,GOODY,True,4,LEAST,-----,5,5,LLM,ROUND,-G--Y,4,4,CSS,GOWDY,GG-GG,1,1,CSS,GOODY,GGGGG,0,0,CSS,,,,,,,,,,
43,BROTH,True,2,ABOUT,-YG-Y,4,4,LLM,BROTH,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,
44,VERDE,True,3,WORDS,--GG-,3,3,LLM,VERDI,GGGG-,1,1,CSS,VERDE,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
45,TAMED,True,5,THINE,G---Y,4,4,LLM,TASER,GG-G-,2,2,CSS,TAXED,GG-GG,1,1,CSS,TAPED,GG-GG,1,1,CSS,TAMED,GGGGG,0,0,CSS,,,,,
46,LEAFS,True,6,THERE,--Y--,5,5,LLM,LEANS,GGG-G,1,1,CSS,LEADS,GGG-G,1,1,CSS,LEAPS,GGG-G,1,1,CSS,LEAKS,GGG-G,1,1,CSS,LEAFS,GGGGG,0,0,CSS
47,YACHT,True,4,THINK,YY---,5,5,LLM,HEATS,Y-YY-,5,5,CSS,LATCH,-GYYY,4,3,CSS,YACHT,GGGGG,0,0,CSS,,,,,,,,,,
48,MESSY,True,3,GIVEN,---Y-,5,5,LLM,REALS,-G--Y,4,4,CSS,MESSY,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
49,RYDER,True,5,THINK,-----,5,5,LLM,CARES,--YG-,4,4,CSS,ELDER,--GGG,2,2,CSS,ORDER,-YGGG,2,2,CSS,RYDER,GGGGG,0,0,CSS,,,,,
50,MOTIF,True,4,THINK,Y-Y--,5,5,LLM,RITES,-YG--,4,4,CSS,PATIL,--GG-,3,3,CSS,MOTIF,GGGGG,0,0,CSS,,,,,,,,,,
51,RAVEN,True,4,THINK,---Y-,5,5,LLM,SALON,-G--G,3,3,CSS,RAMAN,GG--G,2,2,CSS,RAVEN,GGGGG,0,0,CSS,,,,,,,,,,
52,REICH,True,3,THIRD,-YGY-,4,4,LLM,URIAH,-YG-G,3,3,CSS,REICH,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
53,ICONS,True,4,ETHER,-----,5,5,LLM,LOADS,-Y--G,4,4,CSS,SNOBS,-YG-G,3,3,CSS,ICONS,GGGGG,0,0,CSS,,,,,,,,,,
54,SILKY,True,3,THINK,--Y-Y,5,4,LLM,RISKY,-GYGG,2,2,CSS,SILKY,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
55,CARVE,True,5,THINK,-----,5,5,LLM,PALES,-G-Y-,4,4,CSS,BARGE,-GG-G,2,2,CSS,FARCE,-GGYG,2,2,CSS,CARVE,GGGGG,0,0,CSS,,,,,
56,LAGER,True,5,THERE,--YY-,5,4,LLM,RIDES,Y--G-,4,4,CSS,LAYER,GG-GG,1,1,CSS,LAUER,GG-GG,1,1,CSS,LAGER,GGGGG,0,0,CSS,,,,,
57,JERKS,True,4,THINK,----Y,5,5,LLM,KOREA,Y-GY-,4,4,CSS,PERKS,-GGGG,1,1,CSS,JERKS,GGGGG,0,0,CSS,,,,,,,,,,
58,LOTUS,True,4,THEIR,Y----,5,5,LLM,PANTS,---YG,4,4,CSS,STUDS,-YY-G,4,3,CSS,LOTUS,GGGGG,0,0,CSS,,,,,,,,,,
59,LACEY,True,4,THINK,-----,5,5,LLM,GEARS,-YY--,5,5,CSS,PALEY,-GYGG,2,2,CSS,LACEY,GGGGG,0,0,CSS,,,,,,,,,,
60,TUDOR,True,4,THINK,G----,4,4,LLM,TEARS,G--Y-,4,4,CSS,TUMOR,GG-GG,1,1,CSS,TUDOR,GGGGG,0,0,CSS,,,,,,,,,,
61,QUOTA,True,4,CARED,-Y---,5,5,LLM,ASLAN,Y----,5,5,CSS,BOTHA,-YY-G,4,3,CSS,QUOTA,GGGGG,0,0,CSS,,,,,,,,,,
62,MOURN,True,4,THINK,---Y-,5,5,LLM,DORAN,-GY-G,3,3,CSS,ROUEN,YGG-G,2,2,CSS,MOURN,GGGGG,0,0,CSS,,,,,,,,,,
63,PROMO,True,5,THINK,-----,5,5,LLM,CARES,--Y--,5,5,CSS,DROOL,-GGY-,3,3,CSS,PROVO,GGG-G,1,1,CSS,PROMO,GGGGG,0,0,CSS,,,,,
64,CASTE,True,5,THIER,Y--Y-,5,5,LLM,SLATE,Y-YGG,3,3,CSS,WASTE,-GGGG,1,1,CSS,PASTE,-GGGG,1,1,CSS,CASTE,GGGGG,0,0,CSS,,,,,
65,CAPRI,True,4,BRACE,-YYY-,5,5,LLM,SACRA,-GYG-,3,3,CSS,CAIRO,GGYG-,2,2,CSS,CAPRI,GGGGG,0,0,CSS,,,,,,,,,,
66,ALIAS,True,3,VOWEL,----Y,5,5,LLM,MAILS,-YGYG,3,3,CSS,ALIAS,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
67,PADDY,True,4,THERE,-----,5,5,LLM,PALOS,GG---,3,3,CSS,PADUA,GGG--,2,2,CSS,PADDY,GGGGG,0,0,CSS,,,,,,,,,,
68,BLOBS,True,4,GIVEN,-----,5,5,LLM,COATS,-Y--G,4,4,CSS,PROBS,--GGG,2,2,CSS,BLOBS,GGGGG,0,0,CSS,,,,,,,,,,
69,DILLY,True,3,THINK,--Y--,5,5,LLM,RIDES,-GY--,4,4,CSS,DILLY,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
70,GUTSY,True,4,THING,Y---Y,5,5,LLM,GRATE,G--Y-,4,4,CSS,GODOT,G---Y,4,4,CSS,GUTSY,GGGGG,0,0,CSS,,,,,,,,,,
71,TABOR,True,3,BASED,YG---,4,4,LLM,LABOR,-GGGG,1,1,CSS,TABOR,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
72,INLAY,True,4,THERE,-----,5,5,LLM,LOANS,Y-YY-,5,5,CSS,MALIN,-YGYY,4,4,CSS,INLAY,GGGGG,0,0,CSS,,,,,,,,,,
73,AHHHH,True,4,THINK,-G---,4,4,LLM,SHARE,-GY--,4,4,CSS,AHMAD,GG---,3,3,CSS,AHHHH,GGGGG,0,0,CSS,,,,,,,,,,
74,ROUEN,True,4,LEAST,-Y---,5,5,LLM,DRONE,-YYYY,5,3,CSS,ROGEN,GG-GG,1,1,CSS,ROUEN,GGGGG,0,0,CSS,,,,,,,,,,
75,BUENA,True,4,THINK,---G-,4,4,LLM,LEONA,-Y-GG,3,3,CSS,ARENA,--GGG,2,2,CSS,BUENA,GGGGG,0,0,CSS,,,,,,,,,,
76,MENON,True,4,THIGH,-----,5,5,LLM,BORED,-Y-Y-,5,5,CSS,MELON,GG-GG,1,1,CSS,MENON,GGGGG,0,0,CSS,,,,,,,,,,
77,TRASK,True,4,THEIR,G---Y,4,4,LLM,TORUS,G-Y-Y,4,3,CSS,TRYST,GG-G-,2,2,CSS,TRASK,GGGGG,0,0,CSS,,,,,,,,,,
78,CASIO,True,3,THINK,--Y--,5,5,LLM,RILED,-Y---,5,5,CSS,CASIO,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
79,VOILA,True,3,THINK,--G--,4,4,LLM,ELISA,-YG-G,3,3,CSS,VOILA,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
80,AURAL,True,4,THING,-----,5,5,LLM,COALS,--YY-,5,4,CSS,PALER,-YY-Y,5,5,CSS,AURAL,GGGGG,0,0,CSS,,,,,,,,,,
81,LEGER,True,4,TREAS,-YY--,5,5,LLM,ROUEN,Y--G-,4,4,CSS,ELDER,YY-GG,3,3,CSS,LEGER,GGGGG,0,0,CSS,,,,,,,,,,
82,DALLY,False,6,THINK,-----,5,5,LLM,MOLES,--G--,4,4,CSS,BYLAW,-YGY-,4,4,CSS,CALLY,-GGGG,1,1,CSS,LALLY,-GGGG,1,1,CSS,RALLY,-GGGG,1,1,CSS
83,INIGO,True,4,CARES,-----,5,5,LLM,TOBIN,-Y-YY,5,5,CSS,DINGO,-YYGG,3,2,CSS,INIGO,GGGGG,0,0,CSS,,,,,,,,,,
84,KRILL,True,3,THINK,--G-Y,4,4,LLM,ERIKA,-GGY-,3,3,CSS,KRILL,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
85,SNIDE,True,3,THINK,--GY-,4,4,LLM,ANISE,-GGYG,2,2,CSS,SNIDE,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
86,LEWES,True,4,THINK,-----,5,5,LLM,MALES,--YGG,3,3,CSS,ELVES,YY-GG,3,3,CSS,LEWES,GGGGG,0,0,CSS,,,,,,,,,,
87,TAMER,True,6,WORDS,--Y--,5,5,LLM,IRENA,-YY-Y,5,5,CSS,LATER,-GYGG,2,2,CSS,TAPER,GG-GG,1,1,CSS,TAKER,GG-GG,1,1,CSS,TAMER,GGGGG,0,0,CSS
88,COTTA,True,4,AVOID,Y-Y--,5,5,LLM,LORNA,-G--G,3,3,CSS,COSTA,GG-GG,1,1,CSS,COTTA,GGGGG,0,0,CSS,,,,,,,,,,
89,CORBY,True,4,THERE,---Y-,5,5,LLM,DARIO,--G-Y,4,4,CSS,MYRON,-YGY-,4,4,CSS,CORBY,GGGGG,0,0,CSS,,,,,,,,,,
90,POLIS,True,5,YEARS,----G,4,4,LLM,SLOTS,-YY-G,4,4,CSS,BOILS,-GYYG,3,3,CSS,LOUIS,YG-GG,2,2,CSS,POLIS,GGGGG,0,0,CSS,,,,,
91,ROXAS,True,5,WORDS,-GY-G,3,3,LLM,COORS,-G-YG,3,3,CSS,ROLES,GG--G,2,2,CSS,ROJAS,GG-GG,1,1,CSS,ROXAS,GGGGG,0,0,CSS,,,,,
92,RANCE,True,5,WORDS,--Y--,5,5,LLM,IRATE,-YY-G,4,3,CSS,HAVRE,-G-YG,3,3,CSS,RANGE,GGG-G,1,1,CSS,RANCE,GGGGG,0,0,CSS,,,,,
93,CARON,True,5,THINK,---Y-,5,5,LLM,LADEN,-G--G,3,3,CSS,RAMAN,YG--G,3,3,CSS,BARON,-GGGG,1,1,CSS,CARON,GGGGG,0,0,CSS,,,,,
94,SURYA,True,5,OTHER,----Y,5,5,LLM,CAIRN,-Y-Y-,5,5,CSS,BRAGS,-YY-Y,5,5,CSS,SPRAY,G-GYY,3,3,CSS,SURYA,GGGGG,0,0,CSS,,,,,
95,AGGIE,True,4,NEVER,-Y---,5,5,LLM,STALE,--Y-G,4,4,CSS,MADGE,-Y-YG,4,3,CSS,AGGIE,GGGGG,0,0,CSS,,,,,,,,,,
96,CAUSA,True,5,THINK,-----,5,5,LLM,PARSE,-G-G-,3,3,CSS,SALSA,-G-GG,2,2,CSS,FAFSA,-G-GG,2,2,CSS,CAUSA,GGGGG,0,0,CSS,,,,,
97,BAMBA,True,5,WORDS,-----,5,5,LLM,EATIN,-G---,4,4,CSS,PALMA,-G-YG,3,3,CSS,MAMBA,-GGGG,1,1,CSS,BAMBA,GGGGG,0,0,CSS,,,,,
98,MAYNE,False,6,STEER,--Y--,5,5,LLM,ALINE,Y--GG,3,3,CSS,JAYNE,-GGGG,1,1,CSS,PAYNE,-GGGG,1,1,CSS,WAYNE,-GGGG,1,1,CSS,HAYNE,-GGGG,1,1,CSS
99,BOGGS,True,5,WORDS,-G--G,3,3,LLM,COLTS,-G--G,3,3,CSS,MOONS,-G--G,3,3,CSS,POSES,-G--G,3,3,CSS,BOGGS,GGGGG,0,0,CSS,,,,,
100,FINNS,True,5,THEIR,---Y-,5,5,LLM,DIALS,-G--G,3,3,CSS,KINGS,-GG-G,2,2,CSS,SINUS,-GG-G,2,2,CSS,FINNS,GGGGG,0,0,CSS,,,,,
