game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
34,ALERT,True,3,THING,Y----,5,5,LLM,SLATE,-GYYY,4,4,CSS,ALERT,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
35,CAGES,False,6,THERE,--Y--,5,5,LLM,NILES,---GG,3,3,CSS,MOSES,---GG,3,3,CSS,CAKES,GG-GG,1,1,CSS,CAPES,GG-GG,1,1,CSS,CAFES,GG-GG,1,1,CSS
36,TEDDY,True,3,THERE,G-Y--,4,4,LLM,TONES,G--Y-,4,4,CSS,TEDDY,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
37,COLES,True,6,ABOUT,--Y--,5,5,LLM,NORSE,-G-YY,4,4,CSS,POSED,-GYG-,3,3,CSS,MOLES,-GGGG,1,1,CSS,HOLES,-GGGG,1,1,CSS,COLES,GGGGG,0,0,CSS
38,HWANG,True,4,THERE,-Y---,5,5,LLM,HALOS,GY---,4,4,CSS,HUMAN,G--YY,4,3,CSS,HWANG,GGGGG,0,0,CSS,,,,,,,,,,
39,WRATH,True,4,THESE,YY---,5,5,LLM,BIRTH,--YGG,3,3,CSS,FROTH,-G-GG,2,2,CSS,WRATH,GGGGG,0,0,CSS,,,,,,,,,,
40,MACHO,True,4,THERE,-Y---,5,5,LLM,HAULS,YG---,4,4,CSS,MAHAN,GGY--,3,3,CSS,MACHO,GGGGG,0,0,CSS,,,,,,,,,,
41,LOPEZ,True,4,RIGHT,-----,5,5,LLM,MENLO,-Y-YY,5,5,CSS,SOLVE,-GY-Y,4,4,CSS,LOPEZ,GGGGG,0,0,CSS,,,,,,,,,,
42,GOODY,True,5,ABOUT,--G--,4,4,LLM,LOONS,-GG--,3,3,CSS,GOOEY,GGG-G,1,1,CSS,GOOFY,GGG-G,1,1,CSS,GOODY,GGGGG,0,0,CSS,,,,,
43,BROTH,True,5,WOULD,-Y---,5,5,LLM,RATON,Y-YY-,5,4,CSS,PROST,-GG-Y,3,3,CSS,FROTH,-GGGG,1,1,CSS,BROTH,GGGGG,0,0,CSS,,,,,
44,VERDE,True,4,OTHER,---YY,5,5,LLM,MEARS,-G-Y-,4,4,CSS,NERVE,-GGYG,2,2,CSS,VERDE,GGGGG,0,0,CSS,,,,,,,,,,
45,TAMED,True,4,REBUS,-Y---,5,5,LLM,ALDEN,Y-YG-,4,4,CSS,GATED,-GYGG,2,2,CSS,TAMED,GGGGG,0,0,CSS,,,,,,,,,,
46,LEAFS,True,5,AROSE,Y--YY,5,5,LLM,SELMA,YGY-Y,4,4,CSS,LEADS,GGG-G,1,1,CSS,LEAKS,GGG-G,1,1,CSS,LEAFS,GGGGG,0,0,CSS,,,,,
47,YACHT,True,4,THREE,YY---,5,5,LLM,SAITH,-G-YY,4,4,CSS,KATHY,-GYGY,3,3,CSS,YACHT,GGGGG,0,0,CSS,,,,,,,,,,
48,MESSY,True,3,THERE,--Y--,5,5,LLM,LEANS,-G--Y,4,4,CSS,MESSY,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
49,RYDER,True,4,CREME,-YY--,5,4,LLM,RAPES,G--G-,3,3,CSS,RIDER,G-GGG,1,1,CSS,RYDER,GGGGG,0,0,CSS,,,,,,,,,,
50,MOTIF,True,4,THERE,Y----,5,5,LLM,SAULT,----Y,5,5,CSS,NIFTY,-YYY-,5,5,CSS,MOTIF,GGGGG,0,0,CSS,,,,,,,,,,
51,RAVEN,True,3,WHICH,-----,5,5,LLM,DEANS,-YYY-,5,5,CSS,RAVEN,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
52,REICH,True,4,THERE,-YYY-,5,5,LLM,HAREM,Y-YY-,5,5,CSS,ERICH,YYGGG,2,2,CSS,REICH,GGGGG,0,0,CSS,,,,,,,,,,
53,ICONS,True,3,STATE,Y----,5,5,LLM,COINS,YYYGG,3,2,CSS,ICONS,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
54,SILKY,True,4,CHOSE,---Y-,5,5,LLM,PARIS,---YY,5,5,CSS,STINK,G-Y-Y,4,3,CSS,SILKY,GGGGG,0,0,CSS,,,,,,,,,,
55,CARVE,True,3,ARISE,YY--G,4,3,LLM,CARPE,GGG-G,1,1,CSS,CARVE,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
56,LAGER,True,5,AREAD,YYY--,5,4,LLM,RATES,YG-G-,3,3,CSS,MAREK,-GYG-,3,3,CSS,PALER,-GYGG,2,2,CSS,LAGER,GGGGG,0,0,CSS,,,,,
57,JERKS,True,4,LARGE,--G-Y,4,4,LLM,HEROS,-GG-G,2,2,CSS,BERKS,-GGGG,1,1,CSS,JERKS,GGGGG,0,0,CSS,,,,,,,,,,
58,LOTUS,True,3,YEARS,----G,4,4,LLM,SLOTS,-YYYG,4,2,CSS,LOTUS,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
59,LACEY,True,3,YEARS,YYY--,5,5,LLM,LANEY,GG-GG,1,1,CSS,LACEY,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
60,TUDOR,True,4,THERE,G--Y-,4,4,LLM,TRAIT,GY---,4,4,CSS,TURKS,GGY--,3,3,CSS,TUDOR,GGGGG,0,0,CSS,,,,,,,,,,
61,QUOTA,True,4,YEARS,--Y--,5,5,LLM,TANIA,Y---G,4,4,CSS,GOTTA,-Y-GG,3,3,CSS,QUOTA,GGGGG,0,0,CSS,,,,,,,,,,
62,MOURN,True,4,THERE,---G-,4,4,LLM,MOIRA,GG-G-,2,2,CSS,MOORS,GG-G-,2,2,CSS,MOURN,GGGGG,0,0,CSS,,,,,,,,,,
63,PROMO,True,5,THERE,---Y-,5,5,LLM,BARON,--YY-,5,4,CSS,CROPS,-GGY-,3,3,CSS,PROVO,GGG-G,1,1,CSS,PROMO,GGGGG,0,0,CSS,,,,,
64,CASTE,True,5,THERE,Y---G,4,4,LLM,SLATE,Y-YGG,3,3,CSS,WASTE,-GGGG,1,1,CSS,PASTE,-GGGG,1,1,CSS,CASTE,GGGGG,0,0,CSS,,,,,
65,CAPRI,True,3,THREE,--Y--,5,5,LLM,CAIRN,GGYG-,2,2,CSS,CAPRI,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
66,ALIAS,True,5,EVERY,-----,5,5,LLM,INSTA,Y-Y-Y,5,5,CSS,MAIDS,-YG-G,3,3,CSS,ASICS,G-G-G,2,2,CSS,ALIAS,GGGGG,0,0,CSS,,,,,
67,PADDY,True,4,ABOVE,Y----,5,5,LLM,PARTS,GG---,3,3,CSS,PADUA,GGG--,2,2,CSS,PADDY,GGGGG,0,0,CSS,,,,,,,,,,
68,BLOBS,True,4,THING,-----,5,5,LLM,DARES,----G,4,4,CSS,CLUBS,-G-GG,2,2,CSS,BLOBS,GGGGG,0,0,CSS,,,,,,,,,,
69,DILLY,True,3,STATE,-----,5,5,LLM,LINDY,YG-YG,3,3,CSS,DILLY,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
70,GUTSY,True,3,THERE,Y----,5,5,LLM,AUTOS,-GG-Y,3,3,CSS,GUTSY,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
71,TABOR,True,4,THERE,G--Y-,4,4,LLM,TRAIT,GYY--,4,4,CSS,TAMAR,GG--G,2,2,CSS,TABOR,GGGGG,0,0,CSS,,,,,,,,,,
72,INLAY,True,4,STATE,--Y--,5,5,LLM,LORNA,Y--YY,5,5,CSS,MALIN,-YGYY,4,4,CSS,INLAY,GGGGG,0,0,CSS,,,,,,,,,,
73,AHHHH,True,4,START,--Y--,5,5,LLM,DELIA,----Y,5,5,CSS,MAHON,-YG--,4,4,CSS,AHHHH,GGGGG,0,0,CSS,,,,,,,,,,
74,ROUEN,True,4,WORLD,-GY--,4,4,LLM,ROSEN,GG-GG,1,1,CSS,ROGEN,GG-GG,1,1,CSS,ROUEN,GGGGG,0,0,CSS,,,,,,,,,,
75,BUENA,True,4,THING,---G-,4,4,LLM,LEANS,-YYG-,4,4,CSS,MARNE,-Y-GY,4,4,CSS,BUENA,GGGGG,0,0,CSS,,,,,,,,,,
76,MENON,True,4,STATE,----Y,5,5,LLM,RILED,---Y-,5,5,CSS,PEONY,-GYY-,4,3,CSS,MENON,GGGGG,0,0,CSS,,,,,,,,,,
77,TRASK,True,4,THING,G----,4,4,LLM,TASER,GYY-Y,4,3,CSS,TRAPS,GGG-Y,2,2,CSS,TRASK,GGGGG,0,0,CSS,,,,,,,,,,
78,CASIO,True,3,THERE,-----,5,5,LLM,COALS,GYY-Y,4,4,CSS,CASIO,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
79,VOILA,True,5,ABOUT,Y-Y--,5,5,LLM,ROMAN,-G-Y-,4,4,CSS,FOALS,-GYG-,3,3,CSS,JOLLA,-G-GG,2,2,CSS,VOILA,GGGGG,0,0,CSS,,,,,
80,AURAL,True,4,THERE,---Y-,5,5,LLM,BARON,-YG--,4,4,CSS,SYRIA,--G-Y,4,4,CSS,AURAL,GGGGG,0,0,CSS,,,,,,,,,,
81,LEGER,True,4,EATER,Y--GG,3,3,LLM,FEWER,-G-GG,2,2,CSS,LEVER,GG-GG,1,1,CSS,LEGER,GGGGG,0,0,CSS,,,,,,,,,,
82,DALLY,True,3,YOURS,Y----,5,5,LLM,DALEY,GGG-G,1,1,CSS,DALLY,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
83,INIGO,True,4,COULD,-Y---,5,5,LLM,SENOR,--YY-,5,5,CSS,AMONG,--YYY,5,5,CSS,INIGO,GGGGG,0,0,CSS,,,,,,,,,,
84,KRILL,True,4,THREE,--Y--,5,5,LLM,ARGOS,-G---,4,4,CSS,BRICK,-GG-Y,3,3,CSS,KRILL,GGGGG,0,0,CSS,,,,,,,,,,
85,SNIDE,True,4,OTHER,---Y-,5,5,LLM,LEANS,-Y-YY,5,5,CSS,SNIPE,GGG-G,1,1,CSS,SNIDE,GGGGG,0,0,CSS,,,,,,,,,,
86,LEWES,True,4,ROATE,----Y,5,5,LLM,LIENS,G-Y-G,3,3,CSS,LEXUS,GG--G,2,2,CSS,LEWES,GGGGG,0,0,CSS,,,,,,,,,,
87,TAMER,True,6,WHICH,-----,5,5,LLM,RAGES,YG-G-,3,3,CSS,LATER,-GYGG,2,2,CSS,TAKER,GG-GG,1,1,CSS,TAPER,GG-GG,1,1,CSS,TAMER,GGGGG,0,0,CSS
88,COTTA,True,3,WHICH,---Y-,5,5,LLM,CATES,GYG--,3,3,CSS,COTTA,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
89,CORBY,True,4,EVERY,---YG,4,4,LLM,TARDY,--G-G,3,3,CSS,CORKY,GGG-G,1,1,CSS,CORBY,GGGGG,0,0,CSS,,,,,,,,,,
90,POLIS,True,4,THERE,-----,5,5,LLM,MAINS,--Y-G,4,4,CSS,SILKS,-YG-G,3,3,CSS,POLIS,GGGGG,0,0,CSS,,,,,,,,,,
91,ROXAS,True,4,CAUSA,-Y-Y-,5,5,LLM,SLATE,Y-Y--,5,5,CSS,ASKIN,YY---,5,5,CSS,ROXAS,GGGGG,0,0,CSS,,,,,,,,,,
92,RANCE,True,5,BREAK,-YYY-,5,5,LLM,SAREE,-GY-G,3,3,CSS,FAIRE,-G-YG,3,3,CSS,RANGE,GGG-G,1,1,CSS,RANCE,GGGGG,0,0,CSS,,,,,
93,CARON,True,4,THRIV,--G--,4,4,LLM,CARES,GGG--,2,2,CSS,CARLO,GGG-Y,2,2,CSS,CARON,GGGGG,0,0,CSS,,,,,,,,,,
94,SURYA,True,4,VOWEL,-----,5,5,LLM,RAINS,YY--Y,5,5,CSS,STRAP,G-GY-,3,3,CSS,SURYA,GGGGG,0,0,CSS,,,,,,,,,,
95,AGGIE,True,5,WORLD,-----,5,5,LLM,MEANS,-YY--,5,5,CSS,HAUTE,-Y--G,4,4,CSS,ABBIE,G--GG,2,2,CSS,AGGIE,GGGGG,0,0,CSS,,,,,
96,CAUSA,True,4,THERE,-----,5,5,LLM,SANDI,YG---,4,4,CSS,CALMS,GG--Y,3,3,CSS,CAUSA,GGGGG,0,0,CSS,,,,,,,,,,
97,BAMBA,True,5,THING,-----,5,5,LLM,AYRES,Y----,5,5,CSS,PALMA,-G-YG,3,3,CSS,MAZDA,YG--G,3,3,CSS,BAMBA,GGGGG,0,0,CSS,,,,,
98,MAYNE,True,6,THERE,----G,4,4,LLM,LAINE,-G-GG,2,2,CSS,JAYNE,-GGGG,1,1,CSS,WAYNE,-GGGG,1,1,CSS,PAYNE,-GGGG,1,1,CSS,MAYNE,GGGGG,0,0,CSS
99,BOGGS,True,5,YEARS,----G,4,4,LLM,LIONS,--Y-G,4,4,CSS,COUPS,-G--G,3,3,CSS,HOBBS,-GY-G,3,3,CSS,BOGGS,GGGGG,0,0,CSS,,,,,
100,FINNS,True,4,THING,--YG-,4,4,LLM,SIENA,YG-G-,3,3,CSS,LIONS,-G-GG,2,2,CSS,FINNS,GGGGG,0,0,CSS,,,,,,,,,,
