game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
47,OWRB,True,6,RGBW,0B3W,LLM,224,BRKG,0B2W,CSS,61,GWPB,2B0W,CSS,10,WWRB,3B0W,CSS,2,YWRB,3B0W,CSS,1,OWRB,4B0W,CSS,1,,,,,,,,,,,,,,,,
48,GBGW,True,6,RGBW,1B2W,LLM,204,GRYW,2B0W,CSS,16,GRBP,1B1W,CSS,8,GBKW,3B0W,CSS,3,GBWW,3B0W,CSS,2,GBGW,4B0W,CSS,1,,,,,,,,,,,,,,,,
49,YWPY,True,5,RGBW,0B1W,LLM,976,BKOY,1B0W,CSS,112,WPPY,2B1W,CSS,7,PRPY,2B0W,CSS,1,YWPY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
50,GOKY,True,5,RGBW,0B1W,LLM,976,BPKO,1B1W,CSS,179,OPGY,1B2W,CSS,11,KPYG,0B3W,CSS,2,GOKY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
51,PRWG,True,5,RGBW,0B3W,LLM,224,KBRG,1B1W,CSS,50,WRRB,1B1W,CSS,11,GWRP,0B4W,CSS,1,PRWG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
52,OYOW,True,6,RRGW,1B0W,LLM,682,YKGP,0B1W,CSS,157,WPBW,1B0W,CSS,22,RBBY,0B1W,CSS,3,OOYW,2B2W,CSS,1,OYOW,4B0W,CSS,1,,,,,,,,,,,,,,,,
53,KBRB,True,6,ROYK,0B2W,LLM,936,KBKO,2B0W,CSS,76,KBPY,2B0W,CSS,14,KBWR,2B1W,CSS,2,KBRG,3B0W,CSS,1,KBRB,4B0W,CSS,1,,,,,,,,,,,,,,,,
54,WPWO,True,6,RGBW,0B1W,LLM,976,WYKK,1B0W,CSS,166,OPKG,1B1W,CSS,30,PRKP,0B1W,CSS,6,WPOO,3B0W,CSS,1,WPWO,4B0W,CSS,1,,,,,,,,,,,,,,,,
55,BOPO,True,5,RGBW,0B1W,LLM,976,PPYB,0B2W,CSS,111,WYPK,1B0W,CSS,7,OBPO,2B2W,CSS,1,BOPO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
56,WKYR,True,5,RGBY,0B2W,LLM,936,PRYW,1B2W,CSS,56,YYRW,0B3W,CSS,5,OWYR,2B1W,CSS,1,WKYR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
57,WWYP,True,5,RGBW,0B1W,LLM,976,WPYY,2B1W,CSS,24,WYWY,1B2W,CSS,4,OWYY,2B0W,CSS,1,WWYP,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
58,YBPO,True,6,RGBW,0B1W,LLM,976,GPYP,0B2W,CSS,123,YYGO,2B0W,CSS,15,PYWO,1B2W,CSS,2,YRPO,3B0W,CSS,1,YBPO,4B0W,CSS,1,,,,,,,,,,,,,,,,
59,OBGY,True,5,RGBO,0B3W,LLM,224,POGR,1B1W,CSS,50,OKGB,2B1W,CSS,4,OBGG,3B0W,CSS,2,OBGY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
60,GGGR,True,5,RGBW,1B1W,LLM,660,KWBP,0B0W,CSS,42,RROG,0B2W,CSS,6,YGRY,1B1W,CSS,1,GGGR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
61,BWKG,True,5,RGBW,0B3W,LLM,224,KRWG,1B2W,CSS,28,GWRG,2B0W,CSS,3,BKRG,2B1W,CSS,1,BWKG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
62,YKBW,True,2,RGBW,2B0W,LLM,216,YKBW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,BOKB,True,5,RGBW,0B1W,LLM,976,YYKG,1B0W,CSS,166,OYRP,0B1W,CSS,30,BOKK,3B0W,CSS,4,BOKB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
64,KYGB,True,4,RGBO,0B2W,LLM,936,PRYB,1B1W,CSS,170,YKGB,2B2W,CSS,1,KYGB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
65,PROO,True,6,RGBO,1B1W,LLM,660,RPRB,0B2W,CSS,90,BKPO,1B1W,CSS,11,BGWP,0B1W,CSS,4,PRYO,3B0W,CSS,1,PROO,4B0W,CSS,1,,,,,,,,,,,,,,,,
66,OBOY,True,4,RGBY,1B1W,LLM,660,ORBR,1B1W,CSS,86,OGPB,1B1W,CSS,11,OBOY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
67,YORK,True,6,RGYB,0B2W,LLM,936,YWPR,1B1W,CSS,165,GWOY,0B2W,CSS,34,YKBW,1B1W,CSS,6,YPKG,1B1W,CSS,1,YORK,4B0W,CSS,1,,,,,,,,,,,,,,,,
68,WGOR,True,5,RGYB,1B1W,LLM,660,KRWB,0B2W,CSS,141,RWOG,1B3W,CSS,2,ROGW,0B4W,CSS,1,WGOR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
69,RKGB,True,6,RGBW,1B2W,LLM,204,RBGO,2B1W,CSS,9,RBYG,1B2W,CSS,3,RPGB,3B0W,CSS,2,RRGB,3B0W,CSS,1,RKGB,4B0W,CSS,1,,,,,,,,,,,,,,,,
70,YWBO,True,5,RGBW,1B1W,LLM,660,PGOR,0B1W,CSS,147,YRKW,1B1W,CSS,28,GYWW,0B2W,CSS,3,YWBO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
71,RORP,True,5,RGBO,1B1W,LLM,660,BGYK,0B0W,CSS,42,PPRO,1B2W,CSS,5,RPOW,1B2W,CSS,1,RORP,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
72,WRYR,True,4,RRGW,1B2W,LLM,128,WRWG,2B0W,CSS,22,WRRK,2B1W,CSS,5,WRYR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
73,PYBP,True,5,RGBW,1B0W,LLM,500,ROKP,1B0W,CSS,62,YOWW,0B1W,CSS,13,GGYP,1B1W,CSS,3,PYBP,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
74,OBBG,True,6,RGBW,1B1W,LLM,660,WGPO,0B2W,CSS,141,ROWY,0B1W,CSS,18,PBKW,1B0W,CSS,2,GWGW,0B1W,CSS,1,OBBG,4B0W,CSS,1,,,,,,,,,,,,,,,,
75,GRYP,True,4,RGBW,0B2W,LLM,936,KROB,1B0W,CSS,118,PRYG,2B2W,CSS,3,GRYP,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
76,YYRR,True,4,ROBY,0B2W,LLM,936,GRKO,0B1W,CSS,188,BWOP,0B0W,CSS,2,YYRR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
77,WRBG,True,5,ROYW,0B2W,LLM,936,YKGO,0B1W,CSS,180,ORBR,2B0W,CSS,18,KWBR,1B2W,CSS,2,WRBG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
78,YYGW,True,6,RGBW,1B1W,LLM,660,GOBP,0B1W,CSS,147,RYKG,1B1W,CSS,27,RBYR,0B1W,CSS,5,WYGW,3B0W,CSS,1,YYGW,4B0W,CSS,1,,,,,,,,,,,,,,,,
79,KKKG,True,5,RGBO,0B1W,LLM,976,YYWB,0B0W,CSS,114,KKGP,2B1W,CSS,9,KRKP,2B0W,CSS,1,KKKG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
80,PBWG,True,4,RGBW,0B3W,LLM,224,KBWR,2B0W,CSS,24,GBYR,1B1W,CSS,4,PBWG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
81,KBWP,True,5,RGYB,0B1W,LLM,976,GOPK,0B2W,CSS,228,KYWP,3B0W,CSS,5,KRWP,3B0W,CSS,1,KBWP,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
82,BBBB,True,5,RGBW,1B0W,LLM,500,YKBO,1B0W,CSS,62,OGPO,0B0W,CSS,13,KKWW,0B0W,CSS,1,BBBB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
83,OGKG,True,6,RGBW,1B0W,LLM,500,OYBK,1B1W,CSS,90,KKBP,0B1W,CSS,20,RROK,0B2W,CSS,4,OOKW,2B0W,CSS,1,OGKG,4B0W,CSS,1,,,,,,,,,,,,,,,,
84,YKOO,True,5,RBYO,1B1W,LLM,660,RPGB,0B0W,CSS,42,OKYK,1B2W,CSS,5,YKWO,3B0W,CSS,1,YKOO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
85,OGWR,True,6,RGBY,1B1W,LLM,660,PGYW,1B1W,CSS,108,BGWK,2B0W,CSS,12,BGPO,1B1W,CSS,2,YGOK,1B1W,CSS,1,OGWR,4B0W,CSS,1,,,,,,,,,,,,,,,,
86,PPPW,True,5,RGBW,1B0W,LLM,500,RKYK,0B0W,CSS,81,OOWW,1B0W,CSS,13,OBBP,0B1W,CSS,1,PPPW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
87,PYRK,True,5,RGBW,0B1W,LLM,976,KWPY,0B3W,CSS,67,OPWK,1B1W,CSS,14,PBYK,2B1W,CSS,2,PYRK,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
88,WPBW,True,7,RGBW,2B0W,LLM,216,RYBP,1B1W,CSS,52,RPOW,2B0W,CSS,8,PPBW,3B0W,CSS,3,KPBW,3B0W,CSS,2,BPBW,3B0W,CSS,1,WPBW,4B0W,CSS,1,,,,,,,,,,,,
89,YORO,True,5,RGBY,0B2W,LLM,936,KROB,0B2W,CSS,196,YOWR,2B1W,CSS,7,POYR,1B2W,CSS,1,YORO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
90,BGWW,True,3,RGBW,2B1W,LLM,72,GWBW,1B3W,CSS,1,BGWW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,KKGB,True,6,RGBW,0B2W,LLM,936,WPOB,1B0W,CSS,110,WYKR,0B1W,CSS,14,GBYB,1B1W,CSS,2,BRRB,1B0W,CSS,1,KKGB,4B0W,CSS,1,,,,,,,,,,,,,,,,
92,GYWR,True,5,RGBW,0B3W,LLM,224,WYGB,1B2W,CSS,28,GBWB,2B0W,CSS,3,YRWB,1B2W,CSS,1,GYWR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
93,RPRG,True,5,ROBY,1B0W,LLM,500,GWBP,0B2W,CSS,90,WOPK,0B1W,CSS,16,RGWG,2B0W,CSS,2,RPRG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
94,GPRB,True,5,RGBW,0B3W,LLM,224,WBKG,0B2W,CSS,61,PRWB,1B2W,CSS,10,YWRB,2B0W,CSS,1,GPRB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
95,BYOO,True,5,RGYB,0B2W,LLM,936,YRWP,0B1W,CSS,188,OKBR,0B2W,CSS,40,BWKG,1B0W,CSS,5,BYOO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
96,BOYP,True,4,RGBW,0B1W,LLM,976,WOPK,1B1W,CSS,179,POYB,2B2W,CSS,1,BOYP,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
97,PPRB,True,6,RGBW,0B2W,LLM,936,YBWP,0B2W,CSS,200,BPKR,1B2W,CSS,12,WPRK,2B0W,CSS,3,OPRB,3B0W,CSS,1,PPRB,4B0W,CSS,1,,,,,,,,,,,,,,,,
98,GRGR,True,6,RGBW,0B2W,LLM,936,GWOO,1B0W,CSS,174,GRYK,2B0W,CSS,21,GBYP,1B0W,CSS,4,GRRG,2B2W,CSS,1,GRGR,4B0W,CSS,1,,,,,,,,,,,,,,,,
99,PGBR,True,4,RGBW,2B1W,LLM,72,WGBG,2B0W,CSS,13,RKBG,1B2W,CSS,4,PGBR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
100,PRPP,True,6,RRRY,1B0W,LLM,991,ORKP,2B0W,CSS,54,BRWP,2B0W,CSS,10,ORWG,1B0W,CSS,3,BRKK,1B0W,CSS,1,PRPP,4B0W,CSS,1,,,,,,,,,,,,,,,,
