game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
16,BGGB,True,6,ROYG,0B1W,LLM,152,WYBB,1B1W,VOI,30,GWWB,1B1W,VOI,4,OWBO,0B1W,VOI,3,BBGB,3B0W,VOI,1,BGGB,4B0W,VOI,1,,,,,,,,,,,,,,,,
17,OOOB,True,5,RGBO,0B2W,LLM,312,GWWB,1B0W,VOI,54,OYYB,2B0W,VOI,7,OBOB,3B0W,VOI,1,OOOB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
18,WOGB,True,5,ROYG,1B1W,LLM,252,RWGW,1B1W,VOI,38,RRWY,0B1W,VOI,8,WOGO,3B0W,VOI,1,WOGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
19,RGYR,True,4,RGBY,2B1W,LLM,48,BRBY,0B2W,VOI,8,RGRB,2B1W,VOI,1,RGYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
20,WGWY,True,5,RGBO,1B0W,LLM,108,RRWY,2B0W,VOI,6,GGWY,3B0W,VOI,2,YGWY,3B0W,VOI,1,WGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
21,GWGW,True,6,YYYY,0B0W,LLM,625,WGRR,0B2W,VOI,114,GRGO,2B0W,VOI,17,GRBB,1B0W,VOI,7,GWOO,2B0W,VOI,3,GWGW,4B0W,VOI,1,,,,,,,,,,,,,,,,
22,YWWG,True,4,RGBO,0B1W,LLM,152,GWGW,1B2W,VOI,5,WYGG,1B2W,VOI,1,YWWG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
23,BRYG,True,5,RRRR,1B0W,LLM,500,BRBY,2B1W,VOI,24,GRBB,1B2W,VOI,5,RGBY,0B4W,VOI,1,BRYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
24,OGYG,True,5,YYYY,1B0W,LLM,500,GGWY,1B2W,VOI,55,YWWG,1B1W,VOI,13,GYOG,1B3W,VOI,1,OGYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
25,WYYR,True,5,ROYG,1B1W,LLM,252,YWWG,0B2W,VOI,35,WOGB,1B0W,VOI,3,WRYR,3B0W,VOI,2,WYYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
26,BYOW,True,5,RGBY,0B2W,LLM,312,GYOG,2B0W,VOI,38,GROO,1B0W,VOI,8,GYYW,2B0W,VOI,1,BYOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
27,RRBG,True,6,RGYW,1B1W,LLM,252,BYOW,0B1W,VOI,31,OGRG,1B1W,VOI,4,YGGY,0B1W,VOI,2,RBBG,3B0W,VOI,1,RRBG,4B0W,VOI,1,,,,,,,,,,,,,,,,
28,GYRB,True,5,RYGB,2B2W,LLM,6,RYBG,1B3W,VOI,4,BYGR,1B3W,VOI,2,RBGY,0B4W,VOI,1,GYRB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
29,ORRG,True,4,ROYW,0B2W,LLM,312,YGWB,0B1W,VOI,28,GROO,1B2W,VOI,5,ORRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
30,YGBR,True,6,YWOR,2B0W,LLM,96,RWWR,1B0W,VOI,36,GWOO,0B1W,VOI,5,YGYR,3B0W,VOI,2,YGGR,3B0W,VOI,1,YGBR,4B0W,VOI,1,,,,,,,,,,,,,,,,
31,GBWR,True,6,ROYW,0B2W,LLM,312,GROG,1B1W,VOI,52,GYRB,1B2W,VOI,7,OYBG,0B2W,VOI,2,WRGB,0B4W,VOI,1,GBWR,4B0W,VOI,1,,,,,,,,,,,,,,,,
32,BRGB,True,5,ROYG,0B2W,LLM,312,GBWR,0B3W,VOI,28,WRBO,1B1W,VOI,4,YGBW,0B2W,VOI,1,BRGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
33,YGRW,True,2,RGYW,2B2W,LLM,6,YGRW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,RWGY,True,5,RRRR,1B0W,LLM,500,RBGY,3B0W,VOI,12,RBGG,2B0W,VOI,7,RBYY,2B0W,VOI,2,RWGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
35,YYYO,True,3,GWBR,0B0W,LLM,16,YOOY,1B2W,VOI,4,YYYO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,RWYR,True,4,ROYG,2B0W,LLM,96,RRBG,1B1W,VOI,24,RBYY,2B0W,VOI,4,RWYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
37,YBBY,True,4,RRRR,0B0W,LLM,625,BYGW,0B2W,VOI,126,OGYG,0B1W,VOI,15,YBBY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
38,YGYB,True,5,ROYW,1B0W,LLM,108,RRBG,0B2W,VOI,19,BGYY,2B2W,VOI,2,GBYY,1B3W,VOI,1,YGYB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
39,WOBR,True,6,ROYW,1B2W,LLM,132,RWGY,0B2W,VOI,38,BYOW,0B3W,VOI,7,YOWO,1B1W,VOI,2,WORB,2B2W,VOI,1,WOBR,4B0W,VOI,1,,,,,,,,,,,,,,,,
40,BYRG,True,4,RGBY,0B4W,LLM,9,GYRB,2B2W,VOI,2,GRYB,0B4W,VOI,1,BYRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
41,RBBO,True,5,YYWW,0B0W,LLM,256,RBGG,2B0W,VOI,29,RORG,1B1W,VOI,8,RBBR,3B0W,VOI,1,RBBO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
42,OBRO,True,5,RGBY,0B2W,LLM,312,BYOW,0B2W,VOI,60,WRYR,0B1W,VOI,9,GWGB,0B1W,VOI,1,OBRO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
43,WRYR,True,2,RGRG,0B2W,LLM,96,WRYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,GGRY,True,4,RROG,0B2W,LLM,222,WOBR,0B1W,VOI,16,YGYO,1B1W,VOI,1,GGRY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
45,YYYG,True,5,RGBY,0B2W,LLM,312,WRYR,1B0W,VOI,46,GYYO,2B1W,VOI,4,GOYG,2B0W,VOI,1,YYYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
46,ROBW,True,5,RRRR,1B0W,LLM,500,WYRG,0B2W,VOI,117,RBYY,1B1W,VOI,22,RGOB,1B2W,VOI,2,ROBW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
47,WGBB,True,5,RRRR,0B0W,LLM,625,GBYY,0B2W,VOI,114,BYOW,0B2W,VOI,18,YWWG,0B2W,VOI,2,WGBB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
48,BOOR,True,5,RGBY,0B2W,LLM,312,OWRB,0B3W,VOI,32,BYOW,2B0W,VOI,6,BROR,3B0W,VOI,3,BOOR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
49,WWOY,True,5,ROYG,0B2W,LLM,312,BROR,1B0W,VOI,46,GWOO,2B0W,VOI,7,YYOO,1B1W,VOI,1,WWOY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
50,WWGR,True,5,ROYB,0B1W,LLM,152,GWOO,1B1W,VOI,30,YWWG,1B2W,VOI,6,BWGW,2B1W,VOI,1,WWGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
51,YBYB,True,4,RGBY,0B2W,LLM,312,WOYG,1B0W,VOI,22,BOOR,0B1W,VOI,5,YBYB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
52,WBWR,True,6,RGBY,0B2W,LLM,312,BOOR,1B1W,VOI,52,GROW,0B2W,VOI,12,YOGO,0B0W,VOI,3,WBRR,3B0W,VOI,1,WBWR,4B0W,VOI,1,,,,,,,,,,,,,,,,
53,GOWY,True,5,RGBO,0B2W,LLM,312,WBWR,1B0W,VOI,54,GBYY,2B0W,VOI,7,GRYR,1B1W,VOI,1,GOWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
54,RYWO,True,4,RGOR,1B1W,LLM,230,ROBW,1B2W,VOI,23,OOWR,1B2W,VOI,2,RYWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
55,RBYY,True,3,RGYW,2B0W,LLM,96,RGOB,1B1W,VOI,28,RBYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,BRWO,True,5,ROYW,0B3W,LLM,136,WWOY,0B2W,VOI,30,OYRR,0B2W,VOI,4,GRWO,3B0W,VOI,1,BRWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
57,BOBO,True,5,RGYB,0B1W,LLM,152,YYOO,1B1W,VOI,34,WWOY,0B1W,VOI,7,OBBO,2B2W,VOI,1,BOBO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
58,ROYG,True,3,RGYO,2B2W,LLM,6,RGOY,1B3W,VOI,4,ROYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,RWOB,True,4,ROYW,1B2W,LLM,132,GRYO,0B2W,VOI,38,OOWR,0B3W,VOI,1,RWOB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
60,OGOO,True,4,RGBY,1B0W,LLM,108,BOBO,1B1W,VOI,18,RROO,2B0W,VOI,3,OGOO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
61,YBOY,True,7,RGBY,1B1W,LLM,252,RWOB,1B1W,VOI,50,RORG,0B1W,VOI,11,WGGB,0B1W,VOI,4,BBOY,3B0W,VOI,3,OBOY,3B0W,VOI,1,YBOY,4B0W,VOI,1,,,,,,,,,,,,
62,GYGY,True,5,YYRR,1B1W,LLM,208,ROGR,1B0W,VOI,21,YOOY,1B1W,VOI,3,BYGY,3B0W,VOI,2,GYGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
63,YYRB,True,5,ROYB,1B2W,LLM,132,BOOR,0B2W,VOI,38,RYWO,1B1W,VOI,11,GYRB,3B0W,VOI,1,YYRB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
64,YBGG,True,5,RGBY,0B3W,LLM,136,YYRB,1B1W,VOI,42,YRWG,2B0W,VOI,3,BRRG,1B1W,VOI,2,YBGG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
65,GWWY,True,7,YYYY,1B0W,LLM,500,RBYG,0B2W,VOI,117,YOGO,0B2W,VOI,20,OYRR,0B1W,VOI,3,GGWY,3B0W,VOI,2,WGWY,2B2W,VOI,1,GWWY,4B0W,VOI,1,,,,,,,,,,,,
66,BYGR,True,5,YYYY,1B0W,LLM,500,WGWY,0B2W,VOI,124,YOGO,1B1W,VOI,21,RWYO,0B2W,VOI,5,BYGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
67,RORB,True,4,ROYG,2B0W,LLM,96,RBYY,1B1W,VOI,24,RRBG,1B2W,VOI,1,RORB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
68,WOYW,True,6,RGBY,0B1W,LLM,152,OOWR,1B1W,VOI,30,YOYO,2B0W,VOI,5,GOGO,1B0W,VOI,2,YWWO,0B4W,VOI,1,WOYW,4B0W,VOI,1,,,,,,,,,,,,,,,,
69,GYOB,True,5,RGYB,1B2W,LLM,132,YYRB,2B0W,VOI,19,BYGB,2B1W,VOI,4,YOGB,1B3W,VOI,1,GYOB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
70,WRBG,True,5,RGBO,1B2W,LLM,132,RORB,0B2W,VOI,42,GRWO,1B2W,VOI,6,GWBR,1B3W,VOI,2,WRBG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
71,GYGO,True,5,RGBY,0B2W,LLM,312,GRWO,2B0W,VOI,30,BRWW,0B0W,VOI,4,GOYO,2B1W,VOI,1,GYGO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
72,OBGO,True,4,RGRY,0B1W,LLM,276,YWWO,1B0W,VOI,31,GOGO,2B1W,VOI,2,OBGO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
73,YYYY,True,5,RRRR,0B0W,LLM,625,GYYB,2B0W,VOI,61,GYGO,1B0W,VOI,12,GWWB,0B0W,VOI,1,YYYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
74,BYBR,True,7,RGBO,1B1W,LLM,252,GOYO,0B1W,VOI,50,WGGB,0B1W,VOI,11,RWOW,0B1W,VOI,6,YYBR,3B0W,VOI,3,YRBR,2B1W,VOI,1,BYBR,4B0W,VOI,1,,,,,,,,,,,,
75,WGOR,True,5,RGRY,1B1W,LLM,230,RROO,1B1W,VOI,32,RBBR,1B0W,VOI,6,ROGG,0B3W,VOI,1,WGOR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
76,BRBW,True,5,ROYG,0B1W,LLM,152,WGGB,0B2W,VOI,35,BRWW,3B0W,VOI,4,BRWR,2B1W,VOI,1,BRBW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
77,YRBO,True,4,RGBO,2B1W,LLM,48,RRBG,2B0W,VOI,9,ROBW,1B2W,VOI,3,YRBO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
78,RYGR,True,4,ROYO,1B1W,LLM,230,RWOW,1B0W,VOI,33,OGOO,0B1W,VOI,8,RYGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
79,BGRG,True,7,RGBY,1B2W,LLM,132,YRBO,0B2W,VOI,38,RYGR,0B2W,VOI,12,GBYY,0B2W,VOI,4,BGRW,3B0W,VOI,2,BGRB,3B0W,VOI,1,BGRG,4B0W,VOI,1,,,,,,,,,,,,
80,BWWO,True,4,RGYO,1B0W,LLM,108,RBBR,0B1W,VOI,20,WGGB,0B2W,VOI,6,BWWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
81,YOOW,True,5,ROYG,1B1W,LLM,252,BRRG,0B0W,VOI,20,YOOY,3B0W,VOI,5,WOOY,2B2W,VOI,1,YOOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
82,BYGB,True,4,RGBY,0B3W,LLM,136,BRRG,1B1W,VOI,35,YYRB,2B0W,VOI,3,BYGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
83,RYOY,True,6,RGRB,1B0W,LLM,182,OGOO,1B0W,VOI,61,RWYO,1B2W,VOI,4,YWOB,1B1W,VOI,3,YYRO,1B3W,VOI,1,RYOY,4B0W,VOI,1,,,,,,,,,,,,,,,,
84,BRRR,True,5,RGBY,0B2W,LLM,312,BRWR,3B0W,VOI,10,BRWW,2B0W,VOI,4,BROR,3B0W,VOI,1,BRRR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
85,WBGY,True,5,RGBO,0B2W,LLM,312,BRWW,0B2W,VOI,41,YYRB,0B2W,VOI,6,WBYG,2B2W,VOI,1,WBGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
86,BWWB,True,6,RGBY,0B1W,LLM,152,YOOW,0B1W,VOI,13,ORRR,0B0W,VOI,8,GWGG,1B0W,VOI,2,WWWB,3B0W,VOI,1,BWWB,4B0W,VOI,1,,,,,,,,,,,,,,,,
87,BRRY,True,6,RGBY,1B2W,LLM,132,BGRW,2B0W,VOI,10,YGRO,1B1W,VOI,5,BGYG,1B1W,VOI,3,BYRY,3B0W,VOI,2,BRRY,4B0W,VOI,1,,,,,,,,,,,,,,,,
88,OOBB,True,5,RGBY,1B0W,LLM,108,OGOW,1B1W,VOI,24,YOOY,1B1W,VOI,4,RROO,0B2W,VOI,1,OOBB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
89,YOYR,True,5,RGBY,0B2W,LLM,312,WWRB,0B1W,VOI,58,GBOO,0B1W,VOI,5,ORYR,2B1W,VOI,1,YOYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
90,OBRY,True,5,RGBY,1B2W,LLM,132,GRRY,2B0W,VOI,19,BYRY,2B1W,VOI,4,BROY,1B3W,VOI,1,OBRY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
91,GBRO,True,3,RGBO,1B3W,LLM,8,ROGB,0B4W,VOI,3,GBRO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,BYRB,True,7,YYYY,1B0W,LLM,500,BRGY,1B2W,VOI,84,OBRY,1B2W,VOI,12,RGOY,0B2W,VOI,5,BYRW,3B0W,VOI,2,BYRR,3B0W,VOI,1,BYRB,4B0W,VOI,1,,,,,,,,,,,,
93,BBRG,True,5,BGRY,2B1W,LLM,48,BYRR,2B0W,VOI,9,BGOR,1B2W,VOI,2,BWRG,3B0W,VOI,1,BBRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
94,WRYW,True,5,RGBY,0B2W,LLM,312,OYRO,0B2W,VOI,43,BROR,1B0W,VOI,7,YWWR,0B4W,VOI,1,WRYW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
95,BBWO,True,5,RGBO,1B1W,LLM,252,BWOO,2B1W,VOI,8,OBOO,2B0W,VOI,4,OWRO,1B1W,VOI,1,BBWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
96,WYGY,True,5,ROYG,0B2W,LLM,312,BYRY,2B0W,VOI,32,BYWO,1B1W,VOI,9,BGRW,0B2W,VOI,1,WYGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
97,ORBG,True,4,ROYW,0B2W,LLM,312,GBRO,0B4W,VOI,5,BGOR,0B4W,VOI,2,ORBG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
98,WYGG,True,5,RGBY,0B2W,LLM,312,WRYW,1B1W,VOI,50,YOYR,0B1W,VOI,6,BRWB,0B1W,VOI,2,WYGG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
99,YOOG,True,5,YYRR,1B0W,LLM,256,BGOR,1B1W,VOI,45,BYWO,0B2W,VOI,6,WWBR,0B0W,VOI,1,YOOG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
100,YBYY,True,5,ROYG,1B0W,LLM,108,GWGG,0B0W,VOI,24,RBBR,1B0W,VOI,2,OOBO,0B1W,VOI,1,YBYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
