game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6
11,YOUNG,True,4,BEATS,-----,5,5,LLM,CRYIN,--Y-Y,5,5,CSS,HONKY,-GY-Y,4.0,4.0,LLM,YOUNG,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,497,91.17072304139279,497,17,96.579476861167,17,1,94.11764705882352,1,1,0.0,,,,,,
12,MEANS,True,6,SIREN,Y--YY,5,5,LLM,TENDS,-GY-G,3,3,CSS,JEANS,-GGGG,1.0,1.0,LLM,BEANS,-GGGG,1.0,1.0,CSS,LEANS,-GGGG,1.0,1.0,LLM,MEANS,GGGGG,0.0,0.0,CSS,5629,33,99.41375022206431,33,6,81.81818181818183,6,3,50.0,3,2,33.33333333333333,2,1,50.0,1,1,0.0
13,TRUTH,True,3,CASTE,---G-,4,4,LLM,TINTO,G--G-,3,3,CSS,TRUTH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,67,98.80973529934269,67,1,98.50746268656717,1,1,0.0,,,,,,,,,
14,FIRED,True,6,ALGER,---GY,4,4,LLM,TIRES,-GGG-,2,2,CSS,WIRED,-GGGG,1.0,1.0,LLM,MIRED,-GGGG,1.0,1.0,CSS,HIRED,-GGGG,1.0,1.0,LLM,FIRED,GGGGG,0.0,0.0,CSS,5629,87,98.4544324036241,87,4,95.40229885057471,4,3,25.0,3,2,33.33333333333333,2,1,50.0,1,1,0.0
15,FOLKS,True,4,LAUER,Y----,5,5,LLM,COILS,-G-YG,3,3,CSS,FOLDS,GGG-G,1.0,1.0,LLM,FOLKS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,191,96.60685734588736,191,9,95.28795811518324,9,1,88.88888888888889,1,1,0.0,,,,,,
16,CHILE,True,3,STALE,---GG,3,3,LLM,ECOLE,-Y-GG,3,3,CSS,CHILE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,29,99.48481080120803,29,3,89.65517241379311,3,1,66.66666666666666,,,,,,,,,
17,BLACK,True,4,NAMES,-Y---,5,5,LLM,CROAT,Y--Y-,5,5,CSS,LUCHA,Y-Y-Y,5.0,4.0,LLM,BLACK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,309,94.51057026114763,309,10,96.76375404530745,10,2,80.0,2,1,50.0,,,,,,
18,GRANT,True,3,SNARE,-YGY-,4,4,LLM,GRAND,GGGG-,1,1,CSS,GRANT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,19,99.66246224906733,19,1,94.73684210526315,1,1,0.0,,,,,,,,,
19,MEALS,True,6,SIENA,Y-Y-Y,5,5,LLM,TALES,-YYYG,4,3,CSS,LEADS,YGG-G,2.0,2.0,LLM,REALS,-GGGG,1.0,1.0,CSS,HEALS,-GGGG,1.0,1.0,LLM,MEALS,GGGGG,0.0,0.0,CSS,5629,165,97.06875111032154,165,8,95.15151515151516,8,3,62.5,3,2,33.33333333333333,2,1,50.0,1,1,0.0
20,CREAM,True,3,DARES,-YYY-,5,4,LLM,TRACE,-GYYY,4,4,CSS,CREAM,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,76,98.64984899626931,76,1,98.68421052631578,1,1,0.0,,,,,,,,,
21,AWAKE,True,4,RAINE,-Y--G,4,4,LLM,SLATE,--G-G,3,3,CSS,PEAKE,--GGG,2.0,2.0,LLM,AWAKE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,71,98.73867472019897,71,14,80.28169014084507,14,2,85.71428571428571,2,1,50.0,,,,,,
22,OCCUR,True,4,HOLES,-Y---,5,5,LLM,RAMON,Y--Y-,5,5,CSS,PROUD,-YYG-,4.0,4.0,LLM,OCCUR,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,260,95.3810623556582,260,29,88.84615384615384,29,1,96.55172413793103,1,1,0.0,,,,,,
23,YEARS,True,5,IRONS,-Y--G,4,4,LLM,RATES,YY-YG,4,4,CSS,PEARS,-GGGG,1.0,1.0,LLM,MEARS,-GGGG,1.0,1.0,CSS,YEARS,GGGGG,0.0,0.0,LLM,,,,,,5629,102,98.18795523183515,102,10,90.19607843137256,10,8,20.0,8,7,12.5,7,1,85.71428571428571,,,
24,GRADE,True,2,CRATE,-GG-G,2,2,LLM,GRADE,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,5629,10,99.82234855214071,10,1,90.0,,,,,,,,,,,,
25,CHILL,True,3,CESAR,G----,4,4,LLM,COLIN,G-YY-,4,4,CSS,CHILL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,64,98.86303073370047,64,6,90.625,6,1,83.33333333333334,,,,,,,,,
26,FLOOD,True,3,HATES,-----,5,5,LLM,BONDI,-Y-Y-,5,4,CSS,FLOOD,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,485,91.38390477882395,485,12,97.52577319587628,12,1,91.66666666666666,,,,,,,,,
27,APPLY,True,4,REAMS,--Y--,5,5,LLM,NABIL,-Y--Y,5,4,CSS,ALLOT,GY---,4.0,4.0,LLM,APPLY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,432,92.32545745247823,432,32,92.5925925925926,32,1,96.875,1,1,0.0,,,,,,
28,SMILE,True,2,MAILS,Y-GGY,3,3,LLM,SMILE,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,5629,1,99.98223485521407,1,1,0.0,,,,,,,,,,,,
29,KNOCK,True,4,SALEM,-----,5,5,LLM,TONIC,-YY-Y,5,4,CSS,CHONG,Y-GY-,4.0,4.0,LLM,KNOCK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,492,91.25954876532244,492,5,98.98373983739837,5,1,80.0,1,1,0.0,,,,,,
30,SLEEP,True,5,RACED,---G-,4,4,LLM,TOMES,---GY,4,4,CSS,SHEEN,G-GG-,2.0,2.0,LLM,SLEEK,GGGG-,1.0,1.0,CSS,SLEEP,GGGGG,0.0,0.0,LLM,,,,,,5629,228,95.94954698880795,228,12,94.73684210526315,12,3,75.0,3,1,66.66666666666666,1,1,0.0,,,
31,BRICK,True,4,IDEAS,Y----,5,5,LLM,PINTO,-Y---,5,5,CSS,CHILI,Y-G--,4.0,4.0,LLM,BRICK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,291,94.83034286729438,291,34,88.31615120274914,34,5,85.29411764705883,5,1,80.0,,,,,,
32,WROTE,True,6,LORNE,-YY-G,4,4,LLM,PROSE,-GG-G,2,2,CSS,CROKE,-GG-G,2.0,2.0,LLM,DROVE,-GG-G,2.0,2.0,CSS,FROME,-GG-G,2.0,2.0,LLM,WROTE,GGGGG,0.0,0.0,CSS,5629,29,99.48481080120803,29,11,62.06896551724138,11,7,36.36363636363637,7,3,57.14285714285714,3,1,66.66666666666666,1,1,0.0
33,RATED,True,5,RULES,G--G-,3,3,LLM,ROPED,G--GG,2,2,CSS,RAGED,GG-GG,1.0,1.0,LLM,RACED,GG-GG,1.0,1.0,CSS,RATED,GGGGG,0.0,0.0,LLM,,,,,,5629,31,99.44928051163618,31,5,83.87096774193549,5,4,20.0,4,3,25.0,3,1,66.66666666666666,,,
34,ALERT,True,4,MINAS,---Y-,5,5,LLM,CRATE,-YYYY,5,5,CSS,ALTER,GGYYY,3.0,2.0,LLM,ALERT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,596,89.41197370758572,596,17,97.14765100671141,17,1,94.11764705882352,1,1,0.0,,,,,,
35,CAGES,True,6,AYRES,Y--GG,3,3,LLM,TALES,-G-GG,2,2,CSS,CASES,GG-GG,1.0,1.0,LLM,CANES,GG-GG,1.0,1.0,CSS,CAFES,GG-GG,1.0,1.0,LLM,CAGES,GGGGG,0.0,0.0,CSS,5629,68,98.79197015455676,68,45,33.82352941176471,45,6,86.66666666666667,6,5,16.666666666666664,5,4,20.0,4,1,75.0
36,TEDDY,True,4,LANES,---Y-,5,5,LLM,PORTE,---YY,5,5,CSS,EDICT,YY--Y,5.0,4.0,LLM,TEDDY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,318,94.35068395807426,318,11,96.54088050314465,11,1,90.9090909090909,1,1,0.0,,,,,,
37,COLES,True,3,SIENA,Y-Y--,5,5,LLM,ROLES,-GGGG,1,1,CSS,COLES,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,189,96.64238763545923,189,5,97.35449735449735,5,1,80.0,,,,,,,,,
38,HWANG,True,3,LADEN,-Y--Y,5,5,LLM,SHONA,-Y-GY,4,4,CSS,HWANG,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,115,97.95700834961805,115,2,98.26086956521739,2,1,50.0,,,,,,,,,
39,WRATH,True,5,SIENA,----Y,5,5,LLM,CAROL,-YY--,5,5,CSS,KRAFT,-GG-Y,3.0,3.0,LLM,TRAPP,YGG--,3.0,3.0,CSS,WRATH,GGGGG,0.0,0.0,LLM,,,,,,5629,341,93.94208562799787,341,27,92.08211143695014,27,3,88.88888888888889,3,1,66.66666666666666,1,1,0.0,,,
40,MACHO,True,3,ARISE,Y----,5,5,LLM,NATAL,-G---,4,4,CSS,MACHO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,389,93.08935867827323,389,31,92.03084832904884,31,1,96.7741935483871,,,,,,,,,
41,LOPEZ,True,4,AIRES,---G-,4,4,LLM,TONED,-G-G-,3,3,CSS,VOGEL,-G-GY,3.0,3.0,LLM,LOPEZ,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,139,97.53064487475574,139,15,89.20863309352518,15,2,86.66666666666667,2,1,50.0,,,,,,
42,GOODY,True,3,TASER,-----,5,5,LLM,COULD,-G--Y,4,4,CSS,GOODY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,399,92.91170723041392,399,17,95.73934837092732,17,1,94.11764705882352,,,,,,,,,
43,BROTH,True,4,ARIES,-G---,4,4,LLM,GROOT,-GG-Y,3,3,CSS,FROTH,-GGGG,1.0,1.0,LLM,BROTH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,66,98.82750044412862,66,3,95.45454545454545,3,1,66.66666666666666,1,1,0.0,,,,,,
44,VERDE,True,5,RATES,Y--Y-,5,5,LLM,CRONE,-Y--G,4,4,CSS,VERGE,GGG-G,1.0,1.0,LLM,VERVE,GGG-G,1.0,1.0,CSS,VERDE,GGGGG,0.0,0.0,LLM,,,,,,5629,155,97.24640255818085,155,13,91.61290322580645,13,2,84.61538461538461,2,1,50.0,1,1,0.0,,,
45,TAMED,True,4,REINS,-Y---,5,5,LLM,LATHE,-GY-Y,4,4,CSS,TAPED,GG-GG,1.0,1.0,LLM,TAMED,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,329,94.15526736542903,329,6,98.17629179331307,6,2,66.66666666666666,2,1,50.0,,,,,,
46,LEAFS,True,6,AILES,Y-YYG,4,4,LLM,DEALS,-GGYG,2,2,CSS,LEAKS,GGG-G,1.0,1.0,LLM,LEAPS,GGG-G,1.0,1.0,CSS,LEANS,GGG-G,1.0,1.0,LLM,LEAFS,GGGGG,0.0,0.0,CSS,5629,13,99.76905311778292,13,4,69.23076923076923,4,3,25.0,3,2,33.33333333333333,2,1,50.0,1,1,0.0
47,YACHT,True,4,RENAL,---Y-,5,5,LLM,BAITS,-G-Y-,4,4,CSS,CATHY,YGYGY,3.0,3.0,LLM,YACHT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,377,93.30254041570439,377,16,95.75596816976127,16,1,93.75,1,1,0.0,,,,,,
48,MESSY,True,4,LANES,---YY,5,5,LLM,SERIE,YG---,4,4,CSS,PESTO,-GG--,3.0,3.0,LLM,MESSY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,108,98.08136436311956,108,6,94.44444444444444,6,1,83.33333333333334,1,1,0.0,,,,,,
49,RYDER,True,4,TAKES,---G-,4,4,LLM,DINER,Y--GG,3,3,CSS,OLDER,--GGG,2.0,2.0,LLM,RYDER,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,281,95.00799431515367,281,5,98.22064056939502,5,1,80.0,1,1,0.0,,,,,,
50,MOTIF,True,4,TAKES,Y----,5,5,LLM,NITRO,-YG-Y,4,4,CSS,GOTTI,-GG-Y,3.0,3.0,LLM,MOTIF,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,149,97.35299342689643,149,3,97.98657718120806,3,1,66.66666666666666,1,1,0.0,,,,,,
51,RAVEN,True,3,SENOR,-YY-Y,5,5,LLM,RAINE,GG-YY,3,3,CSS,RAVEN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,33,99.41375022206431,33,2,93.93939393939394,2,1,50.0,,,,,,,,,
52,REICH,True,4,HOARE,Y--YY,5,5,LLM,THEIR,-YYYY,5,4,CSS,ERICH,YYGGG,2.0,2.0,LLM,REICH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,19,99.66246224906733,19,2,89.47368421052632,2,1,50.0,1,1,0.0,,,,,,
53,ICONS,True,3,RENTS,--Y-G,4,4,LLM,LIONS,-YGGG,2,2,CSS,ICONS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,51,99.09397761591757,51,1,98.0392156862745,1,1,0.0,,,,,,,,,
54,SILKY,True,4,ROBES,----Y,5,5,LLM,SANTI,G---Y,4,4,CSS,SLICK,GYY-Y,4.0,3.0,LLM,SILKY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,274,95.13235032865518,274,13,95.25547445255475,13,1,92.3076923076923,1,1,0.0,,,,,,
55,CARVE,True,4,CRIES,GY-Y-,4,3,LLM,CLARE,G-YYG,3,2,CSS,CARTE,GGG-G,1.0,1.0,LLM,CARVE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,13,99.76905311778292,13,4,69.23076923076923,4,3,25.0,3,1,66.66666666666666,,,,,,
56,LAGER,True,4,ARIES,YY-G-,4,4,LLM,TAMER,-G-GG,2,2,CSS,PALER,-GYGG,2.0,2.0,LLM,LAGER,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,70,98.7564398649849,70,30,57.14285714285714,30,6,80.0,6,1,83.33333333333334,,,,,,
57,JERKS,True,5,LOSER,--YYY,5,5,LLM,BEERS,-G-YG,3,3,CSS,REINS,YG--G,3.0,3.0,LLM,GERMS,-GG-G,2.0,2.0,CSS,JERKS,GGGGG,0.0,0.0,LLM,,,,,,5629,92,98.36560667969444,92,16,82.6086956521739,16,6,62.5,6,4,33.33333333333333,4,1,75.0,,,
58,LOTUS,True,4,PALES,--Y-G,4,4,LLM,BOILS,-G-YG,3,3,CSS,LOOKS,GG--G,2.0,2.0,LLM,LOTUS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,57,98.987386747202,57,10,82.45614035087719,10,5,50.0,5,1,80.0,,,,,,
59,LACEY,True,4,LEANS,GYY--,4,4,LLM,LATER,GG-G-,2,2,CSS,LAPEL,GG-G-,2.0,2.0,LLM,LACEY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,18,99.68022739385326,18,4,77.77777777777779,4,2,50.0,2,1,50.0,,,,,,
60,TUDOR,True,4,OLSEN,Y----,5,5,LLM,GORDO,-YYY-,5,4,CSS,CROWD,-YY-Y,5.0,5.0,LLM,TUDOR,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,294,94.77704743293658,294,8,97.27891156462584,8,1,87.5,1,1,0.0,,,,,,
61,QUOTA,True,3,RATES,-YY--,5,5,LLM,GLOAT,--GYY,4,4,CSS,QUOTA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,59,98.95185645763013,59,1,98.30508474576271,1,1,0.0,,,,,,,,,
62,MOURN,True,4,RATES,Y----,5,5,LLM,CRONY,-YYY-,5,5,CSS,MORON,GGY-G,2.0,2.0,LLM,MOURN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,166,97.05098596553562,166,9,94.57831325301204,9,1,88.88888888888889,1,1,0.0,,,,,,
63,PROMO,True,5,CORES,-YY--,5,5,LLM,ARGON,-G-Y-,4,4,CSS,PROTO,GGG-G,1.0,1.0,LLM,PROVO,GGG-G,1.0,1.0,CSS,PROMO,GGGGG,0.0,0.0,LLM,,,,,,5629,126,97.76159175697282,126,22,82.53968253968253,22,2,90.9090909090909,2,1,50.0,1,1,0.0,,,
64,CASTE,True,3,TESLA,YYG-Y,4,4,LLM,PASTE,-GGGG,1,1,CSS,CASTE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,5,99.91117427607034,5,3,40.0,3,1,66.66666666666666,,,,,,,,,
65,CAPRI,True,4,EARNS,-GY--,4,4,LLM,RATIO,YG-Y-,4,4,CSS,BAIRD,-GYG-,3.0,3.0,LLM,CAPRI,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,59,98.95185645763013,59,6,89.83050847457628,6,1,83.33333333333334,1,1,0.0,,,,,,
66,ALIAS,True,2,SONAR,Y--G-,4,4,LLM,ALIAS,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,5629,36,99.36045478770652,36,1,97.22222222222221,,,,,,,,,,,,
67,PADDY,True,4,RINSE,-----,5,5,LLM,LOCUM,-----,5,5,CSS,BAFTA,-G---,4.0,4.0,LLM,PADDY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,446,92.07674542547521,446,41,90.80717488789237,41,6,85.36585365853658,6,1,83.33333333333334,,,,,,
68,BLOBS,True,5,LEONA,Y-G--,4,4,LLM,CLOGS,-GG-G,2,2,CSS,SLOWS,-GG-G,2.0,2.0,LLM,PLOTS,-GG-G,2.0,2.0,CSS,BLOBS,GGGGG,0.0,0.0,LLM,,,,,,5629,55,99.02291703677385,55,9,83.63636363636363,9,3,66.66666666666666,3,1,66.66666666666666,1,1,0.0,,,
69,DILLY,True,4,ARIES,--Y--,5,5,LLM,TONIC,---Y-,5,5,CSS,DIMLY,GG-GG,1.0,1.0,LLM,DILLY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,201,96.42920589802807,201,29,85.57213930348259,29,1,96.55172413793103,1,1,0.0,,,,,,
70,GUTSY,True,3,STORE,YY---,5,5,LLM,TAILS,Y---Y,5,5,CSS,GUTSY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,101,98.20572037662106,101,5,95.04950495049505,5,1,80.0,,,,,,,,,
71,TABOR,True,3,BEARS,Y-YY-,5,5,LLM,RABAT,YGG-Y,3,3,CSS,TABOR,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,18,99.68022739385326,18,1,94.44444444444444,1,1,0.0,,,,,,,,,
72,INLAY,True,3,ARTIE,Y--Y-,5,5,LLM,MINAS,-YYG-,4,3,CSS,INLAY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,127,97.7438266121869,127,1,99.21259842519686,1,1,0.0,,,,,,,,,
73,AHHHH,True,4,NOTES,-----,5,5,LLM,LAIRD,-Y---,5,5,CSS,CHAKA,-GY--,4.0,4.0,LLM,AHHHH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,553,90.17587493338071,553,18,96.74502712477397,18,1,94.44444444444444,1,1,0.0,,,,,,
74,ROUEN,True,4,MEANT,-Y-Y-,5,5,LLM,SIREN,--YGG,3,3,CSS,RUBEN,GY-GG,2.0,2.0,LLM,ROUEN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,153,97.2819328477527,153,5,96.73202614379085,5,1,80.0,1,1,0.0,,,,,,
75,BUENA,True,3,MEANS,-YYG-,4,4,LLM,ALINE,Y--GY,4,4,CSS,BUENA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,23,99.59140166992361,23,2,91.30434782608695,2,1,50.0,,,,,,,,,
76,MENON,True,4,AIRES,---Y-,5,5,LLM,LEONE,-GYY-,4,3,CSS,VENOM,-GGGY,2.0,2.0,LLM,MENON,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,253,95.50541836915971,253,7,97.23320158102767,7,1,85.71428571428571,1,1,0.0,,,,,,
77,TRASK,True,4,RAINS,YY--Y,5,4,LLM,STARE,YYGY-,4,4,CSS,TRASH,GGGG-,1.0,1.0,LLM,TRASK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,55,99.02291703677385,55,2,96.36363636363636,2,1,50.0,1,1,0.0,,,,,,
78,CASIO,True,3,TASER,-GG--,3,3,LLM,CASAS,GGG--,2,2,CSS,CASIO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,27,99.52034109077988,27,1,96.29629629629629,1,1,0.0,,,,,,,,,
79,VOILA,True,4,LORNE,YG---,4,4,LLM,SOLID,-GYY-,4,4,CSS,KOHLI,-G-GY,3.0,3.0,LLM,VOILA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,77,98.63208385148339,77,2,97.40259740259741,2,1,50.0,1,1,0.0,,,,,,
80,AURAL,True,4,SENOR,----Y,5,5,LLM,CIARA,--YYY,5,4,CSS,BARAK,-YGG-,3.0,3.0,LLM,AURAL,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,257,95.434357790016,257,11,95.71984435797665,11,2,81.81818181818183,2,1,50.0,,,,,,
81,LEGER,True,5,HEROS,-GY--,4,4,LLM,RELAY,YGY--,4,4,CSS,LEVER,GG-GG,1.0,1.0,LLM,LEPER,GG-GG,1.0,1.0,CSS,LEGER,GGGGG,0.0,0.0,LLM,,,,,,5629,84,98.50772783798189,84,4,95.23809523809523,4,2,50.0,2,1,50.0,1,1,0.0,,,
82,DALLY,True,3,DENIS,G----,4,4,LLM,DARYL,GG-YY,3,3,CSS,DALLY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,42,99.25386391899093,42,1,97.61904761904762,1,1,0.0,,,,,,,,,
83,INIGO,True,4,SAREE,-----,5,5,LLM,LINDY,-YY--,5,4,CSS,INUIT,GG-Y-,3.0,3.0,LLM,INIGO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,544,90.33576123645408,544,30,94.48529411764706,30,1,96.66666666666667,1,1,0.0,,,,,,
84,KRILL,True,6,SALEH,--Y--,5,5,LLM,LURID,Y-YY-,5,4,CSS,TRILL,-GGGG,1.0,1.0,LLM,BRILL,-GGGG,1.0,1.0,CSS,GRILL,-GGGG,1.0,1.0,LLM,KRILL,GGGGG,0.0,0.0,CSS,5629,143,97.45958429561202,143,6,95.8041958041958,6,3,50.0,3,2,33.33333333333333,2,1,50.0,1,1,0.0
85,SNIDE,True,4,CARTE,----G,4,4,LLM,NOISE,Y-GYG,3,3,CSS,SPINE,G-GYG,2.0,2.0,LLM,SNIDE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,184,96.73121335938887,184,6,96.73913043478261,6,1,83.33333333333334,1,1,0.0,,,,,,
86,LEWES,True,4,SLADE,YY--Y,5,4,LLM,PILES,--YGG,3,3,CSS,LOWES,G-GGG,1.0,1.0,LLM,LEWES,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,62,98.89856102327234,62,6,90.32258064516128,6,1,83.33333333333334,1,1,0.0,,,,,,
