game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,violated_green_1,violated_yellow_1,violated_gray_1,total_violations_1,violated_green_2,violated_yellow_2,violated_gray_2,total_violations_2,violated_green_3,violated_yellow_3,violated_gray_3,total_violations_3,violated_green_4,violated_yellow_4,violated_gray_4,total_violations_4,violated_green_5,violated_yellow_5,violated_gray_5,total_violations_5,violated_green_6,violated_yellow_6,violated_gray_6,total_violations_6
12,MEANS,True,5,HOUSE,---YY,5,5,LLM,BASES,-Y-YG,4,4,CSS,TEARS,-GG-G,2.0,2.0,LLM,LEANS,-GGGG,1.0,1.0,CSS,MEANS,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,TRUTH,True,6,ABOUT,---YY,5,4,LLM,TRULY,GGG--,2,2,CSS,TRUNK,GGG--,2.0,2.0,LLM,TRUMP,GGG--,2.0,2.0,CSS,TRUCE,GGG--,2.0,2.0,LLM,TRUTH,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,FIRED,True,3,THINK,--Y--,5,5,LLM,BLAIR,---YY,5,5,CSS,FIRED,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,FOLKS,True,3,THINK,----Y,5,5,LLM,LEAKS,Y--GG,3,3,CSS,FOLKS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,CHILE,True,4,HOUSE,Y---G,4,4,LLM,THINE,-GG-G,2,2,CSS,CHIME,GGG-G,1.0,1.0,LLM,CHILE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,BLACK,True,6,ABOUT,YY---,5,5,LLM,BASAL,GY--Y,4,4,CSS,BLAME,GGG--,2.0,2.0,LLM,BLAIR,GGG--,2.0,2.0,CSS,BLANK,GGG-G,1.0,1.0,LLM,BLACK,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,GRANT,True,3,HOUSE,-----,5,5,LLM,CRAZY,-GG--,3,3,CSS,GRANT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,MEALS,True,4,THINK,-----,5,5,LLM,PARSE,-Y-YY,5,4,CSS,SEAMS,-GGYG,2.0,2.0,LLM,MEALS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,CREAM,True,3,THINK,-----,5,5,LLM,MADRE,YY-YY,5,5,CSS,CREAM,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,AWAKE,True,6,HOUSE,----G,4,4,LLM,RAINE,-Y--G,4,4,CSS,SINCE,----G,4.0,4.0,LLM,BLAKE,--GGG,2.0,2.0,CSS,PEAKE,--GGG,2.0,2.0,LLM,AWAKE,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0
22,OCCUR,True,3,HOUSE,-YY--,5,5,LLM,OUTRO,GY-Y-,4,4,CSS,OCCUR,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,YEARS,False,6,HOUSE,---YY,5,5,LLM,REAMS,YGG-G,2,2,CSS,SEARS,-GGGG,1.0,1.0,LLM,NEARS,-GGGG,1.0,1.0,CSS,GIVEN,---Y-,5.0,5.0,LLM,TEARS,-GGGG,1.0,1.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,7,0,0,0,0
24,GRADE,True,4,THINK,-----,5,5,LLM,WEARS,-YGY-,4,4,CSS,GRAZE,GGG-G,1.0,1.0,LLM,GRADE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,CHILL,True,3,THINK,-GG--,3,3,LLM,CHILE,GGGG-,1,1,CSS,CHILL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,FLOOD,True,4,THINK,-----,5,5,LLM,CAGED,----G,4,4,CSS,SWORD,--G-G,3.0,3.0,LLM,FLOOD,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,APPLY,True,5,THESE,-----,5,5,LLM,DURAN,---Y-,5,5,CSS,CLAIM,-YY--,5.0,5.0,LLM,POLKA,Y-Y-Y,5.0,4.0,CSS,APPLY,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,SMILE,True,3,HOUSE,---YG,4,4,LLM,SPINE,G-G-G,2,2,CSS,SMILE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,KNOCK,True,4,ABOUT,--G--,4,4,LLM,PHONY,--GY-,4,4,CSS,KNOWS,GGG--,2.0,2.0,LLM,KNOCK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,SLEEP,True,3,ABOUT,-----,5,5,LLM,SLIDE,GG--Y,3,3,CSS,SLEEP,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,BRICK,True,3,THINK,--G-G,3,3,LLM,BRISK,GGG-G,1,1,CSS,BRICK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,WROTE,True,3,THINK,Y----,5,5,LLM,PLATE,---GG,3,3,CSS,WROTE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,RATED,True,5,THINK,Y----,5,5,LLM,SORTA,--YYY,5,5,CSS,CRAFT,-YY-Y,5.0,4.0,LLM,LATER,-GGGY,2.0,2.0,CSS,RATED,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,ALERT,True,3,THINK,Y----,5,5,LLM,RATED,YYYY-,5,4,CSS,ALERT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,CAGES,False,6,HOUSE,---YY,5,5,LLM,SPENT,Y-Y--,5,5,CSS,CASES,GG-GG,1.0,1.0,LLM,CAKES,GG-GG,1.0,1.0,CSS,CAVES,GG-GG,1.0,1.0,LLM,CARES,GG-GG,1.0,1.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,TEDDY,True,4,THINK,G----,4,4,LLM,TOMES,G--Y-,4,4,CSS,TRACE,G---Y,4.0,4.0,LLM,TEDDY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,COLES,True,6,HOUSE,-G-YY,4,4,LLM,NOTES,-G-GG,2,2,CSS,MOLES,-GGGG,1.0,1.0,LLM,POLES,-GGGG,1.0,1.0,CSS,ROLES,-GGGG,1.0,1.0,LLM,COLES,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,HWANG,True,3,THINK,-Y-G-,4,4,LLM,HYENA,G--GY,3,3,CSS,HWANG,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,WRATH,True,3,THINK,YY---,5,5,LLM,LATHE,-YYY-,5,3,CSS,WRATH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,MACHO,True,4,HOUSE,YY---,5,5,LLM,PHOTO,-Y--G,4,4,CSS,NACHO,-GGGG,1.0,1.0,LLM,MACHO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,LOPEZ,True,6,HOUSE,-G--Y,4,4,LLM,TONER,-G-G-,3,3,CSS,GIVEN,---G-,4.0,4.0,LLM,POKED,YG-G-,3.0,3.0,CSS,POLES,YGYG-,3.0,3.0,LLM,LOPEZ,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,1,2,0,0,0,0
42,GOODY,True,6,HOUSE,-G---,4,4,LLM,POLKA,-G---,4,4,CSS,GOING,GG---,3.0,3.0,LLM,GODOT,GGYY-,3.0,3.0,CSS,GORDO,GG-GY,2.0,2.0,LLM,GOODY,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,BROTH,True,4,THINK,YY---,5,5,LLM,WRATH,-G-GG,2,2,CSS,FROTH,-GGGG,1.0,1.0,LLM,BROTH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,VERDE,True,6,THINK,-----,5,5,LLM,SPRAY,--G--,4,4,CSS,FORCE,--G-G,3.0,3.0,LLM,VERGE,GGG-G,1.0,1.0,CSS,VERVE,GGG-G,1.0,1.0,LLM,VERDE,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,TAMED,True,3,THINK,G----,4,4,LLM,TEDDY,GYY--,4,4,CSS,TAMED,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,LEAFS,True,4,THINK,-----,5,5,LLM,GRAVE,--G-Y,4,4,CSS,LEADS,GGG-G,1.0,1.0,LLM,LEAFS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,YACHT,True,4,THINK,YY---,5,5,LLM,BROTH,---YY,5,5,CSS,PATHS,-GYG-,3.0,3.0,LLM,YACHT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,MESSY,True,4,HOUSE,---GY,4,4,LLM,EXIST,Y--G-,4,4,CSS,PRESS,--YGY,4.0,3.0,LLM,MESSY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,RYDER,True,5,HOUSE,----Y,5,5,LLM,ALERT,--YY-,5,4,CSS,FEVER,---GG,3.0,3.0,LLM,BIKER,---GG,3.0,3.0,CSS,RYDER,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,MOTIF,True,3,HOUSE,-G---,4,4,LLM,RODIN,-G-G-,3,3,CSS,MOTIF,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,RAVEN,True,5,WORLD,--Y--,5,5,LLM,TRUCE,-Y--Y,5,4,CSS,REFER,G--G-,3.0,3.0,LLM,RISES,G--G-,3.0,3.0,CSS,RAVEN,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,REICH,True,4,ABOUT,-----,5,5,LLM,DIMER,-Y-YY,5,5,CSS,PRICE,-YGGY,3.0,3.0,LLM,REICH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,ICONS,True,4,ABOUT,--G--,4,4,LLM,KNOCK,-YGY-,4,4,CSS,CRONE,Y-GG-,3.0,3.0,LLM,ICONS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,SILKY,True,4,HOUSE,---Y-,5,5,LLM,SLANT,GY---,4,4,CSS,SKILL,GYYY-,4.0,3.0,LLM,SILKY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,CARVE,True,4,THINK,-----,5,5,LLM,DALLY,-G---,4,4,CSS,CAUSE,GG--G,2.0,2.0,LLM,CARVE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,LAGER,True,6,THINK,-----,5,5,LLM,RAVEL,YG-GY,3,3,CSS,LAUER,GG-GG,1.0,1.0,LLM,LASER,GG-GG,1.0,1.0,CSS,LAYER,GG-GG,1.0,1.0,LLM,LAGER,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,JERKS,True,5,THINK,----Y,5,5,LLM,FOLKS,---GG,3,3,CSS,PACKS,---GG,3.0,3.0,LLM,BERKS,-GGGG,1.0,1.0,CSS,JERKS,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,LOTUS,True,5,THINK,Y----,5,5,LLM,ALERT,-Y--Y,5,5,CSS,STOOL,YYY-Y,5.0,5.0,LLM,BOLTS,-GYYG,3.0,3.0,CSS,LOTUS,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,LACEY,True,6,HOUSE,----Y,5,5,LLM,GAMER,-G-G-,3,3,CSS,EATEN,-G-G-,3.0,3.0,LLM,DALEK,-GYG-,3.0,3.0,CSS,BABEL,-G-GY,3.0,3.0,LLM,LACEY,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,TUDOR,True,3,THINK,G----,4,4,LLM,TOWED,GY--Y,4,4,CSS,TUDOR,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,QUOTA,True,4,THINK,Y----,5,5,LLM,BOLTS,-Y-G-,4,4,CSS,PROTO,--GG-,3.0,3.0,LLM,QUOTA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,MOURN,True,4,THINK,---Y-,5,5,LLM,ROSEN,YG--G,3,3,CSS,MORON,GGY-G,2.0,2.0,LLM,MOURN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,PROMO,True,4,THINK,-----,5,5,LLM,YPRES,-YY--,5,4,CSS,PROPO,GGG-G,1.0,1.0,LLM,PROMO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,CASTE,True,5,THERE,Y---G,4,4,LLM,QUOTE,---GG,3,3,CSS,STATE,Y-YGG,3.0,3.0,LLM,PASTE,-GGGG,1.0,1.0,CSS,CASTE,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,CAPRI,True,5,THINK,--Y--,5,5,LLM,SIRED,-YY--,5,5,CSS,GRAIL,-YYY-,5.0,5.0,LLM,MAORI,-G-GG,2.0,2.0,CSS,CAPRI,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,ALIAS,True,4,HOUSE,---Y-,5,5,LLM,SILKY,YYY--,5,5,CSS,FLIPS,-GG-G,2.0,2.0,LLM,ALIAS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,PADDY,True,5,THINK,-----,5,5,LLM,CRUMP,----Y,5,5,CSS,SPEPS,-Y---,5.0,5.0,LLM,PAOLA,GG---,3.0,3.0,CSS,PADDY,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,BLOBS,False,6,STATE,Y----,5,5,LLM,ICONS,--G-G,3,3,CSS,LOOKS,Y-G-G,3.0,3.0,LLM,PLOWS,-GG-G,2.0,2.0,CSS,BLOWS,GGG-G,1.0,1.0,LLM,BLOGS,GGG-G,1.0,1.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
69,DILLY,True,5,THINK,--Y--,5,5,LLM,MAORI,----Y,5,5,CSS,LIVES,YG---,4.0,4.0,LLM,BILLY,-GGGG,1.0,1.0,CSS,DILLY,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,GUTSY,True,5,THINK,Y----,5,5,LLM,QUOTA,-G-Y-,4,4,CSS,SINCE,Y----,5.0,5.0,LLM,BURST,-G-GY,3.0,3.0,CSS,GUTSY,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0
71,TABOR,True,4,HOUSE,-Y---,5,5,LLM,PAOLO,-GY--,4,4,CSS,MAJOR,-G-GG,2.0,2.0,LLM,TABOR,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,INLAY,True,5,HOUSE,-----,5,5,LLM,RABID,-Y-Y-,5,5,CSS,ALINA,YYYY-,5.0,4.0,LLM,NIALL,YYYY-,5.0,4.0,CSS,INLAY,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,AHHHH,True,5,THEIR,-G---,4,4,LLM,CHONG,-G---,4,4,CSS,SHAWL,-GY--,4.0,4.0,LLM,AHMAD,GG---,3.0,3.0,CSS,AHHHH,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,ROUEN,True,3,THINK,---Y-,5,5,LLM,MOURN,-GGYG,2,2,CSS,ROUEN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,BUENA,True,4,THINK,---G-,4,4,LLM,YOUNG,--YG-,4,4,CSS,DUNNE,-G-GY,3.0,3.0,LLM,BUENA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,MENON,True,5,THINK,---Y-,5,5,LLM,ROUEN,-Y-YG,4,4,CSS,FELON,-G-GG,2.0,2.0,LLM,DEMON,-GYGG,2.0,2.0,CSS,MENON,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,TRASK,True,3,THINK,G---G,3,3,LLM,TRUCK,GG--G,2,2,CSS,TRASK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,CASIO,True,4,THINK,--Y--,5,5,LLM,BASIL,-GGG-,2,2,CSS,OASIS,YGGG-,2.0,2.0,LLM,CASIO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,VOILA,True,4,HOUSE,-G---,4,4,LLM,MOTIF,-G-Y-,4,4,CSS,GOING,-GG--,3.0,3.0,LLM,VOILA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,AURAL,False,6,HOUSE,--Y--,5,5,LLM,BUICK,-G---,4,4,CSS,GUARD,-GYY-,4.0,4.0,LLM,MURAT,-GGG-,2.0,2.0,CSS,QURAN,-GGG-,2.0,2.0,LLM,RURAL,-GGGG,1.0,1.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,LEGER,True,4,THINK,-----,5,5,LLM,PLEBS,-YY--,5,4,CSS,LEVEL,GG-G-,2.0,2.0,LLM,LEGER,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,DALLY,False,6,HOUSE,-----,5,5,LLM,INLAY,--GYG,3,3,CSS,LALLY,-GGGG,1.0,1.0,LLM,BALLY,-GGGG,1.0,1.0,CSS,RALLY,-GGGG,1.0,1.0,LLM,TALLY,-GGGG,1.0,1.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,INIGO,True,5,HOUSE,-Y---,5,5,LLM,BATON,---YY,5,5,CSS,PRONG,--YYY,5.0,5.0,LLM,DINGO,-YYGG,3.0,2.0,CSS,INIGO,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,KRILL,True,6,HOUSE,-----,5,5,LLM,TALLY,--YG-,4,4,CSS,GRILL,-GGGG,1.0,1.0,LLM,BRILL,-GGGG,1.0,1.0,CSS,DRILL,-GGGG,1.0,1.0,LLM,KRILL,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
