game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6
15,FOLKS,True,5,THINK,----Y,5,5,LLM,ASUKA,-Y-G-,4,4,CSS,WORKS,-G-GG,2.0,2.0,LLM,YOLKS,-GGGG,1.0,1.0,CSS,FOLKS,GGGGG,0.0,0.0,LLM,,,,,,5629,183,96.74897850417481,183,33,81.9672131147541,33,11,66.66666666666666,11,1,90.9090909090909,1,1,0.0,,,
16,CHILE,True,6,THINK,-GG--,3,3,LLM,CHIRP,GGG--,2,2,CSS,CHILL,GGGG-,1.0,1.0,LLM,CHILD,GGGG-,1.0,1.0,CSS,CHILI,GGGG-,1.0,1.0,LLM,CHILE,GGGGG,0.0,0.0,CSS,5629,27,99.52034109077988,27,10,62.96296296296296,10,3,70.0,3,2,33.33333333333333,2,1,50.0,1,1,0.0
17,BLACK,True,4,ABOUT,YY---,5,5,LLM,LAMBS,YY-Y-,5,4,CSS,BLANK,GGG-G,1.0,1.0,LLM,BLACK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,155,97.24640255818085,155,15,90.32258064516128,15,1,93.33333333333333,1,1,0.0,,,,,,
18,GRANT,True,4,THINK,Y--G-,4,4,LLM,SLANT,--GGG,2,2,CSS,MEANT,--GGG,2.0,2.0,LLM,GRANT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,36,99.36045478770652,36,5,86.11111111111111,5,4,20.0,4,1,75.0,,,,,,
19,MEALS,True,6,THINK,-----,5,5,LLM,SWORD,Y----,5,5,CSS,BLUES,-Y-YG,4.0,4.0,LLM,YELLS,-G-GG,2.0,2.0,CSS,PEELS,-G-GG,2.0,2.0,LLM,MEALS,GGGGG,0.0,0.0,CSS,5629,1651,70.66974595842956,1651,164,90.06662628709873,164,8,95.1219512195122,8,3,62.5,3,1,66.66666666666666,1,1,0.0
20,CREAM,True,4,THINK,-----,5,5,LLM,SLAVS,--Y--,5,5,CSS,MAJOR,YY--Y,5.0,5.0,LLM,CREAM,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1651,70.66974595842956,1651,226,86.31132646880678,226,7,96.90265486725663,7,1,85.71428571428571,,,,,,
21,AWAKE,True,4,HOUSE,----G,4,4,LLM,EXILE,----G,4,4,CSS,GRADE,--G-G,3.0,3.0,LLM,AWAKE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,286,94.91916859122402,286,71,75.17482517482517,71,4,94.36619718309859,4,1,75.0,,,,,,
22,OCCUR,True,5,THINK,-----,5,5,LLM,WOWED,-Y---,5,5,CSS,FLOOR,--Y-G,4.0,4.0,LLM,OSCAR,G-G-G,2.0,2.0,CSS,OCCUR,GGGGG,0.0,0.0,LLM,,,,,,5629,1651,70.66974595842956,1651,121,92.67110841913991,121,2,98.34710743801654,2,1,50.0,1,1,0.0,,,
23,YEARS,True,3,HOUSE,---YY,5,5,LLM,AYERS,YYYGG,3,2,CSS,YEARS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,463,91.77473796411441,463,1,99.78401727861771,1,1,0.0,,,,,,,,,
24,GRADE,True,3,THINK,-----,5,5,LLM,GROUP,GG---,3,3,CSS,GRADE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,1651,70.66974595842956,1651,16,99.03089036947304,16,1,93.75,,,,,,,,,
25,CHILL,True,5,HOUSE,Y----,5,5,LLM,GHANI,-G--Y,4,4,CSS,THICK,-GGY-,3.0,3.0,LLM,CHIMP,GGG--,2.0,2.0,CSS,CHILL,GGGGG,0.0,0.0,LLM,,,,,,5629,132,97.65500088825723,132,11,91.66666666666666,11,4,63.63636363636363,4,2,50.0,2,1,50.0,,,
26,FLOOD,True,4,THINK,-----,5,5,LLM,REMUS,-----,5,5,CSS,FOCUS,GY---,4.0,4.0,LLM,FLOOD,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1651,70.66974595842956,1651,101,93.8824954572986,101,2,98.01980198019803,2,1,50.0,,,,,,
27,APPLY,True,3,HOUSE,-----,5,5,LLM,PRANK,Y-Y--,5,5,CSS,APPLY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,694,87.67098951856458,694,5,99.27953890489914,5,1,80.0,,,,,,,,,
28,SMILE,True,6,THINK,--G--,4,4,LLM,XVIII,--G--,4,4,CSS,PRIDE,--G-G,3.0,3.0,LLM,BEIGE,--G-G,3.0,3.0,CSS,SLIME,GYGYG,2.0,2.0,LLM,SMILE,GGGGG,0.0,0.0,CSS,5629,192,96.58909220110144,192,165,14.0625,165,16,90.30303030303031,16,7,56.25,7,1,85.71428571428571,1,1,0.0
29,KNOCK,True,4,ABOUT,--G--,4,4,LLM,JOONG,--GY-,4,4,CSS,KNOWS,GGG--,2.0,2.0,LLM,KNOCK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,226,95.98507727837982,226,17,92.47787610619469,17,3,82.35294117647058,3,1,66.66666666666666,,,,,,
30,SLEEP,True,5,THINK,-----,5,5,LLM,FABLE,---YY,5,5,CSS,LEVEL,YY-G-,4.0,3.0,LLM,EULER,Y-YG-,4.0,4.0,CSS,SLEEP,GGGGG,0.0,0.0,LLM,,,,,,5629,1651,70.66974595842956,1651,68,95.88128407026045,68,5,92.64705882352942,5,1,80.0,1,1,0.0,,,
31,BRICK,True,5,THINK,--G-G,3,3,LLM,QUIRK,--GYG,3,3,CSS,PRICK,-GGGG,1.0,1.0,LLM,CRICK,-GGGG,1.0,1.0,CSS,BRICK,GGGGG,0.0,0.0,LLM,,,,,,5629,15,99.73352282821105,15,7,53.333333333333336,7,4,42.857142857142854,4,3,25.0,3,1,66.66666666666666,,,
32,WROTE,True,4,HOUSE,-Y--G,4,4,LLM,FROZE,-GG-G,2,2,CSS,SINCE,----G,4.0,4.0,LLM,WROTE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,49,99.12950790548943,49,16,67.3469387755102,16,10,37.5,10,1,90.0,,,,,,
33,RATED,True,5,THINK,Y----,5,5,LLM,PORTE,--YYY,5,4,CSS,ALTER,Y-GGY,3.0,3.0,LLM,RATES,GGGG-,1.0,1.0,CSS,RATED,GGGGG,0.0,0.0,LLM,,,,,,5629,451,91.98791970154558,451,34,92.46119733924611,34,2,94.11764705882352,2,1,50.0,1,1,0.0,,,
34,ALERT,True,4,THINK,Y----,5,5,LLM,BRETT,-YG-G,3,3,CSS,AVERT,G-GGG,1.0,1.0,LLM,ALERT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,451,91.98791970154558,451,5,98.89135254988913,5,1,80.0,1,1,0.0,,,,,,
35,CAGES,True,5,THINK,-----,5,5,LLM,JUMBO,-----,5,5,CSS,SPACE,Y-YYY,5.0,4.0,LLM,CASES,GG-GG,1.0,1.0,CSS,CAGES,GGGGG,0.0,0.0,LLM,,,,,,5629,1651,70.66974595842956,1651,511,69.04906117504542,511,12,97.65166340508806,12,4,66.66666666666666,4,1,75.0,,,
36,TEDDY,True,5,HOUSE,----Y,5,5,LLM,FIRED,---YY,5,5,CSS,DELAY,YG--G,3.0,3.0,LLM,BENDY,-G-GG,2.0,2.0,CSS,TEDDY,GGGGG,0.0,0.0,LLM,,,,,,5629,654,88.38159531000179,654,21,96.78899082568807,21,4,80.95238095238095,4,1,75.0,1,1,0.0,,,
37,COLES,True,6,HOUSE,-G-YY,4,4,LLM,CONES,GG-GG,1,1,CSS,COMES,GG-GG,1.0,1.0,LLM,CORES,GG-GG,1.0,1.0,CSS,CODES,GG-GG,1.0,1.0,LLM,COLES,GGGGG,0.0,0.0,CSS,5629,69,98.77420500977084,69,4,94.20289855072464,4,3,25.0,3,2,33.33333333333333,2,1,50.0,1,1,0.0
38,HWANG,True,4,HOUSE,G----,4,4,LLM,HAFIZ,GY---,4,4,CSS,HYDRA,G---Y,4.0,4.0,LLM,HWANG,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,40,99.2893942085628,40,4,90.0,4,1,75.0,1,1,0.0,,,,,,
39,WRATH,True,4,ABOUT,Y---Y,5,5,LLM,FATWA,-YYY-,5,4,CSS,TWANG,YYG--,4.0,4.0,LLM,WRATH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,299,94.68822170900692,299,8,97.32441471571906,8,2,75.0,2,1,50.0,,,,,,
40,MACHO,True,4,THINK,-Y---,5,5,LLM,POUCH,-Y-YY,5,4,CSS,HAVOC,YG-YY,4.0,4.0,LLM,MACHO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,237,95.78966068573459,237,4,98.31223628691983,4,1,75.0,1,1,0.0,,,,,,
41,LOPEZ,True,4,HOUSE,-G--Y,4,4,LLM,DOMED,-G-G-,3,3,CSS,POWER,YG-G-,3.0,3.0,LLM,LOPEZ,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,102,98.18795523183515,102,50,50.98039215686274,50,1,98.0,1,1,0.0,,,,,,
42,GOODY,True,5,HOUSE,-G---,4,4,LLM,NOKIA,-G---,4,4,CSS,WORLD,-G--Y,4.0,4.0,LLM,GODOT,GGYY-,3.0,3.0,CSS,GOODY,GGGGG,0.0,0.0,LLM,,,,,,5629,231,95.89625155445017,231,71,69.26406926406926,71,7,90.14084507042254,7,1,85.71428571428571,1,1,0.0,,,
43,BROTH,True,3,THINK,YY---,5,5,LLM,YOUTH,-Y-GG,3,3,CSS,BROTH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,89,98.41890211405223,89,4,95.50561797752809,4,1,75.0,,,,,,,,,
44,VERDE,True,4,THERE,--YYG,4,3,LLM,SAREE,--GYG,3,3,CSS,NERVE,-GGYG,2.0,2.0,LLM,VERDE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,27,99.52034109077988,27,9,66.66666666666666,9,2,77.77777777777779,2,1,50.0,,,,,,
45,TAMED,False,6,HOUSE,----Y,5,5,LLM,NERDY,-Y-Y-,5,5,CSS,LIKED,---GG,3.0,3.0,LLM,PAVED,-G-GG,2.0,2.0,CSS,GAZED,-G-GG,2.0,2.0,LLM,FATED,-GYGG,2.0,2.0,CSS,5629,654,88.38159531000179,654,65,90.06116207951071,65,29,55.38461538461539,29,17,41.37931034482759,17,12,29.411764705882355,12,2,83.33333333333334
46,LEAFS,True,5,THINK,-----,5,5,LLM,GORDY,-----,5,5,CSS,SPACE,Y-G-Y,4.0,4.0,LLM,EXAMS,Y-G-G,3.0,3.0,CSS,LEAFS,GGGGG,0.0,0.0,LLM,,,,,,5629,1651,70.66974595842956,1651,290,82.43488794669896,290,4,98.62068965517241,4,1,75.0,1,1,0.0,,,
47,YACHT,True,3,THINK,YY---,5,5,LLM,HATER,YGY--,4,4,CSS,YACHT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,89,98.41890211405223,89,1,98.87640449438202,1,1,0.0,,,,,,,,,
48,MESSY,True,4,THINK,-----,5,5,LLM,LEGER,-G---,4,4,CSS,BEADS,-G--Y,4.0,4.0,LLM,MESSY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1651,70.66974595842956,1651,25,98.48576620230163,25,1,96.0,1,1,0.0,,,,,,
49,RYDER,True,6,THINK,-----,5,5,LLM,MACRO,---Y-,5,5,CSS,PRESS,-YY--,5.0,5.0,LLM,WEBER,---GG,3.0,3.0,CSS,LUGER,---GG,3.0,3.0,LLM,RYDER,GGGGG,0.0,0.0,CSS,5629,1651,70.66974595842956,1651,100,93.94306480920655,100,31,69.0,31,5,83.87096774193549,5,1,80.0,1,1,0.0
50,MOTIF,True,5,HOUSE,-G---,4,4,LLM,GONZO,-G---,4,4,CSS,LOCAL,-G---,4.0,4.0,LLM,POPPY,-G---,4.0,4.0,CSS,MOTIF,GGGGG,0.0,0.0,LLM,,,,,,5629,231,95.89625155445017,231,86,62.77056277056276,86,21,75.5813953488372,21,4,80.95238095238095,4,1,75.0,,,
51,RAVEN,True,4,THINK,---Y-,5,5,LLM,ENDER,-Y-GY,4,4,CSS,RAMEN,GG-GG,1.0,1.0,LLM,RAVEN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,445,92.09451057026115,445,10,97.75280898876404,10,1,90.0,1,1,0.0,,,,,,
52,REICH,True,3,HOUSE,Y---Y,5,5,LLM,REACH,GG-GG,1,1,CSS,REICH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,72,98.72090957541305,72,1,98.61111111111111,1,1,0.0,,,,,,,,,
53,ICONS,True,3,THINK,--YG-,4,4,LLM,IRONS,G-GGG,1,1,CSS,ICONS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,28,99.50257594599397,28,1,96.42857142857143,1,1,0.0,,,,,,,,,
54,SILKY,True,3,HOUSE,---Y-,5,5,LLM,SPIKY,G-YGG,2,2,CSS,SILKY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,447,92.05898028068928,447,1,99.77628635346755,1,1,0.0,,,,,,,,,
55,CARVE,True,5,HOUSE,----G,4,4,LLM,PALME,-G--G,3,3,CSS,BARGE,-GG-G,2.0,2.0,LLM,CARNE,GGG-G,1.0,1.0,CSS,CARVE,GGGGG,0.0,0.0,LLM,,,,,,5629,286,94.91916859122402,286,36,87.41258741258741,36,6,83.33333333333334,6,2,66.66666666666666,2,1,50.0,,,
56,LAGER,False,6,ABOUT,Y----,5,5,LLM,SANDY,-G---,4,4,CSS,MAGER,-GGGG,1.0,1.0,LLM,EAGER,-GGGG,1.0,1.0,CSS,WAGER,-GGGG,1.0,1.0,LLM,PAGER,-GGGG,1.0,1.0,CSS,5629,1110,80.28068928761769,1110,127,88.55855855855856,127,4,96.8503937007874,4,3,25.0,3,2,33.33333333333333,2,1,50.0
57,JERKS,False,6,HOUSE,---YY,5,5,LLM,REYES,YG--G,3,3,CSS,SEARS,-G-YG,3.0,3.0,LLM,TERMS,-GG-G,2.0,2.0,CSS,VERBS,-GG-G,2.0,2.0,LLM,PERKS,-GGGG,1.0,1.0,CSS,5629,463,91.77473796411441,463,19,95.8963282937365,19,8,57.89473684210527,8,6,25.0,6,4,33.33333333333333,4,1,75.0
58,LOTUS,True,2,HOUSE,-GYY-,4,3,LLM,LOTUS,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,5629,12,99.78681826256884,12,1,91.66666666666666,,,,,,,,,,,,
59,LACEY,True,4,HOUSE,----Y,5,5,LLM,JEWEL,---GY,4,4,CSS,LIVER,G--G-,3.0,3.0,LLM,LACEY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,654,88.38159531000179,654,50,92.35474006116208,50,6,88.0,6,1,83.33333333333334,,,,,,
60,TUDOR,True,4,THINK,G----,4,4,LLM,TUMOR,GG-GG,1,1,CSS,TUTOR,GG-GG,1.0,1.0,LLM,TUDOR,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,136,97.58394030911352,136,2,98.52941176470588,2,1,50.0,1,1,0.0,,,,,,
61,QUOTA,True,4,THINK,Y----,5,5,LLM,DELTA,---GG,3,3,CSS,PASTA,---GG,3.0,3.0,LLM,QUOTA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,451,91.98791970154558,451,14,96.89578713968959,14,4,71.42857142857143,4,1,75.0,,,,,,
62,MOURN,True,5,THINK,---Y-,5,5,LLM,ZYNGA,--Y--,5,5,CSS,NEVER,Y---Y,5.0,5.0,LLM,BJORN,--YGG,3.0,3.0,CSS,MOURN,GGGGG,0.0,0.0,LLM,,,,,,5629,445,92.09451057026115,445,93,79.10112359550561,93,11,88.17204301075269,11,1,90.9090909090909,1,1,0.0,,,
63,PROMO,True,4,THERE,---Y-,5,5,LLM,PARKA,G-Y--,4,4,CSS,PRYRO,GG--G,2.0,2.0,LLM,PROMO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,539,90.42458696038372,539,16,97.03153988868274,16,3,81.25,3,1,66.66666666666666,,,,,,
64,CASTE,False,6,ABOUT,Y---Y,5,5,LLM,RAFTS,-G-GY,3,3,CSS,WORDS,----Y,5.0,5.0,LLM,SANTI,YG-G-,3.0,3.0,CSS,PASTA,-GGG-,2.0,2.0,LLM,HASTE,-GGGG,1.0,1.0,CSS,5629,299,94.68822170900692,299,15,94.98327759197325,15,14,6.666666666666667,14,9,35.714285714285715,9,5,44.44444444444444,5,2,60.0
65,CAPRI,True,4,THINK,--Y--,5,5,LLM,LISLE,-Y---,5,5,CSS,RADIO,YG-Y-,4.0,4.0,LLM,CAPRI,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,465,91.73920767454254,465,52,88.81720430107526,52,1,98.07692307692307,1,1,0.0,,,,,,
66,ALIAS,True,4,THINK,--G--,4,4,LLM,PAIRS,-YG-G,3,3,CSS,ASICS,G-G-G,2.0,2.0,LLM,ALIAS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,192,96.58909220110144,192,6,96.875,6,2,66.66666666666666,2,1,50.0,,,,,,
67,PADDY,True,6,THINK,-----,5,5,LLM,QUADS,--YG-,4,4,CSS,MADDY,-GGGG,1.0,1.0,LLM,CADDY,-GGGG,1.0,1.0,CSS,DADDY,-GGGG,1.0,1.0,LLM,PADDY,GGGGG,0.0,0.0,CSS,5629,1651,70.66974595842956,1651,16,99.03089036947304,16,3,81.25,3,2,33.33333333333333,2,1,50.0,1,1,0.0
68,BLOBS,True,2,HOUSE,-Y-Y-,5,4,LLM,BLOBS,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,5629,139,97.53064487475574,139,1,99.28057553956835,,,,,,,,,,,,
69,DILLY,True,4,THINK,--Y--,5,5,LLM,DICEY,GG--G,2,2,CSS,DIARY,GG--G,2.0,2.0,LLM,DILLY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,465,91.73920767454254,465,6,98.70967741935483,6,5,16.666666666666664,5,1,80.0,,,,,,
70,GUTSY,True,3,HOUSE,--YG-,4,4,LLM,JITSU,--GGY,3,3,CSS,GUTSY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,14,99.75128797299698,14,1,92.85714285714286,1,1,0.0,,,,,,,,,
71,TABOR,True,5,THINK,G----,4,4,LLM,TODOS,G--G-,3,3,CSS,TYROL,G-YG-,3.0,3.0,LLM,TUTOR,G--GG,2.0,2.0,CSS,TABOR,GGGGG,0.0,0.0,LLM,,,,,,5629,136,97.58394030911352,136,6,95.58823529411765,6,3,50.0,3,1,66.66666666666666,1,1,0.0,,,
72,INLAY,True,4,HOUSE,-----,5,5,LLM,NADIR,YY-Y-,5,5,CSS,ALIGN,YYY-Y,5.0,5.0,LLM,INLAY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,694,87.67098951856458,694,21,96.97406340057637,21,2,90.47619047619048,2,1,50.0,,,,,,
73,AHHHH,True,4,THINK,-G---,4,4,LLM,SHALE,-GY--,4,4,CSS,RHODA,-G--Y,4.0,4.0,LLM,AHHHH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,88,98.43666725883816,88,3,96.5909090909091,3,1,66.66666666666666,1,1,0.0,,,,,,
74,ROUEN,True,6,THINK,---Y-,5,5,LLM,PANDA,--Y--,5,5,CSS,NEVER,Y--GY,4.0,4.0,LLM,ROSEN,GG-GG,1.0,1.0,CSS,ROGEN,GG-GG,1.0,1.0,LLM,ROUEN,GGGGG,0.0,0.0,CSS,5629,445,92.09451057026115,445,98,77.97752808988764,98,7,92.85714285714286,7,2,71.42857142857143,2,1,50.0,1,1,0.0
75,BUENA,True,3,HOUSE,--Y-Y,5,5,LLM,NUEVA,YGG-G,2,2,CSS,BUENA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,62,98.89856102327234,62,1,98.38709677419355,1,1,0.0,,,,,,,,,
76,MENON,True,4,ABOUT,--Y--,5,5,LLM,CHEMO,--YYY,5,4,CSS,MONEY,GYGY-,3.0,3.0,LLM,MENON,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,530,90.5844732634571,530,35,93.39622641509435,35,1,97.14285714285714,1,1,0.0,,,,,,
77,TRASK,True,4,ABOUT,Y---Y,5,5,LLM,WAITS,-Y-YY,5,5,CSS,STALK,YYG-G,3.0,3.0,LLM,TRASK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,299,94.68822170900692,299,33,88.96321070234113,33,1,96.96969696969697,1,1,0.0,,,,,,
78,CASIO,True,4,THINK,--Y--,5,5,LLM,ADDIE,Y--G-,4,4,CSS,MARIA,-G-G-,3.0,3.0,LLM,CASIO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,465,91.73920767454254,465,44,90.53763440860216,44,9,79.54545454545455,9,1,88.88888888888889,,,,,,
79,VOILA,True,3,THINK,--G--,4,4,LLM,VEILS,G-GG-,2,2,CSS,VOILA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,192,96.58909220110144,192,1,99.47916666666666,1,1,0.0,,,,,,,,,
80,AURAL,False,6,HOUSE,--Y--,5,5,LLM,BUFFY,-G---,4,4,CSS,QUILT,-G-Y-,4.0,4.0,LLM,LUNAR,YG-GY,3.0,3.0,CSS,RURAL,-GGGG,1.0,1.0,LLM,MURAL,-GGGG,1.0,1.0,CSS,5629,172,96.94439509682003,172,62,63.95348837209303,62,10,83.87096774193549,10,3,70.0,3,2,33.33333333333333,2,1,50.0
81,LEGER,True,6,HOUSE,----Y,5,5,LLM,CRIED,-Y-G-,4,4,CSS,PETER,-G-GG,2.0,2.0,LLM,REFER,-G-GG,2.0,2.0,CSS,LEVER,GG-GG,1.0,1.0,LLM,LEGER,GGGGG,0.0,0.0,CSS,5629,654,88.38159531000179,654,71,89.14373088685015,71,10,85.91549295774648,10,7,30.0,7,1,85.71428571428571,1,1,0.0
82,DALLY,True,3,THINK,-----,5,5,LLM,OBEYS,---Y-,5,5,CSS,DALLY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,1651,70.66974595842956,1651,68,95.88128407026045,68,1,98.52941176470588,,,,,,,,,
