game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6
47,YACHT,True,4,THERE,YY---,5,5,LLM,FATAH,-GY-Y,4,4,CSS,HAUNT,YG--G,3.0,3.0,LLM,YACHT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,83,98.52549298276782,83,7,91.56626506024097,7,1,85.71428571428571,1,1,0.0,,,,,,
48,MESSY,True,6,WHERE,--Y--,5,5,LLM,ENNIS,Y---Y,5,5,CSS,ASKED,-Y-Y-,5.0,5.0,LLM,SEOUL,YG---,4.0,4.0,CSS,BETSY,-G-GG,2.0,2.0,LLM,MESSY,GGGGG,0.0,0.0,CSS,5629,725,87.12027003020074,725,42,94.20689655172414,42,8,80.95238095238095,8,2,75.0,2,1,50.0,1,1,0.0
49,RYDER,True,5,THERE,--YY-,5,4,LLM,SUPER,---GG,3,3,CSS,ORDER,-YGGG,2.0,2.0,LLM,RIDER,G-GGG,1.0,1.0,CSS,RYDER,GGGGG,0.0,0.0,LLM,,,,,,5629,327,94.19079765500089,327,91,72.17125382262996,91,2,97.8021978021978,2,1,50.0,1,1,0.0,,,
50,MOTIF,True,4,WHERE,-----,5,5,LLM,LAMBO,--Y-Y,5,5,CSS,MOUNT,GG--Y,3.0,3.0,LLM,MOTIF,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1598,71.61129863208386,1598,25,98.43554443053817,25,1,96.0,1,1,0.0,,,,,,
51,RAVEN,True,4,THINK,---Y-,5,5,LLM,ANNAN,Y---G,4,4,CSS,RAMON,GG--G,2.0,2.0,LLM,RAVEN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,445,92.09451057026115,445,33,92.58426966292134,33,1,96.96969696969697,1,1,0.0,,,,,,
52,REICH,True,4,WORLD,--Y--,5,5,LLM,THERE,-YYY-,5,5,CSS,REHAB,GGY--,3.0,3.0,LLM,REICH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,631,88.79019364007816,631,12,98.09825673534073,12,1,91.66666666666666,1,1,0.0,,,,,,
53,ICONS,True,4,OTHER,Y----,5,5,LLM,SIMON,YY-YY,5,3,CSS,COINS,YYYGG,3.0,2.0,LLM,ICONS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,457,91.88132883283,457,5,98.90590809628009,5,1,80.0,1,1,0.0,,,,,,
54,SILKY,True,5,THERE,-----,5,5,LLM,BLUFF,-Y---,5,5,CSS,SMALL,G--Y-,4.0,4.0,LLM,SOLIS,G-GY-,3.0,3.0,CSS,SILKY,GGGGG,0.0,0.0,LLM,,,,,,5629,1280,77.2606146740096,1280,235,81.640625,235,7,97.02127659574468,7,1,85.71428571428571,1,1,0.0,,,
55,CARVE,True,5,THINK,-----,5,5,LLM,SOYUZ,-----,5,5,CSS,PLACE,--YYG,4.0,4.0,LLM,CADRE,GG-YG,2.0,2.0,CSS,CARVE,GGGGG,0.0,0.0,LLM,,,,,,5629,1651,70.66974595842956,1651,307,81.40520896426409,307,3,99.0228013029316,3,1,66.66666666666666,1,1,0.0,,,
56,LAGER,False,6,THERE,--YY-,5,4,LLM,MERCK,-YY--,5,5,CSS,ORDER,---GG,3.0,3.0,LLM,WAVER,-G-GG,2.0,2.0,CSS,PAPER,-G-GG,2.0,2.0,LLM,BAYER,-G-GG,2.0,2.0,CSS,5629,327,94.19079765500089,327,142,56.574923547400616,142,46,67.6056338028169,46,15,67.3913043478261,15,11,26.666666666666668,11,6,45.45454545454545
57,JERKS,True,5,OTHER,---YY,5,5,LLM,FIBRE,---YY,5,5,CSS,READY,YG---,4.0,4.0,LLM,PERKS,-GGGG,1.0,1.0,CSS,JERKS,GGGGG,0.0,0.0,LLM,,,,,,5629,270,95.2034109077989,270,55,79.62962962962963,55,5,90.9090909090909,5,1,80.0,1,1,0.0,,,
58,LOTUS,True,3,THERE,Y----,5,5,LLM,QUILT,-Y-YY,5,5,CSS,LOTUS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,333,94.0842067862853,333,3,99.09909909909909,3,1,66.66666666666666,,,,,,,,,
59,LACEY,True,5,THERE,--Y--,5,5,LLM,VASES,-G-G-,3,3,CSS,LABEL,GG-G-,2.0,2.0,LLM,LACED,GGGG-,1.0,1.0,CSS,LACEY,GGGGG,0.0,0.0,LLM,,,,,,5629,588,89.55409486587315,588,44,92.51700680272108,44,4,90.9090909090909,4,1,75.0,1,1,0.0,,,
60,TUDOR,True,4,OTHER,YY--G,4,4,LLM,ROTOR,--YGG,3,3,CSS,TUMOR,GG-GG,1.0,1.0,LLM,TUDOR,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,10,99.82234855214071,10,4,60.0,4,1,75.0,1,1,0.0,,,,,,
61,QUOTA,True,4,THINK,Y----,5,5,LLM,REBUT,---YY,5,5,CSS,STUDY,-YY--,5.0,5.0,LLM,QUOTA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,451,91.98791970154558,451,21,95.34368070953437,21,3,85.71428571428571,3,1,66.66666666666666,,,,,,
62,MOURN,True,4,ABOUT,--YY-,5,4,LLM,MOULD,GGG--,2,2,CSS,MOUSE,GGG--,2.0,2.0,LLM,MOURN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,75,98.66761414105525,75,2,97.33333333333334,2,1,50.0,1,1,0.0,,,,,,
63,PROMO,True,5,OTHER,Y---Y,5,5,LLM,DROLL,-GG--,3,3,CSS,PROOF,GGGY-,2.0,2.0,LLM,PROVO,GGG-G,1.0,1.0,CSS,PROMO,GGGGG,0.0,0.0,LLM,,,,,,5629,230,95.9140166992361,230,42,81.73913043478261,42,2,95.23809523809523,2,1,50.0,1,1,0.0,,,
64,CASTE,True,3,THINK,Y----,5,5,LLM,CATES,GGYYY,3,2,CSS,CASTE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,451,91.98791970154558,451,1,99.77827050997783,1,1,0.0,,,,,,,,,
65,CAPRI,True,4,SLATE,--Y--,5,5,LLM,NOIDA,--Y-Y,5,5,CSS,MAGIC,-G-YY,4.0,4.0,LLM,CAPRI,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,467,91.70367738497069,467,24,94.86081370449678,24,1,95.83333333333334,1,1,0.0,,,,,,
66,ALIAS,True,4,OTHER,-----,5,5,LLM,DIGGS,-Y--G,4,4,CSS,NAILS,-YGYG,3.0,3.0,LLM,ALIAS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,807,85.66352815775448,807,29,96.40644361833954,29,1,96.55172413793103,1,1,0.0,,,,,,
67,PADDY,True,4,THINK,-----,5,5,LLM,CLASS,--Y--,5,5,CSS,PAPER,GG---,3.0,3.0,LLM,PADDY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1651,70.66974595842956,1651,199,87.94669897032101,199,3,98.49246231155779,3,1,66.66666666666666,,,,,,
68,BLOBS,True,6,RIGHT,-----,5,5,LLM,VESPA,--Y--,5,5,CSS,LOOKS,Y-G-G,3.0,3.0,LLM,BLOWS,GGG-G,1.0,1.0,CSS,BLOCS,GGG-G,1.0,1.0,LLM,BLOBS,GGGGG,0.0,0.0,CSS,5629,1357,75.89269852549299,1357,96,92.92557111274871,96,6,93.75,6,2,66.66666666666666,2,1,50.0,1,1,0.0
69,DILLY,True,5,THINK,--Y--,5,5,LLM,MARIS,---Y-,5,5,CSS,FIELD,-G-GY,3.0,3.0,LLM,DIPLO,GG-G-,2.0,2.0,CSS,DILLY,GGGGG,0.0,0.0,LLM,,,,,,5629,465,91.73920767454254,465,56,87.95698924731182,56,2,96.42857142857143,2,1,50.0,1,1,0.0,,,
70,GUTSY,True,4,CRANE,-----,5,5,LLM,MILOS,----Y,5,5,CSS,STUDY,YYY-G,4.0,4.0,LLM,GUTSY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,540,90.4068218155978,540,17,96.85185185185186,17,3,82.35294117647058,3,1,66.66666666666666,,,,,,
71,TABOR,True,6,THINK,G----,4,4,LLM,TAMPA,GG---,3,3,CSS,TABLE,GGG--,2.0,2.0,LLM,TABBY,GGG--,2.0,2.0,CSS,TABOO,GGGG-,1.0,1.0,LLM,TABOR,GGGGG,0.0,0.0,CSS,5629,136,97.58394030911352,136,18,86.76470588235294,18,3,83.33333333333334,3,2,33.33333333333333,2,1,50.0,1,1,0.0
72,INLAY,True,6,THERE,-----,5,5,LLM,GOGOL,----Y,5,5,CSS,CLAIM,-YYY-,5.0,4.0,LLM,VILLA,-YG-Y,4.0,3.0,CSS,DALAI,--GGY,3.0,3.0,LLM,INLAY,GGGGG,0.0,0.0,CSS,5629,1280,77.2606146740096,1280,248,80.625,248,19,92.33870967741935,19,2,89.47368421052632,2,1,50.0,1,1,0.0
73,AHHHH,True,5,RIGHT,---G-,4,4,LLM,UHHHH,-GGGG,1,1,CSS,SHHHH,-GGGG,1.0,1.0,LLM,OHHHH,-GGGG,1.0,1.0,CSS,AHHHH,GGGGG,0.0,0.0,LLM,,,,,,5629,34,99.39598507727838,34,3,91.17647058823529,3,2,33.33333333333333,2,1,50.0,1,1,0.0,,,
74,ROUEN,True,4,THINK,---Y-,5,5,LLM,FONDA,-GY--,4,4,CSS,NOVEL,YG-G-,3.0,3.0,LLM,ROUEN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,445,92.09451057026115,445,26,94.15730337078652,26,7,73.07692307692307,7,1,85.71428571428571,,,,,,
75,BUENA,True,4,THINK,---G-,4,4,LLM,FUNNY,-G-G-,3,3,CSS,JUANA,-G-GG,2.0,2.0,LLM,BUENA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,176,96.87333451767633,176,6,96.5909090909091,6,1,83.33333333333334,1,1,0.0,,,,,,
76,MENON,True,4,OTHER,Y--Y-,5,5,LLM,PEONY,-GYY-,4,3,CSS,DEMON,-GYGG,2.0,2.0,LLM,MENON,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,138,97.54841001954166,138,12,91.30434782608695,12,2,83.33333333333334,2,1,50.0,,,,,,
77,TRASK,True,3,THINK,G---G,3,3,LLM,TRUCK,GG--G,2,2,CSS,TRASK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,5,99.91117427607034,5,1,80.0,1,1,0.0,,,,,,,,,
78,CASIO,True,4,THINK,--Y--,5,5,LLM,FILED,-Y---,5,5,CSS,BASIC,-GGGY,2.0,2.0,LLM,CASIO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,465,91.73920767454254,465,48,89.6774193548387,48,1,97.91666666666666,1,1,0.0,,,,,,
79,VOILA,True,4,RIGHT,-Y---,5,5,LLM,MAILS,-YGG-,3,3,CSS,LEILA,--GGG,2.0,2.0,LLM,VOILA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,405,92.80511636169835,405,3,99.25925925925925,3,2,33.33333333333333,2,1,50.0,,,,,,
80,AURAL,True,4,WORLD,--GY-,4,4,LLM,CYRIL,--G-G,3,3,CSS,RURAL,-GGGG,1.0,1.0,LLM,AURAL,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,20,99.6446971042814,20,5,75.0,5,2,60.0,2,1,50.0,,,,,,
81,LEGER,True,4,THINK,-----,5,5,LLM,POSED,---G-,4,4,CSS,LEVEL,GG-G-,2.0,2.0,LLM,LEGER,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1651,70.66974595842956,1651,75,95.4572986069049,75,1,98.66666666666667,1,1,0.0,,,,,,
