game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6
11,YOUNG,True,3,HOUSE,-GG--,3,3,LLM,MOUND,-GGG-,2,2,CSS,YOUNG,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,18,99.68022739385326,18,2,88.88888888888889,2,1,50.0,,,,,,,,,
12,MEANS,True,4,ABOUT,Y----,5,5,LLM,DALES,-Y-YG,4,4,CSS,HEARS,-GG-G,2.0,2.0,LLM,MEANS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1110,80.28068928761769,1110,19,98.28828828828829,19,4,78.94736842105263,4,1,75.0,,,,,,
13,TRUTH,True,3,HOUSE,Y-G--,4,4,LLM,THUNK,GYG--,3,3,CSS,TRUTH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,14,99.75128797299698,14,1,92.85714285714286,1,1,0.0,,,,,,,,,
14,FIRED,True,4,HOUSE,----Y,5,5,LLM,LATER,---GY,4,4,CSS,FREED,GY-GG,2.0,2.0,LLM,FIRED,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,654,88.38159531000179,654,26,96.02446483180428,26,1,96.15384615384616,1,1,0.0,,,,,,
15,FOLKS,True,4,HOUSE,-G-Y-,4,4,LLM,LORDS,YG--G,3,3,CSS,FOOLS,GG-YG,2.0,2.0,LLM,FOLKS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,160,97.1575768342512,160,22,86.25,22,1,95.45454545454545,1,1,0.0,,,,,,
16,CHILE,True,4,HOUSE,Y---G,4,4,LLM,THINE,-GG-G,2,2,CSS,WHILE,-GGGG,1.0,1.0,LLM,CHILE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,23,99.59140166992361,23,3,86.95652173913044,3,1,66.66666666666666,1,1,0.0,,,,,,
17,BLACK,True,3,HOUSE,-----,5,5,LLM,RABIN,-YY--,5,5,CSS,BLACK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,694,87.67098951856458,694,5,99.27953890489914,5,1,80.0,,,,,,,,,
18,GRANT,True,4,HOUSE,-----,5,5,LLM,RAINA,YY-G-,4,3,CSS,GRAND,GGGG-,1.0,1.0,LLM,GRANT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,694,87.67098951856458,694,10,98.55907780979827,10,1,90.0,1,1,0.0,,,,,,
19,MEALS,True,5,HOUSE,---YY,5,5,LLM,STEED,Y-Y--,5,5,CSS,YEARS,-GG-G,2.0,2.0,LLM,LEANS,YGG-G,2.0,2.0,CSS,MEALS,GGGGG,0.0,0.0,LLM,,,,,,5629,463,91.77473796411441,463,61,86.82505399568035,61,11,81.9672131147541,11,1,90.9090909090909,1,1,0.0,,,
20,CREAM,True,5,THESE,--G--,4,4,LLM,BREAD,-GGG-,2,2,CSS,OREAL,-GGG-,2.0,2.0,LLM,WREAK,-GGG-,2.0,2.0,CSS,CREAM,GGGGG,0.0,0.0,LLM,,,,,,5629,67,98.80973529934269,67,4,94.02985074626866,4,3,25.0,3,1,66.66666666666666,1,1,0.0,,,
21,AWAKE,True,6,THESE,----G,4,4,LLM,ALICE,G---G,3,3,CSS,AMAZE,G-G-G,2.0,2.0,LLM,AGAVE,G-G-G,2.0,2.0,CSS,AWARE,GGG-G,1.0,1.0,LLM,AWAKE,GGGGG,0.0,0.0,CSS,5629,317,94.36844910286018,317,16,94.95268138801262,16,5,68.75,5,2,60.0,2,1,50.0,1,1,0.0
22,OCCUR,True,3,ABOUT,--YG-,4,4,LLM,LOCUS,-YGG-,3,3,CSS,OCCUR,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,18,99.68022739385326,18,1,94.44444444444444,1,1,0.0,,,,,,,,,
23,YEARS,True,3,HOUSE,---YY,5,5,LLM,RATES,YY-YG,4,4,CSS,YEARS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,463,91.77473796411441,463,11,97.62419006479482,11,1,90.9090909090909,,,,,,,,,
24,GRADE,False,6,HOUSE,----G,4,4,LLM,NEALE,--G-G,3,3,CSS,GRAZE,GGG-G,1.0,1.0,LLM,GRAPE,GGG-G,1.0,1.0,CSS,GRAVE,GGG-G,1.0,1.0,LLM,GRACE,GGG-G,1.0,1.0,CSS,5629,286,94.91916859122402,286,28,90.20979020979021,28,5,82.14285714285714,5,4,20.0,4,3,25.0,3,2,33.33333333333333
25,CHILL,True,4,HOUSE,Y----,5,5,LLM,CHART,GG---,3,3,CSS,CHILI,GGGG-,1.0,1.0,LLM,CHILL,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,132,97.65500088825723,132,8,93.93939393939394,8,2,75.0,2,1,50.0,,,,,,
26,FLOOD,True,5,HOUSE,-Y---,5,5,LLM,RATON,---G-,4,4,CSS,IGLOO,--YGY,4.0,3.0,LLM,BLOOD,-GGGG,1.0,1.0,CSS,FLOOD,GGGGG,0.0,0.0,LLM,,,,,,5629,290,94.8481080120803,290,9,96.89655172413794,9,3,66.66666666666666,3,1,66.66666666666666,1,1,0.0,,,
27,APPLY,True,4,HOUSE,-----,5,5,LLM,DALIT,-YY--,5,5,CSS,ALARM,GY---,4.0,4.0,LLM,APPLY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,694,87.67098951856458,694,31,95.53314121037464,31,1,96.7741935483871,1,1,0.0,,,,,,
28,SMILE,True,3,THEIR,--YY-,5,5,LLM,LINES,YY-YY,5,4,CSS,SMILE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,209,96.28708473974062,209,6,97.1291866028708,6,1,83.33333333333334,,,,,,,,,
29,KNOCK,True,3,HOUSE,-Y---,5,5,LLM,ACORN,-YG-Y,4,4,CSS,KNOCK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,290,94.8481080120803,290,1,99.6551724137931,1,1,0.0,,,,,,,,,
30,SLEEP,True,4,HOUSE,---YY,5,5,LLM,LANES,Y--GY,4,4,CSS,SLEET,GGGG-,1.0,1.0,LLM,SLEEP,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,463,91.77473796411441,463,6,98.70410367170626,6,2,66.66666666666666,2,1,50.0,,,,,,
31,BRICK,True,3,HOUSE,-----,5,5,LLM,CAIRN,Y-GY-,4,4,CSS,BRICK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,694,87.67098951856458,694,4,99.42363112391931,4,1,75.0,,,,,,,,,
32,WROTE,True,5,HOUSE,-Y--G,4,4,LLM,DROVE,-GG-G,2,2,CSS,GROPE,-GG-G,2.0,2.0,LLM,CROWE,-GGYG,2.0,2.0,CSS,WROTE,GGGGG,0.0,0.0,LLM,,,,,,5629,49,99.12950790548943,49,12,75.51020408163265,12,8,33.33333333333333,8,1,87.5,1,1,0.0,,,
33,RATED,True,3,HOUSE,----Y,5,5,LLM,ARDEN,YYYG-,4,4,CSS,RATED,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,654,88.38159531000179,654,13,98.01223241590215,13,1,92.3076923076923,,,,,,,,,
34,ALERT,True,4,HOUSE,----Y,5,5,LLM,REPEL,YY--Y,5,5,CSS,EARLY,YYYY-,5.0,5.0,LLM,ALERT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,654,88.38159531000179,654,5,99.2354740061162,5,2,60.0,2,1,50.0,,,,,,
35,CAGES,True,3,THERE,--Y--,5,5,LLM,MALES,-G-GG,2,2,CSS,CAGES,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,588,89.55409486587315,588,31,94.72789115646259,31,1,96.7741935483871,,,,,,,,,
36,TEDDY,True,3,HOUSE,----Y,5,5,LLM,NADER,--GY-,4,4,CSS,TEDDY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,654,88.38159531000179,654,3,99.54128440366972,3,1,66.66666666666666,,,,,,,,,
37,COLES,True,6,HOUSE,-G-YY,4,4,LLM,MOSER,-GYG-,3,3,CSS,LOVES,YG-GG,2.0,2.0,LLM,POLES,-GGGG,1.0,1.0,CSS,SOLES,-GGGG,1.0,1.0,LLM,COLES,GGGGG,0.0,0.0,CSS,5629,69,98.77420500977084,69,29,57.971014492753625,29,4,86.20689655172413,4,3,25.0,3,2,33.33333333333333,2,1,50.0
38,HWANG,True,4,HOUSE,G----,4,4,LLM,HYMAN,G--YY,4,3,CSS,HANNA,GY-G-,3.0,3.0,LLM,HWANG,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,40,99.2893942085628,40,2,95.0,2,1,50.0,1,1,0.0,,,,,,
39,WRATH,True,3,HOUSE,Y----,5,5,LLM,MITCH,--Y-G,4,4,CSS,WRATH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,132,97.65500088825723,132,5,96.21212121212122,5,1,80.0,,,,,,,,,
40,MACHO,True,3,HOUSE,YY---,5,5,LLM,CHOIR,YYY--,5,4,CSS,MACHO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,43,99.236098774205,43,3,93.02325581395348,3,1,66.66666666666666,,,,,,,,,
41,LOPEZ,True,5,HOUSE,-G--Y,4,4,LLM,ROWED,-G-G-,3,3,CSS,NOVEL,-G-GY,3.0,3.0,LLM,GOLEM,-GYG-,3.0,3.0,CSS,LOPEZ,GGGGG,0.0,0.0,LLM,,,,,,5629,102,98.18795523183515,102,23,77.45098039215686,23,3,86.95652173913044,3,1,66.66666666666666,1,1,0.0,,,
42,GOODY,True,3,HOUSE,-G---,4,4,LLM,DORAN,YG---,4,4,CSS,GOODY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,231,95.89625155445017,231,8,96.53679653679653,8,1,87.5,,,,,,,,,
43,BROTH,True,4,HOUSE,YY---,5,5,LLM,CHOIR,-YG-Y,4,4,CSS,FROTH,-GGGG,1.0,1.0,LLM,BROTH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,43,99.236098774205,43,3,93.02325581395348,3,1,66.66666666666666,1,1,0.0,,,,,,
44,VERDE,True,5,HOUSE,----G,4,4,LLM,LAINE,----G,4,4,CSS,VERGE,GGG-G,1.0,1.0,LLM,VERVE,GGG-G,1.0,1.0,CSS,VERDE,GGGGG,0.0,0.0,LLM,,,,,,5629,286,94.91916859122402,286,27,90.55944055944056,27,2,92.5925925925926,2,1,50.0,1,1,0.0,,,
45,TAMED,True,5,HOUSE,----Y,5,5,LLM,TRIED,G--GG,2,2,CSS,TYPED,G--GG,2.0,2.0,LLM,TAXED,GG-GG,1.0,1.0,CSS,TAMED,GGGGG,0.0,0.0,LLM,,,,,,5629,654,88.38159531000179,654,5,99.2354740061162,5,3,40.0,3,1,66.66666666666666,1,1,0.0,,,
46,LEAFS,True,4,HOUSE,---YY,5,5,LLM,TALES,-YYYG,4,4,CSS,LEADS,GGG-G,1.0,1.0,LLM,LEAFS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,463,91.77473796411441,463,12,97.40820734341253,12,4,66.66666666666666,4,1,75.0,,,,,,
47,YACHT,True,3,HOUSE,Y----,5,5,LLM,CHART,YYY-G,4,4,CSS,YACHT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,132,97.65500088825723,132,1,99.24242424242425,1,1,0.0,,,,,,,,,
48,MESSY,True,3,HOUSE,---GY,4,4,LLM,BEAST,-G-G-,3,3,CSS,MESSY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,26,99.53810623556582,26,7,73.07692307692307,7,1,85.71428571428571,,,,,,,,,
49,RYDER,True,4,HOUSE,----Y,5,5,LLM,ALDEN,--GG-,3,3,CSS,RIDER,G-GGG,1.0,1.0,LLM,RYDER,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,654,88.38159531000179,654,7,98.92966360856269,7,1,85.71428571428571,1,1,0.0,,,,,,
50,MOTIF,True,4,HOUSE,-G---,4,4,LLM,DOLAN,-G---,4,4,CSS,COMIC,-GYG-,3.0,3.0,LLM,MOTIF,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,231,95.89625155445017,231,43,81.38528138528139,43,1,97.67441860465115,1,1,0.0,,,,,,
51,RAVEN,True,3,HOUSE,----Y,5,5,LLM,NADER,YG-GY,3,3,CSS,RAVEN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,654,88.38159531000179,654,3,99.54128440366972,3,1,66.66666666666666,,,,,,,,,
52,REICH,True,5,HOUSE,Y---Y,5,5,LLM,TEACH,-G-GG,2,2,CSS,LEECH,-G-GG,2.0,2.0,LLM,MERCH,-GYGG,2.0,2.0,CSS,REICH,GGGGG,0.0,0.0,LLM,,,,,,5629,72,98.72090957541305,72,8,88.88888888888889,8,5,37.5,5,1,80.0,1,1,0.0,,,
53,ICONS,True,5,HOUSE,-Y-Y-,5,4,LLM,SALON,Y--YY,5,4,CSS,KNOWS,-YG-G,3.0,3.0,LLM,IRONS,G-GGG,1.0,1.0,CSS,ICONS,GGGGG,0.0,0.0,LLM,,,,,,5629,139,97.53064487475574,139,5,96.40287769784173,5,2,60.0,2,1,50.0,1,1,0.0,,,
54,SILKY,True,3,THINK,--Y-Y,5,4,LLM,RISKY,-GYGG,2,2,CSS,SILKY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,50,99.1117427607035,50,1,98.0,1,1,0.0,,,,,,,,,
55,CARVE,True,4,HOUSE,----G,4,4,LLM,PAINE,-G--G,3,3,CSS,MAEVE,-G-GG,2.0,2.0,LLM,CARVE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,286,94.91916859122402,286,32,88.81118881118881,32,2,93.75,2,1,50.0,,,,,,
56,LAGER,True,6,THINK,-----,5,5,LLM,LURES,G-YG-,3,3,CSS,LEVER,G--GG,2.0,2.0,LLM,LAZER,GG-GG,1.0,1.0,CSS,LAYER,GG-GG,1.0,1.0,LLM,LAGER,GGGGG,0.0,0.0,CSS,5629,1651,70.66974595842956,1651,9,99.45487583282859,9,4,55.55555555555556,4,2,50.0,2,1,50.0,1,1,0.0
57,JERKS,True,6,HOUSE,---YY,5,5,LLM,LINES,---YG,4,4,CSS,SEEMS,-G--G,3.0,3.0,LLM,BEATS,-G--G,3.0,3.0,CSS,DECKS,-G-GG,2.0,2.0,LLM,JERKS,GGGGG,0.0,0.0,CSS,5629,463,91.77473796411441,463,91,80.34557235421165,91,28,69.23076923076923,28,3,89.28571428571429,3,2,33.33333333333333,2,1,50.0
58,LOTUS,True,2,HOUSE,-GYY-,4,3,LLM,LOTUS,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,5629,12,99.78681826256884,12,1,91.66666666666666,,,,,,,,,,,,
59,LACEY,True,5,HOUSE,----Y,5,5,LLM,TRIED,---G-,4,4,CSS,LEVEL,G--G-,3.0,3.0,LLM,LANEY,GG-GG,1.0,1.0,CSS,LACEY,GGGGG,0.0,0.0,LLM,,,,,,5629,654,88.38159531000179,654,42,93.57798165137615,42,3,92.85714285714286,3,1,66.66666666666666,1,1,0.0,,,
60,TUDOR,True,3,HOUSE,-YY--,5,5,LLM,TUMOR,GG-GG,1,1,CSS,TUDOR,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,55,99.02291703677385,55,2,96.36363636363636,2,1,50.0,,,,,,,,,
61,QUOTA,True,3,HOUSE,-YY--,5,5,LLM,TUMOR,YG-Y-,4,4,CSS,QUOTA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,55,99.02291703677385,55,4,92.72727272727272,4,1,75.0,,,,,,,,,
62,MOURN,True,3,HOUSE,-GG--,3,3,LLM,MOUND,GGGY-,2,2,CSS,MOURN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,18,99.68022739385326,18,1,94.44444444444444,1,1,0.0,,,,,,,,,
63,PROMO,True,4,HOUSE,-Y---,5,5,LLM,RATON,Y--Y-,5,4,CSS,CROWD,-GG--,3.0,3.0,LLM,PROMO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,290,94.8481080120803,290,23,92.06896551724138,23,5,78.26086956521739,5,1,80.0,,,,,,
64,CASTE,True,5,HOUSE,---YG,4,4,LLM,SPATE,Y-YGG,3,3,CSS,TASTE,-GGGG,1.0,1.0,LLM,WASTE,-GGGG,1.0,1.0,CSS,CASTE,GGGGG,0.0,0.0,LLM,,,,,,5629,65,98.84526558891456,65,3,95.38461538461539,3,2,33.33333333333333,2,1,50.0,1,1,0.0,,,
65,CAPRI,True,3,HOUSE,-----,5,5,LLM,CAIRN,GGYG-,2,2,CSS,CAPRI,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,694,87.67098951856458,694,1,99.85590778097982,1,1,0.0,,,,,,,,,
66,ALIAS,True,4,HOUSE,---Y-,5,5,LLM,LIARS,YYY-G,4,2,CSS,FAILS,-YGYG,3.0,3.0,LLM,ALIAS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,447,92.05898028068928,447,8,98.2102908277405,8,1,87.5,1,1,0.0,,,,,,
67,PADDY,True,3,HOUSE,-----,5,5,LLM,LATIN,-G---,4,4,CSS,PADDY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,694,87.67098951856458,694,64,90.77809798270894,64,1,98.4375,,,,,,,,,
68,BLOBS,True,5,HOUSE,-Y-Y-,5,4,LLM,SNORT,Y-G--,4,4,CSS,FLOWS,-GG-G,2.0,2.0,LLM,CLOGS,-GG-G,2.0,2.0,CSS,BLOBS,GGGGG,0.0,0.0,LLM,,,,,,5629,139,97.53064487475574,139,11,92.08633093525181,11,4,63.63636363636363,4,1,75.0,1,1,0.0,,,
69,DILLY,True,5,HOUSE,-----,5,5,LLM,NADIA,--YY-,5,5,CSS,DIRTY,GG--G,2.0,2.0,LLM,DIMLY,GG-GG,1.0,1.0,CSS,DILLY,GGGGG,0.0,0.0,LLM,,,,,,5629,694,87.67098951856458,694,10,98.55907780979827,10,5,50.0,5,1,80.0,1,1,0.0,,,
70,GUTSY,True,3,HOUSE,--YG-,4,4,LLM,TUTSI,-GGG-,2,2,CSS,GUTSY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,14,99.75128797299698,14,1,92.85714285714286,1,1,0.0,,,,,,,,,
71,TABOR,True,3,HOUSE,-Y---,5,5,LLM,ALTON,Y-YG-,4,4,CSS,TABOR,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,290,94.8481080120803,290,4,98.62068965517241,4,1,75.0,,,,,,,,,
72,INLAY,True,4,HOUSE,-----,5,5,LLM,DALIA,-YGY-,4,4,CSS,PILAR,-YGG-,3.0,3.0,LLM,INLAY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,694,87.67098951856458,694,5,99.27953890489914,5,1,80.0,1,1,0.0,,,,,,
73,AHHHH,True,4,WHERE,-G---,4,4,LLM,SHONA,-G--Y,4,4,CSS,CHALK,-GY--,4.0,4.0,LLM,AHHHH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,116,97.93924320483211,116,10,91.37931034482759,10,2,80.0,2,1,50.0,,,,,,
74,ROUEN,True,2,HOUSE,-GG-Y,3,3,LLM,ROUEN,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,5629,1,99.98223485521407,1,1,0.0,,,,,,,,,,,,
75,BUENA,True,4,HOUSE,--Y-Y,5,5,LLM,LURED,-G-Y-,4,4,CSS,NUEVA,YGG-G,2.0,2.0,LLM,BUENA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,62,98.89856102327234,62,2,96.7741935483871,2,1,50.0,1,1,0.0,,,,,,
76,MENON,True,5,HOUSE,-Y--Y,5,5,LLM,TENOR,-GGG-,2,2,CSS,GENOA,-GGG-,2.0,2.0,LLM,XENON,-GGGG,1.0,1.0,CSS,MENON,GGGGG,0.0,0.0,LLM,,,,,,5629,106,98.11689465269143,106,5,95.28301886792453,5,4,20.0,4,1,75.0,1,1,0.0,,,
77,TRASK,True,3,HOUSE,---G-,4,4,LLM,GRASS,-GGG-,2,2,CSS,TRASK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,51,99.09397761591757,51,1,98.0392156862745,1,1,0.0,,,,,,,,,
78,CASIO,True,3,HOUSE,-Y-Y-,5,5,LLM,CLOTS,G-Y-Y,4,4,CSS,CASIO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,139,97.53064487475574,139,3,97.84172661870504,3,1,66.66666666666666,,,,,,,,,
79,VOILA,True,5,HOUSE,-G---,4,4,LLM,DORAN,-G-Y-,4,4,CSS,COCOA,-G--G,3.0,3.0,LLM,VOLTA,GGY-G,2.0,2.0,CSS,VOILA,GGGGG,0.0,0.0,LLM,,,,,,5629,231,95.89625155445017,231,15,93.5064935064935,15,11,26.666666666666668,11,1,90.9090909090909,1,1,0.0,,,
80,AURAL,True,3,HOUSE,--Y--,5,5,LLM,LUCIA,YG--Y,4,4,CSS,AURAL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,172,96.94439509682003,172,7,95.93023255813954,7,1,85.71428571428571,,,,,,,,,
81,LEGER,True,4,HOUSE,----Y,5,5,LLM,ALTER,-Y-GG,3,3,CSS,LEVER,GG-GG,1.0,1.0,LLM,LEGER,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,654,88.38159531000179,654,6,99.08256880733946,6,2,66.66666666666666,2,1,50.0,,,,,,
82,DALLY,True,5,HOUSE,-----,5,5,LLM,MALIN,-GG--,3,3,CSS,RALLY,-GGGG,1.0,1.0,LLM,TALLY,-GGGG,1.0,1.0,CSS,DALLY,GGGGG,0.0,0.0,LLM,,,,,,5629,694,87.67098951856458,694,11,98.4149855907781,11,6,45.45454545454545,6,5,16.666666666666664,5,1,80.0,,,
83,INIGO,True,4,HOUSE,-Y---,5,5,LLM,CARON,---YY,5,5,CSS,LINGO,-YYGG,3.0,2.0,LLM,INIGO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,290,94.8481080120803,290,12,95.86206896551724,12,1,91.66666666666666,1,1,0.0,,,,,,
84,KRILL,False,6,HOUSE,-----,5,5,LLM,ALAIN,-Y-Y-,5,5,CSS,FILLY,-YYG-,4.0,3.0,LLM,BRILL,-GGGG,1.0,1.0,CSS,GRILL,-GGGG,1.0,1.0,LLM,TRILL,-GGGG,1.0,1.0,CSS,5629,694,87.67098951856458,694,23,96.68587896253602,23,6,73.91304347826086,6,4,33.33333333333333,4,3,25.0,3,2,33.33333333333333
85,SNIDE,True,5,HOUSE,---YG,4,4,LLM,SPATE,G---G,3,3,CSS,SINCE,GYY-G,3.0,3.0,LLM,SWINE,G-GYG,2.0,2.0,CSS,SNIDE,GGGGG,0.0,0.0,LLM,,,,,,5629,65,98.84526558891456,65,16,75.38461538461539,16,3,81.25,3,1,66.66666666666666,1,1,0.0,,,
86,LEWES,True,4,HOUSE,---YY,5,5,LLM,TILES,--YGG,3,3,CSS,LANES,G--GG,2.0,2.0,LLM,LEWES,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,463,91.77473796411441,463,8,98.27213822894169,8,1,87.5,1,1,0.0,,,,,,
87,TAMER,True,6,HOUSE,----Y,5,5,LLM,REINA,YY--Y,5,5,CSS,ALTER,Y-YGG,3.0,3.0,LLM,TAPER,GG-GG,1.0,1.0,CSS,TAKER,GG-GG,1.0,1.0,LLM,TAMER,GGGGG,0.0,0.0,CSS,5629,654,88.38159531000179,654,75,88.53211009174312,75,3,96.0,3,2,33.33333333333333,2,1,50.0,1,1,0.0
