game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6
11,YOUNG,True,3,START,-----,5,5,LLM,LOGIE,-GY--,4,4,CSS,YOUNG,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,852,84.86409664238764,852,15,98.23943661971832,15,1,93.33333333333333,,,,,,,,,
12,MEANS,True,3,ABOUT,Y----,5,5,LLM,LAINE,-Y-GY,4,4,CSS,MEANS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,1110,80.28068928761769,1110,10,99.09909909909909,10,1,90.0,,,,,,,,,
13,TRUTH,True,3,WORDS,--Y--,5,5,LLM,IRENA,-G---,4,4,CSS,TRUTH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,506,91.01083673831943,506,8,98.41897233201581,8,1,87.5,,,,,,,,,
14,FIRED,True,3,THINK,--Y--,5,5,LLM,MARIE,--GYY,4,4,CSS,FIRED,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,465,91.73920767454254,465,6,98.70967741935483,6,1,83.33333333333334,,,,,,,,,
15,FOLKS,True,5,GIVEN,-----,5,5,LLM,RAFTS,--Y-G,4,4,CSS,FLOWS,GYY-G,3.0,3.0,LLM,FOLDS,GGG-G,1.0,1.0,CSS,FOLKS,GGGGG,0.0,0.0,LLM,,,,,,5629,1299,76.92307692307693,1299,11,99.153194765204,11,3,72.72727272727273,3,1,66.66666666666666,1,1,0.0,,,
16,CHILE,True,5,WORDS,-----,5,5,LLM,LATIN,Y--Y-,5,5,CSS,CLICK,GYG--,3.0,3.0,LLM,CHILL,GGGG-,1.0,1.0,CSS,CHILE,GGGGG,0.0,0.0,LLM,,,,,,5629,1044,81.45318884348907,1044,33,96.83908045977012,33,3,90.9090909090909,3,2,33.33333333333333,2,1,50.0,,,
17,BLACK,True,6,GREAT,---Y-,5,5,LLM,NAILS,-Y-Y-,5,5,CSS,GREEN,-----,5.0,5.0,LLM,ALCOA,YGY--,4.0,4.0,CSS,CLACK,-GGGG,1.0,1.0,LLM,BLACK,GGGGG,0.0,0.0,CSS,5629,577,89.74951145851838,577,25,95.66724436741768,25,25,0.0,25,4,84.0,4,2,50.0,2,1,50.0
18,GRANT,True,3,START,--GYG,3,3,LLM,GRAFT,GGG-G,1,1,CSS,GRANT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,7,99.87564398649849,7,1,85.71428571428571,1,1,0.0,,,,,,,,,
19,MEALS,True,4,FOCUS,----G,4,4,LLM,TEARS,-GG-G,2,2,CSS,MEANS,GGG-G,1.0,1.0,LLM,MEALS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,584,89.62515544501687,584,19,96.74657534246576,19,1,94.73684210526315,1,1,0.0,,,,,,
20,CREAM,True,3,WORDS,--Y--,5,5,LLM,TRACE,-GYYY,4,4,CSS,CREAM,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,506,91.01083673831943,506,1,99.80237154150198,1,1,0.0,,,,,,,,,
21,AWAKE,True,3,START,--G--,4,4,LLM,CLANG,--G--,4,4,CSS,AWAKE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,133,97.63723574347131,133,27,79.69924812030075,27,1,96.29629629629629,,,,,,,,,
22,OCCUR,True,3,WORDS,-YY--,5,5,LLM,ACORN,-GYY-,4,4,CSS,OCCUR,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,153,97.2819328477527,153,1,99.34640522875817,1,1,0.0,,,,,,,,,
23,YEARS,True,4,SINCE,Y---Y,5,5,LLM,MARES,-YYYG,4,3,CSS,AYERS,YYYGG,3.0,2.0,LLM,YEARS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,345,93.87102504885415,345,13,96.23188405797102,13,1,92.3076923076923,1,1,0.0,,,,,,
24,GRADE,True,2,WORDS,--YG-,4,4,LLM,GRADE,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,5629,20,99.6446971042814,20,1,95.0,,,,,,,,,,,,
25,CHILL,True,3,START,-----,5,5,LLM,HOYLE,Y--G-,4,4,CSS,CHILL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,852,84.86409664238764,852,3,99.64788732394366,3,1,66.66666666666666,,,,,,,,,
26,FLOOD,True,4,WORDS,-Y-Y-,5,4,LLM,ELDON,-GYG-,3,3,CSS,BLOOD,-GGGG,1.0,1.0,LLM,FLOOD,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,49,99.12950790548943,49,2,95.91836734693877,2,1,50.0,1,1,0.0,,,,,,
27,APPLY,True,5,THIRD,-----,5,5,LLM,SALEM,-YY--,5,5,CSS,BLACK,-YY--,5.0,5.0,LLM,ANGLO,G--G-,3.0,3.0,CSS,APPLY,GGGGG,0.0,0.0,LLM,,,,,,5629,1218,78.36205365073725,1218,40,96.71592775041051,40,8,80.0,8,1,87.5,1,1,0.0,,,
28,SMILE,True,4,WORDS,----Y,5,5,LLM,SHANE,G---G,3,3,CSS,STYLE,G--GG,2.0,2.0,LLM,SMILE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,431,92.34322259726416,431,18,95.82366589327145,18,1,94.44444444444444,1,1,0.0,,,,,,
29,KNOCK,True,5,WORDS,-Y---,5,5,LLM,ALTON,---YY,5,5,CSS,FIFTH,-----,5.0,5.0,LLM,PEONY,--GY-,4.0,4.0,CSS,KNOCK,GGGGG,0.0,0.0,LLM,,,,,,5629,268,95.23894119737076,268,21,92.16417910447761,21,9,57.14285714285714,9,1,88.88888888888889,1,1,0.0,,,
30,SLEEP,True,4,WORDS,----Y,5,5,LLM,SAINT,G----,4,4,CSS,SHELL,G-GY-,3.0,3.0,LLM,SLEEP,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,431,92.34322259726416,431,18,95.82366589327145,18,2,88.88888888888889,2,1,50.0,,,,,,
31,BRICK,True,5,WORDS,--Y--,5,5,LLM,ARENT,-G---,4,4,CSS,FIRST,-YY--,5.0,5.0,LLM,CRIMP,YGG--,3.0,3.0,CSS,BRICK,GGGGG,0.0,0.0,LLM,,,,,,5629,506,91.01083673831943,506,15,97.03557312252964,15,10,33.33333333333333,10,1,90.0,1,1,0.0,,,
32,WROTE,True,3,THERE,Y--YG,4,4,LLM,PORTE,-YYGG,3,3,CSS,WROTE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,13,99.76905311778292,13,1,92.3076923076923,1,1,0.0,,,,,,,,,
33,RATED,True,5,WORDS,--YY-,5,5,LLM,DRIED,-Y-GG,3,3,CSS,RAPED,GG-GG,1.0,1.0,LLM,RAGED,GG-GG,1.0,1.0,CSS,RATED,GGGGG,0.0,0.0,LLM,,,,,,5629,103,98.1701900870492,103,7,93.20388349514563,7,5,28.57142857142857,5,4,20.0,4,1,75.0,,,
34,ALERT,True,5,THINK,Y----,5,5,LLM,DATES,-YYY-,5,4,CSS,EXACT,Y-Y-G,4.0,4.0,LLM,AVERT,G-GGG,1.0,1.0,CSS,ALERT,GGGGG,0.0,0.0,LLM,,,,,,5629,451,91.98791970154558,451,22,95.1219512195122,22,3,86.36363636363636,3,1,66.66666666666666,1,1,0.0,,,
35,CAGES,True,5,WORDS,----G,4,4,LLM,TALES,-G-GG,2,2,CSS,GAMES,YG-GG,2.0,2.0,LLM,PAGES,-GGGG,1.0,1.0,CSS,CAGES,GGGGG,0.0,0.0,LLM,,,,,,5629,518,90.79765500088826,518,36,93.05019305019306,36,3,91.66666666666666,3,2,33.33333333333333,2,1,50.0,,,
36,TEDDY,True,4,LEAST,-G--Y,4,4,LLM,PETRO,-GY--,4,4,CSS,TEETH,GG---,3.0,3.0,LLM,TEDDY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,44,99.21833362941908,44,9,79.54545454545455,9,1,88.88888888888889,1,1,0.0,,,,,,
37,COLES,True,6,WORDS,-G--G,3,3,LLM,MOLES,-GGGG,1,1,CSS,HOLES,-GGGG,1.0,1.0,LLM,POLES,-GGGG,1.0,1.0,CSS,WHICH,---Y-,5.0,5.0,LLM,COLES,GGGGG,0.0,0.0,CSS,5629,137,97.56617516432759,137,5,96.35036496350365,5,4,20.0,4,3,25.0,3,1,66.66666666666666,1,1,0.0
38,HWANG,True,5,VOWEL,--Y--,5,5,LLM,WANTS,YYY--,5,3,CSS,DRAWN,--GYY,4.0,4.0,LLM,KWANG,-GGGG,1.0,1.0,CSS,HWANG,GGGGG,0.0,0.0,LLM,,,,,,5629,93,98.34784153490851,93,5,94.6236559139785,5,2,60.0,2,1,50.0,1,1,0.0,,,
39,WRATH,True,5,SINCE,-----,5,5,LLM,TYROL,Y-Y--,5,5,CSS,ARTUR,YGY--,4.0,4.0,LLM,KRAFT,-GG-Y,3.0,3.0,CSS,WRATH,GGGGG,0.0,0.0,LLM,,,,,,5629,613,89.1099662462249,613,12,98.04241435562805,12,5,58.333333333333336,5,1,80.0,1,1,0.0,,,
40,MACHO,True,5,WORDS,-Y---,5,5,LLM,ATONE,Y-Y--,5,5,CSS,LMFAO,-Y-YG,4.0,4.0,LLM,MAMBO,GG--G,2.0,2.0,CSS,MACHO,GGGGG,0.0,0.0,LLM,,,,,,5629,268,95.23894119737076,268,27,89.92537313432835,27,3,88.88888888888889,3,1,66.66666666666666,1,1,0.0,,,
41,LOPEZ,True,5,WORDS,-G---,4,4,LLM,CONTE,-G--Y,4,4,CSS,VOGEL,-G-GY,3.0,3.0,LLM,FOLEY,-GYG-,3.0,3.0,CSS,LOPEZ,GGGGG,0.0,0.0,LLM,,,,,,5629,228,95.94954698880795,228,11,95.17543859649122,11,2,81.81818181818183,2,1,50.0,1,1,0.0,,,
42,GOODY,True,3,WORDS,-G-G-,3,3,LLM,MONDO,-G-GY,3,3,CSS,GOODY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,14,99.75128797299698,14,2,85.71428571428571,2,1,50.0,,,,,,,,,
43,BROTH,True,5,COULD,-Y---,5,5,LLM,SNORE,--GY-,4,4,CSS,PROOF,-GG--,3.0,3.0,LLM,TROTT,-GGG-,2.0,2.0,CSS,BROTH,GGGGG,0.0,0.0,LLM,,,,,,5629,390,93.0715935334873,390,16,95.8974358974359,16,3,81.25,3,1,66.66666666666666,1,1,0.0,,,
44,VERDE,True,3,WORDS,--GG-,3,3,LLM,VERDI,GGGG-,1,1,CSS,VERDE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,13,99.76905311778292,13,1,92.3076923076923,1,1,0.0,,,,,,,,,
45,TAMED,True,6,START,-YY--,5,4,LLM,TANIA,GG---,3,3,CSS,TAFFY,GG---,3.0,3.0,LLM,TAPED,GG-GG,1.0,1.0,CSS,TAXED,GG-GG,1.0,1.0,LLM,TAMED,GGGGG,0.0,0.0,CSS,5629,124,97.79712204654469,124,11,91.12903225806451,11,6,45.45454545454545,6,2,66.66666666666666,2,1,50.0,1,1,0.0
46,LEAFS,True,5,WORDS,----G,4,4,LLM,MALES,-YYYG,4,4,CSS,LEAKS,GGG-G,1.0,1.0,LLM,LEANS,GGG-G,1.0,1.0,CSS,LEAFS,GGGGG,0.0,0.0,LLM,,,,,,5629,518,90.79765500088826,518,9,98.26254826254826,9,3,66.66666666666666,3,2,33.33333333333333,2,1,50.0,,,
47,YACHT,True,3,THERE,YY---,5,5,LLM,SAITH,-G-YY,4,4,CSS,YACHT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,83,98.52549298276782,83,5,93.97590361445783,5,1,80.0,,,,,,,,,
48,MESSY,True,4,MATCH,G----,4,4,LLM,MOSER,G-GY-,3,3,CSS,MESSI,GGGG-,1.0,1.0,LLM,MESSY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,118,97.90371291526026,118,2,98.30508474576271,2,1,50.0,1,1,0.0,,,,,,
49,RYDER,True,4,START,---Y-,5,5,LLM,CODER,--GGG,2,2,CSS,RIDER,G-GGG,1.0,1.0,LLM,RYDER,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,469,91.66814709539882,469,6,98.72068230277186,6,1,83.33333333333334,1,1,0.0,,,,,,
50,MOTIF,True,5,WORDS,-G---,4,4,LLM,CONTE,-G-Y-,4,4,CSS,TOTAL,-GG--,3.0,3.0,LLM,BOTOX,-GG--,3.0,3.0,CSS,MOTIF,GGGGG,0.0,0.0,LLM,,,,,,5629,228,95.94954698880795,228,11,95.17543859649122,11,2,81.81818181818183,2,1,50.0,1,1,0.0,,,
51,RAVEN,True,4,WORDS,--Y--,5,5,LLM,ARIEL,YY-G-,4,4,CSS,PAPER,-G-GY,3.0,3.0,LLM,RAVEN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,506,91.01083673831943,506,30,94.0711462450593,30,2,93.33333333333333,2,1,50.0,,,,,,
52,REICH,True,3,GIVEN,-Y-Y-,5,5,LLM,RAISE,G-G-Y,3,3,CSS,REICH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,178,96.83780422810446,178,2,98.87640449438202,2,1,50.0,,,,,,,,,
53,ICONS,True,4,ABOUT,--G--,4,4,LLM,LOONS,--GGG,2,2,CSS,SINCE,YYYY-,5.0,5.0,LLM,ICONS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,226,95.98507727837982,226,2,99.11504424778761,2,1,50.0,1,1,0.0,,,,,,
54,SILKY,True,4,WORLD,---Y-,5,5,LLM,LEAPS,Y---Y,5,5,CSS,SYBIL,GY-YY,4.0,4.0,LLM,SILKY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,538,90.44235210516966,538,12,97.76951672862454,12,2,83.33333333333334,2,1,50.0,,,,,,
55,CARVE,True,5,SHORT,---Y-,5,5,LLM,BARED,-GGY-,3,3,CSS,MARIE,-GG-G,2.0,2.0,LLM,CARPE,GGG-G,1.0,1.0,CSS,CARVE,GGGGG,0.0,0.0,LLM,,,,,,5629,539,90.42458696038372,539,13,97.58812615955473,13,9,30.76923076923077,9,2,77.77777777777779,2,1,50.0,,,
56,LAGER,False,6,THERE,--YY-,5,4,LLM,DARES,-GYG-,3,3,CSS,PAPER,-G-GG,2.0,2.0,LLM,FAMER,-G-GG,2.0,2.0,CSS,THEIR,--Y-G,4.0,4.0,LLM,LAVER,GG-GG,1.0,1.0,CSS,5629,327,94.19079765500089,327,30,90.82568807339449,30,21,30.0,21,13,38.095238095238095,13,13,0.0,13,5,61.53846153846154
57,JERKS,True,6,RIGHT,Y----,5,5,LLM,EARLY,Y-G--,4,4,CSS,WORDS,--G-G,3.0,3.0,LLM,SERBS,-GG-G,2.0,2.0,CSS,PERKS,-GGGG,1.0,1.0,LLM,JERKS,GGGGG,0.0,0.0,CSS,5629,725,87.12027003020074,725,53,92.6896551724138,53,10,81.13207547169812,10,5,50.0,5,1,80.0,1,1,0.0
58,LOTUS,True,4,CHECK,-----,5,5,LLM,SLOAN,YYY--,5,4,CSS,LOUSY,GGYY-,3.0,2.0,LLM,LOTUS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1915,65.97974773494404,1915,24,98.7467362924282,24,1,95.83333333333334,1,1,0.0,,,,,,
59,LACEY,True,4,THINK,-----,5,5,LLM,COLES,Y-YG-,4,4,CSS,ULCER,-YGG-,3.0,3.0,LLM,LACEY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1651,70.66974595842956,1651,4,99.75772259236825,4,3,25.0,3,1,66.66666666666666,,,,,,
60,TUDOR,True,4,START,-Y-Y-,5,5,LLM,TRIBE,GY---,4,4,CSS,THROW,G-YG-,3.0,3.0,LLM,TUDOR,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,88,98.43666725883816,88,5,94.31818181818183,5,2,60.0,2,1,50.0,,,,,,
61,QUOTA,True,4,VOWEL,-Y---,5,5,LLM,SANTO,-Y-GY,4,4,CSS,OUTTA,YG-GG,2.0,2.0,LLM,QUOTA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,399,92.91170723041392,399,2,99.49874686716792,2,1,50.0,1,1,0.0,,,,,,
62,MOURN,True,4,WORDS,-GY--,4,4,LLM,ROUEN,YGG-G,2,2,CSS,GUESS,-Y---,5.0,5.0,LLM,MOURN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,73,98.7031444306271,73,1,98.63013698630137,1,1,0.0,1,1,0.0,,,,,,
63,PROMO,True,5,GIVEN,-----,5,5,LLM,LUCAS,-----,5,5,CSS,WORTH,-YY--,5.0,5.0,LLM,FRODO,-GG-G,2.0,2.0,CSS,PROMO,GGGGG,0.0,0.0,LLM,,,,,,5629,1299,76.92307692307693,1299,73,94.38029253271748,73,11,84.93150684931507,11,1,90.9090909090909,1,1,0.0,,,
64,CASTE,True,4,START,YYY--,5,4,LLM,TAPES,YG-YY,4,4,CSS,HASTE,-GGGG,1.0,1.0,LLM,CASTE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,62,98.89856102327234,62,3,95.16129032258065,3,2,33.33333333333333,2,1,50.0,,,,,,
65,CAPRI,True,4,GREEN,-Y---,5,5,LLM,MARIS,-GYY-,4,3,CSS,DAIRY,-GYG-,3.0,3.0,LLM,CAPRI,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,523,90.7088292769586,523,8,98.47036328871893,8,1,87.5,1,1,0.0,,,,,,
66,ALIAS,True,3,VOWEL,----Y,5,5,LLM,BAILS,-YGYG,3,3,CSS,ALIAS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,392,93.03606324391544,392,1,99.74489795918367,1,1,0.0,,,,,,,,,
67,PADDY,True,4,WORDS,---G-,4,4,LLM,LINDA,---GY,4,4,CSS,DADDY,-GGGG,1.0,1.0,LLM,PADDY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,69,98.77420500977084,69,9,86.95652173913044,9,3,66.66666666666666,3,1,66.66666666666666,,,,,,
68,BLOBS,True,6,GIVEN,-----,5,5,LLM,CARTS,----G,4,4,CSS,LOOKS,Y-G-G,3.0,3.0,LLM,SLOWS,-GG-G,2.0,2.0,CSS,FLOPS,-GG-G,2.0,2.0,LLM,BLOBS,GGGGG,0.0,0.0,CSS,5629,1299,76.92307692307693,1299,65,94.99615088529639,65,7,89.23076923076924,7,2,71.42857142857143,2,1,50.0,1,1,0.0
69,DILLY,True,6,GIVEN,-G---,4,4,LLM,MISTY,-G--G,3,3,CSS,WRONG,-----,5.0,5.0,LLM,FILLY,-GGGG,1.0,1.0,CSS,HILLY,-GGGG,1.0,1.0,LLM,DILLY,GGGGG,0.0,0.0,CSS,5629,190,96.62462249067329,190,20,89.47368421052632,20,15,25.0,15,4,73.33333333333333,4,3,25.0,3,1,66.66666666666666
70,GUTSY,True,4,THINK,Y----,5,5,LLM,SPATE,Y--Y-,5,5,CSS,WORST,---GY,4.0,4.0,LLM,GUTSY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,451,91.98791970154558,451,9,98.00443458980045,9,1,88.88888888888889,1,1,0.0,,,,,,
71,TABOR,True,6,USING,-----,5,5,LLM,MADRE,-G-Y-,4,4,CSS,CARLA,-GY--,4.0,4.0,LLM,FAVOR,-G-GG,2.0,2.0,CSS,RAZOR,-G-GG,2.0,2.0,LLM,TABOR,GGGGG,0.0,0.0,CSS,5629,1219,78.34428850595133,1219,37,96.96472518457753,37,4,89.1891891891892,4,2,50.0,2,1,50.0,1,1,0.0
72,INLAY,True,3,LEAST,Y-Y--,5,5,LLM,MALIA,-YGY-,4,4,CSS,INLAY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,152,97.29969799253864,152,4,97.36842105263158,4,1,75.0,,,,,,,,,
73,AHHHH,True,4,WORDS,-----,5,5,LLM,LAINE,-Y---,5,5,CSS,GUAVA,--Y--,5.0,5.0,LLM,AHHHH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1044,81.45318884348907,1044,20,98.08429118773945,20,2,90.0,2,1,50.0,,,,,,
74,ROUEN,True,3,START,---Y-,5,5,LLM,ROGEN,GG-GG,1,1,CSS,ROUEN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,469,91.66814709539882,469,1,99.7867803837953,1,1,0.0,,,,,,,,,
75,BUENA,True,3,LEAST,-YY--,5,5,LLM,MARNE,-Y-GY,4,4,CSS,BUENA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,226,95.98507727837982,226,2,99.11504424778761,2,1,50.0,,,,,,,,,
76,MENON,True,5,ABOUT,--Y--,5,5,LLM,SOREN,-Y-YG,4,4,CSS,DEVON,-G-GG,2.0,2.0,LLM,LEMON,-GYGG,2.0,2.0,CSS,MENON,GGGGG,0.0,0.0,LLM,,,,,,5629,530,90.5844732634571,530,10,98.11320754716981,10,5,50.0,5,1,80.0,1,1,0.0,,,
77,TRASK,True,4,WORDS,--Y-Y,5,4,LLM,STARE,YYGY-,4,4,CSS,TRASH,GGGG-,1.0,1.0,LLM,TRASK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,109,98.06359921833364,109,2,98.1651376146789,2,1,50.0,1,1,0.0,,,,,,
78,CASIO,True,4,THINK,--Y--,5,5,LLM,MILES,-Y--Y,5,5,CSS,SOFIA,YY-GY,4.0,4.0,LLM,CASIO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,465,91.73920767454254,465,17,96.34408602150538,17,1,94.11764705882352,1,1,0.0,,,,,,
79,VOILA,True,4,WORDS,-G---,4,4,LLM,TONAL,-G-YY,4,4,CSS,POLKA,-GY-G,3.0,3.0,LLM,VOILA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,228,95.94954698880795,228,6,97.36842105263158,6,1,83.33333333333334,1,1,0.0,,,,,,
80,AURAL,True,5,THINK,-----,5,5,LLM,MORES,--G--,4,4,CSS,BARCA,-YG-Y,4.0,4.0,LLM,ARRAY,G-GG-,2.0,2.0,CSS,AURAL,GGGGG,0.0,0.0,LLM,,,,,,5629,1651,70.66974595842956,1651,32,98.0617807389461,32,2,93.75,2,1,50.0,1,1,0.0,,,
81,LEGER,True,5,WORDS,--Y--,5,5,LLM,TRIER,---GG,3,3,CSS,GUESS,Y-Y--,5.0,5.0,LLM,LAGER,G-GGG,1.0,1.0,CSS,LEGER,GGGGG,0.0,0.0,LLM,,,,,,5629,506,91.01083673831943,506,54,89.32806324110672,54,6,88.88888888888889,6,1,83.33333333333334,1,1,0.0,,,
82,DALLY,True,5,THINK,-----,5,5,LLM,LOSER,Y----,5,5,CSS,LUMPS,Y----,5.0,5.0,LLM,BYLAW,-YGY-,4.0,4.0,CSS,DALLY,GGGGG,0.0,0.0,LLM,,,,,,5629,1651,70.66974595842956,1651,46,97.21380981223501,46,14,69.56521739130434,14,2,85.71428571428571,2,1,50.0,,,
83,INIGO,True,3,WORDS,-Y---,5,5,LLM,AMINO,--GYG,3,3,CSS,INIGO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,268,95.23894119737076,268,1,99.6268656716418,1,1,0.0,,,,,,,,,
