game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,violated_green_1,violated_yellow_1,violated_gray_1,total_violations_1,violated_green_2,violated_yellow_2,violated_gray_2,total_violations_2,violated_green_3,violated_yellow_3,violated_gray_3,total_violations_3,violated_green_4,violated_yellow_4,violated_gray_4,total_violations_4,violated_green_5,violated_yellow_5,violated_gray_5,total_violations_5,violated_green_6,violated_yellow_6,violated_gray_6,total_violations_6
11,YOUNG,True,4,OTHER,Y----,5,5,LLM,SONIA,-GY--,4,4,CSS,FOUND,-GGG-,2.0,2.0,LLM,YOUNG,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,MEANS,True,3,THINK,---G-,4,4,LLM,YOUNG,---G-,4,4,CSS,MEANS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,TRUTH,True,4,RIGHT,Y--YY,5,4,LLM,EARTH,--YGG,3,3,CSS,BROTH,-G-GG,2.0,2.0,LLM,TRUTH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,FIRED,True,5,ABOUT,-----,5,5,LLM,DENIS,YY-Y-,5,5,CSS,FIELD,GGY-G,2.0,2.0,LLM,FIXED,GG-GG,1.0,1.0,CSS,FIRED,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,FOLKS,True,3,WHERE,-----,5,5,LLM,LOUIS,YG--G,3,3,CSS,FOLKS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,CHILE,True,3,THERE,-G--G,3,3,LLM,SHONE,-G--G,3,3,CSS,CHILE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,BLACK,True,5,OTHER,-----,5,5,LLM,NAILS,-Y-Y-,5,5,CSS,ALGAL,YG---,4.0,4.0,LLM,FLAKY,-GGY-,3.0,3.0,CSS,BLACK,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,GRANT,True,5,THEIR,Y---Y,5,5,LLM,PARTY,-YYY-,5,4,CSS,START,--GYG,3.0,3.0,LLM,GRAFT,GGG-G,1.0,1.0,CSS,GRANT,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,MEALS,True,4,THINK,-----,5,5,LLM,SALVE,YYY-Y,5,4,CSS,LEADS,YGG-G,2.0,2.0,LLM,MEALS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,CREAM,True,4,OTHER,---YY,5,5,LLM,REALS,YYY--,5,3,CSS,DREAM,-GGGG,1.0,1.0,LLM,CREAM,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,AWAKE,True,3,OTHER,---Y-,5,5,LLM,DEALS,-YG--,4,4,CSS,AWAKE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,OCCUR,True,5,GREAT,-Y---,5,5,LLM,HORNS,-YY--,5,5,CSS,RUMOR,-Y-YG,4.0,4.0,LLM,FLOUR,--YGG,3.0,3.0,CSS,OCCUR,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,YEARS,True,3,THINK,-----,5,5,LLM,DECRY,-G-GY,3,3,CSS,YEARS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,GRADE,True,3,WHERE,---YG,4,4,LLM,CARNE,-YY-G,4,4,CSS,GRADE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,CHILL,True,3,WORLD,---G-,4,4,LLM,CHILE,GGGG-,1,1,CSS,CHILL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,FLOOD,True,4,THERE,-----,5,5,LLM,BANDY,---Y-,5,5,CSS,CLOUD,-GG-G,2.0,2.0,LLM,FLOOD,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,APPLY,True,4,OTHER,-----,5,5,LLM,CLANS,-YY--,5,5,CSS,DAILY,-Y-GG,3.0,3.0,LLM,APPLY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,SMILE,True,4,THEIR,--YY-,5,5,LLM,FIXED,-Y-Y-,5,4,CSS,SLICE,GYG-G,2.0,2.0,LLM,SMILE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,KNOCK,True,3,THINK,---YG,4,4,LLM,SNARK,-G--G,3,3,CSS,KNOCK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,SLEEP,True,5,THINK,-----,5,5,LLM,MADLY,---Y-,5,5,CSS,CLOSE,-G-YY,4.0,4.0,LLM,BLUES,-G-GY,3.0,3.0,CSS,SLEEP,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,BRICK,True,5,THINK,--G-G,3,3,LLM,SMIRK,--GYG,3,3,CSS,PRICK,-GGGG,1.0,1.0,LLM,ERICK,-GGGG,1.0,1.0,CSS,BRICK,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,WROTE,True,3,OTHER,YY-YY,5,4,LLM,TROVE,YGG-G,2,2,CSS,WROTE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,RATED,True,3,WHERE,--YY-,5,5,LLM,FIRED,--YGG,3,3,CSS,RATED,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,ALERT,True,3,THINK,Y----,5,5,LLM,SPORT,---GG,3,3,CSS,ALERT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,CAGES,False,6,WHICH,---Y-,5,5,LLM,CRANE,G-Y-Y,4,3,CSS,CASES,GG-GG,1.0,1.0,LLM,CAKES,GG-GG,1.0,1.0,CSS,CAVES,GG-GG,1.0,1.0,LLM,CAFES,GG-GG,1.0,1.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,TEDDY,True,4,RIGHT,----Y,5,5,LLM,CATES,--YY-,5,5,CSS,TEMPO,GG---,3.0,3.0,LLM,TEDDY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,COLES,True,4,THINK,-----,5,5,LLM,SLURP,YY---,5,5,CSS,LEADS,YY--G,4.0,4.0,LLM,COLES,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,HWANG,True,5,ABOUT,Y----,5,5,LLM,SLACK,--G--,4,4,CSS,READY,--G--,4.0,4.0,LLM,GHANA,YYGG-,3.0,3.0,CSS,HWANG,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,WRATH,True,3,WHERE,GY-Y-,4,4,LLM,WORTH,G-YGG,2,2,CSS,WRATH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,MACHO,True,4,THERE,-Y---,5,5,LLM,HWANG,Y-Y--,5,5,CSS,SACHA,-GGG-,2.0,2.0,LLM,MACHO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,LOPEZ,True,4,THINK,-----,5,5,LLM,FOLDS,-GY--,4,4,CSS,LOCAL,GG---,3.0,3.0,LLM,LOPEZ,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,GOODY,True,5,THERE,-----,5,5,LLM,KILOS,---Y-,5,5,CSS,BOUND,-G--Y,4.0,4.0,LLM,DOGGO,YGY-Y,4.0,4.0,CSS,GOODY,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,BROTH,True,4,THINK,YY---,5,5,LLM,WRATH,-G-GG,2,2,CSS,FROTH,-GGGG,1.0,1.0,LLM,BROTH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,VERDE,True,4,THERE,--YYG,4,3,LLM,VERNE,GGG-G,1,1,CSS,VERSE,GGG-G,1.0,1.0,LLM,VERDE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,TAMED,True,6,FIRST,----Y,5,5,LLM,TEDDY,GYY--,4,4,CSS,TUNED,G--GG,2.0,2.0,LLM,TAXED,GG-GG,1.0,1.0,CSS,TAPED,GG-GG,1.0,1.0,LLM,TAMED,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,LEAFS,True,4,RIGHT,-----,5,5,LLM,LOWES,G--YG,3,3,CSS,LEADS,GGG-G,1.0,1.0,LLM,LEAFS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,YACHT,True,4,WHERE,-Y---,5,5,LLM,MACHO,-GGG-,2,2,CSS,SACHA,-GGG-,2.0,2.0,LLM,YACHT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,MESSY,True,4,THERE,--Y--,5,5,LLM,LINED,---Y-,5,5,CSS,ESSAY,YYG-G,3.0,2.0,LLM,MESSY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,RYDER,True,4,RIGHT,G----,4,4,LLM,RAKED,G--GY,3,3,CSS,RODEO,G-GG-,2.0,2.0,LLM,RYDER,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,MOTIF,True,5,WORLD,-G---,4,4,LLM,TONYA,YG---,4,4,CSS,SOUTH,-G-Y-,4.0,4.0,LLM,VOMIT,-GYGY,3.0,3.0,CSS,MOTIF,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,RAVEN,True,4,FIRST,--Y--,5,5,LLM,ROUND,G--Y-,4,4,CSS,RANGE,GGY-Y,3.0,3.0,LLM,RAVEN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,REICH,True,4,THINK,-YG--,4,4,LLM,AMISH,--G-G,3,3,CSS,LEIGH,-GG-G,2.0,2.0,LLM,REICH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,ICONS,True,4,THINK,--YG-,4,4,LLM,INANE,G--G-,3,3,CSS,IRONS,G-GGG,1.0,1.0,LLM,ICONS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,SILKY,True,4,RIGHT,-G---,4,4,LLM,FIXED,-G---,4,4,CSS,SILLY,GGG-G,1.0,1.0,LLM,SILKY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,CARVE,True,3,OTHER,---YY,5,5,LLM,VERDE,Y-G-G,3,3,CSS,CARVE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,LAGER,True,5,RIGHT,Y-G--,4,4,LLM,ARGUE,YYG-Y,4,4,CSS,EAGER,-GGGG,1.0,1.0,LLM,WAGER,-GGGG,1.0,1.0,CSS,LAGER,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,JERKS,True,5,OTHER,---YY,5,5,LLM,CURVE,--G-Y,4,4,CSS,PERRY,-GG--,3.0,3.0,LLM,FERNS,-GG-G,2.0,2.0,CSS,JERKS,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,LOTUS,True,3,FIRST,---YY,5,5,LLM,POETS,-G-YG,3,3,CSS,LOTUS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,LACEY,True,4,THINK,-----,5,5,LLM,DARYL,-G-YY,4,4,CSS,SALLY,-GY-G,3.0,3.0,LLM,LACEY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,TUDOR,True,4,WHERE,---Y-,5,5,LLM,TRYIN,GY---,4,4,CSS,TORSO,GYY--,4.0,4.0,LLM,TUDOR,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,QUOTA,True,5,RIGHT,----Y,5,5,LLM,TAPED,YY---,5,5,CSS,STATS,--YG-,4.0,4.0,LLM,AUNTY,YG-G-,3.0,3.0,CSS,QUOTA,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,MOURN,True,4,RIGHT,Y----,5,5,LLM,BERKS,--Y--,5,5,CSS,COLOR,-G--Y,4.0,4.0,LLM,MOURN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,PROMO,True,4,OTHER,Y---Y,5,5,LLM,MOURN,YY-Y-,5,5,CSS,BROOM,-GGYY,3.0,3.0,LLM,PROMO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,CASTE,True,4,THERE,Y---G,4,4,LLM,FOOTE,---GG,3,3,CSS,SLATE,Y-YGG,3.0,3.0,LLM,CASTE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,CAPRI,True,4,THINK,--Y--,5,5,LLM,RILED,YY---,5,5,CSS,MARIA,-GYY-,4.0,3.0,LLM,CAPRI,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,ALIAS,True,4,OTHER,-----,5,5,LLM,SILKY,YYY--,5,5,CSS,NAILS,-YGYG,3.0,3.0,LLM,ALIAS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,PADDY,True,4,THEIR,-----,5,5,LLM,BYUNG,-Y---,5,5,CSS,PLAYS,G-YY-,4.0,4.0,LLM,PADDY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,BLOBS,False,6,THERE,-----,5,5,LLM,VIDAL,----Y,5,5,CSS,BLOOM,GGG--,2.0,2.0,LLM,BLOWN,GGG--,2.0,2.0,CSS,BLOCK,GGG--,2.0,2.0,LLM,BLOGS,GGG-G,1.0,1.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,DILLY,False,6,THEIR,---Y-,5,5,LLM,ALIAS,-YY--,5,5,CSS,BILLY,-GGGG,1.0,1.0,LLM,WILLY,-GGGG,1.0,1.0,CSS,MILLY,-GGGG,1.0,1.0,LLM,NILLY,-GGGG,1.0,1.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,GUTSY,True,4,WORLD,-----,5,5,LLM,SPATE,Y--Y-,5,5,CSS,TITUS,--GYY,4.0,4.0,LLM,GUTSY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,TABOR,True,4,THERE,G--Y-,4,4,LLM,TUDOR,G--GG,2,2,CSS,TIMOR,G--GG,2.0,2.0,LLM,TABOR,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,INLAY,True,5,ABOUT,Y----,5,5,LLM,RAMEN,-Y--Y,5,5,CSS,CHINA,--YYY,5.0,4.0,LLM,NIALL,YYYY-,5.0,4.0,CSS,INLAY,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,AHHHH,True,5,THERE,-G---,4,4,LLM,CHILL,-G---,4,4,CSS,SHOWS,-G---,4.0,4.0,LLM,GHANA,-GY--,4.0,4.0,CSS,AHHHH,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,ROUEN,True,4,OTHER,Y--GY,4,4,LLM,RODEO,GG-G-,2,2,CSS,ROSES,GG-G-,2.0,2.0,LLM,ROUEN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,BUENA,True,4,OTHER,---Y-,5,5,LLM,SMILE,----Y,5,5,CSS,KENNY,-Y-G-,4.0,4.0,LLM,BUENA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,MENON,True,5,THINK,---Y-,5,5,LLM,RUNES,--GY-,4,4,CSS,DANCE,--G-Y,4.0,4.0,LLM,XENON,-GGGG,1.0,1.0,CSS,MENON,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,TRASK,True,2,THINK,G---G,3,3,LLM,TRASK,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,CASIO,True,4,THERE,-----,5,5,LLM,LYONS,--Y-Y,5,5,CSS,OSAMA,YYY--,5.0,5.0,LLM,CASIO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,VOILA,True,4,THERE,-----,5,5,LLM,CASIO,-Y-YY,5,5,CSS,ANION,Y-GY-,4.0,4.0,LLM,VOILA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,AURAL,True,5,THINK,-----,5,5,LLM,LAUER,YYY-Y,5,4,CSS,MURAL,-GGGG,1.0,1.0,LLM,RURAL,-GGGG,1.0,1.0,CSS,AURAL,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,LEGER,True,4,RIGHT,Y-G--,4,4,LLM,ANGRY,--GY-,4,4,CSS,URGED,-YGG-,3.0,3.0,LLM,LEGER,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,DALLY,True,5,RIGHT,-----,5,5,LLM,LYMAN,YY-Y-,5,5,CSS,SALLY,-GGGG,1.0,1.0,LLM,WALLY,-GGGG,1.0,1.0,CSS,DALLY,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,INIGO,True,3,RIGHT,-YY--,5,4,LLM,GEICO,Y-G-G,3,3,CSS,INIGO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,KRILL,True,4,THINK,--G-Y,4,4,LLM,KEIKO,G-G--,3,3,CSS,KAIJU,G-G--,3.0,3.0,LLM,KRILL,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,SNIDE,True,6,THINK,--GY-,4,4,LLM,INIGO,-GG--,3,3,CSS,UNIFY,-GG--,3.0,3.0,LLM,ANISE,-GGYG,2.0,2.0,CSS,SNIPE,GGG-G,1.0,1.0,LLM,SNIDE,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,LEWES,True,4,THINK,-----,5,5,LLM,ABDEL,---GY,4,4,CSS,LEVER,GG-G-,2.0,2.0,LLM,LEWES,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,TAMER,True,4,THERE,G-YY-,4,3,LLM,TAREK,GGYG-,2,2,CSS,TATER,GG-GG,1.0,1.0,LLM,TAMER,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
