game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6
18,GRANT,True,4,COWER,----Y,5,5,LLM,ARUBA,YG---,4,4,CSS,TRAIN,YGG-Y,3.0,3.0,LLM,GRANT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,419,92.55640433469533,419,41,90.21479713603819,41,1,97.5609756097561,1,1,0.0,,,,,,
19,MEALS,True,4,ABOVE,Y---Y,5,5,LLM,LAGER,YY-Y-,5,5,CSS,EMAIL,YYG-Y,4.0,4.0,LLM,MEALS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,427,92.41428317640789,427,41,90.39812646370024,41,1,97.5609756097561,1,1,0.0,,,,,,
20,CREAM,True,4,STARE,--YYY,5,5,LLM,LAUER,-Y-YY,5,5,CSS,BREAK,-GGG-,2.0,2.0,LLM,CREAM,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,110,98.0458340735477,110,22,80.0,22,3,86.36363636363636,3,1,66.66666666666666,,,,,,
21,AWAKE,True,5,AROSE,G---G,3,3,LLM,ALIVE,G---G,3,3,CSS,AGATE,G-G-G,2.0,2.0,LLM,AMAZE,G-G-G,2.0,2.0,CSS,AWAKE,GGGGG,0.0,0.0,LLM,,,,,,5629,31,99.44928051163618,31,7,77.41935483870968,7,2,71.42857142857143,2,1,50.0,1,1,0.0,,,
22,OCCUR,True,3,STATE,-----,5,5,LLM,POUCH,-YYY-,5,4,CSS,OCCUR,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,598,89.37644341801386,598,5,99.1638795986622,5,1,80.0,,,,,,,,,
23,YEARS,True,5,OTHER,---YY,5,5,LLM,FERNS,-GY-G,3,3,CSS,REEKS,YG--G,3.0,3.0,LLM,BEARS,-GGGG,1.0,1.0,CSS,YEARS,GGGGG,0.0,0.0,LLM,,,,,,5629,270,95.2034109077989,270,20,92.5925925925926,20,7,65.0,7,6,14.285714285714285,6,1,83.33333333333334,,,
24,GRADE,True,3,THREE,--Y-G,4,4,LLM,CADRE,-YYYG,4,3,CSS,GRADE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,102,98.18795523183515,102,3,97.05882352941177,3,1,66.66666666666666,,,,,,,,,
25,CHILL,True,4,CROAT,G----,4,4,LLM,CINCH,GY--Y,4,4,CSS,CHILE,GGGG-,1.0,1.0,LLM,CHILL,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,63,98.88079587848641,63,9,85.71428571428571,9,3,66.66666666666666,3,1,66.66666666666666,,,,,,
26,FLOOD,True,5,ABOUT,--G--,4,4,LLM,KNOCK,--G--,4,4,CSS,FLOWS,GGG--,2.0,2.0,LLM,FLOOR,GGGG-,1.0,1.0,CSS,FLOOD,GGGGG,0.0,0.0,LLM,,,,,,5629,226,95.98507727837982,226,108,52.21238938053098,108,3,97.22222222222221,3,1,66.66666666666666,1,1,0.0,,,
27,APPLY,True,5,GIVEN,-----,5,5,LLM,KAMAL,-Y--Y,5,4,CSS,LOTUS,Y----,5.0,5.0,LLM,CLARY,-YY-G,4.0,4.0,CSS,APPLY,GGGGG,0.0,0.0,LLM,,,,,,5629,1299,76.92307692307693,1299,52,95.99692070823711,52,2,96.15384615384616,2,1,50.0,1,1,0.0,,,
28,SMILE,True,4,THROW,-----,5,5,LLM,FAFSA,---Y-,5,5,CSS,LINES,YY-YY,5.0,4.0,LLM,SMILE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1522,72.96144963581453,1522,266,82.52299605781866,266,5,98.1203007518797,5,1,80.0,,,,,,
29,KNOCK,True,6,WORLD,-Y---,5,5,LLM,BINGO,--Y-Y,5,5,CSS,MOTON,-Y--Y,5.0,5.0,LLM,PHONY,--GY-,4.0,4.0,CSS,ANOVA,-GG--,3.0,3.0,LLM,KNOCK,GGGGG,0.0,0.0,CSS,5629,297,94.72375199857879,297,52,82.49158249158249,52,13,75.0,13,2,84.61538461538461,2,1,50.0,1,1,0.0
30,SLEEP,True,3,WORLD,---Y-,5,5,LLM,MILNE,--Y-Y,5,4,CSS,SLEEP,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,538,90.44235210516966,538,70,86.98884758364312,70,1,98.57142857142858,,,,,,,,,
31,BRICK,True,5,OTHER,----Y,5,5,LLM,BRAID,GG-Y-,3,3,CSS,BRINK,GGG-G,1.0,1.0,LLM,BRISK,GGG-G,1.0,1.0,CSS,BRICK,GGGGG,0.0,0.0,LLM,,,,,,5629,348,93.81772961449636,348,7,97.98850574712644,7,2,71.42857142857143,2,1,50.0,1,1,0.0,,,
32,WROTE,True,2,THREE,Y-Y-G,4,4,LLM,WROTE,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,5629,13,99.76905311778292,13,1,92.3076923076923,,,,,,,,,,,,
33,RATED,True,4,YEARS,-YYY-,5,5,LLM,GAMER,-G-GY,3,3,CSS,DARED,-GYGG,2.0,2.0,LLM,RATED,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,133,97.63723574347131,133,18,86.46616541353383,18,5,72.22222222222221,5,1,80.0,,,,,,
34,ALERT,True,6,COULD,---Y-,5,5,LLM,LANZA,YY---,5,5,CSS,LARVA,YYY--,5.0,4.0,LLM,RELAY,YYYY-,5.0,5.0,CSS,ALTER,GGYYY,3.0,2.0,LLM,ALERT,GGGGG,0.0,0.0,CSS,5629,478,91.50826079232546,478,86,82.00836820083683,86,20,76.74418604651163,20,6,70.0,6,1,83.33333333333334,1,1,0.0
35,CAGES,True,6,THING,----Y,5,5,LLM,WAGGA,-GG--,3,3,CSS,GAGES,-GGGG,1.0,1.0,LLM,RAGES,-GGGG,1.0,1.0,CSS,FINAL,---Y-,5.0,5.0,LLM,CAGES,GGGGG,0.0,0.0,CSS,5629,239,95.75413039616272,239,16,93.30543933054393,16,5,68.75,5,4,20.0,4,4,0.0,4,1,75.0
36,TEDDY,True,4,THESE,G-Y--,4,4,LLM,TEBOW,GG---,3,3,CSS,TEARY,GG--G,2.0,2.0,LLM,TEDDY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,49,99.12950790548943,49,11,77.55102040816327,11,2,81.81818181818183,2,1,50.0,,,,,,
37,COLES,False,6,THREE,---G-,4,4,LLM,DAZED,---G-,4,4,CSS,LIVES,Y--GG,3.0,3.0,LLM,MOLES,-GGGG,1.0,1.0,CSS,TOLES,-GGGG,1.0,1.0,LLM,FOLES,-GGGG,1.0,1.0,CSS,5629,359,93.62231302185113,359,126,64.9025069637883,126,10,92.06349206349206,10,4,60.0,4,4,0.0,4,3,25.0
38,HWANG,True,4,START,--G--,4,4,LLM,CLAMP,--G--,4,4,CSS,AGAIN,-YG-Y,4.0,4.0,LLM,HWANG,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,133,97.63723574347131,133,43,67.66917293233082,43,5,88.37209302325581,5,1,80.0,,,,,,
39,WRATH,True,4,THING,YY---,5,5,LLM,MOTHS,--YY-,5,4,CSS,HEART,Y-GYY,4.0,4.0,LLM,WRATH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,87,98.4544324036241,87,21,75.86206896551724,21,1,95.23809523809523,1,1,0.0,,,,,,
40,MACHO,True,3,THING,-Y---,5,5,LLM,WAHOO,-GY-G,3,3,CSS,MACHO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,228,95.94954698880795,228,3,98.68421052631578,3,1,66.66666666666666,,,,,,,,,
41,LOPEZ,True,4,STARE,----Y,5,5,LLM,ELLEN,-Y-G-,4,4,CSS,MODEL,-G-GY,3.0,3.0,LLM,LOPEZ,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,285,94.93693373600995,285,14,95.08771929824562,14,2,85.71428571428571,2,1,50.0,,,,,,
42,GOODY,True,4,YEARS,Y----,5,5,LLM,GLYPH,G-Y--,4,4,CSS,GOOFY,GGG-G,1.0,1.0,LLM,GOODY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,180,96.80227393853261,180,6,96.66666666666667,6,1,83.33333333333334,1,1,0.0,,,,,,
43,BROTH,True,4,COULD,-Y---,5,5,LLM,RHINO,YY--Y,5,5,CSS,OTHER,YYY-Y,5.0,4.0,LLM,BROTH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,390,93.0715935334873,390,6,98.46153846153847,6,2,66.66666666666666,2,1,50.0,,,,,,
44,VERDE,True,6,LEAVE,-G-YG,3,3,LLM,REVUE,YGY-G,3,3,CSS,VERSE,GGG-G,1.0,1.0,LLM,VERNE,GGG-G,1.0,1.0,CSS,VERGE,GGG-G,1.0,1.0,LLM,VERDE,GGGGG,0.0,0.0,CSS,5629,7,99.87564398649849,7,4,42.857142857142854,4,3,25.0,3,2,33.33333333333333,2,1,50.0,1,1,0.0
45,TAMED,True,3,OTHER,-Y-G-,4,4,LLM,GATED,-GYGG,2,2,CSS,TAMED,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,74,98.68537928584118,74,3,95.94594594594594,3,1,66.66666666666666,,,,,,,,,
46,LEAFS,True,6,THERE,--Y--,5,5,LLM,PALEO,-YYY-,5,5,CSS,LEAKS,GGG-G,1.0,1.0,LLM,LEANS,GGG-G,1.0,1.0,CSS,LEADS,GGG-G,1.0,1.0,LLM,LEAFS,GGGGG,0.0,0.0,CSS,5629,588,89.55409486587315,588,24,95.91836734693877,24,3,87.5,3,2,33.33333333333333,2,1,50.0,1,1,0.0
47,YACHT,True,3,AFTER,Y-Y--,5,5,LLM,HASNT,YG--G,3,3,CSS,YACHT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,168,97.01545567596376,168,1,99.40476190476191,1,1,0.0,,,,,,,,,
48,MESSY,True,3,THREE,---Y-,5,5,LLM,JESUS,-GG-Y,3,3,CSS,MESSY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,296,94.74151714336472,296,2,99.32432432432432,2,1,50.0,,,,,,,,,
49,RYDER,True,4,ABLED,---GY,4,4,LLM,MODEM,--GG-,3,3,CSS,RIDES,G-GG-,2.0,2.0,LLM,RYDER,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,56,99.00515189198792,56,16,71.42857142857143,16,1,93.75,1,1,0.0,,,,,,
50,MOTIF,True,3,START,-Y---,5,5,LLM,NOTCH,-GG--,3,3,CSS,MOTIF,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,166,97.05098596553562,166,4,97.59036144578313,4,1,75.0,,,,,,,,,
51,RAVEN,True,4,OTHER,---GY,4,4,LLM,SIRED,--YG-,4,4,CSS,REVEL,G-GG-,2.0,2.0,LLM,RAVEN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,108,98.08136436311956,108,17,84.25925925925925,17,1,94.11764705882352,1,1,0.0,,,,,,
52,REICH,True,4,WORLD,--Y--,5,5,LLM,CRÈME,YY--Y,5,5,CSS,RACES,G-YY-,4.0,4.0,LLM,REICH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,631,88.79019364007816,631,10,98.41521394611728,10,1,90.0,1,1,0.0,,,,,,
53,ICONS,True,5,THERE,-----,5,5,LLM,GOULD,-Y---,5,5,CSS,NOBEL,YY---,5.0,5.0,LLM,SAXON,Y--YY,5.0,4.0,CSS,ICONS,GGGGG,0.0,0.0,LLM,,,,,,5629,1280,77.2606146740096,1280,79,93.828125,79,30,62.0253164556962,30,2,93.33333333333333,2,1,50.0,,,
54,SILKY,True,3,ARENA,-----,5,5,LLM,SPOIL,G--YY,4,4,CSS,SILKY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,712,87.35121691241784,712,7,99.01685393258427,7,1,85.71428571428571,,,,,,,,,
55,CARVE,True,5,THING,-----,5,5,LLM,PLEAD,--YY-,5,5,CSS,FRAME,-YY-G,4.0,4.0,LLM,BARRE,-GG-G,2.0,2.0,CSS,CARVE,GGGGG,0.0,0.0,LLM,,,,,,5629,1638,70.90069284064666,1638,120,92.67399267399267,120,5,95.83333333333334,5,2,60.0,2,1,50.0,,,
56,LAGER,True,6,THERE,--YY-,5,4,LLM,SOREN,--YG-,4,4,CSS,FIVER,---GG,3.0,3.0,LLM,PAGER,-GGGG,1.0,1.0,CSS,AGREE,YYYG-,4.0,3.0,LLM,LAGER,GGGGG,0.0,0.0,CSS,5629,327,94.19079765500089,327,90,72.47706422018348,90,38,57.77777777777777,38,2,94.73684210526315,2,2,0.0,2,1,50.0
57,JERKS,True,6,AROSE,-Y-YY,5,4,LLM,TYRES,--GYG,3,3,CSS,SERVE,YGG--,3.0,3.0,LLM,PERKS,-GGGG,1.0,1.0,CSS,BERKS,-GGGG,1.0,1.0,LLM,JERKS,GGGGG,0.0,0.0,CSS,5629,76,98.64984899626931,76,11,85.52631578947368,11,8,27.27272727272727,8,2,75.0,2,1,50.0,1,1,0.0
58,LOTUS,True,3,THERE,Y----,5,5,LLM,PITTS,--G-G,3,3,CSS,LOTUS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,333,94.0842067862853,333,2,99.3993993993994,2,1,50.0,,,,,,,,,
59,LACEY,True,3,THING,-----,5,5,LLM,LOVEY,G--GG,2,2,CSS,LACEY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,1638,70.90069284064666,1638,1,99.93894993894995,1,1,0.0,,,,,,,,,
60,TUDOR,True,4,THING,G----,4,4,LLM,TETRA,G--Y-,4,4,CSS,TRUMP,GYY--,4.0,4.0,LLM,TUDOR,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,151,97.31746313732457,151,14,90.72847682119205,14,4,71.42857142857143,4,1,75.0,,,,,,
61,QUOTA,True,4,DIKES,-----,5,5,LLM,HARAM,-Y---,5,5,CSS,QUANT,GGY-Y,3.0,3.0,LLM,QUOTA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,850,84.89962693195949,850,64,92.47058823529412,64,1,98.4375,1,1,0.0,,,,,,
62,MOURN,True,4,THERE,---G-,4,4,LLM,KIARA,---G-,4,4,CSS,COURS,-GGG-,2.0,2.0,LLM,MOURN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,122,97.83265233611654,122,36,70.49180327868852,36,2,94.44444444444444,2,1,50.0,,,,,,
63,PROMO,True,4,SOARE,-Y-Y-,5,5,LLM,PIRLO,G-Y-G,3,3,CSS,PROTO,GGG-G,1.0,1.0,LLM,PROMO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,94,98.33007639012258,94,3,96.80851063829788,3,2,33.33333333333333,2,1,50.0,,,,,,
64,CASTE,True,4,COULD,G----,4,4,LLM,CHICA,G---Y,4,4,CSS,CASEY,GGGY-,2.0,2.0,LLM,CASTE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,137,97.56617516432759,137,48,64.96350364963503,48,1,97.91666666666666,1,1,0.0,,,,,,
65,CAPRI,True,3,THERE,---G-,4,4,LLM,SPIRO,-YYG-,4,4,CSS,CAPRI,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,122,97.83265233611654,122,1,99.18032786885246,1,1,0.0,,,,,,,,,
66,ALIAS,True,4,ERENE,-----,5,5,LLM,LAVAL,YY-G-,4,4,CSS,ASLAM,GYYG-,3.0,3.0,LLM,ALIAS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1430,74.5958429561201,1430,4,99.72027972027972,4,1,75.0,1,1,0.0,,,,,,
67,PADDY,True,5,CRANE,--Y--,5,5,LLM,ALWAY,Y---G,4,4,CSS,HAPPY,-GY-G,3.0,3.0,LLM,PATTY,GG--G,2.0,2.0,CSS,PADDY,GGGGG,0.0,0.0,LLM,,,,,,5629,448,92.04121513590336,448,31,93.08035714285714,31,4,87.09677419354838,4,1,75.0,1,1,0.0,,,
68,BLOBS,True,6,THROW,---Y-,5,5,LLM,LOGIC,YY---,5,4,CSS,MIGHT,-----,5.0,5.0,LLM,SEOUL,Y-G-Y,4.0,4.0,CSS,FLOSS,-GG-G,2.0,2.0,LLM,BLOBS,GGGGG,0.0,0.0,CSS,5629,556,90.12257949902292,556,35,93.70503597122301,35,32,8.571428571428571,32,3,90.625,3,1,66.66666666666666,1,1,0.0
69,DILLY,True,3,THERE,-----,5,5,LLM,MOULD,---GY,4,4,CSS,DILLY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,1280,77.2606146740096,1280,6,99.53125,6,1,83.33333333333334,,,,,,,,,
70,GUTSY,True,4,THERE,Y----,5,5,LLM,SLANT,Y---Y,5,5,CSS,TENTS,Y---Y,5.0,4.0,LLM,GUTSY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,333,94.0842067862853,333,27,91.8918918918919,27,2,92.5925925925926,2,1,50.0,,,,,,
71,TABOR,True,3,COULD,-Y---,5,5,LLM,GATOR,-GYGG,2,2,CSS,TABOR,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,390,93.0715935334873,390,1,99.74358974358975,1,1,0.0,,,,,,,,,
72,INLAY,True,4,WOULD,---Y-,5,5,LLM,PLAYS,-YYY-,5,3,CSS,LAYER,YYY--,5.0,4.0,LLM,INLAY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,527,90.63776869781489,527,15,97.15370018975332,15,1,93.33333333333333,1,1,0.0,,,,,,
73,AHHHH,True,4,WORLD,-----,5,5,LLM,KINKS,-----,5,5,CSS,MAYBE,-Y---,5.0,5.0,LLM,AHHHH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1271,77.42050097708297,1271,175,86.23131392604249,175,7,96.0,7,1,85.71428571428571,,,,,,
74,ROUEN,True,4,THING,---Y-,5,5,LLM,SNELL,-YY--,5,5,CSS,MONEY,-GYG-,3.0,3.0,LLM,ROUEN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,421,92.52087404512346,421,77,81.71021377672209,77,8,89.6103896103896,8,1,87.5,,,,,,
75,BUENA,True,4,ARRAS,Y----,5,5,LLM,MATIC,-Y---,5,5,CSS,ELENA,--GGG,2.0,2.0,LLM,BUENA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,610,89.16326168058269,610,81,86.72131147540983,81,2,97.53086419753086,2,1,50.0,,,,,,
76,MENON,True,5,STATE,----Y,5,5,LLM,LEVER,-G---,4,4,CSS,BEGUM,-G--Y,4.0,4.0,LLM,DEMON,-GYGG,2.0,2.0,CSS,MENON,GGGGG,0.0,0.0,LLM,,,,,,5629,530,90.5844732634571,530,48,90.9433962264151,48,6,87.5,6,1,83.33333333333334,1,1,0.0,,,
77,TRASK,True,4,WORDS,--Y-Y,5,4,LLM,GRASP,-GGG-,2,2,CSS,CRASH,-GGG-,2.0,2.0,LLM,TRASK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,109,98.06359921833364,109,5,95.41284403669725,5,2,60.0,2,1,50.0,,,,,,
78,CASIO,True,4,BIDET,-Y---,5,5,LLM,CYNIC,G--G-,3,3,CSS,CLAIM,G-YG-,3.0,3.0,LLM,CASIO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,362,93.56901758749333,362,11,96.96132596685084,11,2,81.81818181818183,2,1,50.0,,,,,,
79,VOILA,True,6,THREE,-----,5,5,LLM,BLANC,-YY--,5,5,CSS,LAPIS,YY-Y-,5.0,5.0,LLM,KILDA,-YY-G,4.0,3.0,CSS,AVILA,-YGGG,2.0,2.0,LLM,VOILA,GGGGG,0.0,0.0,CSS,5629,1280,77.2606146740096,1280,100,92.1875,100,10,90.0,10,2,80.0,2,1,50.0,1,1,0.0
80,AURAL,True,4,THING,-----,5,5,LLM,APPLY,G--Y-,4,4,CSS,ALARM,GYYY-,4.0,4.0,LLM,AURAL,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1638,70.90069284064666,1638,19,98.84004884004884,19,1,94.73684210526315,1,1,0.0,,,,,,
81,LEGER,True,4,THING,----Y,5,5,LLM,GARDE,Y-Y-Y,5,5,CSS,ROGER,--GGG,2.0,2.0,LLM,LEGER,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,239,95.75413039616272,239,5,97.90794979079497,5,2,60.0,2,1,50.0,,,,,,
82,DALLY,True,5,MIGHT,-----,5,5,LLM,AKBAR,Y----,5,5,CSS,CLASS,-YY--,5.0,5.0,LLM,DELLA,G-GGY,2.0,2.0,CSS,DALLY,GGGGG,0.0,0.0,LLM,,,,,,5629,1812,67.80955764789483,1812,240,86.75496688741721,240,33,86.25,33,1,96.96969696969697,1,1,0.0,,,
83,INIGO,True,4,YEARS,-----,5,5,LLM,LOGIC,-YYY-,5,5,CSS,BINGO,-YYGG,3.0,2.0,LLM,INIGO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,359,93.62231302185113,359,7,98.05013927576601,7,1,85.71428571428571,1,1,0.0,,,,,,
