game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6
11,YOUNG,True,3,GOING,-G-GG,2,2,LLM,JOONG,-G-GG,2,2,CSS,YOUNG,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,2,99.96446971042813,2,1,50.0,1,1,0.0,,,,,,,,,
12,MEANS,True,5,OULDY,-----,5,5,LLM,SIREN,Y--YY,5,5,CSS,FREES,--Y-G,4.0,4.0,LLM,CENTS,-GY-G,3.0,3.0,CSS,MEANS,GGGGG,0.0,0.0,LLM,,,,,,5629,1611,71.38035174986676,1611,14,99.13097454996897,14,10,28.57142857142857,10,3,70.0,3,1,66.66666666666666,,,
13,TRUTH,True,3,THERE,GY-Y-,4,4,LLM,TRASH,GG--G,2,2,CSS,TRUTH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,6,99.89340913128441,6,1,83.33333333333334,1,1,0.0,,,,,,,,,
14,FIRED,True,4,THERE,--YY-,5,4,LLM,LASER,---GY,4,4,CSS,CRIED,-YYGG,3.0,3.0,LLM,FIRED,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,327,94.19079765500089,327,26,92.04892966360856,26,3,88.46153846153845,3,1,66.66666666666666,,,,,,
15,FOLKS,True,5,RIGHT,-----,5,5,LLM,DALES,--G-G,3,3,CSS,BOLLS,-GG-G,2.0,2.0,LLM,YOLKS,-GGGG,1.0,1.0,CSS,FOLKS,GGGGG,0.0,0.0,LLM,,,,,,5629,1357,75.89269852549299,1357,8,99.41046425939572,8,3,62.5,3,1,66.66666666666666,1,1,0.0,,,
16,CHILE,True,6,START,-----,5,5,LLM,OLNEY,-Y-Y-,5,5,CSS,BILGE,-YY-G,4.0,3.0,LLM,LEXIE,Y--YG,4.0,4.0,CSS,WHILE,-GGGG,1.0,1.0,LLM,CHILE,GGGGG,0.0,0.0,CSS,5629,852,84.86409664238764,852,43,94.95305164319248,43,6,86.04651162790698,6,2,66.66666666666666,2,1,50.0,1,1,0.0
17,BLACK,True,4,THING,-----,5,5,LLM,MALES,-YY--,5,5,CSS,CLOAK,YG-YG,3.0,3.0,LLM,BLACK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1638,70.90069284064666,1638,40,97.55799755799755,40,2,95.0,2,1,50.0,,,,,,
18,GRANT,True,4,THERE,Y--Y-,5,5,LLM,SORTA,--YYY,5,5,CSS,GRAFT,GGG-G,1.0,1.0,LLM,GRANT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,97,98.27678095576479,97,11,88.65979381443299,11,1,90.9090909090909,1,1,0.0,,,,,,
19,MEALS,True,6,WHICH,-----,5,5,LLM,TONER,---Y-,5,5,CSS,LEAVE,YGG--,3.0,3.0,LLM,SEALS,-GGGG,1.0,1.0,CSS,DEALS,-GGGG,1.0,1.0,LLM,MEALS,GGGGG,0.0,0.0,CSS,5629,2608,53.66850239829455,2608,194,92.56134969325154,194,3,98.4536082474227,3,2,33.33333333333333,2,1,50.0,1,1,0.0
20,CREAM,True,4,THING,-----,5,5,LLM,MORES,Y-YY-,5,4,CSS,DREAM,-GGGG,1.0,1.0,LLM,CREAM,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1638,70.90069284064666,1638,11,99.32844932844932,11,2,81.81818181818183,2,1,50.0,,,,,,
21,AWAKE,True,4,WOULD,Y----,5,5,LLM,SWEAT,-GYY-,4,4,CSS,KWAME,YGG-G,2.0,2.0,LLM,AWAKE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,86,98.47219754841002,86,3,96.51162790697676,3,1,66.66666666666666,1,1,0.0,,,,,,
22,OCCUR,True,5,THERE,---Y-,5,5,LLM,DARIN,--Y--,5,5,CSS,GROWS,-YY--,5.0,5.0,LLM,ROCCO,YYGY-,4.0,3.0,CSS,OCCUR,GGGGG,0.0,0.0,LLM,,,,,,5629,539,90.42458696038372,539,55,89.79591836734694,55,8,85.45454545454545,8,1,87.5,1,1,0.0,,,
23,YEARS,False,6,THING,-----,5,5,LLM,LACES,-Y-YG,4,4,CSS,FEARS,-GGGG,1.0,1.0,LLM,SEARS,-GGGG,1.0,1.0,CSS,BEARS,-GGGG,1.0,1.0,LLM,REARS,-GGGG,1.0,1.0,CSS,5629,1638,70.90069284064666,1638,19,98.84004884004884,19,7,63.1578947368421,7,6,14.285714285714285,6,5,16.666666666666664,5,4,20.0
24,GRADE,True,5,EVERY,Y--Y-,5,5,LLM,HARES,-YYY-,5,4,CSS,TRACE,-GG-G,2.0,2.0,LLM,DRAKE,YGG-G,2.0,2.0,CSS,GRADE,GGGGG,0.0,0.0,LLM,,,,,,5629,450,92.00568484633149,450,31,93.11111111111111,31,7,77.41935483870968,7,1,85.71428571428571,1,1,0.0,,,
25,CHILL,True,6,THERE,-G---,4,4,LLM,SHONA,-G---,4,4,CSS,CHIEF,GGG--,2.0,2.0,LLM,CHILI,GGGG-,1.0,1.0,CSS,CHILD,GGGG-,1.0,1.0,LLM,CHILL,GGGGG,0.0,0.0,CSS,5629,99,98.24125066619293,99,12,87.87878787878788,12,6,50.0,6,2,66.66666666666666,2,1,50.0,1,1,0.0
26,FLOOD,True,5,THERE,-----,5,5,LLM,SALIM,--Y--,5,5,CSS,GLYNN,-G---,4.0,4.0,LLM,BLOCK,-GG--,3.0,3.0,CSS,FLOOD,GGGGG,0.0,0.0,LLM,,,,,,5629,1280,77.2606146740096,1280,40,96.875,40,10,75.0,10,1,90.0,1,1,0.0,,,
27,APPLY,True,4,TEAMS,--Y--,5,5,LLM,DARIA,-Y---,5,5,CSS,LOCAL,Y--Y-,5.0,5.0,LLM,APPLY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,506,91.01083673831943,506,41,91.89723320158103,41,1,97.5609756097561,1,1,0.0,,,,,,
28,SMILE,True,3,WOULD,---G-,4,4,LLM,SALLE,G--GG,2,2,CSS,SMILE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,173,96.9266299520341,173,2,98.84393063583815,2,1,50.0,,,,,,,,,
29,KNOCK,True,3,ZEBRA,-----,5,5,LLM,COILS,YY---,5,5,CSS,KNOCK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,888,84.22455143009415,888,5,99.43693693693693,5,1,80.0,,,,,,,,,
30,SLEEP,True,3,THREE,---GY,4,4,LLM,ELVES,YG-GY,3,3,CSS,SLEEP,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,51,99.09397761591757,51,2,96.07843137254902,2,1,50.0,,,,,,,,,
31,BRICK,True,3,WORLD,--Y--,5,5,LLM,RAISE,Y-G--,4,4,CSS,BRICK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,631,88.79019364007816,631,19,96.98890649762282,19,1,94.73684210526315,,,,,,,,,
32,WROTE,True,5,CAUSE,----G,4,4,LLM,IRENE,-G--G,3,3,CSS,PROVE,-GG-G,2.0,2.0,LLM,FROME,-GG-G,2.0,2.0,CSS,WROTE,GGGGG,0.0,0.0,LLM,,,,,,5629,201,96.42920589802807,201,11,94.5273631840796,11,4,63.63636363636363,4,2,50.0,2,1,50.0,,,
33,RATED,True,3,THERE,Y-YY-,5,5,LLM,RATES,GGGG-,1,1,CSS,RATED,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,32,99.43151536685025,32,1,96.875,1,1,0.0,,,,,,,,,
34,ALERT,True,4,WHICH,-----,5,5,LLM,ROAST,Y-Y-G,4,4,CSS,AVERT,G-GGG,1.0,1.0,LLM,ALERT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,2608,53.66850239829455,2608,7,99.73159509202453,7,1,85.71428571428571,1,1,0.0,,,,,,
35,CAGES,True,6,START,Y-Y--,5,5,LLM,MALES,-G-GG,2,2,CSS,CAKES,GG-GG,1.0,1.0,LLM,CAVES,GG-GG,1.0,1.0,CSS,CASES,GG-GG,1.0,1.0,LLM,CAGES,GGGGG,0.0,0.0,CSS,5629,255,95.46988807958785,255,34,86.66666666666667,34,6,82.35294117647058,6,5,16.666666666666664,5,4,20.0,4,1,75.0
36,TEDDY,True,4,THREE,G--Y-,4,4,LLM,TESLA,GG---,3,3,CSS,TEPID,GG--Y,3.0,3.0,LLM,TEDDY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,24,99.57363652513767,24,6,75.0,6,1,83.33333333333334,1,1,0.0,,,,,,
37,COLES,False,6,ARRAS,----G,4,4,LLM,TILES,--GGG,2,2,CSS,MOLES,-GGGG,1.0,1.0,LLM,HOLES,-GGGG,1.0,1.0,CSS,POLES,-GGGG,1.0,1.0,LLM,FOLES,-GGGG,1.0,1.0,CSS,5629,584,89.62515544501687,584,9,98.45890410958904,9,5,44.44444444444444,5,4,20.0,4,3,25.0,3,2,33.33333333333333
38,HWANG,True,4,THERE,-Y---,5,5,LLM,HANOI,GYY--,4,3,CSS,HAZAN,GY--Y,4.0,3.0,LLM,HWANG,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,207,96.32261502931249,207,4,98.06763285024155,4,2,50.0,2,1,50.0,,,,,,
39,WRATH,True,3,THERE,YY-Y-,5,5,LLM,WIRTH,G-YGG,2,2,CSS,WRATH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,22,99.60916681470954,22,1,95.45454545454545,1,1,0.0,,,,,,,,,
40,MACHO,True,3,THERE,-Y---,5,5,LLM,HALOS,YG-Y-,4,4,CSS,MACHO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,207,96.32261502931249,207,2,99.03381642512076,2,1,50.0,,,,,,,,,
41,LOPEZ,True,4,THERE,--Y--,5,5,LLM,LANES,G--G-,3,3,CSS,LIVED,G--G-,3.0,3.0,LLM,LOPEZ,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,588,89.55409486587315,588,8,98.63945578231292,8,2,75.0,2,1,50.0,,,,,,
42,GOODY,True,5,WORLD,-G--Y,4,4,LLM,NODES,-GY--,4,4,CSS,DOUBT,YG---,4.0,4.0,LLM,MOODY,-GGGG,1.0,1.0,CSS,GOODY,GGGGG,0.0,0.0,LLM,,,,,,5629,65,98.84526558891456,65,8,87.6923076923077,8,2,75.0,2,1,50.0,1,1,0.0,,,
43,BROTH,True,5,RIGHT,Y--YY,5,4,LLM,TORAH,YYY-G,4,4,CSS,THROW,YYYY-,5.0,4.0,LLM,FROTH,-GGGG,1.0,1.0,CSS,BROTH,GGGGG,0.0,0.0,LLM,,,,,,5629,27,99.52034109077988,27,2,92.5925925925926,2,2,0.0,2,1,50.0,1,1,0.0,,,
44,VERDE,True,5,THREE,--GYG,3,3,LLM,SERVE,-GGYG,2,2,CSS,VERGE,GGG-G,1.0,1.0,LLM,VERNE,GGG-G,1.0,1.0,CSS,VERDE,GGGGG,0.0,0.0,LLM,,,,,,5629,14,99.75128797299698,14,3,78.57142857142857,3,2,33.33333333333333,2,1,50.0,1,1,0.0,,,
45,TAMED,True,5,COWED,---GG,3,3,LLM,AIRED,Y--GG,3,3,CSS,SAVED,-G-GG,2.0,2.0,LLM,MATED,YGYGG,2.0,2.0,CSS,TAMED,GGGGG,0.0,0.0,LLM,,,,,,5629,106,98.11689465269143,106,27,74.52830188679245,27,20,25.925925925925924,20,1,95.0,1,1,0.0,,,
46,LEAFS,True,4,START,Y-G--,4,4,LLM,LEAPS,GGG-G,1,1,CSS,LEADS,GGG-G,1.0,1.0,LLM,LEAFS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,79,98.59655356191152,79,4,94.9367088607595,4,3,25.0,3,1,66.66666666666666,,,,,,
47,YACHT,True,4,STATE,-YY--,5,5,LLM,TALIA,YG---,4,4,CSS,MATCH,-GYYY,4.0,3.0,LLM,YACHT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,114,97.97477349440398,114,18,84.21052631578947,18,1,94.44444444444444,1,1,0.0,,,,,,
48,MESSY,True,4,RIGHT,-----,5,5,LLM,CONES,---YY,5,5,CSS,ABUSE,---GY,4.0,4.0,LLM,MESSY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1357,75.89269852549299,1357,33,97.56816507000737,33,1,96.96969696969697,1,1,0.0,,,,,,
49,RYDER,True,6,THERE,--YY-,5,4,LLM,MARES,--YG-,4,4,CSS,FRIER,-Y-GG,3.0,3.0,LLM,ROGER,G--GG,2.0,2.0,CSS,RULER,G--GG,2.0,2.0,LLM,RYDER,GGGGG,0.0,0.0,CSS,5629,327,94.19079765500089,327,87,73.39449541284404,87,7,91.95402298850574,7,2,71.42857142857143,2,1,50.0,1,1,0.0
50,MOTIF,True,4,ZENIT,---GY,4,4,LLM,TRAIL,Y--G-,4,4,CSS,STOIC,-YYG-,4.0,4.0,LLM,MOTIF,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,29,99.48481080120803,29,3,89.65517241379311,3,1,66.66666666666666,1,1,0.0,,,,,,
51,RAVEN,True,4,OTHER,---GY,4,4,LLM,DARES,-GYG-,3,3,CSS,RAVEL,GGGG-,1.0,1.0,LLM,RAVEN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,108,98.08136436311956,108,3,97.22222222222221,3,1,66.66666666666666,1,1,0.0,,,,,,
52,REICH,True,4,THERE,-YYY-,5,5,LLM,HAREM,Y-YY-,5,5,CSS,ERICH,YYGGG,2.0,2.0,LLM,REICH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,26,99.53810623556582,26,2,92.3076923076923,2,1,50.0,1,1,0.0,,,,,,
53,ICONS,True,3,WORLD,-Y---,5,5,LLM,SETON,Y--YY,5,4,CSS,ICONS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,297,94.72375199857879,297,3,98.98989898989899,3,1,66.66666666666666,,,,,,,,,
54,SILKY,True,4,THERE,-----,5,5,LLM,GAINS,--Y-Y,5,5,CSS,SPOIL,G--YY,4.0,4.0,LLM,SILKY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1280,77.2606146740096,1280,16,98.75,16,2,87.5,2,1,50.0,,,,,,
55,CARVE,True,3,EVERY,YY-Y-,5,5,LLM,VADER,YG-YY,4,4,CSS,CARVE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,41,99.27162906377687,41,1,97.5609756097561,1,1,0.0,,,,,,,,,
56,LAGER,True,5,THREE,--YG-,4,4,LLM,ALDER,YY-GG,3,3,CSS,LAYER,GG-GG,1.0,1.0,LLM,LAZER,GG-GG,1.0,1.0,CSS,LAGER,GGGGG,0.0,0.0,LLM,,,,,,5629,182,96.76674364896074,182,8,95.6043956043956,8,6,25.0,6,5,16.666666666666664,5,1,80.0,,,
57,JERKS,True,6,ABOUT,-----,5,5,LLM,LIENS,--Y-G,4,4,CSS,MEMES,-G--G,3.0,3.0,LLM,DESKS,-G-GG,2.0,2.0,CSS,PERKS,-GGGG,1.0,1.0,LLM,JERKS,GGGGG,0.0,0.0,CSS,5629,875,84.45549831231125,875,21,97.6,21,6,71.42857142857143,6,2,66.66666666666666,2,1,50.0,1,1,0.0
58,LOTUS,True,5,RIGHT,----Y,5,5,LLM,SANTO,Y--YY,5,5,CSS,VOTET,-GG--,3.0,3.0,LLM,POTUS,-GGGG,1.0,1.0,CSS,LOTUS,GGGGG,0.0,0.0,LLM,,,,,,5629,390,93.0715935334873,390,13,96.66666666666667,13,2,84.61538461538461,2,1,50.0,1,1,0.0,,,
59,LACEY,True,3,THING,-----,5,5,LLM,LEARY,GYY-G,3,3,CSS,LACEY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,1638,70.90069284064666,1638,1,99.93894993894995,1,1,0.0,,,,,,,,,
60,TUDOR,True,5,STATE,-Y---,5,5,LLM,COURT,-YYYY,5,5,CSS,TURBO,GGY-Y,3.0,3.0,LLM,TUMOR,GG-GG,1.0,1.0,CSS,TUDOR,GGGGG,0.0,0.0,LLM,,,,,,5629,146,97.40628886125423,146,3,97.94520547945206,3,2,33.33333333333333,2,1,50.0,1,1,0.0,,,
61,QUOTA,True,2,ROUTE,-YYG-,4,4,LLM,QUOTA,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,5629,4,99.92893942085628,4,1,75.0,,,,,,,,,,,,
62,MOURN,True,3,THERE,---G-,4,4,LLM,COURS,-GGG-,2,2,CSS,MOURN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,122,97.83265233611654,122,2,98.36065573770492,2,1,50.0,,,,,,,,,
63,PROMO,True,4,THERE,---Y-,5,5,LLM,CORSA,-YY--,5,5,CSS,PROOR,GGGY-,2.0,2.0,LLM,PROMO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,539,90.42458696038372,539,49,90.9090909090909,49,2,95.91836734693877,2,1,50.0,,,,,,
64,CASTE,True,3,THOSE,Y--YG,4,4,LLM,SPATE,Y-YGG,3,3,CSS,CASTE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,19,99.66246224906733,19,2,89.47368421052632,2,1,50.0,,,,,,,,,
65,CAPRI,True,4,AROSE,YY---,5,5,LLM,MARDI,-GY-G,3,3,CSS,RABBI,YG--G,3.0,3.0,LLM,CAPRI,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,178,96.83780422810446,178,2,98.87640449438202,2,1,50.0,1,1,0.0,,,,,,
66,ALIAS,True,4,THERE,-----,5,5,LLM,LOADS,Y-Y-G,4,3,CSS,GAULS,-Y-YG,4.0,4.0,LLM,ALIAS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1280,77.2606146740096,1280,20,98.4375,20,2,90.0,2,1,50.0,,,,,,
67,PADDY,True,6,THERE,-----,5,5,LLM,NAILS,-G---,4,4,CSS,JACKY,-G--G,3.0,3.0,LLM,BAWDY,-G-GG,2.0,2.0,CSS,DADDY,-GGGG,1.0,1.0,LLM,PADDY,GGGGG,0.0,0.0,CSS,5629,1280,77.2606146740096,1280,46,96.40625,46,11,76.08695652173914,11,4,63.63636363636363,4,2,50.0,2,1,50.0
68,BLOBS,True,5,THOSE,--GY-,4,4,LLM,LOONS,Y-G-G,3,3,CSS,FLOWS,-GG-G,2.0,2.0,LLM,CLOGS,-GG-G,2.0,2.0,CSS,BLOBS,GGGGG,0.0,0.0,LLM,,,,,,5629,85,98.48996269319595,85,11,87.05882352941177,11,4,63.63636363636363,4,1,75.0,1,1,0.0,,,
69,DILLY,True,5,THERE,-----,5,5,LLM,MALIN,--GY-,4,4,CSS,SILLY,-GGGG,1.0,1.0,LLM,WILLY,-GGGG,1.0,1.0,CSS,DILLY,GGGGG,0.0,0.0,LLM,,,,,,5629,1280,77.2606146740096,1280,23,98.203125,23,6,73.91304347826086,6,5,16.666666666666664,5,1,80.0,,,
70,GUTSY,True,3,THING,Y---Y,5,5,LLM,GRATE,G--Y-,4,4,CSS,GUTSY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,33,99.41375022206431,33,2,93.93939393939394,2,1,50.0,,,,,,,,,
71,TABOR,True,4,THREE,G-Y--,4,4,LLM,TRAIL,GYY--,4,4,CSS,TATAR,GG--G,2.0,2.0,LLM,TABOR,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,49,99.12950790548943,49,3,93.87755102040816,3,1,66.66666666666666,1,1,0.0,,,,,,
72,INLAY,True,5,AROSE,Y----,5,5,LLM,MANIA,-YYY-,5,4,CSS,GHANI,--YYY,5.0,5.0,LLM,TITAN,-Y-GY,4.0,4.0,CSS,INLAY,GGGGG,0.0,0.0,LLM,,,,,,5629,413,92.6629952034109,413,11,97.3365617433414,11,2,81.81818181818183,2,1,50.0,1,1,0.0,,,
73,AHHHH,True,4,ARRAS,G----,4,4,LLM,ALIEN,G----,4,4,CSS,ABORT,G----,4.0,4.0,LLM,AHHHH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,112,98.01030378397584,112,6,94.64285714285714,6,2,66.66666666666666,2,1,50.0,,,,,,
74,ROUEN,True,5,RIGHT,G----,4,4,LLM,REALS,GY---,4,4,CSS,ROWER,GG-G-,2.0,2.0,LLM,RODEO,GG-G-,2.0,2.0,CSS,ROUEN,GGGGG,0.0,0.0,LLM,,,,,,5629,138,97.54841001954166,138,13,90.57971014492753,13,4,69.23076923076923,4,1,75.0,1,1,0.0,,,
75,BUENA,True,4,EARTH,YY---,5,5,LLM,DEALS,-YY--,5,5,CSS,AGILE,Y---Y,5.0,5.0,LLM,BUENA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,205,96.35814531888435,205,18,91.21951219512195,18,3,83.33333333333334,3,1,66.66666666666666,,,,,,
76,MENON,True,4,WOULD,-Y---,5,5,LLM,ARSON,---GG,3,3,CSS,NIXON,Y--GG,3.0,3.0,LLM,MENON,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,457,91.88132883283,457,9,98.03063457330416,9,1,88.88888888888889,1,1,0.0,,,,,,
77,TRASK,True,6,COULD,-----,5,5,LLM,INSET,--Y-Y,5,5,CSS,TASTE,GYY--,4.0,3.0,LLM,TRAMS,GGG-Y,2.0,2.0,CSS,TRASH,GGGG-,1.0,1.0,LLM,TRASK,GGGGG,0.0,0.0,CSS,5629,1556,72.35743471309291,1556,43,97.23650385604114,43,5,88.37209302325581,5,2,60.0,2,1,50.0,1,1,0.0
78,CASIO,True,5,THERE,-----,5,5,LLM,NAILS,-GY-Y,4,4,CSS,SAUDI,YG--Y,4.0,4.0,LLM,BASIC,-GGGY,2.0,2.0,CSS,CASIO,GGGGG,0.0,0.0,LLM,,,,,,5629,1280,77.2606146740096,1280,6,99.53125,6,2,66.66666666666666,2,1,50.0,1,1,0.0,,,
79,VOILA,True,4,THING,--G--,4,4,LLM,ARIES,Y-G--,4,4,CSS,DAILY,-YGG-,3.0,3.0,LLM,VOILA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,197,96.50026647717179,197,10,94.9238578680203,10,1,90.0,1,1,0.0,,,,,,
80,AURAL,True,3,WORLD,--GY-,4,4,LLM,LARUE,YYGY-,4,4,CSS,AURAL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,20,99.6446971042814,20,3,85.0,3,1,66.66666666666666,,,,,,,,,
81,LEGER,True,5,THESE,--Y-Y,5,4,LLM,ELDER,YY-GG,3,3,CSS,LEVER,GG-GG,1.0,1.0,LLM,LEPER,GG-GG,1.0,1.0,CSS,LEGER,GGGGG,0.0,0.0,LLM,,,,,,5629,51,99.09397761591757,51,3,94.11764705882352,3,2,33.33333333333333,2,1,50.0,1,1,0.0,,,
82,DALLY,True,6,STATE,--Y--,5,5,LLM,NAIRA,-G---,4,4,CSS,BALMY,-GG-G,2.0,2.0,LLM,WALLY,-GGGG,1.0,1.0,CSS,LALLY,-GGGG,1.0,1.0,LLM,DALLY,GGGGG,0.0,0.0,CSS,5629,666,88.16841357257061,666,54,91.8918918918919,54,4,92.5925925925926,4,3,25.0,3,2,33.33333333333333,2,1,50.0
