game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6
13,TRUTH,True,4,WORDS,--Y--,5,5,LLM,CHARA,-Y-Y-,5.0,5.0,CSS,HIKER,Y---Y,5.0,5.0,LLM,TRUTH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,506,91.01083673831943,506,7,98.61660079051383,7,1,85.71428571428571,1,1,0.0,,,,,,
14,FIRED,True,3,THERE,--YY-,5,4,LLM,RILEY,YG-G-,3.0,3.0,CSS,FIRED,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,327,94.19079765500089,327,29,91.13149847094802,29,1,96.55172413793103,,,,,,,,,
15,FOLKS,True,6,THERE,-----,5,5,LLM,GONZO,-G---,4.0,4.0,CSS,WORDS,-G--G,3.0,3.0,LLM,SOCKS,-G-GG,2.0,2.0,CSS,YOLKS,-GGGG,1.0,1.0,LLM,FOLKS,GGGGG,0.0,0.0,CSS,5629,1280,77.2606146740096,1280,104,91.875,104,33,68.26923076923077,33,2,93.93939393939394,2,1,50.0,1,1,0.0
16,CHILE,True,4,MATCH,---YY,5,5,LLM,CUSHY,G--Y-,4.0,4.0,CSS,CHORE,GG--G,2.0,2.0,LLM,CHILE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,47,99.1650381950613,47,22,53.191489361702125,22,1,95.45454545454545,1,1,0.0,,,,,,
17,BLACK,True,5,WORDS,-----,5,5,LLM,HYENA,----Y,5.0,5.0,CSS,GUESS,-----,5.0,5.0,LLM,AXIAL,Y---Y,5.0,5.0,CSS,BLACK,GGGGG,0.0,0.0,LLM,,,,,,5629,1044,81.45318884348907,1044,63,93.96551724137932,63,41,34.92063492063492,41,7,82.92682926829268,7,1,85.71428571428571,,,
18,GRANT,True,4,WORDS,--Y--,5,5,LLM,PRICE,-G---,4.0,4.0,CSS,GRAFT,GGG-G,1.0,1.0,LLM,GRANT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,506,91.01083673831943,506,25,95.0592885375494,25,1,96.0,1,1,0.0,,,,,,
19,MEALS,True,6,POINT,-----,5,5,LLM,AWASH,--GY-,4.0,4.0,CSS,WORDS,----G,4.0,4.0,LLM,CLAUS,-YG-G,3.0,3.0,CSS,SEALS,-GGGG,1.0,1.0,LLM,MEALS,GGGGG,0.0,0.0,CSS,5629,1203,78.6285308225262,1203,53,95.59434746467166,53,18,66.0377358490566,18,4,77.77777777777779,4,1,75.0,1,1,0.0
20,CREAM,True,5,THINK,-----,5,5,LLM,ROWED,Y--Y-,5.0,5.0,CSS,EARLY,YYY--,5.0,5.0,LLM,CESAR,GY-GY,3.0,3.0,CSS,CREAM,GGGGG,0.0,0.0,LLM,,,,,,5629,1651,70.66974595842956,1651,109,93.39794064203512,109,27,75.22935779816514,27,1,96.29629629629629,1,1,0.0,,,
21,AWAKE,True,5,WORDS,Y----,5,5,LLM,EWING,YG---,4.0,4.0,CSS,TWEET,-GY--,4.0,4.0,LLM,KWAME,YGG-G,2.0,2.0,CSS,AWAKE,GGGGG,0.0,0.0,LLM,,,,,,5629,35,99.37821993249246,35,4,88.57142857142857,4,2,50.0,2,1,50.0,1,1,0.0,,,
22,OCCUR,True,5,THINK,-----,5,5,LLM,APPLE,-----,5.0,5.0,CSS,WORDS,-YY--,5.0,5.0,LLM,VROOM,-YY--,5.0,5.0,CSS,OCCUR,GGGGG,0.0,0.0,LLM,,,,,,5629,1651,70.66974595842956,1651,149,90.97516656571774,149,6,95.9731543624161,6,1,83.33333333333334,1,1,0.0,,,
23,YEARS,True,1,YEARS,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,,,,,,,5629,1,99.98223485521407,,,,,,,,,,,,,,,
24,GRADE,True,4,QUITE,----G,4,4,LLM,SPACE,--G-G,3.0,3.0,CSS,VOWEL,---Y-,5.0,5.0,LLM,GRADE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,337,94.01314620714159,337,35,89.61424332344214,35,11,68.57142857142857,11,1,90.9090909090909,,,,,,
25,CHILL,True,4,START,-----,5,5,LLM,GOOEY,-----,5.0,5.0,CSS,CHILD,GGGG-,1.0,1.0,LLM,CHILL,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,852,84.86409664238764,852,78,90.84507042253522,78,2,97.43589743589743,2,1,50.0,,,,,,
26,FLOOD,True,3,WORDS,-Y-Y-,5,4,LLM,ELDON,-GYG-,3.0,3.0,CSS,FLOOD,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,49,99.12950790548943,49,2,95.91836734693877,2,1,50.0,,,,,,,,,
27,APPLY,True,4,START,--Y--,5,5,LLM,POOJA,Y---Y,5.0,5.0,CSS,APPLE,GGGG-,1.0,1.0,LLM,APPLY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,657,88.32829987564399,657,13,98.02130898021308,13,1,92.3076923076923,1,1,0.0,,,,,,
28,SMILE,True,5,WORDS,----Y,5,5,LLM,SULLY,G--G-,3.0,3.0,CSS,GUESS,--YY-,5.0,5.0,LLM,SABLE,G--GG,2.0,2.0,CSS,SMILE,GGGGG,0.0,0.0,LLM,,,,,,5629,431,92.34322259726416,431,13,96.98375870069606,13,5,61.53846153846154,5,1,80.0,1,1,0.0,,,
29,KNOCK,True,3,HOUSE,-Y---,5,5,LLM,FROMM,--G--,4.0,4.0,CSS,KNOCK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,290,94.8481080120803,290,28,90.3448275862069,28,1,96.42857142857143,,,,,,,,,
30,SLEEP,True,4,VOWEL,---GY,4,4,LLM,LAKES,Y--GY,4.0,4.0,CSS,SLEET,GGGG-,1.0,1.0,LLM,SLEEP,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,112,98.01030378397584,112,3,97.32142857142857,3,1,66.66666666666666,1,1,0.0,,,,,,
31,BRICK,True,6,VOWEL,-----,5,5,LLM,MISSY,-Y---,5.0,5.0,CSS,THIRD,--GY-,4.0,4.0,LLM,FRIAR,-GG--,3.0,3.0,CSS,BRING,GGG--,2.0,2.0,LLM,BRICK,GGGGG,0.0,0.0,CSS,5629,1303,76.8520163439332,1303,161,87.6438986953185,161,13,91.92546583850931,13,5,61.53846153846154,5,1,80.0,1,1,0.0
32,WROTE,True,3,START,-Y-Y-,5,5,LLM,TIBER,Y--YY,5.0,5.0,CSS,WROTE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,88,98.43666725883816,88,8,90.9090909090909,8,1,87.5,,,,,,,,,
33,RATED,True,4,THEIR,Y-Y-Y,5,5,LLM,ENTRE,Y-GY-,4.0,4.0,CSS,ARTEM,YYGG-,3.0,3.0,LLM,RATED,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,36,99.36045478770652,36,3,91.66666666666666,3,2,33.33333333333333,2,1,50.0,,,,,,
34,ALERT,True,4,GIVEN,---Y-,5,5,LLM,TASTE,YY--Y,5.0,5.0,CSS,HEART,-YYGG,3.0,3.0,LLM,ALERT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,743,86.800497424054,743,18,97.57738896366084,18,1,94.44444444444444,1,1,0.0,,,,,,
35,CAGES,False,6,VOWEL,---G-,4,4,LLM,MITES,---GG,3.0,3.0,CSS,CASES,GG-GG,1.0,1.0,LLM,CANES,GG-GG,1.0,1.0,CSS,CARES,GG-GG,1.0,1.0,LLM,CAFES,GG-GG,1.0,1.0,CSS,5629,478,91.50826079232546,478,70,85.35564853556485,70,6,91.42857142857143,6,5,16.666666666666664,5,4,20.0,4,3,25.0
36,TEDDY,True,6,GIVEN,---Y-,5,5,LLM,FERRY,-G--G,3.0,3.0,CSS,GUESS,--Y--,5.0,5.0,LLM,MEATY,-G-YG,3.0,3.0,CSS,TELLY,GG--G,2.0,2.0,LLM,TEDDY,GGGGG,0.0,0.0,CSS,5629,743,86.800497424054,743,25,96.63526244952894,25,18,28.000000000000004,18,2,88.88888888888889,2,1,50.0,1,1,0.0
37,COLES,True,4,GREEN,---G-,4,4,LLM,LACEY,Y-YG-,4.0,4.0,CSS,CLUES,GY-GG,2.0,2.0,LLM,COLES,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,348,93.81772961449636,348,2,99.42528735632183,2,1,50.0,1,1,0.0,,,,,,
38,HWANG,True,3,TWICE,-G---,4,4,LLM,SWOON,-G--Y,4.0,4.0,CSS,HWANG,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,22,99.60916681470954,22,2,90.9090909090909,2,1,50.0,,,,,,,,,
39,WRATH,True,4,WORDS,G-Y--,4,4,LLM,WAGER,GY--Y,4.0,4.0,CSS,WHARF,GYGY-,3.0,3.0,LLM,WRATH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,15,99.73352282821105,15,2,86.66666666666667,2,1,50.0,1,1,0.0,,,,,,
40,MACHO,True,4,WORDS,-Y---,5,5,LLM,XENON,---Y-,5.0,5.0,CSS,OUTTA,Y---Y,5.0,5.0,LLM,MACHO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,268,95.23894119737076,268,81,69.77611940298507,81,18,77.77777777777779,18,1,94.44444444444444,,,,,,
41,LOPEZ,True,4,WORDS,-G---,4,4,LLM,BOGUT,-G---,4.0,4.0,CSS,MONEY,-G-G-,3.0,3.0,LLM,LOPEZ,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,228,95.94954698880795,228,99,56.57894736842105,99,1,98.98989898989899,1,1,0.0,,,,,,
42,GOODY,True,6,THREE,-----,5,5,LLM,LYNDA,-Y-G-,4.0,4.0,CSS,SINCE,-----,5.0,5.0,LLM,WOODY,-GGGG,1.0,1.0,CSS,MOODY,-GGGG,1.0,1.0,LLM,GOODY,GGGGG,0.0,0.0,CSS,5629,1280,77.2606146740096,1280,8,99.375,8,6,25.0,6,2,66.66666666666666,2,1,50.0,1,1,0.0
43,BROTH,True,4,STATE,---G-,4,4,LLM,BLITZ,G--G-,3.0,3.0,CSS,BOOTH,G-GGG,1.0,1.0,LLM,BROTH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,48,99.14727305027536,48,3,93.75,3,1,66.66666666666666,1,1,0.0,,,,,,
44,VERDE,True,5,CHECK,--Y--,5,5,LLM,FEDOR,-GY-Y,4.0,4.0,CSS,DERBY,YGG--,3.0,3.0,LLM,VERDI,GGGG-,1.0,1.0,CSS,VERDE,GGGGG,0.0,0.0,LLM,,,,,,5629,1530,72.8193284775271,1530,14,99.08496732026144,14,4,71.42857142857143,4,1,75.0,1,1,0.0,,,
45,TAMED,False,6,WORDS,---Y-,5,5,LLM,DIXIE,Y---Y,5.0,5.0,CSS,SINCE,----Y,5.0,5.0,LLM,HYPED,---GG,3.0,3.0,CSS,GAZED,-G-GG,2.0,2.0,LLM,BAKED,-G-GG,2.0,2.0,CSS,5629,254,95.48765322437379,254,61,75.98425196850394,61,39,36.0655737704918,39,18,53.84615384615385,18,9,50.0,9,7,22.22222222222222
46,LEAFS,True,5,START,Y-G--,4,4,LLM,PEASY,-GGY-,3.0,3.0,CSS,LEAKS,GGG-G,1.0,1.0,LLM,LEADS,GGG-G,1.0,1.0,CSS,LEAFS,GGGGG,0.0,0.0,LLM,,,,,,5629,79,98.59655356191152,79,15,81.0126582278481,15,3,80.0,3,2,33.33333333333333,2,1,50.0,,,
47,YACHT,True,5,WORDS,-----,5,5,LLM,ELLIE,-----,5.0,5.0,CSS,THANK,YYY--,5.0,5.0,LLM,MATCH,-GYYY,4.0,3.0,CSS,YACHT,GGGGG,0.0,0.0,LLM,,,,,,5629,1044,81.45318884348907,1044,182,82.56704980842912,182,9,95.05494505494505,9,1,88.88888888888889,1,1,0.0,,,
48,MESSY,True,5,THERE,--Y--,5,5,LLM,FELIX,-G---,4.0,4.0,CSS,BEGAN,-G---,4.0,4.0,LLM,DEVOS,-G--Y,4.0,4.0,CSS,MESSY,GGGGG,0.0,0.0,LLM,,,,,,5629,588,89.55409486587315,588,78,86.73469387755102,78,12,84.61538461538461,12,2,83.33333333333334,2,1,50.0,,,
49,RYDER,True,6,THREE,--YG-,4,4,LLM,MINER,---GG,3.0,3.0,CSS,POWER,---GG,3.0,3.0,LLM,RAZER,G--GG,2.0,2.0,CSS,RULER,G--GG,2.0,2.0,LLM,RYDER,GGGGG,0.0,0.0,CSS,5629,182,96.76674364896074,182,74,59.34065934065934,74,36,51.35135135135135,36,3,91.66666666666666,3,1,66.66666666666666,1,1,0.0
50,MOTIF,True,3,COULD,-G---,4,4,LLM,ROHIT,-G-GY,3.0,3.0,CSS,MOTIF,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,354,93.71113874578077,354,3,99.15254237288136,3,1,66.66666666666666,,,,,,,,,
51,RAVEN,True,5,ABOUT,Y----,5,5,LLM,WALES,-G-G-,3.0,3.0,CSS,PAMED,-G-G-,3.0,3.0,LLM,KAREN,-GYGG,2.0,2.0,CSS,RAVEN,GGGGG,0.0,0.0,LLM,,,,,,5629,1110,80.28068928761769,1110,66,94.05405405405406,66,13,80.3030303030303,13,1,92.3076923076923,1,1,0.0,,,
52,REICH,True,4,WORDS,--Y--,5,5,LLM,RUPEE,G--Y-,4.0,4.0,CSS,REACH,GG-GG,1.0,1.0,LLM,REICH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,506,91.01083673831943,506,21,95.8498023715415,21,1,95.23809523809523,1,1,0.0,,,,,,
53,ICONS,True,3,WORDS,-Y--G,4,4,LLM,CHAOS,Y--YG,4.0,4.0,CSS,ICONS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,57,98.987386747202,57,3,94.73684210526315,3,1,66.66666666666666,,,,,,,,,
54,SILKY,True,4,WORDS,----Y,5,5,LLM,SLATE,GY---,4.0,4.0,CSS,SHILL,G-YY-,4.0,3.0,LLM,SILKY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,431,92.34322259726416,431,9,97.91183294663574,9,1,88.88888888888889,1,1,0.0,,,,,,
55,CARVE,False,6,WORDS,--G--,4,4,LLM,LARRY,-GG--,3.0,3.0,CSS,GARTH,-GG--,3.0,3.0,LLM,MARÍA,-GG--,3.0,3.0,CSS,KAREN,-GGY-,3.0,3.0,LLM,CARPE,GGG-G,1.0,1.0,CSS,5629,175,96.89109966246225,175,45,74.28571428571429,45,23,48.888888888888886,23,8,65.21739130434783,8,3,62.5,3,1,66.66666666666666
56,LAGER,True,6,GIVEN,Y--G-,4,4,LLM,CAGES,-GGG-,2.0,2.0,CSS,EAGER,-GGGG,1.0,1.0,LLM,PAGER,-GGGG,1.0,1.0,CSS,WAGER,-GGGG,1.0,1.0,LLM,LAGER,GGGGG,0.0,0.0,CSS,5629,31,99.44928051163618,31,9,70.96774193548387,9,3,66.66666666666666,3,2,33.33333333333333,2,1,50.0,1,1,0.0
57,JERKS,True,5,THINK,----Y,5,5,LLM,DORKY,--GG-,3.0,3.0,CSS,BURKA,--GG-,3.0,3.0,LLM,PERKS,-GGGG,1.0,1.0,CSS,JERKS,GGGGG,0.0,0.0,LLM,,,,,,5629,183,96.74897850417481,183,11,93.98907103825137,11,2,81.81818181818183,2,1,50.0,1,1,0.0,,,
58,LOTUS,True,4,THREE,Y----,5,5,LLM,BOOST,-G-YY,4.0,4.0,CSS,COSTS,-G-YG,3.0,3.0,LLM,LOTUS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,333,94.0842067862853,333,13,96.09609609609609,13,2,84.61538461538461,2,1,50.0,,,,,,
59,LACEY,True,6,THERE,--Y--,5,5,LLM,LEVIN,GY---,4.0,4.0,CSS,LABEL,GG-G-,2.0,2.0,LLM,LAKES,GG-G-,2.0,2.0,CSS,LACED,GGGG-,1.0,1.0,LLM,LACEY,GGGGG,0.0,0.0,CSS,5629,588,89.55409486587315,588,13,97.78911564625851,13,4,69.23076923076923,4,2,50.0,2,1,50.0,1,1,0.0
60,TUDOR,True,3,MATCH,--Y--,5,5,LLM,TIDES,G-G--,3.0,3.0,CSS,TUDOR,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,402,92.85841179605615,402,1,99.75124378109453,1,1,0.0,,,,,,,,,
61,QUOTA,True,4,LEAST,--Y-Y,5,5,LLM,TORAH,YY-Y-,5.0,4.0,CSS,ANTON,Y-YY-,5.0,5.0,LLM,QUOTA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,107,98.09912950790549,107,10,90.65420560747664,10,2,80.0,2,1,50.0,,,,,,
62,MOURN,True,3,WORDS,-GY--,4,4,LLM,RONIN,YG--G,3.0,3.0,CSS,MOURN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,73,98.7031444306271,73,1,98.63013698630137,1,1,0.0,,,,,,,,,
63,PROMO,True,5,THINK,-----,5,5,LLM,GLEBE,-----,5.0,5.0,CSS,WORDS,-YY--,5.0,5.0,LLM,FROMM,-GGG-,2.0,2.0,CSS,PROMO,GGGGG,0.0,0.0,LLM,,,,,,5629,1651,70.66974595842956,1651,305,81.52634766807995,305,21,93.11475409836065,21,2,90.47619047619048,2,1,50.0,,,
64,CASTE,True,5,ABOUT,Y---Y,5,5,LLM,WASTE,-GGGG,1.0,1.0,CSS,TASTE,-GGGG,1.0,1.0,LLM,HASTE,-GGGG,1.0,1.0,CSS,CASTE,GGGGG,0.0,0.0,LLM,,,,,,5629,299,94.68822170900692,299,4,98.66220735785953,4,3,25.0,3,2,33.33333333333333,2,1,50.0,,,
65,CAPRI,True,4,ABOUT,Y----,5,5,LLM,JAMAL,-G---,4.0,4.0,CSS,PARIS,YGYY-,4.0,3.0,LLM,CAPRI,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1110,80.28068928761769,1110,261,76.48648648648648,261,1,99.61685823754789,1,1,0.0,,,,,,
66,ALIAS,True,4,START,Y-Y--,5,5,LLM,GAINS,-YG-G,3.0,3.0,CSS,ADIOS,G-G-G,2.0,2.0,LLM,ALIAS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,255,95.46988807958785,255,6,97.6470588235294,6,3,50.0,3,1,66.66666666666666,,,,,,
67,PADDY,True,6,HOUSE,-----,5,5,LLM,CABIN,-G---,4.0,4.0,CSS,LARRY,-G--G,3.0,3.0,LLM,MATTY,-G--G,3.0,3.0,CSS,DADDY,-GGGG,1.0,1.0,LLM,PADDY,GGGGG,0.0,0.0,CSS,5629,694,87.67098951856458,694,86,87.60806916426513,86,13,84.88372093023256,13,6,53.84615384615385,6,1,83.33333333333334,1,1,0.0
68,BLOBS,True,3,THERE,-----,5,5,LLM,UNIFY,-----,5.0,5.0,CSS,BLOBS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,1280,77.2606146740096,1280,227,82.265625,227,1,99.55947136563876,,,,,,,,,
69,DILLY,True,6,WORDS,---Y-,5,5,LLM,EMBED,----Y,5.0,5.0,CSS,DYING,GYY--,4.0,4.0,LLM,DICKY,GG--G,2.0,2.0,CSS,DIZZY,GG--G,2.0,2.0,LLM,DILLY,GGGGG,0.0,0.0,CSS,5629,254,95.48765322437379,254,49,80.70866141732283,49,5,89.79591836734694,5,3,40.0,3,2,33.33333333333333,2,1,50.0
70,GUTSY,True,4,START,YY---,5,5,LLM,TUCKS,YG--Y,4.0,4.0,CSS,DUSTY,-GYYG,3.0,3.0,LLM,GUTSY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,119,97.88594777047433,119,7,94.11764705882352,7,1,85.71428571428571,1,1,0.0,,,,,,
71,TABOR,True,6,WORDS,-YY--,5,5,LLM,FROZE,-YY--,5.0,5.0,CSS,SINCE,-----,5.0,5.0,LLM,LUXOR,---GG,3.0,3.0,CSS,MAJOR,-G-GG,2.0,2.0,LLM,TABOR,GGGGG,0.0,0.0,CSS,5629,153,97.2819328477527,153,42,72.54901960784314,42,18,57.14285714285714,18,7,61.111111111111114,7,4,42.857142857142854,4,1,75.0
72,INLAY,True,6,RIGHT,-Y---,5,5,LLM,USAID,--YY-,5.0,5.0,CSS,RIGTH,-Y---,5.0,5.0,LLM,ALIKE,YYY--,5.0,5.0,CSS,IQBAL,G--GY,3.0,3.0,LLM,INLAY,GGGGG,0.0,0.0,CSS,5629,405,92.80511636169835,405,40,90.12345679012346,40,40,0.0,40,2,95.0,2,1,50.0,1,1,0.0
73,AHHHH,True,4,CHECK,-G---,4,4,LLM,AHMAD,GG---,3.0,3.0,CSS,AHHHE,GGGG-,1.0,1.0,LLM,AHHHH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,93,98.34784153490851,93,1,98.9247311827957,1,1,0.0,1,1,0.0,,,,,,
74,ROUEN,True,3,VOWEL,-G-G-,3,3,LLM,SOREN,-GYGG,2.0,2.0,CSS,ROUEN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,113,97.9925386391899,113,2,98.23008849557522,2,1,50.0,,,,,,,,,
75,BUENA,True,4,THING,---G-,4,4,LLM,WOUND,--YG-,4.0,4.0,CSS,GUESS,-GG--,3.0,3.0,LLM,BUENA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,161,97.13981168946528,161,8,95.03105590062113,8,1,87.5,1,1,0.0,,,,,,
76,MENON,True,4,WORDS,-Y---,5,5,LLM,MATEO,G--YY,4.0,4.0,CSS,MELON,GG-GG,1.0,1.0,LLM,MENON,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,268,95.23894119737076,268,2,99.25373134328358,2,1,50.0,1,1,0.0,,,,,,
77,TRASK,True,4,THEIR,G---Y,4,4,LLM,TROLL,GG---,3.0,3.0,CSS,TRUST,GG-G-,2.0,2.0,LLM,TRASK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,36,99.36045478770652,36,18,50.0,18,1,94.44444444444444,1,1,0.0,,,,,,
78,CASIO,True,4,THREE,-----,5,5,LLM,NASAL,-GG--,3.0,3.0,CSS,BASIC,-GGGY,2.0,2.0,LLM,CASIO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1280,77.2606146740096,1280,11,99.140625,11,1,90.9090909090909,1,1,0.0,,,,,,
79,VOILA,True,4,WORDS,-G---,4,4,LLM,ZOOEY,-G---,4.0,4.0,CSS,GOVAN,-GYY-,4.0,4.0,LLM,VOILA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,228,95.94954698880795,228,94,58.77192982456141,94,2,97.87234042553192,2,1,50.0,,,,,,
