game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,violated_green_1,violated_yellow_1,violated_gray_1,total_violations_1,violated_green_2,violated_yellow_2,violated_gray_2,total_violations_2,violated_green_3,violated_yellow_3,violated_gray_3,total_violations_3,violated_green_4,violated_yellow_4,violated_gray_4,total_violations_4,violated_green_5,violated_yellow_5,violated_gray_5,total_violations_5,violated_green_6,violated_yellow_6,violated_gray_6,total_violations_6
11,YOUNG,True,4,PAUSE,--G--,4,4,LLM,MOURN,-GG-Y,3,3,CSS,FOUND,-GGG-,2.0,2.0,LLM,YOUNG,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,MEANS,True,3,MAYOR,GY---,4,4,LLM,MEALS,GGG-G,1,1,CSS,MEANS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,TRUTH,True,5,TAIGA,G----,4,4,LLM,TEMPS,G----,4,4,CSS,TYROL,G-Y--,4.0,4.0,LLM,TRUCK,GGG--,2.0,2.0,CSS,TRUTH,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,FIRED,True,6,BENDY,-Y-Y-,5,5,LLM,SAWED,---GG,3,3,CSS,PUKED,---GG,3.0,3.0,LLM,TILED,-G-GG,2.0,2.0,CSS,MIRED,-GGGG,1.0,1.0,LLM,FIRED,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,FOLKS,False,6,LOGOS,YG--G,3,3,LLM,ROLLS,-GG-G,2,2,CSS,MOLES,-GG-G,2.0,2.0,LLM,COLDS,-GG-G,2.0,2.0,CSS,VOLTS,-GG-G,2.0,2.0,LLM,BOLUS,-GG-G,2.0,2.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,CHILE,True,5,TUDOR,-----,5,5,LLM,KESHA,-Y-Y-,5,5,CSS,CZECH,G-Y-Y,4.0,4.0,LLM,CHIME,GGG-G,1.0,1.0,CSS,CHILE,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,BLACK,True,4,TROPE,-----,5,5,LLM,LAILA,YY---,5,4,CSS,CLAWS,YGG--,3.0,3.0,LLM,BLACK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,GRANT,True,4,NIGER,Y-Y-Y,5,5,LLM,GRONK,GG-G-,2,2,CSS,GRAND,GGGG-,1.0,1.0,LLM,GRANT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,MEALS,True,4,TAMER,-YYY-,5,5,LLM,FLAME,-YGYY,4,4,CSS,EMAIL,YYG-Y,4.0,4.0,LLM,MEALS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,CREAM,True,3,MEDIA,YY--Y,5,5,LLM,CAMEO,GYYY-,4,4,CSS,CREAM,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,AWAKE,True,4,SPEAR,--YY-,5,5,LLM,ANODE,G---G,3,3,CSS,ALIVE,G---G,3.0,3.0,LLM,AWAKE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,OCCUR,True,4,HURON,-YYY-,5,5,LLM,TROUT,-YYG-,4,4,CSS,COEUR,YY-GG,3.0,3.0,LLM,OCCUR,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,YEARS,True,5,KLAUS,--G-G,3,3,LLM,ROARS,--GGG,2,2,CSS,BEARS,-GGGG,1.0,1.0,LLM,MEARS,-GGGG,1.0,1.0,CSS,YEARS,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,GRADE,True,4,WAGGA,-YY--,5,5,LLM,GRAPE,GGG-G,1,1,CSS,GRAVE,GGG-G,1.0,1.0,LLM,GRADE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,CHILL,True,4,ARABS,-----,5,5,LLM,OPTED,-----,5,5,CSS,CHICK,GGG--,2.0,2.0,LLM,CHILL,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,FLOOD,True,6,AVAIL,----Y,5,5,LLM,ELEGY,-G---,4,4,CSS,SLUMS,-G---,4.0,4.0,LLM,CLOTH,-GG--,3.0,3.0,CSS,FLOWN,GGG--,2.0,2.0,LLM,FLOOD,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,APPLY,True,5,CROIX,-----,5,5,LLM,EMMYS,---Y-,5,5,CSS,BYLAW,-YYY-,5.0,5.0,LLM,PAULY,YY-GG,3.0,3.0,CSS,APPLY,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,SMILE,True,5,DAVEY,---Y-,5,5,LLM,LEWIN,YY-Y-,5,5,CSS,BLIGE,-YG-G,3.0,3.0,LLM,EMILE,-GGGG,1.0,1.0,CSS,SMILE,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,KNOCK,True,6,DECOY,--YY-,5,5,LLM,TOUCH,-Y-G-,4,4,CSS,SMOCK,--GGG,2.0,2.0,LLM,CROCK,--GGG,2.0,2.0,CSS,FLOCK,--GGG,2.0,2.0,LLM,KNOCK,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,SLEEP,True,4,POPPY,Y----,5,5,LLM,SPANS,GY---,4,4,CSS,SETUP,GY--G,3.0,3.0,LLM,SLEEP,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,BRICK,True,4,CHAIR,Y--YY,5,5,LLM,BRICS,GGGG-,1,1,CSS,BRICE,GGGG-,1.0,1.0,LLM,BRICK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,WROTE,True,4,WAGGA,G----,4,4,LLM,WIVES,G--Y-,4,4,CSS,WENCH,GY---,4.0,4.0,LLM,WROTE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,RATED,True,4,SNARK,--YY-,5,5,LLM,MARTA,-GYY-,4,4,CSS,EATER,-GGGY,2.0,2.0,LLM,RATED,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,ALERT,True,5,NAOMI,-Y---,5,5,LLM,APPLY,G--Y-,4,4,CSS,ATLAS,GYY--,4.0,4.0,LLM,ALTER,GGYYY,3.0,2.0,CSS,ALERT,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,CAGES,True,5,MODEM,---G-,4,4,LLM,NAVEL,-G-G-,3,3,CSS,SAFER,YG-G-,3.0,3.0,LLM,EASES,-G-GG,2.0,2.0,CSS,CAGES,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,TEDDY,True,3,HYPED,-Y-YY,5,5,LLM,DEITY,YG-YG,3,3,CSS,TEDDY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,COLES,False,6,SHEAR,Y-Y--,5,5,LLM,GIVES,---GG,3,3,CSS,FECES,--YGG,3.0,3.0,LLM,CODES,GG-GG,1.0,1.0,CSS,CONES,GG-GG,1.0,1.0,LLM,COMES,GG-GG,1.0,1.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,HWANG,True,6,INDIO,-Y---,5,5,LLM,TEXAN,---YY,5,4,CSS,VARNA,-Y-G-,4.0,4.0,LLM,SHANG,-YGGG,2.0,2.0,CSS,HUANG,G-GGG,1.0,1.0,LLM,HWANG,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,WRATH,True,4,MITRA,--YYY,5,5,LLM,TRADE,YGG--,3,3,CSS,PRATT,-GGG-,2.0,2.0,LLM,WRATH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,MACHO,True,4,BRAIN,--Y--,5,5,LLM,DUVAL,---Y-,5,5,CSS,COMMA,YYY-Y,5.0,5.0,LLM,MACHO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,LOPEZ,True,3,PETRA,YY---,5,5,LLM,LÓPEZ,G-GGG,1,1,CSS,LOPEZ,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,GOODY,True,6,LOUIE,-G---,4,4,LLM,HOARD,-G--Y,4,4,CSS,SODOM,-GYY-,4.0,4.0,LLM,CONDO,-G-GY,3.0,3.0,CSS,WOODY,-GGGG,1.0,1.0,LLM,GOODY,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,BROTH,True,4,POSIT,-Y--Y,5,5,LLM,MATEO,--Y-Y,5,5,CSS,THROW,YYYY-,5.0,4.0,LLM,BROTH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,VERDE,True,3,CABAL,-----,5,5,LLM,TENDS,-G-G-,3,3,CSS,VERDE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,TAMED,True,5,BUDDY,--Y--,5,5,LLM,LOVED,---GG,3,3,CSS,AHMED,Y-GGG,2.0,2.0,LLM,FAMED,-GGGG,1.0,1.0,CSS,TAMED,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,LEAFS,False,6,EUROS,Y---G,4,4,LLM,BEEPS,-G--G,3,3,CSS,NEVIS,-G--G,3.0,3.0,LLM,WESTS,-G--G,3.0,3.0,CSS,DEGAS,-G-YG,3.0,3.0,LLM,HEALS,-GGYG,2.0,2.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,YACHT,True,3,DEALT,--Y-G,4,4,LLM,HASNT,YG--G,3,3,CSS,YACHT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,MESSY,True,4,PALOS,----Y,5,5,LLM,STING,Y----,5,5,CSS,YUSUF,Y-G--,4.0,4.0,LLM,MESSY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,RYDER,True,3,TYROL,-GY--,4,4,LLM,BYERS,-GYY-,4,3,CSS,RYDER,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,MOTIF,True,5,MOHAN,GG---,3,3,LLM,MORSI,GG--Y,3,3,CSS,MOVIE,GG-G-,2.0,2.0,LLM,MOBIL,GG-G-,2.0,2.0,CSS,MOTIF,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,RAVEN,True,4,ALFIE,Y---Y,5,5,LLM,GERDA,-YY-Y,5,5,CSS,RAMEN,GG-GG,1.0,1.0,LLM,RAVEN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,REICH,True,4,YPRES,--YY-,5,5,LLM,FAVRE,---YY,5,5,CSS,GRECO,-YYG-,4.0,3.0,LLM,REICH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,ICONS,True,5,COREY,YY---,5,4,LLM,JACOB,--YY-,5,4,CSS,OPTIC,Y--YY,5.0,5.0,LLM,DISCO,-YYYY,5.0,4.0,CSS,ICONS,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,SILKY,True,4,JANET,-----,5,5,LLM,LIZZY,YG--G,3,3,CSS,MILKY,-GGGG,1.0,1.0,LLM,SILKY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,CARVE,False,6,WARMS,-GG--,3,3,LLM,HARDY,-GG--,3,3,CSS,LARGE,-GG-G,2.0,2.0,LLM,FARCE,-GGYG,2.0,2.0,CSS,CARPE,GGG-G,1.0,1.0,LLM,CARTE,GGG-G,1.0,1.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,LAGER,True,5,PALIN,-GY--,4,4,LLM,MARLA,-GYY-,4,4,CSS,LAZER,GG-GG,1.0,1.0,LLM,LATER,GG-GG,1.0,1.0,CSS,LAGER,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,JERKS,True,5,GRUFF,-Y---,5,5,LLM,PIRLO,--G--,4,4,CSS,MARCY,--G--,4.0,4.0,LLM,BERKS,-GGGG,1.0,1.0,CSS,JERKS,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,LOTUS,True,4,TELCO,Y-Y-Y,5,5,LLM,GLOAT,-YY-Y,5,4,CSS,LOFTY,GG-Y-,3.0,3.0,LLM,LOTUS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,LACEY,True,6,SUPER,---G-,4,4,LLM,EMMET,---G-,4,4,CSS,ALLEN,YY-G-,4.0,4.0,LLM,BABEL,-G-GY,3.0,3.0,CSS,LACED,GGGG-,1.0,1.0,LLM,LACEY,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,TUDOR,True,4,LUPIN,-G---,4,4,LLM,QUERY,-G-Y-,4,4,CSS,TUMOR,GG-GG,1.0,1.0,LLM,TUDOR,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,QUOTA,True,4,SLANG,--Y--,5,5,LLM,DARIA,----G,4,4,CSS,BOTHA,-YY-G,4.0,3.0,LLM,QUOTA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,MOURN,True,5,FISKE,-----,5,5,LLM,TABOO,---Y-,5,5,CSS,DOWNY,-G-Y-,4.0,4.0,LLM,CONCH,-GY--,4.0,4.0,CSS,MOURN,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,PROMO,True,4,VISAS,-----,5,5,LLM,HMMMM,---G-,4,4,CSS,CUOMO,--GGG,2.0,2.0,LLM,PROMO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,CASTE,True,5,TRAIN,Y-Y--,5,5,LLM,GAMUT,-G--Y,4,4,CSS,SATYA,YGY--,4.0,4.0,LLM,FACTS,-GYGY,3.0,3.0,CSS,CASTE,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,CAPRI,True,5,YUCCA,--Y-Y,5,5,LLM,CLEAN,G--Y-,4,4,CSS,CHARM,G-YG-,3.0,3.0,LLM,CAIRO,GGYG-,2.0,2.0,CSS,CAPRI,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,ALIAS,True,3,BLAME,-GY--,4,4,LLM,ALIGN,GGG--,2,2,CSS,ALIAS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,PADDY,True,4,CAKED,-G--Y,4,4,LLM,WANDA,-G-G-,3,3,CSS,MARDI,-G-G-,3.0,3.0,LLM,PADDY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,BLOBS,True,6,CASTE,--Y--,5,5,LLM,POURS,-Y--G,4,4,CSS,SILOS,--YYG,4.0,3.0,LLM,LYONS,Y-G-G,3.0,3.0,CSS,GLOWS,-GG-G,2.0,2.0,LLM,BLOBS,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,DILLY,False,6,MSNBC,-----,5,5,LLM,POTTY,----G,4,4,CSS,GARRY,----G,4.0,4.0,LLM,FIZZY,-G--G,3.0,3.0,CSS,WILEY,-GG-G,2.0,2.0,LLM,HILLY,-GGGG,1.0,1.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,GUTSY,True,2,TUTSI,-GGG-,2,2,LLM,GUTSY,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,TABOR,False,6,DECRY,---Y-,5,5,LLM,MORIN,-YY--,5,5,CSS,PROVO,-YY--,5.0,5.0,LLM,ABHOR,YY-GG,3.0,2.0,CSS,LABOR,-GGGG,1.0,1.0,LLM,GABOR,-GGGG,1.0,1.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,INLAY,True,4,LINUX,YYY--,5,4,LLM,ALAIN,YY-YY,5,4,CSS,NAILS,YYYY-,5.0,5.0,LLM,INLAY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,AHHHH,True,3,LOIRE,-----,5,5,LLM,HATCH,YY--G,4,4,CSS,AHHHH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,ROUEN,True,5,FARED,--YG-,4,4,LLM,COMER,-G-GY,3,3,CSS,ROLES,GG-G-,2.0,2.0,LLM,ROGEN,GG-GG,1.0,1.0,CSS,ROUEN,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,BUENA,True,4,DUELS,-GG--,3,3,LLM,QUEER,-GG--,3,3,CSS,NUEVA,YGG-G,2.0,2.0,LLM,BUENA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,MENON,True,5,DITTY,-----,5,5,LLM,BELOW,-G-G-,3,3,CSS,XEROX,-G-G-,3.0,3.0,LLM,MEMOS,GG-G-,2.0,2.0,CSS,MENON,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,TRASK,True,3,COVID,-----,5,5,LLM,KAYAK,-Y--G,4,4,CSS,TRASK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,CASIO,True,5,DINGY,-Y---,5,5,LLM,SKIES,Y-Y--,5,5,CSS,QUASI,--YYY,5.0,3.0,LLM,BASIL,-GGG-,2.0,2.0,CSS,CASIO,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,VOILA,True,3,SAVES,-YY--,5,5,LLM,AVIAN,YYG--,4,4,CSS,VOILA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,AURAL,True,3,TEACH,--Y--,5,5,LLM,ABUJA,G-Y-Y,4,3,CSS,AURAL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,LEGER,True,6,COILS,---Y-,5,5,LLM,MERYL,-GY-Y,4,4,CSS,RELAX,YGY--,4.0,4.0,LLM,LEVER,GG-GG,1.0,1.0,CSS,LEPER,GG-GG,1.0,1.0,LLM,LEGER,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,DALLY,True,4,TAMMY,-G--G,3,3,LLM,HARRY,-G--G,3,3,CSS,SALLY,-GGGG,1.0,1.0,LLM,DALLY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
