game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
49,RYDER,True,5,CARES,--YG-,4,4,VOI,FIBER,---GG,3,3,LLM,ROWER,G--GG,2,2,LLM,RULER,G--GG,2,2,LLM,RYDER,GGGGG,0,0,LLM,,,,,
50,MOTIF,True,3,ARIES,--Y--,5,5,VOI,PINKY,-Y---,5,5,LLM,MOTIF,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
51,RAVEN,True,5,EARLS,YGY--,4,4,VOI,GUESS,--Y--,5,5,LLM,RACER,GG-G-,2,2,LLM,RAKED,GG-G-,2,2,LLM,RAVEN,GGGGG,0,0,LLM,,,,,
52,REICH,True,4,EARNS,Y-Y--,5,5,VOI,BIKER,-Y-YY,5,5,LLM,REMIX,GG-Y-,3,3,LLM,REICH,GGGGG,0,0,LLM,,,,,,,,,,
53,ICONS,True,4,AROSE,--GY-,4,4,VOI,SPOOK,Y-G--,4,4,LLM,BLOGS,--G-G,3,3,LLM,ICONS,GGGGG,0,0,LLM,,,,,,,,,,
54,SILKY,True,5,ARIES,--Y-Y,5,5,VOI,SIXTY,GG--G,2,2,LLM,SISSY,GG--G,2,2,LLM,SILLY,GGG-G,1,1,LLM,SILKY,GGGGG,0,0,LLM,,,,,
55,CARVE,False,6,AROSE,YY--G,4,3,VOI,BASED,-G-Y-,4,4,LLM,PARKE,-GG-G,2,2,LLM,EARLE,-GG-G,2,2,LLM,MARNE,-GG-G,2,2,LLM,FARCE,-GGYG,2,2,LLM
56,LAGER,True,4,ANISE,Y---Y,5,5,VOI,CARED,-GYG-,3,3,LLM,TAPER,-G-GG,2,2,LLM,LAGER,GGGGG,0,0,LLM,,,,,,,,,,
57,JERKS,True,6,ASTER,-Y-YY,5,5,VOI,SERUM,YGG--,3,3,LLM,NERDS,-GG-G,2,2,LLM,HERBS,-GG-G,2,2,LLM,PERKS,-GGGG,1,1,LLM,JERKS,GGGGG,0,0,LLM
58,LOTUS,True,5,ANSEL,--Y-Y,5,5,VOI,BILLS,--Y-G,4,4,LLM,SLOWS,-YY-G,4,3,LLM,LOGOS,GG--G,2,2,LLM,LOTUS,GGGGG,0,0,LLM,,,,,
59,LACEY,True,3,LEAST,GYY--,4,4,VOI,LANGE,GG--Y,3,3,LLM,LACEY,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
60,TUDOR,True,4,ANISE,-----,5,5,VOI,CROOK,-Y-G-,4,4,LLM,TUMOR,GG-GG,1,1,LLM,TUDOR,GGGGG,0,0,LLM,,,,,,,,,,
61,QUOTA,True,3,EARLS,-Y---,5,5,VOI,CHAFF,--Y--,5,5,LLM,QUOTA,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
62,MOURN,True,3,ARIES,-Y---,5,5,VOI,TURBO,-YY-Y,5,4,LLM,MOURN,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
63,PROMO,True,4,AROSE,-GG--,3,3,VOI,BROOD,-GGY-,3,3,LLM,PROTO,GGG-G,1,1,LLM,PROMO,GGGGG,0,0,LLM,,,,,,,,,,
64,CASTE,True,6,ARISE,Y--YG,4,4,VOI,STAKE,YYY-G,4,4,LLM,HASTE,-GGGG,1,1,LLM,TASTE,-GGGG,1,1,LLM,WASTE,-GGGG,1,1,LLM,CASTE,GGGGG,0,0,LLM
65,CAPRI,True,4,RATES,YG---,4,4,VOI,MARLA,-GY--,4,4,LLM,CAIRN,GGYG-,2,2,LLM,CAPRI,GGGGG,0,0,LLM,,,,,,,,,,
66,ALIAS,True,3,EARNS,-Y--G,4,4,VOI,COALS,--YYG,4,4,LLM,ALIAS,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
67,PADDY,True,4,ARISE,Y----,5,5,VOI,DAFFY,YG--G,3,3,LLM,MADDY,-GGGG,1,1,LLM,PADDY,GGGGG,0,0,LLM,,,,,,,,,,
68,BLOBS,True,5,REALS,---YG,4,4,VOI,LOFTS,YY--G,4,3,LLM,BLOWS,GGG-G,1,1,LLM,BLOGS,GGG-G,1,1,LLM,BLOBS,GGGGG,0,0,LLM,,,,,
69,DILLY,True,3,OATES,-----,5,5,VOI,MUMMY,----G,4,4,LLM,DILLY,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
70,GUTSY,True,4,AILES,----Y,5,5,VOI,CRUSH,--YG-,4,4,LLM,FUSSY,-G-GG,2,2,LLM,GUTSY,GGGGG,0,0,LLM,,,,,,,,,,
71,TABOR,True,3,AROSE,YYY--,5,4,VOI,RATON,YGYG-,3,3,LLM,TABOR,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
72,INLAY,True,3,SIENA,-Y-YY,5,4,VOI,ALVIN,YY-YY,5,5,LLM,INLAY,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
73,AHHHH,True,4,REALS,--Y--,5,5,VOI,HAVIN,YY---,5,5,LLM,BOTHA,---GY,4,4,LLM,AHHHH,GGGGG,0,0,LLM,,,,,,,,,,
74,ROUEN,True,4,ARIES,-Y-G-,4,4,VOI,TOWER,-G-GY,3,3,LLM,MOREL,-GYG-,3,3,LLM,ROUEN,GGGGG,0,0,LLM,,,,,,,,,,
75,BUENA,True,5,LEANS,-YYG-,4,4,VOI,MAINE,-Y-GY,4,4,LLM,HYENA,--GGG,2,2,LLM,ARENA,--GGG,2,2,LLM,BUENA,GGGGG,0,0,LLM,,,,,
76,MENON,True,5,ARIES,---Y-,5,5,VOI,JELLY,-G---,4,4,LLM,TEMPE,-GY--,4,4,LLM,MEZZO,GG--Y,3,3,LLM,MENON,GGGGG,0,0,LLM,,,,,
77,TRASK,True,4,ARIES,YG--Y,4,4,VOI,GRASP,-GGG-,2,2,LLM,BRASH,-GGG-,2,2,LLM,TRASK,GGGGG,0,0,LLM,,,,,,,,,,
78,CASIO,True,5,AROSE,Y-YY-,5,5,VOI,GOALS,-YY-Y,5,5,LLM,SAXON,YG-Y-,4,4,LLM,VASCO,-GGYG,2,2,LLM,CASIO,GGGGG,0,0,LLM,,,,,
79,VOILA,True,4,ARISE,Y-G--,4,4,VOI,TAINT,-YG--,4,4,LLM,CHICA,--G-G,3,3,LLM,VOILA,GGGGG,0,0,LLM,,,,,,,,,,
80,AURAL,True,4,EARNS,-YG--,4,4,VOI,MORAL,--GGG,2,2,LLM,RURAL,-GGGG,1,1,LLM,AURAL,GGGGG,0,0,LLM,,,,,,,,,,
81,LEGER,True,4,AILES,--YG-,4,4,VOI,LEVEL,GG-G-,2,2,LLM,LEPER,GG-GG,1,1,LLM,LEGER,GGGGG,0,0,LLM,,,,,,,,,,
82,DALLY,True,6,REALS,--YG-,4,4,VOI,PAOLA,-G-G-,3,3,LLM,VAULT,-G-G-,3,3,LLM,MADLY,-GYGG,2,2,LLM,DAILY,GG-GG,1,1,LLM,DALLY,GGGGG,0,0,LLM
83,INIGO,True,4,EARNS,---Y-,5,5,VOI,LOGIN,-YYYY,5,5,LLM,DINGO,-YYGG,3,2,LLM,INIGO,GGGGG,0,0,LLM,,,,,,,,,,
84,KRILL,False,6,ELIAS,-YG--,4,4,VOI,CHILI,--GG-,3,3,LLM,QUILL,--GGG,2,2,LLM,TRILL,-GGGG,1,1,LLM,BRILL,-GGGG,1,1,LLM,DRILL,-GGGG,1,1,LLM
85,SNIDE,True,3,DARES,Y--YY,5,5,VOI,SLIDE,G-GGG,1,1,LLM,SNIDE,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
86,LEWES,True,6,AIRES,---GG,3,3,VOI,COMES,---GG,3,3,LLM,TYPES,---GG,3,3,LLM,DUKES,---GG,3,3,LLM,ELSES,YY-GG,3,3,LLM,LEWES,GGGGG,0,0,LLM
87,TAMER,False,6,ANISE,Y---Y,5,5,VOI,LEGAL,-Y-Y-,5,5,LLM,HATED,-GYG-,3,3,LLM,FACET,-G-GY,3,3,LLM,TAKER,GG-GG,1,1,LLM,TAPER,GG-GG,1,1,LLM
88,COTTA,True,4,AROSE,Y-Y--,5,5,VOI,LOATH,-GYG-,3,3,LLM,PONTA,-G-GG,2,2,LLM,COTTA,GGGGG,0,0,LLM,,,,,,,,,,
89,CORBY,True,4,TALES,-----,5,5,VOI,CHINK,G----,4,4,LLM,CURRY,G-G-G,2,2,LLM,CORBY,GGGGG,0,0,LLM,,,,,,,,,,
90,POLIS,True,3,ELISA,-YYY-,5,3,VOI,LINKS,YY--G,4,4,LLM,POLIS,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
91,ROXAS,True,4,RAISE,GY-Y-,4,4,VOI,ROARS,GGY-G,2,2,LLM,ROJAS,GG-GG,1,1,LLM,ROXAS,GGGGG,0,0,LLM,,,,,,,,,,
92,RANCE,True,3,AISLE,Y---G,4,4,VOI,CARTE,YGY-G,3,3,LLM,RANCE,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
93,CARON,True,5,TEARS,--YY-,5,4,VOI,RANDI,YGY--,4,4,LLM,NAGAR,YG--Y,4,4,LLM,BARON,-GGGG,1,1,LLM,CARON,GGGGG,0,0,LLM,,,,,
94,SURYA,True,4,EARNS,-YG-Y,4,4,VOI,STRAP,G-GY-,3,3,LLM,SYRIA,GYG-G,2,2,LLM,SURYA,GGGGG,0,0,LLM,,,,,,,,,,
95,AGGIE,True,5,STARE,--Y-G,4,4,VOI,PAYNE,-Y--G,4,4,LLM,ABODE,G---G,3,3,LLM,ALICE,G-Y-G,3,3,LLM,AGGIE,GGGGG,0,0,LLM,,,,,
96,CAUSA,True,4,EARNS,-G--Y,4,4,VOI,SALON,YG---,4,4,LLM,MASAI,-GYY-,4,3,LLM,CAUSA,GGGGG,0,0,LLM,,,,,,,,,,
97,BAMBA,True,4,STARE,--Y--,5,5,VOI,MINAJ,Y--Y-,5,5,LLM,BALMY,GG-Y-,3,3,LLM,BAMBA,GGGGG,0,0,LLM,,,,,,,,,,
98,MAYNE,True,5,RATES,-G-Y-,4,4,VOI,VALVE,-G--G,3,3,LLM,GAUZE,-G--G,3,3,LLM,MAYBE,GGG-G,1,1,LLM,MAYNE,GGGGG,0,0,LLM,,,,,
99,BOGGS,True,5,RATES,----G,4,4,VOI,COOKS,-G--G,3,3,LLM,DOLLS,-G--G,3,3,LLM,JOINS,-G--G,3,3,LLM,BOGGS,GGGGG,0,0,LLM,,,,,
100,FINNS,True,4,NEARS,Y---G,4,4,VOI,FUNDS,G-G-G,2,2,LLM,FONTS,G-G-G,2,2,LLM,FINNS,GGGGG,0,0,LLM,,,,,,,,,,
