game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
11,RYPO,True,7,RGRG,1B0W,LLM,864,BGKP,0B1W,VOI,185,ROPO,3B0W,VOI,6,ROBO,2B0W,VOI,5,ROPW,2B1W,VOI,2,RPPO,3B0W,VOI,1,RYPO,4B0W,VOI,1,,,,,,,,,,,,
12,GYKK,True,4,RGYW,0B2W,LLM,936,BPGY,0B2W,VOI,200,OYBR,1B0W,VOI,22,GYKK,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
13,YYKK,True,5,RGYO,0B1W,LLM,976,PRBR,0B0W,VOI,114,WWOK,1B0W,VOI,7,GKKK,2B0W,VOI,1,YYKK,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
14,YWPG,True,6,RRRR,0B0W,LLM,2401,YBOO,1B0W,VOI,378,YYKK,1B0W,VOI,77,WWOK,1B0W,VOI,13,YWGP,2B2W,VOI,1,YWPG,4B0W,VOI,1,,,,,,,,,,,,,,,,
15,RYYG,True,4,RGYB,2B1W,LLM,72,RBYO,2B0W,VOI,7,RWYG,3B0W,VOI,4,RYYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
16,YGYO,True,8,ROYG,1B2W,LLM,204,RYPO,1B1W,VOI,40,RRGY,0B2W,VOI,19,BGYO,3B0W,VOI,5,GGYO,3B0W,VOI,4,WGYO,3B0W,VOI,3,KGYO,3B0W,VOI,2,YGYO,4B0W,VOI,1,,,,,,,,
17,PWWO,True,4,ROYG,0B1W,LLM,976,OKKW,0B2W,VOI,123,PPWO,3B0W,VOI,4,PWWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
18,YOGW,True,5,RGBO,0B2W,LLM,936,YPGR,2B0W,VOI,60,YBRR,1B0W,VOI,17,KPOR,0B1W,VOI,3,YOGW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
19,KGYK,True,7,RGBY,1B1W,LLM,660,YGWG,1B1W,VOI,103,OGYO,2B0W,VOI,10,OGGR,1B0W,VOI,4,PGYK,3B0W,VOI,2,PGYP,2B0W,VOI,1,KGYK,4B0W,VOI,1,,,,,,,,,,,,
20,OYOP,True,6,YYYY,1B0W,LLM,1372,PGYK,0B2W,VOI,399,YOGW,0B2W,VOI,96,RYPO,1B2W,VOI,11,OYKR,2B0W,VOI,2,OYOP,4B0W,VOI,1,,,,,,,,,,,,,,,,
21,RRPW,True,4,RGYB,1B0W,LLM,500,RPWW,2B1W,VOI,15,ROPW,3B0W,VOI,2,RRPW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
22,BOYY,True,6,RGYB,1B1W,LLM,660,RYKO,0B2W,VOI,141,OGGR,0B1W,VOI,42,YRYP,1B1W,VOI,8,YPOB,0B3W,VOI,1,BOYY,4B0W,VOI,1,,,,,,,,,,,,,,,,
23,PPRP,True,5,YYYY,0B0W,LLM,2401,PPWO,2B0W,VOI,161,PPRR,3B0W,VOI,8,PPGR,2B1W,VOI,3,PPRP,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
24,WYOY,True,5,RGBY,1B0W,LLM,500,RRPW,0B1W,VOI,158,KWWY,1B1W,VOI,20,WGWO,1B1W,VOI,4,WYOY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
25,OYOO,True,5,RGBY,0B1W,LLM,976,PPKR,0B0W,VOI,114,YOYO,1B2W,VOI,5,YYOW,2B0W,VOI,1,OYOO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
26,BYKG,True,6,RRGG,1B0W,LLM,864,YOGW,0B2W,VOI,161,RYPO,1B0W,VOI,13,KYKG,3B0W,VOI,3,KYYG,2B1W,VOI,1,BYKG,4B0W,VOI,1,,,,,,,,,,,,,,,,
27,YYOY,True,5,RGBO,0B1W,LLM,976,KOYW,0B2W,VOI,228,OYOP,2B0W,VOI,18,WYRP,1B0W,VOI,5,YYOY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
28,WYRW,True,7,RGBY,0B2W,LLM,936,PYRO,2B0W,VOI,60,PPRG,1B0W,VOI,20,YYRR,2B0W,VOI,4,KYRW,3B0W,VOI,2,KYRK,2B0W,VOI,1,WYRW,4B0W,VOI,1,,,,,,,,,,,,
29,GWRW,True,6,RRRR,1B0W,LLM,1372,YYRK,1B0W,VOI,125,PPRG,1B1W,VOI,30,GORO,2B0W,VOI,8,GGRB,2B0W,VOI,1,GWRW,4B0W,VOI,1,,,,,,,,,,,,,,,,
30,GYPK,True,7,RGYB,0B2W,LLM,936,GKWR,1B1W,VOI,165,GORO,1B0W,VOI,38,WYRR,1B0W,VOI,8,GYKK,3B0W,VOI,5,GYKP,2B2W,VOI,1,GYPK,4B0W,VOI,1,,,,,,,,,,,,
31,PRWR,True,6,ROYG,0B1W,LLM,976,KYWY,1B0W,VOI,158,PWWO,2B0W,VOI,13,BBWO,1B0W,VOI,6,GWWW,1B0W,VOI,3,PRWR,4B0W,VOI,1,,,,,,,,,,,,,,,,
32,GOYR,True,5,RGBY,0B3W,LLM,224,BYKG,0B2W,VOI,60,YBRR,1B1W,VOI,9,GWRB,1B1W,VOI,2,GOYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
33,WWKO,True,4,ROYG,0B1W,LLM,976,WWOB,2B1W,VOI,24,WWWO,3B0W,VOI,2,WWKO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
34,WORG,True,5,GGRR,1B1W,LLM,456,PGYG,1B0W,VOI,53,PRWR,0B2W,VOI,10,RGOW,0B4W,VOI,2,WORG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
35,OGPP,True,5,RGRG,1B0W,LLM,864,KGYY,1B0W,VOI,137,WGWO,1B1W,VOI,20,PGOP,2B2W,VOI,1,OGPP,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
36,RWOY,True,6,RRGG,1B0W,LLM,864,KYYG,0B1W,VOI,209,RWWY,3B0W,VOI,7,RPWY,2B1W,VOI,2,RWBY,3B0W,VOI,1,RWOY,4B0W,VOI,1,,,,,,,,,,,,,,,,
37,KBPY,True,6,ROYG,0B1W,LLM,976,WKWO,0B1W,VOI,245,YPKY,1B2W,VOI,10,PYKB,0B4W,VOI,2,YBPK,2B2W,VOI,1,KBPY,4B0W,VOI,1,,,,,,,,,,,,,,,,
38,GKKP,True,6,RGYW,0B1W,LLM,976,YBPK,0B2W,VOI,228,OYOP,1B0W,VOI,50,KYKY,1B1W,VOI,5,KKWP,2B1W,VOI,1,GKKP,4B0W,VOI,1,,,,,,,,,,,,,,,,
39,PRYO,True,8,RGBO,1B1W,LLM,660,RWOY,0B3W,VOI,37,WGYR,1B1W,VOI,11,WRWO,2B0W,VOI,4,YRYO,3B0W,VOI,3,KRYO,3B0W,VOI,2,ORYO,3B0W,VOI,1,PRYO,4B0W,VOI,1,,,,,,,,
40,GBRW,True,4,RGYB,0B3W,LLM,224,YBRR,2B0W,VOI,42,WBRG,2B2W,VOI,2,GBRW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
41,OWOG,True,5,RGRG,1B0W,LLM,864,POBG,1B1W,VOI,147,BYKG,1B0W,VOI,11,WWPG,2B0W,VOI,1,OWOG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
42,WPBB,True,5,RGBO,1B0W,LLM,500,PGPW,0B2W,VOI,33,RPWY,1B1W,VOI,5,WPKO,2B0W,VOI,1,WPBB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
43,YROK,True,6,ROYG,0B3W,LLM,224,PYRO,0B3W,VOI,28,BROY,2B1W,VOI,5,ORWY,1B2W,VOI,2,YROR,3B0W,VOI,1,YROK,4B0W,VOI,1,,,,,,,,,,,,,,,,
44,GRKG,True,6,RGYB,0B2W,LLM,936,WORG,1B1W,VOI,170,PYRO,0B1W,VOI,32,YWGG,1B1W,VOI,4,GBOG,2B0W,VOI,1,GRKG,4B0W,VOI,1,,,,,,,,,,,,,,,,
45,RWPK,True,5,ROYG,1B0W,LLM,500,WPBG,0B2W,VOI,90,RRPW,2B1W,VOI,5,RBRW,1B1W,VOI,2,RWPK,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
46,YWGB,True,5,RGBO,0B2W,LLM,936,BOYY,0B2W,VOI,123,YBRR,1B1W,VOI,16,YROK,1B0W,VOI,2,YWGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
47,OWRB,True,6,RGBY,0B2W,LLM,936,PYOR,0B2W,VOI,200,GORO,1B1W,VOI,32,YOGW,0B2W,VOI,5,BRWO,0B4W,VOI,1,OWRB,4B0W,VOI,1,,,,,,,,,,,,,,,,
48,GBGW,True,5,RGYW,1B1W,LLM,660,YRYP,0B0W,VOI,72,WGWO,0B2W,VOI,10,GBBW,3B0W,VOI,3,GBGW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
49,YWPY,True,5,RGBY,1B0W,LLM,500,RRPW,1B1W,VOI,56,RORO,0B0W,VOI,20,PGWW,0B2W,VOI,5,YWPY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
50,GOKY,True,6,RGBO,0B2W,LLM,936,GBGW,1B0W,VOI,183,YBRR,0B1W,VOI,34,GRPP,1B0W,VOI,12,ORKW,1B1W,VOI,1,GOKY,4B0W,VOI,1,,,,,,,,,,,,,,,,
51,PRWG,True,7,YYYY,0B0W,LLM,2401,WORB,0B2W,VOI,582,PGBO,1B1W,VOI,111,GBBW,0B2W,VOI,9,OWGO,0B2W,VOI,2,RGWP,1B3W,VOI,1,PRWG,4B0W,VOI,1,,,,,,,,,,,,
52,OYOW,True,4,RGYO,0B2W,LLM,936,WBGR,0B1W,VOI,180,YYOW,3B0W,VOI,8,OYOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
53,KBRB,True,5,RGBO,0B2W,LLM,936,GOYG,0B0W,VOI,97,PPRB,2B0W,VOI,12,KRRB,3B0W,VOI,5,KBRB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
54,WPWO,True,5,RGBO,1B0W,LLM,500,YGPW,0B2W,VOI,90,RWWY,1B1W,VOI,17,OYWO,2B0W,VOI,1,WPWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
55,BOPO,True,5,ROGB,1B1W,LLM,660,RBWR,0B1W,VOI,170,OWGO,1B1W,VOI,20,POBO,2B2W,VOI,2,BOPO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
56,WKYR,True,6,RBRB,0B1W,LLM,864,BKPO,1B0W,VOI,91,YRYO,1B1W,VOI,17,WRPY,1B2W,VOI,3,YGPR,1B1W,VOI,1,WKYR,4B0W,VOI,1,,,,,,,,,,,,,,,,
57,WWYP,True,6,RRRR,0B0W,LLM,2401,OWOY,1B1W,VOI,376,OGWK,0B1W,VOI,56,YWPP,2B1W,VOI,3,YPOP,1B1W,VOI,2,WWYP,4B0W,VOI,1,,,,,,,,,,,,,,,,
58,YBPO,True,7,RGRG,0B0W,LLM,1296,WWYP,0B2W,VOI,222,OYWO,1B1W,VOI,38,YKWY,1B0W,VOI,8,OPPY,1B2W,VOI,2,YPBO,2B2W,VOI,1,YBPO,4B0W,VOI,1,,,,,,,,,,,,
59,OBGY,True,5,ROYG,0B3W,LLM,224,YGPR,0B2W,VOI,61,BROY,1B2W,VOI,8,ORGB,2B1W,VOI,1,OBGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
60,GGGR,True,6,RGRG,1B2W,LLM,52,BGGR,3B0W,VOI,6,OGGR,3B0W,VOI,5,YGGR,3B0W,VOI,4,PGGR,3B0W,VOI,3,GGGR,4B0W,VOI,1,,,,,,,,,,,,,,,,
61,BWKG,True,5,RGBY,0B2W,LLM,936,YBPO,0B1W,VOI,180,WKYR,0B2W,VOI,46,KRRB,0B2W,VOI,2,BWKG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
62,YKBW,True,6,ROYG,0B1W,LLM,976,KBKR,0B2W,VOI,123,PPRB,0B1W,VOI,32,BWGK,0B3W,VOI,4,WKBY,2B2W,VOI,1,YKBW,4B0W,VOI,1,,,,,,,,,,,,,,,,
63,BOKB,True,5,RGYO,0B1W,LLM,976,YKWK,0B1W,VOI,245,KRRB,1B1W,VOI,32,BWRP,1B0W,VOI,1,BOKB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
64,KYGB,True,6,RGBO,0B2W,LLM,936,WRGP,1B0W,VOI,110,KRRB,2B0W,VOI,9,YRYB,1B1W,VOI,3,KROY,1B1W,VOI,1,KYGB,4B0W,VOI,1,,,,,,,,,,,,,,,,
65,PROO,True,5,RGYB,0B1W,LLM,976,OYWO,1B1W,VOI,165,OPPY,0B2W,VOI,19,POBO,2B1W,VOI,1,PROO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
66,OBOY,True,6,ROYG,0B2W,LLM,936,OYPP,1B1W,VOI,130,WRPY,1B0W,VOI,14,YYOY,2B0W,VOI,2,OKOY,3B0W,VOI,1,OBOY,4B0W,VOI,1,,,,,,,,,,,,,,,,
67,YORK,True,7,ROYG,1B2W,LLM,204,ORYR,0B3W,VOI,26,RWOY,0B3W,VOI,4,YORO,3B0W,VOI,3,YORB,3B0W,VOI,2,YORP,3B0W,VOI,1,YORK,4B0W,VOI,1,,,,,,,,,,,,
68,WGOR,True,5,RRRR,1B0W,LLM,1372,KRWY,0B2W,VOI,399,PWRO,0B3W,VOI,32,RGOW,2B2W,VOI,2,WGOR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
69,RKGB,True,6,RGBO,1B2W,LLM,204,WGOR,0B2W,VOI,70,ORBY,0B2W,VOI,18,BPGO,1B1W,VOI,4,RBGG,2B1W,VOI,1,RKGB,4B0W,VOI,1,,,,,,,,,,,,,,,,
70,YWBO,True,6,RGBY,1B1W,LLM,660,WGOR,0B2W,VOI,141,GBBW,1B1W,VOI,19,OKBG,1B1W,VOI,4,GKWY,0B2W,VOI,1,YWBO,4B0W,VOI,1,,,,,,,,,,,,,,,,
71,RORP,True,6,ROYB,2B0W,LLM,216,RKGB,1B0W,VOI,64,RORO,3B0W,VOI,6,ROWO,2B0W,VOI,2,RORR,3B0W,VOI,1,RORP,4B0W,VOI,1,,,,,,,,,,,,,,,,
72,WRYR,True,5,RGGR,1B1W,LLM,456,RORO,0B2W,VOI,36,ORGB,1B0W,VOI,16,PRWR,2B1W,VOI,4,WRYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
73,PYBP,True,6,RGRG,0B0W,LLM,1296,KBWY,0B2W,VOI,312,WWYP,1B1W,VOI,68,WPKO,0B1W,VOI,7,PYYB,2B1W,VOI,1,PYBP,4B0W,VOI,1,,,,,,,,,,,,,,,,
74,OBBG,True,5,ROYG,1B1W,LLM,660,BKRG,1B1W,VOI,108,WKYR,0B0W,VOI,11,OPBG,3B0W,VOI,2,OBBG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
75,GRYP,True,5,ROYG,1B2W,LLM,204,YORB,0B2W,VOI,70,RGOW,0B2W,VOI,13,GPYR,2B2W,VOI,1,GRYP,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
76,YYRR,True,5,RRRR,2B0W,LLM,294,PRWR,1B1W,VOI,100,KRRB,1B1W,VOI,18,RRGY,0B3W,VOI,6,YYRR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
77,WRBG,True,6,RGRG,1B1W,LLM,456,YKRR,0B1W,VOI,87,RBGB,0B3W,VOI,6,PRBG,3B0W,VOI,2,ORBG,3B0W,VOI,1,WRBG,4B0W,VOI,1,,,,,,,,,,,,,,,,
78,YYGW,True,5,RGYB,0B2W,LLM,936,OBBG,0B1W,VOI,228,YORP,1B0W,VOI,27,BWRR,0B1W,VOI,2,YYGW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
79,KKKG,True,4,RRGG,1B0W,LLM,864,RYOB,0B0W,VOI,54,WWPG,1B0W,VOI,1,KKKG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
80,PBWG,True,7,RRRR,0B0W,LLM,2401,YKOG,1B0W,VOI,256,WWPG,1B2W,VOI,9,YWWP,1B1W,VOI,5,PGWG,3B0W,VOI,2,PPWG,3B0W,VOI,1,PBWG,4B0W,VOI,1,,,,,,,,,,,,
81,KBWP,True,5,RGBY,0B1W,LLM,976,PRWP,2B0W,VOI,70,YWWP,2B0W,VOI,7,BKWP,2B2W,VOI,1,KBWP,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
82,BBBB,True,5,RGBO,1B0W,LLM,500,PGWG,0B0W,VOI,81,RRYY,0B0W,VOI,16,OOKO,0B0W,VOI,1,BBBB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
83,OGKG,True,5,ROYG,1B1W,LLM,660,WRPG,1B0W,VOI,81,OBBG,2B0W,VOI,13,GYBG,1B1W,VOI,4,OGKG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
84,YKOO,True,4,ROYG,0B2W,LLM,936,YWOK,2B1W,VOI,26,YWBO,2B0W,VOI,2,YKOO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
85,OGWR,True,5,RGBO,1B2W,LLM,204,RBWG,1B2W,VOI,21,PRBG,0B2W,VOI,6,ROGW,0B4W,VOI,1,OGWR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
86,PPPW,True,6,RGRG,0B0W,LLM,1296,KBWP,0B2W,VOI,312,YWBO,0B1W,VOI,28,PKYY,1B0W,VOI,6,WKKW,1B0W,VOI,1,PPPW,4B0W,VOI,1,,,,,,,,,,,,,,,,
87,PYRK,True,5,RRGG,0B1W,LLM,864,BPRY,1B2W,VOI,63,YORP,1B2W,VOI,10,OYRB,2B0W,VOI,2,PYRK,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
88,WPBW,True,3,RGYB,0B1W,LLM,976,BPWW,2B2W,VOI,4,WPBW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,YORO,True,5,RGBY,0B2W,LLM,936,YPRW,2B0W,VOI,61,YYRR,2B0W,VOI,7,YYGW,1B0W,VOI,4,YORO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
90,BGWW,True,7,BGRO,2B0W,LLM,216,YORO,0B0W,VOI,25,BGBW,3B0W,VOI,8,BGBK,2B0W,VOI,3,BGPW,3B0W,VOI,2,BGGW,3B0W,VOI,1,BGWW,4B0W,VOI,1,,,,,,,,,,,,
91,KKGB,True,6,YYYY,0B0W,LLM,2401,OGBR,0B2W,VOI,582,RORP,0B0W,VOI,52,BWGK,1B2W,VOI,13,GBGW,1B1W,VOI,2,KKGB,4B0W,VOI,1,,,,,,,,,,,,,,,,
92,GYWR,True,8,RGYB,0B3W,LLM,224,GYBG,2B0W,VOI,36,ORBG,0B2W,VOI,8,GYRR,3B0W,VOI,7,GYRY,2B1W,VOI,3,GYPR,3B0W,VOI,2,GYKR,3B0W,VOI,1,GYWR,4B0W,VOI,1,,,,,,,,
93,RPRG,True,5,RGBY,1B1W,LLM,660,RWGW,1B1W,VOI,80,BGPW,0B2W,VOI,20,RRWB,1B1W,VOI,1,RPRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
94,GPRB,True,4,RGYB,1B2W,LLM,204,GRYP,1B2W,VOI,14,RRGY,0B2W,VOI,8,GPRB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
95,BYOO,True,7,RGBY,0B2W,LLM,936,KWGB,0B1W,VOI,188,YORK,0B2W,VOI,47,WRYR,0B1W,VOI,10,GYOG,2B0W,VOI,2,BYOP,3B0W,VOI,1,BYOO,4B0W,VOI,1,,,,,,,,,,,,
96,BOYP,True,7,RGBO,0B2W,LLM,936,GYPR,0B2W,VOI,200,YORK,1B1W,VOI,34,YRYB,1B1W,VOI,5,KPRB,0B2W,VOI,3,YBKG,0B2W,VOI,1,BOYP,4B0W,VOI,1,,,,,,,,,,,,
97,PPRB,True,5,RGBY,0B2W,LLM,936,OOYG,0B0W,VOI,97,KPRB,3B0W,VOI,7,KRRB,2B0W,VOI,3,PPRB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
98,GRGR,True,7,YYYY,0B0W,LLM,2401,GPRB,1B1W,VOI,432,RRWB,1B1W,VOI,66,RORP,0B2W,VOI,9,PPWR,1B0W,VOI,2,GRKR,3B0W,VOI,1,GRGR,4B0W,VOI,1,,,,,,,,,,,,
99,PGBR,True,4,ROYG,0B2W,LLM,936,GRGR,1B1W,VOI,94,GPRB,0B4W,VOI,2,PGBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
100,PRPP,True,6,RGYB,0B1W,LLM,976,PPWR,1B2W,VOI,45,WPPG,1B1W,VOI,10,KPRP,1B2W,VOI,2,KWPR,1B1W,VOI,1,PRPP,4B0W,VOI,1,,,,,,,,,,,,,,,,
