game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
49,WWOY,True,5,RGBY,1B0W,LLM,108,RROR,1B0W,VOI,19,OGOO,1B0W,VOI,4,YYOY,2B0W,VOI,1,WWOY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
50,WWGR,True,6,RGYB,0B2W,LLM,312,BOOR,1B0W,VOI,46,YRRR,1B0W,VOI,9,YWOG,1B1W,VOI,3,GWWR,2B2W,VOI,1,WWGR,4B0W,VOI,1,,,,,,,,,,,,,,,,
51,YBYB,True,5,RGBY,0B2W,LLM,312,WWGR,0B0W,VOI,21,BOYO,1B1W,VOI,2,YYYB,3B0W,VOI,1,YBYB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
52,WBWR,True,5,RGYB,0B2W,LLM,312,GWWR,2B1W,VOI,13,YWWG,1B1W,VOI,5,WWBR,2B2W,VOI,1,WBWR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
53,GOWY,True,5,RRRR,0B0W,LLM,625,YYBB,0B1W,VOI,108,WWOY,1B2W,VOI,13,WGYW,0B3W,VOI,1,GOWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
54,RYWO,True,5,RGBY,1B1W,LLM,252,RBRW,1B1W,VOI,49,RRYR,1B1W,VOI,3,OGRR,0B2W,VOI,1,RYWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
55,RBYY,True,6,RRRR,1B0W,LLM,500,RWBW,1B1W,VOI,98,RYWO,1B1W,VOI,16,RBOB,2B0W,VOI,4,RBGY,3B0W,VOI,1,RBYY,4B0W,VOI,1,,,,,,,,,,,,,,,,
56,BRWO,True,6,RGYB,0B2W,LLM,312,WWGR,0B2W,VOI,43,GOWY,1B1W,VOI,10,BYWW,2B0W,VOI,3,BBWG,2B0W,VOI,1,BRWO,4B0W,VOI,1,,,,,,,,,,,,,,,,
57,BOBO,True,5,RGBY,1B0W,LLM,108,RRWR,0B0W,VOI,24,YYOY,0B1W,VOI,10,OBBB,1B2W,VOI,1,BOBO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
58,ROYG,True,6,RGBY,1B2W,LLM,132,GYRY,0B3W,VOI,9,YGYB,1B1W,VOI,3,RRYG,3B0W,VOI,2,RWYG,3B0W,VOI,1,ROYG,4B0W,VOI,1,,,,,,,,,,,,,,,,
59,RWOB,True,6,RGYB,2B0W,LLM,96,RBOB,3B0W,VOI,6,RBBB,2B0W,VOI,3,RROB,3B0W,VOI,2,ROOB,3B0W,VOI,1,RWOB,4B0W,VOI,1,,,,,,,,,,,,,,,,
60,OGOO,True,3,RGYB,1B0W,LLM,108,OGGG,2B0W,VOI,6,OGOO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,YBOY,True,7,RRRR,0B0W,LLM,625,BYWW,0B2W,VOI,114,YGYB,1B2W,VOI,16,YBBY,3B0W,VOI,3,YBBG,2B0W,VOI,2,YOBY,2B2W,VOI,1,YBOY,4B0W,VOI,1,,,,,,,,,,,,
62,GYGY,True,4,RGYB,0B2W,LLM,312,YOBY,1B1W,VOI,53,BORW,0B0W,VOI,2,GYGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
63,YYRB,True,6,RGYB,1B2W,LLM,132,GGRY,1B1W,VOI,32,GBYO,0B2W,VOI,11,RRBY,0B3W,VOI,4,BYRB,3B0W,VOI,2,YYRB,4B0W,VOI,1,,,,,,,,,,,,,,,,
64,YBGG,True,4,RGYB,0B3W,LLM,136,YBBG,3B0W,VOI,7,YOBG,2B1W,VOI,2,YBGG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
65,GWWY,True,5,RGYB,0B2W,LLM,312,BORW,0B1W,VOI,28,YBBY,1B0W,VOI,6,YWWG,2B2W,VOI,1,GWWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
66,BYGR,True,4,RGYB,0B4W,LLM,9,BYRG,2B2W,VOI,2,YBRG,0B4W,VOI,1,BYGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
67,RORB,True,4,RGYB,2B0W,LLM,96,ROWB,3B0W,VOI,6,ROOB,3B0W,VOI,2,RORB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
68,WOYW,True,4,RRRR,0B0W,LLM,625,YBYB,1B0W,VOI,108,YWWG,0B3W,VOI,6,WOYW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
69,GYOB,True,3,RGOB,2B1W,LLM,48,RORB,1B1W,VOI,15,GYOB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,WRBG,True,7,RGBY,1B2W,LLM,132,ROYG,1B1W,VOI,24,YGYB,0B2W,VOI,5,RBGR,0B3W,VOI,3,GRBG,3B0W,VOI,2,BRBG,3B0W,VOI,1,WRBG,4B0W,VOI,1,,,,,,,,,,,,
71,GYGO,True,6,RGBY,0B2W,LLM,312,YWWG,0B2W,VOI,41,WOGB,1B1W,VOI,8,WRYO,1B1W,VOI,4,WBRW,0B0W,VOI,2,GYGO,4B0W,VOI,1,,,,,,,,,,,,,,,,
72,OBGO,True,4,RGBY,0B2W,LLM,312,YOOG,0B3W,VOI,11,GYGO,2B0W,VOI,3,OBGO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
73,YYYY,True,4,RGYB,1B0W,LLM,108,WOYW,1B0W,VOI,13,RORR,0B0W,VOI,4,YYYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
74,BYBR,True,5,RRRR,1B0W,LLM,500,BYRG,2B1W,VOI,30,YYRB,1B2W,VOI,7,BYOR,3B0W,VOI,2,BYBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
75,WGOR,True,5,RGYB,1B1W,LLM,252,RROG,1B2W,VOI,14,ROBR,1B1W,VOI,4,RWGO,0B4W,VOI,1,WGOR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
76,BRBW,True,5,RGYB,0B2W,LLM,312,GWWY,0B1W,VOI,54,OBGO,0B1W,VOI,6,WRBR,2B1W,VOI,1,BRBW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
77,YRBO,True,6,RGYB,0B3W,LLM,136,BYBR,1B2W,VOI,17,YBBG,2B0W,VOI,6,YBRR,1B2W,VOI,3,YRBY,3B0W,VOI,2,YRBO,4B0W,VOI,1,,,,,,,,,,,,,,,,
78,RYGR,True,4,RGYB,1B2W,LLM,132,YRRB,0B3W,VOI,16,RBGR,3B0W,VOI,1,RYGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
79,BGRG,True,5,RRRR,1B0W,LLM,500,YRBO,0B2W,VOI,117,WGOR,1B1W,VOI,20,GGRY,2B1W,VOI,2,BGRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
80,BWWO,True,4,RGBY,0B1W,LLM,152,ORRR,0B1W,VOI,63,WOYW,0B3W,VOI,4,BWWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
81,YOOW,True,6,RRRR,0B0W,LLM,625,BWWO,0B2W,VOI,114,GYOB,1B1W,VOI,19,OBBB,0B1W,VOI,5,WOOY,2B2W,VOI,1,YOOW,4B0W,VOI,1,,,,,,,,,,,,,,,,
82,BYGB,True,4,RYYB,2B0W,LLM,105,RRYG,0B2W,VOI,7,GYOB,2B1W,VOI,2,BYGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
83,RYOY,True,5,RGYB,1B1W,LLM,252,OGRR,0B2W,VOI,39,RRBW,1B0W,VOI,6,ROOY,3B0W,VOI,1,RYOY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
84,BRRR,True,4,RGYB,0B2W,LLM,312,WRBR,2B1W,VOI,13,BRBW,2B0W,VOI,2,BRRR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
85,WBGY,True,5,RGBY,1B2W,LLM,132,RBGR,2B0W,VOI,13,RBYB,1B1W,VOI,7,OBGY,3B0W,VOI,3,WBGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
86,BWWB,True,6,RRRR,0B0W,LLM,625,WBGY,0B2W,VOI,126,YOOW,0B1W,VOI,12,OGBB,1B1W,VOI,2,BYYB,2B0W,VOI,1,BWWB,4B0W,VOI,1,,,,,,,,,,,,,,,,
87,BRRY,True,3,RGYB,0B3W,LLM,136,YBRR,1B3W,VOI,1,BRRY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,OOBB,True,4,RGYB,1B0W,LLM,108,BWWB,1B1W,VOI,18,OBBB,3B0W,VOI,2,OOBB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
89,YOYR,True,5,RGYB,1B1W,LLM,252,ROOY,1B2W,VOI,13,RYWO,0B3W,VOI,2,ORYY,1B3W,VOI,1,YOYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
90,OBRY,True,6,RRRR,1B0W,LLM,500,YROY,1B2W,VOI,55,BYOR,0B4W,VOI,5,ORYB,1B3W,VOI,2,YORB,1B3W,VOI,1,OBRY,4B0W,VOI,1,,,,,,,,,,,,,,,,
91,GBRO,True,6,RRRR,1B0W,LLM,500,YORB,1B2W,VOI,84,RBYB,1B1W,VOI,20,ROOY,0B2W,VOI,6,OBRW,2B1W,VOI,1,GBRO,4B0W,VOI,1,,,,,,,,,,,,,,,,
92,BYRB,True,6,RGBY,0B3W,LLM,136,GBRO,1B1W,VOI,33,YYRB,3B0W,VOI,5,YRRB,2B1W,VOI,2,WYRB,3B0W,VOI,1,BYRB,4B0W,VOI,1,,,,,,,,,,,,,,,,
93,BBRG,True,4,RGYB,0B3W,LLM,136,BRRY,2B0W,VOI,22,BBGY,2B1W,VOI,1,BBRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
94,WRYW,True,5,RRRR,1B0W,LLM,500,OYRW,1B2W,VOI,84,ORYB,2B0W,VOI,5,GRYW,3B0W,VOI,2,WRYW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
95,BBWO,True,6,RGYB,0B1W,LLM,152,YOOW,0B2W,VOI,21,BWWO,3B0W,VOI,3,GWWO,2B0W,VOI,2,BWBO,2B2W,VOI,1,BBWO,4B0W,VOI,1,,,,,,,,,,,,,,,,
96,WYGY,True,5,RGBY,1B1W,LLM,252,ORYY,1B1W,VOI,42,RROB,0B0W,VOI,7,GYGY,3B0W,VOI,3,WYGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
97,ORBG,True,6,RGYB,0B3W,LLM,136,BBGY,0B2W,VOI,30,YRRG,2B0W,VOI,5,YRBW,2B0W,VOI,2,GRBG,3B0W,VOI,1,ORBG,4B0W,VOI,1,,,,,,,,,,,,,,,,
98,WYGG,True,5,RRRR,0B0W,LLM,625,BWBO,0B1W,VOI,92,WYGY,3B0W,VOI,6,WGGY,2B2W,VOI,1,WYGG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
99,YOOG,True,6,RGYB,0B2W,LLM,312,WWGY,0B2W,VOI,41,GBBW,0B1W,VOI,8,YRWR,1B0W,VOI,2,YYOG,3B0W,VOI,1,YOOG,4B0W,VOI,1,,,,,,,,,,,,,,,,
100,YBYY,True,5,RGOB,0B1W,LLM,152,WRYW,1B0W,VOI,14,GYYG,1B1W,VOI,5,BBYY,3B0W,VOI,1,YBYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
