game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
36,RWYR,True,4,ROBW,1B1W,LLM,252,RWGY,2B1W,VOI,10,GWBY,1B1W,VOI,6,RWYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
37,YBBY,True,4,RGBO,1B0W,LLM,108,YYYO,1B1W,VOI,12,WGYY,1B1W,VOI,3,YBBY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
38,YGYB,True,3,RGBW,1B1W,LLM,252,BGYY,2B2W,VOI,1,YGYB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,WOBR,True,4,RGYB,0B2W,LLM,312,GBOW,0B3W,VOI,32,WRBO,2B2W,VOI,2,WOBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
40,BYRG,True,4,RGBW,0B3W,LLM,136,BRGB,1B2W,VOI,11,GYRB,2B2W,VOI,1,BYRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
41,RBBO,True,5,RGBW,2B0W,LLM,96,RGYR,1B0W,VOI,26,RWOW,1B1W,VOI,7,ROBB,2B2W,VOI,1,RBBO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
42,OBRO,True,5,RGBW,0B2W,LLM,312,GWWO,1B0W,VOI,46,GYYR,0B1W,VOI,7,BBRO,3B0W,VOI,3,OBRO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
43,WRYR,True,5,RGBW,0B2W,LLM,312,OBRO,0B1W,VOI,58,GYYR,2B0W,VOI,6,GYGB,0B1W,VOI,2,WRYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
44,GGRY,True,5,RGBO,1B1W,LLM,252,BGYY,2B0W,VOI,23,OGYG,1B2W,VOI,2,WGOY,2B0W,VOI,1,GGRY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
45,YYYG,True,5,RGBW,0B1W,LLM,152,WOYY,1B1W,VOI,30,BYYB,2B0W,VOI,3,GYYG,3B0W,VOI,1,YYYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
46,ROBW,True,4,RGBO,2B1W,LLM,48,WRBO,1B3W,VOI,2,RBWO,1B3W,VOI,1,ROBW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
47,WGBB,True,5,RGBW,2B1W,LLM,48,YRBW,1B1W,VOI,16,OGBR,2B0W,VOI,2,WGBG,3B0W,VOI,1,WGBB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
48,BOOR,True,4,RGBW,0B2W,LLM,312,YRYG,0B1W,VOI,58,OBRO,0B4W,VOI,1,BOOR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
49,WWOY,True,4,RGBW,0B1W,LLM,152,YYYG,0B1W,VOI,16,GOOO,1B0W,VOI,3,WWOY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
50,WWGR,True,6,RGBW,0B3W,LLM,136,BYRG,0B2W,VOI,28,WOGR,3B0W,VOI,3,WOGB,2B0W,VOI,2,WRGR,3B0W,VOI,1,WWGR,4B0W,VOI,1,,,,,,,,,,,,,,,,
51,YBYB,True,5,RGBY,0B2W,LLM,312,WOGB,1B0W,VOI,22,WRYR,1B0W,VOI,5,BYYB,2B2W,VOI,1,YBYB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
52,WBWR,True,7,ROBY,0B2W,LLM,312,GBWR,3B0W,VOI,6,GBGR,2B0W,VOI,4,GYWR,2B0W,VOI,3,GBWO,2B0W,VOI,2,BBWR,3B0W,VOI,1,WBWR,4B0W,VOI,1,,,,,,,,,,,,
53,GOWY,True,5,RGBW,0B2W,LLM,312,OWRO,0B2W,VOI,43,WRYR,0B2W,VOI,4,BOWY,3B0W,VOI,1,GOWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
54,RYWO,True,5,RGBW,1B1W,LLM,252,OGWY,1B2W,VOI,21,OOGW,0B2W,VOI,7,YGOR,0B3W,VOI,1,RYWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
55,RBYY,True,6,RGBW,1B1W,LLM,252,YORW,0B2W,VOI,57,WGOO,0B0W,VOI,7,BRBY,1B2W,VOI,2,RRYB,2B1W,VOI,1,RBYY,4B0W,VOI,1,,,,,,,,,,,,,,,,
56,BRWO,True,5,RGBW,0B3W,LLM,136,BYWG,2B0W,VOI,14,BBWR,2B1W,VOI,2,BBRG,1B1W,VOI,1,BRWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
57,BOBO,True,4,RGBW,1B0W,LLM,108,YBBY,1B1W,VOI,18,RYRY,0B0W,VOI,3,BOBO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
58,ROYG,True,5,RGBW,1B1W,LLM,252,RRYB,2B0W,VOI,22,YGYB,1B1W,VOI,2,RWYY,2B0W,VOI,1,ROYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
59,RWOB,True,4,RGBW,1B2W,LLM,132,WOBR,0B4W,VOI,4,RBWO,1B3W,VOI,2,RWOB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
60,OGOO,True,4,ROYW,0B1W,LLM,152,WGBB,1B0W,VOI,14,YGGY,1B0W,VOI,1,OGOO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
61,YBOY,True,5,RGBW,0B1W,LLM,152,WWOY,2B0W,VOI,13,BBOY,3B0W,VOI,4,OBOY,3B0W,VOI,1,YBOY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
62,GYGY,True,5,ROYW,0B1W,LLM,152,OGGO,1B1W,VOI,34,WGBG,0B2W,VOI,2,GRGR,2B0W,VOI,1,GYGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
63,YYRB,True,5,RGBY,0B3W,LLM,136,GBGR,0B2W,VOI,33,BYRW,2B1W,VOI,4,BYWG,1B1W,VOI,2,YYRB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
64,YBGG,True,5,ROBY,0B2W,LLM,312,BRWG,1B1W,VOI,63,WRYR,0B1W,VOI,12,OWWB,0B1W,VOI,1,YBGG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
65,GWWY,True,5,RGBW,0B2W,LLM,312,YWOB,1B1W,VOI,63,YBGG,0B2W,VOI,6,BYRB,0B1W,VOI,2,GWWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
66,BYGR,True,4,RGBW,0B3W,LLM,136,BRWO,1B1W,VOI,26,BYRG,2B2W,VOI,1,BYGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
67,RORB,True,5,RGBW,1B1W,LLM,252,RWYY,1B0W,VOI,42,ROOB,3B0W,VOI,4,RBOB,2B1W,VOI,1,RORB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
68,WOYW,True,4,RGBW,1B0W,LLM,108,BOBO,1B0W,VOI,17,YOYW,3B0W,VOI,2,WOYW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
69,GYOB,True,5,RGBW,0B2W,LLM,312,GWYY,1B1W,VOI,52,WRYR,0B1W,VOI,11,GYGB,3B0W,VOI,1,GYOB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
70,WRBG,True,3,RGBW,1B3W,LLM,8,RWGB,0B4W,VOI,3,WRBG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,GYGO,True,5,RGBW,0B1W,LLM,152,YBOO,1B1W,VOI,30,WWOY,0B2W,VOI,7,YOGG,1B3W,VOI,1,GYGO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
72,OBGO,True,6,RGBW,0B2W,LLM,312,GYOB,0B3W,VOI,32,BOWY,0B2W,VOI,6,YBGG,2B0W,VOI,2,YRGO,2B0W,VOI,1,OBGO,4B0W,VOI,1,,,,,,,,,,,,,,,,
73,YYYY,True,5,RGYB,1B0W,LLM,108,WOYW,1B0W,VOI,13,OOBB,0B0W,VOI,4,GGGW,0B0W,VOI,1,YYYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
74,BYBR,True,4,RGYW,0B2W,LLM,312,GYOG,1B0W,VOI,44,BBRG,1B2W,VOI,3,BYBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
75,WGOR,True,5,ROBY,0B2W,LLM,312,OBGO,0B2W,VOI,43,BWOW,1B1W,VOI,8,BYWG,0B2W,VOI,1,WGOR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
76,BRBW,True,4,RGBW,2B1W,LLM,48,OGBR,1B1W,VOI,16,YRBW,3B0W,VOI,2,BRBW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
77,YRBO,True,5,RGBW,1B1W,LLM,252,RBOB,0B3W,VOI,12,BYBR,1B2W,VOI,2,ORBY,2B2W,VOI,1,YRBO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
78,RYGR,True,4,RGBO,1B1W,LLM,252,BYBR,2B0W,VOI,18,BOBB,0B0W,VOI,1,RYGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
79,BGRG,True,5,ROBY,0B2W,LLM,312,BWRG,3B0W,VOI,10,BBRG,3B0W,VOI,2,BRRG,3B0W,VOI,1,BGRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
80,BWWO,True,6,RGBW,0B2W,LLM,312,YRGO,1B0W,VOI,22,WWGG,1B1W,VOI,5,WRWR,1B1W,VOI,2,YWWB,2B1W,VOI,1,BWWO,4B0W,VOI,1,,,,,,,,,,,,,,,,
81,YOOW,True,5,RGBW,1B0W,LLM,108,BOBB,1B0W,VOI,19,WOYW,2B1W,VOI,2,OOWW,2B1W,VOI,1,YOOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
82,BYGB,True,5,RGBW,0B2W,LLM,312,GBYO,0B3W,VOI,32,BOWY,1B1W,VOI,6,YORG,0B2W,VOI,1,BYGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
83,RYOY,True,5,RGBW,1B0W,LLM,108,YOOW,1B1W,VOI,24,BOBO,0B1W,VOI,5,RYOR,3B0W,VOI,1,RYOY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
84,BRRR,True,6,RGYO,0B1W,LLM,152,BWRW,2B0W,VOI,21,OWWW,0B0W,VOI,4,BRRB,3B0W,VOI,2,BBRB,2B0W,VOI,1,BRRR,4B0W,VOI,1,,,,,,,,,,,,,,,,
85,WBGY,True,4,RGBW,0B3W,LLM,136,YBRG,1B2W,VOI,20,BYWG,0B4W,VOI,2,WBGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
86,BWWB,True,5,RGBW,0B2W,LLM,312,YBRB,1B1W,VOI,68,BRRR,1B0W,VOI,32,YRGO,0B0W,VOI,1,BWWB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
87,BRRY,True,6,RGBY,1B2W,LLM,132,WRBG,1B1W,VOI,24,BYBR,1B2W,VOI,3,BROY,3B0W,VOI,2,BRYY,3B0W,VOI,1,BRRY,4B0W,VOI,1,,,,,,,,,,,,,,,,
88,OOBB,True,4,RGBW,1B0W,LLM,108,YOYW,1B0W,VOI,13,BOBO,2B2W,VOI,1,OOBB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
89,YOYR,True,5,RGBW,0B1W,LLM,152,OOWO,1B0W,VOI,39,YOGG,2B0W,VOI,4,YORR,3B0W,VOI,2,YOYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
90,OBRY,True,5,RBYO,1B3W,LLM,8,YRBO,0B4W,VOI,3,RYOB,0B4W,VOI,2,BOYR,0B4W,VOI,1,OBRY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
91,GBRO,True,5,RGBW,0B3W,LLM,136,BYWG,0B2W,VOI,29,WRGR,0B2W,VOI,4,GORB,2B2W,VOI,1,GBRO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
92,BYRB,True,5,RGYW,0B2W,LLM,312,OBRY,1B2W,VOI,34,GORB,2B0W,VOI,5,YORR,1B1W,VOI,1,BYRB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
93,BBRG,True,4,RGYO,0B2W,LLM,312,BYRB,2B1W,VOI,13,BRRY,2B0W,VOI,3,BBRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
94,WRYW,True,5,RGBW,1B1W,LLM,252,RYOB,0B2W,VOI,57,BWBO,0B1W,VOI,7,OGRG,0B1W,VOI,3,WRYW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
95,BBWO,True,6,RGBW,0B2W,LLM,312,GRYO,1B0W,VOI,22,BRRR,1B0W,VOI,6,BWWO,3B0W,VOI,3,BWOO,2B1W,VOI,1,BBWO,4B0W,VOI,1,,,,,,,,,,,,,,,,
96,WYGY,True,6,RGBW,0B2W,LLM,312,BWOO,0B1W,VOI,54,YOGR,1B1W,VOI,16,YYRB,1B1W,VOI,2,WYWR,2B0W,VOI,1,WYGY,4B0W,VOI,1,,,,,,,,,,,,,,,,
97,ORBG,True,5,RGBO,1B3W,LLM,8,GBRO,0B4W,VOI,3,ROGB,0B4W,VOI,2,BGOR,0B4W,VOI,1,ORBG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
98,WYGG,True,4,RGBW,0B2W,LLM,312,WYOR,2B0W,VOI,30,WYGY,3B0W,VOI,1,WYGG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
99,YOOG,True,5,RGBW,0B1W,LLM,152,YORR,2B0W,VOI,13,YOYG,3B0W,VOI,3,YOGG,3B0W,VOI,1,YOOG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
100,YBYY,True,5,RGYB,1B1W,LLM,252,RWBR,0B1W,VOI,50,OGRG,0B0W,VOI,3,BYYY,2B2W,VOI,1,YBYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
