game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
14,FIRED,True,5,REALS,YY---,5,5,VOI,SURES,--GG-,3,3,LLM,THREW,--GG-,3,3,LLM,FOREX,G-GG-,2,2,LLM,FIRED,GGGGG,0,0,LLM,,,,,
15,FOLKS,True,4,EARLS,---YG,4,4,VOI,LOFTS,YGY-G,3,3,LLM,FOLDS,GGG-G,1,1,LLM,FOLKS,GGGGG,0,0,LLM,,,,,,,,,,
16,CHILE,True,4,ARIES,--GY-,4,4,VOI,DEITY,-YG--,4,4,LLM,CLIVE,GYG-G,2,2,LLM,CHILE,GGGGG,0,0,LLM,,,,,,,,,,
17,BLACK,True,4,ARIES,Y----,5,5,VOI,LETCH,Y--G-,4,4,LLM,CLACK,-GGGG,1,1,LLM,BLACK,GGGGG,0,0,LLM,,,,,,,,,,
18,GRANT,True,4,TEARS,Y-GY-,4,4,VOI,WRATH,-GGY-,3,3,LLM,GRAFT,GGG-G,1,1,LLM,GRANT,GGGGG,0,0,LLM,,,,,,,,,,
19,MEALS,True,5,RATES,-Y-YG,4,4,VOI,DEGAS,-G-YG,3,3,LLM,GUESS,--Y-G,4,4,LLM,PEALS,-GGGG,1,1,LLM,MEALS,GGGGG,0,0,LLM,,,,,
20,CREAM,True,5,EARNS,YYY--,5,5,VOI,BRAKE,-GY-Y,4,4,LLM,DREAD,-GGG-,2,2,LLM,TREAT,-GGG-,2,2,LLM,CREAM,GGGGG,0,0,LLM,,,,,
21,AWAKE,True,6,AIRES,G--Y-,4,4,VOI,GREEN,--Y--,5,5,LLM,ABODE,G---G,3,3,LLM,AMPLE,G---G,3,3,LLM,ACUTE,G---G,3,3,LLM,AWAKE,GGGGG,0,0,LLM
22,OCCUR,True,3,AROSE,-YY--,5,5,VOI,MINOR,---YG,4,4,LLM,OCCUR,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
23,YEARS,True,3,AROSE,YY-YY,5,4,VOI,TALLY,-Y--Y,5,5,LLM,YEARS,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
24,GRADE,True,2,ARIES,YG-Y-,4,4,VOI,GRADE,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,
25,CHILL,True,6,TASER,-----,5,5,VOI,LASER,Y----,5,5,LLM,CRACK,G----,4,4,LLM,CLOUD,GY---,4,4,LLM,CHILI,GGGG-,1,1,LLM,CHILL,GGGGG,0,0,LLM
26,FLOOD,True,3,ARISE,-----,5,5,VOI,COULD,-Y-YG,4,4,LLM,FLOOD,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
27,APPLY,True,4,AIRES,G----,4,4,VOI,ADOPT,G--Y-,4,4,LLM,AMPLY,G-GGG,1,1,LLM,APPLY,GGGGG,0,0,LLM,,,,,,,,,,
28,SMILE,True,4,ARIES,--GYY,4,4,VOI,SPINE,G-G-G,2,2,LLM,SLICE,GYG-G,2,2,LLM,SMILE,GGGGG,0,0,LLM,,,,,,,,,,
29,KNOCK,True,3,EARLS,-----,5,5,VOI,KNOWN,GGG--,2,2,LLM,KNOCK,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
30,SLEEP,False,6,ASTER,-Y-G-,4,4,VOI,REACT,-Y---,5,5,LLM,CRATE,----Y,5,5,LLM,GUESS,--GY-,4,4,LLM,BASED,--YG-,4,4,LLM,SHEEP,G-GGG,1,1,LLM
31,BRICK,True,5,AROSE,-G---,4,4,VOI,CRICK,-GGGG,1,1,LLM,TRICK,-GGGG,1,1,LLM,FRICK,-GGGG,1,1,LLM,BRICK,GGGGG,0,0,LLM,,,,,
32,WROTE,True,4,AROSE,-GG-G,2,2,VOI,PROBE,-GG-G,2,2,LLM,TROVE,YGG-G,2,2,LLM,WROTE,GGGGG,0,0,LLM,,,,,,,,,,
33,RATED,True,4,AIRES,Y-YG-,4,4,VOI,BREAK,-YYY-,5,5,LLM,RATER,GGGG-,1,1,LLM,RATED,GGGGG,0,0,LLM,,,,,,,,,,
34,ALERT,True,3,REALS,YYYY-,5,5,VOI,ALDER,GG-YY,3,2,LLM,ALERT,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
35,CAGES,False,6,SNARE,Y-Y-Y,5,4,VOI,BASED,-GYG-,3,3,LLM,BRAIN,--Y--,5,5,LLM,GUESS,Y-Y-G,4,4,LLM,MAGES,-GGGG,1,1,LLM,PAGES,-GGGG,1,1,LLM
36,TEDDY,True,6,LANES,---Y-,5,5,VOI,GIVEN,---Y-,5,5,LLM,CRATE,---YY,5,5,LLM,TEMPT,GG---,3,3,LLM,TEBOW,GG---,3,3,LLM,TEDDY,GGGGG,0,0,LLM
37,COLES,True,4,RATES,---GG,3,3,VOI,LATER,Y--G-,4,4,LLM,MOLES,-GGGG,1,1,LLM,COLES,GGGGG,0,0,LLM,,,,,,,,,,
38,HWANG,True,5,AIRES,Y----,5,5,VOI,GUESS,Y----,5,5,LLM,TANGO,-YYY-,5,3,LLM,CHANG,-YGGG,2,2,LLM,HWANG,GGGGG,0,0,LLM,,,,,
39,WRATH,True,6,ARIES,YG---,4,4,VOI,GRADY,-GG--,3,3,LLM,CRAMP,-GG--,3,3,LLM,FRANK,-GG--,3,3,LLM,TRAWL,YGGY-,3,3,LLM,WRATH,GGGGG,0,0,LLM
40,MACHO,True,4,EARNS,-G---,4,4,VOI,LIGHT,---G-,4,4,LLM,MACHU,GGGG-,1,1,LLM,MACHO,GGGGG,0,0,LLM,,,,,,,,,,
41,LOPEZ,True,4,LEANS,GY---,4,4,VOI,LODER,GG-G-,2,2,LLM,LOVEY,GG-G-,2,2,LLM,LOPEZ,GGGGG,0,0,LLM,,,,,,,,,,
42,GOODY,True,4,ARISE,-----,5,5,VOI,COULD,-G--Y,4,4,LLM,DOGGY,YGY-G,3,3,LLM,GOODY,GGGGG,0,0,LLM,,,,,,,,,,
43,BROTH,True,5,TALES,Y----,5,5,VOI,LENSE,-----,5,5,LLM,PITCH,--Y-G,4,4,LLM,FROTH,-GGGG,1,1,LLM,BROTH,GGGGG,0,0,LLM,,,,,
44,VERDE,True,6,RATES,Y--Y-,5,5,VOI,GUESS,--Y--,5,5,LLM,TREES,-YYY-,5,4,LLM,VERVE,GGG-G,1,1,LLM,VERNE,GGG-G,1,1,LLM,VERDE,GGGGG,0,0,LLM
45,TAMED,True,4,AIRES,Y--G-,4,4,VOI,FADED,-G-GG,2,2,LLM,CAVED,-G-GG,2,2,LLM,TAMED,GGGGG,0,0,LLM,,,,,,,,,,
46,LEAFS,False,6,TEARS,-GG-G,2,2,VOI,SEALS,-GGYG,2,2,LLM,LEANS,GGG-G,1,1,LLM,LEAPS,GGG-G,1,1,LLM,LEAKS,GGG-G,1,1,LLM,LEADS,GGG-G,1,1,LLM
47,YACHT,True,6,ARIES,Y----,5,5,VOI,GUESS,-----,5,5,LLM,WORLD,-----,5,5,LLM,BHATT,-YY-G,4,4,LLM,HAYAT,YGY-G,3,3,LLM,YACHT,GGGGG,0,0,LLM
48,MESSY,True,4,RAGES,---YY,5,5,VOI,CHOSE,---GY,4,4,LLM,JESSI,-GGG-,2,2,LLM,MESSY,GGGGG,0,0,LLM,,,,,,,,,,
49,RYDER,True,5,AIRES,--YG-,4,4,VOI,GUESS,--Y--,5,5,LLM,RENEW,G--G-,3,3,LLM,ROLEX,G--G-,3,3,LLM,RYDER,GGGGG,0,0,LLM,,,,,
50,MOTIF,True,4,ARIES,--Y--,5,5,VOI,GIVEN,-Y---,5,5,LLM,BOBBI,-G--Y,4,4,LLM,MOTIF,GGGGG,0,0,LLM,,,,,,,,,,
51,RAVEN,True,4,ASTER,Y--GY,4,4,VOI,EARED,-GYG-,3,3,LLM,RAVEL,GGGG-,1,1,LLM,RAVEN,GGGGG,0,0,LLM,,,,,,,,,,
52,REICH,True,5,EARLS,Y-Y--,5,5,VOI,GUESS,--Y--,5,5,LLM,BASED,---Y-,5,5,LLM,ROYCE,G--GY,3,3,LLM,REICH,GGGGG,0,0,LLM,,,,,
53,ICONS,True,6,EARLS,----G,4,4,VOI,BASED,--Y--,5,5,LLM,GUESS,----G,4,4,LLM,MINTS,-YY-G,4,4,LLM,CHINS,Y-YGG,3,3,LLM,ICONS,GGGGG,0,0,LLM
54,SILKY,True,5,LASER,Y-Y--,5,5,VOI,HEART,-----,5,5,LLM,FILMS,-GG-Y,3,3,LLM,SILLY,GGG-G,1,1,LLM,SILKY,GGGGG,0,0,LLM,,,,,
55,CARVE,True,6,ELISA,Y---Y,5,5,VOI,GUESS,--Y--,5,5,LLM,BASED,-G-Y-,4,4,LLM,FARNE,-GG-G,2,2,LLM,PARTE,-GG-G,2,2,LLM,CARVE,GGGGG,0,0,LLM
56,LAGER,False,6,AIRES,Y-YG-,4,4,VOI,TATER,-G-GG,2,2,LLM,TIMER,---GG,3,3,LLM,FADER,-G-GG,2,2,LLM,BAKER,-G-GG,2,2,LLM,LAPER,GG-GG,1,1,LLM
57,JERKS,True,6,OATES,---YG,4,4,VOI,GUESS,--Y-G,4,4,LLM,BASED,--YY-,5,5,LLM,NECKS,-G-GG,2,2,LLM,PERKS,-GGGG,1,1,LLM,JERKS,GGGGG,0,0,LLM
58,LOTUS,True,4,NEARS,----G,4,4,VOI,GUESS,-Y--G,4,4,LLM,COUPS,-GY-G,3,3,LLM,LOTUS,GGGGG,0,0,LLM,,,,,,,,,,
59,LACEY,True,5,AIRES,Y--G-,4,4,VOI,BASED,-G-G-,3,3,LLM,VALVE,-GY-Y,4,4,LLM,LATEX,GG-G-,2,2,LLM,LACEY,GGGGG,0,0,LLM,,,,,
60,TUDOR,True,5,AIRES,--Y--,5,5,VOI,LEARN,---Y-,5,5,LLM,BROOM,-Y-G-,4,4,LLM,TUTOR,GG-GG,1,1,LLM,TUDOR,GGGGG,0,0,LLM,,,,,
61,QUOTA,True,4,ASTER,Y-Y--,5,5,VOI,TAMPA,Y---G,4,4,LLM,VOLTA,-Y-GG,3,3,LLM,QUOTA,GGGGG,0,0,LLM,,,,,,,,,,
62,MOURN,True,4,ANSEL,-Y---,5,5,VOI,GIVEN,----G,4,4,LLM,THORN,--YGG,3,3,LLM,MOURN,GGGGG,0,0,LLM,,,,,,,,,,
63,PROMO,True,3,EARLS,--Y--,5,5,VOI,THIRD,---Y-,5,5,LLM,PROMO,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
64,CASTE,True,4,EARLS,YG--Y,4,4,VOI,TASTE,-GGGG,1,1,LLM,GUESS,--YY-,5,5,LLM,CASTE,GGGGG,0,0,LLM,,,,,,,,,,
65,CAPRI,True,3,RAISE,YGY--,4,4,VOI,CARDI,GGY-G,2,2,LLM,CAPRI,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
66,ALIAS,True,4,RAISE,-YGY-,4,4,VOI,SPINA,Y-G-Y,4,4,LLM,ADIOS,G-G-G,2,2,LLM,ALIAS,GGGGG,0,0,LLM,,,,,,,,,,
67,PADDY,True,6,ACRES,Y----,5,5,VOI,GLINT,-----,5,5,LLM,BASED,-G--Y,4,4,LLM,DADDY,-GGGG,1,1,LLM,MADDY,-GGGG,1,1,LLM,PADDY,GGGGG,0,0,LLM
68,BLOBS,True,6,EARNS,----G,4,4,VOI,TROVE,--G--,4,4,LLM,GUESS,----G,4,4,LLM,BLOWS,GGG-G,1,1,LLM,BLOCS,GGG-G,1,1,LLM,BLOBS,GGGGG,0,0,LLM
69,DILLY,False,6,ARIES,--Y--,5,5,VOI,LYRES,YY---,5,5,LLM,GUESS,-----,5,5,LLM,BILLY,-GGGG,1,1,LLM,TILLY,-GGGG,1,1,LLM,MILLY,-GGGG,1,1,LLM
70,GUTSY,True,3,ARISE,---G-,4,4,VOI,PUSSY,-G-GG,2,2,LLM,GUTSY,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
71,TABOR,True,3,RAISE,YG---,4,4,VOI,CARLY,-GY--,4,4,LLM,TABOR,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
72,INLAY,True,5,REALS,--YY-,5,5,VOI,ROATE,--Y--,5,5,LLM,LILAC,-YGG-,3,3,LLM,DALAI,--GGY,3,3,LLM,INLAY,GGGGG,0,0,LLM,,,,,
73,AHHHH,False,6,ARIES,G----,4,4,VOI,GREEN,-----,5,5,LLM,GUESS,-----,5,5,LLM,APOLO,G----,4,4,LLM,AMAYA,G----,4,4,LLM,AWWWW,G----,4,4,LLM
74,ROUEN,True,5,ARIES,-Y-G-,4,4,VOI,LYRES,--YG-,4,4,LLM,RENEW,G-YG-,3,3,LLM,ROGEN,GG-GG,1,1,LLM,ROUEN,GGGGG,0,0,LLM,,,,,
75,BUENA,True,4,AIRES,Y--Y-,5,5,VOI,GIVEN,---YY,5,4,LLM,MEANT,-YYG-,4,4,LLM,BUENA,GGGGG,0,0,LLM,,,,,,,,,,
76,MENON,True,5,LANES,--GY-,4,4,VOI,BASED,---Y-,5,5,LLM,HINGE,--G-Y,4,4,LLM,TENOR,-GGG-,2,2,LLM,MENON,GGGGG,0,0,LLM,,,,,
77,TRASK,True,3,ARIES,YG--Y,4,4,VOI,TRASH,GGGG-,1,1,LLM,TRASK,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
78,CASIO,True,5,ARIES,Y-Y-Y,5,4,VOI,GUESS,---Y-,5,5,LLM,MISHA,-YG-Y,4,4,LLM,BASIL,-GGG-,2,2,LLM,CASIO,GGGGG,0,0,LLM,,,,,
79,VOILA,True,5,NEARS,--Y--,5,5,VOI,LETCH,Y----,5,5,LLM,BASED,-Y---,5,5,LLM,VILLA,GY-GG,2,2,LLM,VOILA,GGGGG,0,0,LLM,,,,,
80,AURAL,True,4,SNARE,--YY-,5,5,VOI,GUESS,-G---,4,4,LLM,MURAL,-GGGG,1,1,LLM,AURAL,GGGGG,0,0,LLM,,,,,,,,,,
81,LEGER,True,6,RAISE,Y---Y,5,5,VOI,EARTH,Y-Y--,5,5,LLM,LEERY,GGYY-,3,2,LLM,LEPER,GG-GG,1,1,LLM,LEVER,GG-GG,1,1,LLM,LEGER,GGGGG,0,0,LLM
82,DALLY,False,6,TASER,-G---,4,4,VOI,GUESS,-----,5,5,LLM,ROLES,--G--,4,4,LLM,MALIA,-GG--,3,3,LLM,CALLY,-GGGG,1,1,LLM,LALLY,-GGGG,1,1,LLM
83,INIGO,True,4,AILES,-Y---,5,5,VOI,THIRD,--G--,4,4,LLM,BOING,-YGYY,4,4,LLM,INIGO,GGGGG,0,0,LLM,,,,,,,,,,
84,KRILL,True,6,ARIES,-GG--,3,3,VOI,GRILL,-GGGG,1,1,LLM,DRILL,-GGGG,1,1,LLM,BRILL,-GGGG,1,1,LLM,TRILL,-GGGG,1,1,LLM,KRILL,GGGGG,0,0,LLM
85,SNIDE,True,3,EARNS,Y--YY,5,5,VOI,NOOSE,Y--YG,4,4,LLM,SNIDE,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
86,LEWES,True,4,OATES,---GG,3,3,VOI,CLUES,-Y-GG,3,3,LLM,LIVES,G--GG,2,2,LLM,LEWES,GGGGG,0,0,LLM,,,,,,,,,,
87,TAMER,True,5,NEARS,-YYY-,5,5,VOI,THIRD,G--Y-,4,4,LLM,TAPER,GG-GG,1,1,LLM,TAKER,GG-GG,1,1,LLM,TAMER,GGGGG,0,0,LLM,,,,,
88,COTTA,True,5,RACES,-YY--,5,5,VOI,MCKAY,-Y-Y-,5,5,LLM,BASED,-Y---,5,5,LLM,CHAIN,G-Y--,4,4,LLM,COTTA,GGGGG,0,0,LLM,,,,,
89,CORBY,True,6,ARSED,-Y---,5,5,VOI,INERT,---Y-,5,5,LLM,ROUGH,YG---,4,4,LLM,COLOR,GG--Y,3,3,LLM,CORKY,GGG-G,1,1,LLM,CORBY,GGGGG,0,0,LLM
90,POLIS,True,5,LASER,Y-Y--,5,5,VOI,BASED,--Y--,5,5,LLM,SLITS,-YY-G,4,3,LLM,MILLS,-YG-G,3,3,LLM,POLIS,GGGGG,0,0,LLM,,,,,
91,ROXAS,True,3,ELIAS,---GG,3,3,VOI,ROJAS,GG-GG,1,1,LLM,ROXAS,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
92,RANCE,False,6,OATES,-G-Y-,4,4,VOI,MAMIE,-G--G,3,3,LLM,HALVE,-G--G,3,3,LLM,GAUGE,-G--G,3,3,LLM,CADRE,YG-YG,3,3,LLM,FARCE,-GYGG,2,2,LLM
93,CARON,True,4,SIENA,---YY,5,5,VOI,PROBE,-YY--,5,4,LLM,NARCO,YGGYY,3,3,LLM,CARON,GGGGG,0,0,LLM,,,,,,,,,,
94,SURYA,True,5,RATES,YY--Y,5,5,VOI,SCARF,G-YY-,4,4,LLM,SOLAR,G--YY,4,4,LLM,SYRIA,GYG-G,2,2,LLM,SURYA,GGGGG,0,0,LLM,,,,,
95,AGGIE,True,3,RAISE,-YY-G,4,4,VOI,ANGIE,G-GGG,1,1,LLM,AGGIE,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
96,CAUSA,True,3,AROSE,Y--G-,4,4,VOI,GUESS,-Y-G-,4,4,LLM,CAUSA,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
97,BAMBA,True,5,AIRES,Y----,5,5,VOI,TARES,-G---,4,4,LLM,BASED,GG---,3,3,LLM,BANAL,GG-Y-,3,3,LLM,BAMBA,GGGGG,0,0,LLM,,,,,
98,MAYNE,False,6,STARE,--Y-G,4,4,VOI,GUESS,--Y--,5,5,LLM,LAINE,-G-GG,2,2,LLM,HANNA,-G-G-,3,3,LLM,BASED,-G-Y-,4,4,LLM,WAYNE,-GGGG,1,1,LLM
99,BOGGS,False,6,TASER,--Y--,5,5,VOI,ROVER,-G---,4,4,LLM,HOOLS,-G--G,3,3,LLM,DOCKS,-G--G,3,3,LLM,BONUS,GG--G,2,2,LLM,BOMBS,GG--G,2,2,LLM
100,FINNS,False,6,EARLS,----G,4,4,VOI,GHOST,---Y-,5,5,LLM,KINOS,-GG-G,2,2,LLM,MINIS,-GG-G,2,2,LLM,GUESS,----G,4,4,LLM,BINDS,-GG-G,2,2,LLM
