game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
56,LAGER,False,6,THERE,--YY-,5,4,LLM,AIRES,Y-YG-,4,4,CSS,RAPED,YG-G-,3,3,CSS,FAMER,-G-GG,2,2,CSS,LAYER,GG-GG,1,1,CSS,LAUER,GG-GG,1,1,CSS
57,JERKS,True,4,THERE,--YY-,5,4,LLM,RIDES,Y--YG,4,4,CSS,SERBS,-GG-G,2,2,CSS,JERKS,GGGGG,0,0,CSS,,,,,,,,,,
58,LOTUS,True,2,THREE,Y----,5,5,LLM,LOTUS,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,
59,LACEY,True,3,THERE,--Y--,5,5,LLM,LANES,GG-G-,2,2,CSS,LACEY,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
60,TUDOR,True,4,START,-Y-Y-,5,5,LLM,TRIBE,GY---,4,4,CSS,TUMOR,GG-GG,1,1,CSS,TUDOR,GGGGG,0,0,CSS,,,,,,,,,,
61,QUOTA,True,3,THERE,Y----,5,5,LLM,AUTOS,YGYY-,4,4,CSS,QUOTA,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
62,MOURN,True,5,THING,---Y-,5,5,LLM,SALON,---YG,4,4,CSS,BROWN,-YY-G,4,4,CSS,ROUEN,YGG-G,2,2,CSS,MOURN,GGGGG,0,0,CSS,,,,,
63,PROMO,True,4,THING,-----,5,5,LLM,REAMS,Y--G-,4,4,CSS,CRUMP,-G-GY,3,3,CSS,PROMO,GGGGG,0,0,CSS,,,,,,,,,,
64,CASTE,True,4,THINK,Y----,5,5,LLM,SORTA,Y--GY,4,4,CSS,PACTS,-GYGY,3,3,CSS,CASTE,GGGGG,0,0,CSS,,,,,,,,,,
65,CAPRI,True,4,THERE,---G-,4,4,LLM,MOIRA,--YGY,4,4,CSS,LIARS,-YYG-,4,4,CSS,CAPRI,GGGGG,0,0,CSS,,,,,,,,,,
66,ALIAS,True,5,THING,--G--,4,4,LLM,ARIES,G-G-G,2,2,CSS,ASICS,G-G-G,2,2,CSS,ADIOS,G-G-G,2,2,CSS,ALIAS,GGGGG,0,0,CSS,,,,,
67,PADDY,True,5,WHICH,-----,5,5,LLM,RAMEN,-G---,4,4,CSS,SALTY,-G--G,3,3,CSS,GAUDY,-G-GG,2,2,CSS,PADDY,GGGGG,0,0,CSS,,,,,
68,BLOBS,True,4,THING,-----,5,5,LLM,PACER,-----,5,5,CSS,DOLBY,-YYG-,4,4,CSS,BLOBS,GGGGG,0,0,CSS,,,,,,,,,,
69,DILLY,True,4,ROATE,-----,5,5,LLM,PUNKS,-----,5,5,CSS,DIMLY,GG-GG,1,1,CSS,DILLY,GGGGG,0,0,CSS,,,,,,,,,,
70,GUTSY,True,3,RIGHT,--Y-Y,5,5,LLM,GOATS,G--YY,4,3,CSS,GUTSY,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
71,TABOR,True,4,THING,G----,4,4,LLM,TASER,GG--G,2,2,CSS,TATAR,GG--G,2,2,CSS,TABOR,GGGGG,0,0,CSS,,,,,,,,,,
72,INLAY,True,3,THERE,-----,5,5,LLM,SALON,-YG-Y,4,4,CSS,INLAY,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
73,AHHHH,True,4,START,--Y--,5,5,LLM,BANDA,-Y---,5,5,CSS,ALFIE,G----,4,4,CSS,AHHHH,GGGGG,0,0,CSS,,,,,,,,,,
74,ROUEN,True,4,ZENIT,-YY--,5,5,LLM,ANSEL,-Y-G-,4,4,CSS,BOWEN,-G-GG,2,2,CSS,ROUEN,GGGGG,0,0,CSS,,,,,,,,,,
75,BUENA,True,4,OUGHT,-G---,4,4,LLM,RUNES,-GYY-,4,4,CSS,NUEVA,YGG-G,2,2,CSS,BUENA,GGGGG,0,0,CSS,,,,,,,,,,
76,MENON,True,5,THREE,---Y-,5,5,LLM,ELIAS,Y----,5,5,CSS,BENDY,-GG--,3,3,CSS,XENON,-GGGG,1,1,CSS,MENON,GGGGG,0,0,CSS,,,,,
77,TRASK,True,3,GUESS,---G-,4,4,LLM,TRASH,GGGG-,1,1,CSS,TRASK,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
78,CASIO,True,3,RIGHT,-Y---,5,5,LLM,SNAIL,Y-YG-,4,4,CSS,CASIO,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
79,VOILA,True,4,WORLD,-G-G-,3,3,LLM,FOLLY,-G-G-,3,3,CSS,COILS,-GGG-,2,2,CSS,VOILA,GGGGG,0,0,CSS,,,,,,,,,,
80,AURAL,True,4,THINK,-----,5,5,LLM,SOLAR,--YGY,4,4,CSS,MURAL,-GGGG,1,1,CSS,AURAL,GGGGG,0,0,CSS,,,,,,,,,,
81,LEGER,True,4,THERE,--YYY,5,4,LLM,ELDER,YY-GG,3,3,CSS,LEVER,GG-GG,1,1,CSS,LEGER,GGGGG,0,0,CSS,,,,,,,,,,
82,DALLY,True,5,ZENIT,-----,5,5,LLM,LAGOS,YG---,4,4,CSS,MALAY,-GG-G,2,2,CSS,BALDY,-GGYG,2,2,CSS,DALLY,GGGGG,0,0,CSS,,,,,
83,INIGO,True,3,THING,--GYY,4,4,LLM,FEIGN,--GGY,3,3,CSS,INIGO,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
84,KRILL,True,5,THERE,---Y-,5,5,LLM,DORAN,--Y--,5,5,CSS,BRICS,-GG--,3,3,CSS,GRIMY,-GG--,3,3,CSS,KRILL,GGGGG,0,0,CSS,,,,,
85,SNIDE,True,4,THERE,----G,4,4,LLM,AGILE,--G-G,3,3,CSS,SNIPE,GGG-G,1,1,CSS,SNIDE,GGGGG,0,0,CSS,,,,,,,,,,
86,LEWES,True,3,YEARS,-G--G,3,3,LLM,LEEDS,GGY-G,2,2,CSS,LEWES,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
87,TAMER,True,4,THERE,G-YY-,4,3,LLM,TIRES,G-YG-,3,3,CSS,TUNER,G--GG,2,2,CSS,TAMER,GGGGG,0,0,CSS,,,,,,,,,,
88,COTTA,True,5,THINK,Y----,5,5,LLM,DATES,-YG--,4,4,CSS,ULTRA,--G-G,3,3,CSS,GOTTA,-GGGG,1,1,CSS,COTTA,GGGGG,0,0,CSS,,,,,
89,CORBY,True,5,ROATE,YG---,4,4,LLM,DOORS,-G-Y-,4,4,CSS,CORNY,GGG-G,1,1,CSS,CORKY,GGG-G,1,1,CSS,CORBY,GGGGG,0,0,CSS,,,,,
90,POLIS,True,4,THERE,-----,5,5,LLM,SLOAN,YYY--,5,5,CSS,KILOS,-YGYG,3,3,CSS,POLIS,GGGGG,0,0,CSS,,,,,,,,,,
91,ROXAS,True,4,THING,-----,5,5,LLM,AYRES,Y-Y-G,4,4,CSS,BOARS,-GYYG,3,3,CSS,ROXAS,GGGGG,0,0,CSS,,,,,,,,,,
92,RANCE,True,5,THRUM,--Y--,5,5,LLM,BEARD,-YYY-,5,5,CSS,LASER,-G-YY,4,4,CSS,RANGE,GGG-G,1,1,CSS,RANCE,GGGGG,0,0,CSS,,,,,
93,CARON,True,3,THING,---Y-,5,5,LLM,SARAN,-GG-G,2,2,CSS,CARON,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
94,SURYA,True,3,WORDS,--G-Y,4,4,LLM,PARSE,-YGY-,4,4,CSS,SURYA,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
95,AGGIE,True,4,WORLD,-----,5,5,LLM,PANES,-Y-Y-,5,5,CSS,MEATH,-YY--,5,5,CSS,AGGIE,GGGGG,0,0,CSS,,,,,,,,,,
96,CAUSA,True,4,STATE,Y-Y--,5,5,LLM,MARIS,-G--Y,4,4,CSS,HASAN,-GYY-,4,3,CSS,CAUSA,GGGGG,0,0,CSS,,,,,,,,,,
97,BAMBA,True,5,ARENA,Y---G,4,4,LLM,SALMA,-G-YG,3,3,CSS,MAZDA,YG--G,3,3,CSS,TAMPA,-GG-G,2,2,CSS,BAMBA,GGGGG,0,0,CSS,,,,,
98,MAYNE,True,5,THERE,----G,4,4,LLM,ALINE,Y--GG,3,3,CSS,WAYNE,-GGGG,1,1,CSS,PAYNE,-GGGG,1,1,CSS,MAYNE,GGGGG,0,0,CSS,,,,,
99,BOGGS,True,5,START,Y----,5,5,LLM,MOLES,-G--G,3,3,CSS,HOODS,-G--G,3,3,CSS,COUPS,-G--G,3,3,CSS,BOGGS,GGGGG,0,0,CSS,,,,,
100,FINNS,True,6,WORLD,-----,5,5,LLM,SPAIN,Y--YY,5,5,CSS,HINES,-GG-G,2,2,CSS,MINTS,-GG-G,2,2,CSS,KINGS,-GG-G,2,2,CSS,FINNS,GGGGG,0,0,CSS
