game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
45,TAMED,True,5,THERE,G-Y--,4,4,LLM,TONES,G--G-,3,3,CSS,TAPED,GG-GG,1,1,CSS,TAXED,GG-GG,1,1,CSS,TAMED,GGGGG,0,0,CSS,,,,,
46,LEAFS,True,3,THINK,-----,5,5,LLM,SALEM,YYYY-,5,5,CSS,LEAFS,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
47,YACHT,True,4,OTHER,-YY--,5,5,LLM,SAITH,-G-YY,4,4,CSS,CATHY,YGYGY,3,3,CSS,YACHT,GGGGG,0,0,CSS,,,,,,,,,,
48,MESSY,True,4,THINK,-----,5,5,LLM,MARES,G--YY,4,4,CSS,MOOSE,G--GY,3,3,CSS,MESSY,GGGGG,0,0,CSS,,,,,,,,,,
49,RYDER,True,4,THEIR,--Y-G,4,4,LLM,ADLER,-Y-GG,3,3,CSS,ORDER,-YGGG,2,2,CSS,RYDER,GGGGG,0,0,CSS,,,,,,,,,,
50,MOTIF,True,3,RIGHT,-Y--Y,5,5,LLM,SATIN,--GG-,3,3,CSS,MOTIF,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
51,RAVEN,True,4,ABOUT,Y----,5,5,LLM,REAMS,GYY--,4,4,CSS,RACED,GG-G-,2,2,CSS,RAVEN,GGGGG,0,0,CSS,,,,,,,,,,
52,REICH,True,3,OTHER,--YYY,5,5,LLM,HEIRS,YGGY-,3,3,CSS,REICH,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
53,ICONS,True,3,THINK,--YG-,4,4,LLM,SIENA,YY-G-,4,4,CSS,ICONS,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
54,SILKY,True,3,THERE,-----,5,5,LLM,LOINS,Y-Y-Y,5,5,CSS,SILKY,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
55,CARVE,True,3,THERE,---YG,4,4,LLM,CRANE,GYY-G,3,3,CSS,CARVE,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
56,LAGER,False,6,THEIR,--Y-G,4,4,LLM,ALDER,YY-GG,3,3,CSS,LAYER,GG-GG,1,1,CSS,LAUER,GG-GG,1,1,CSS,LAZER,GG-GG,1,1,CSS,LASER,GG-GG,1,1,CSS
57,JERKS,True,5,RIGHT,Y----,5,5,LLM,SERRA,YGG--,3,3,CSS,PERES,-GG-G,2,2,CSS,BERKS,-GGGG,1,1,CSS,JERKS,GGGGG,0,0,CSS,,,,,
58,LOTUS,True,4,RIGHT,----Y,5,5,LLM,TALES,Y-Y-G,4,4,CSS,PLOTS,-YYYG,4,2,CSS,LOTUS,GGGGG,0,0,CSS,,,,,,,,,,
59,LACEY,True,4,THERE,--Y--,5,5,LLM,DIMES,---G-,4,4,CSS,NAVEL,-G-GY,3,3,CSS,LACEY,GGGGG,0,0,CSS,,,,,,,,,,
60,TUDOR,True,4,THERE,G--Y-,4,4,LLM,TRAIT,GY---,4,4,CSS,TURKS,GGY--,3,3,CSS,TUDOR,GGGGG,0,0,CSS,,,,,,,,,,
61,QUOTA,True,4,THERE,Y----,5,5,LLM,SANTI,-Y-G-,4,4,CSS,LOTTA,-Y-GG,3,3,CSS,QUOTA,GGGGG,0,0,CSS,,,,,,,,,,
62,MOURN,True,4,THINK,---Y-,5,5,LLM,SONAR,-GY-Y,4,4,CSS,ROUEN,YGG-G,2,2,CSS,MOURN,GGGGG,0,0,CSS,,,,,,,,,,
63,PROMO,True,4,THERE,---Y-,5,5,LLM,BRAIN,-G---,4,4,CSS,PROMS,GGGG-,1,1,CSS,PROMO,GGGGG,0,0,CSS,,,,,,,,,,
64,CASTE,True,5,THINK,Y----,5,5,LLM,SLATE,Y-YGG,3,3,CSS,WASTE,-GGGG,1,1,CSS,PASTE,-GGGG,1,1,CSS,CASTE,GGGGG,0,0,CSS,,,,,
65,CAPRI,True,4,THINK,--Y--,5,5,LLM,SADIE,-G-Y-,4,4,CSS,MAORI,-G-GG,2,2,CSS,CAPRI,GGGGG,0,0,CSS,,,,,,,,,,
66,ALIAS,True,5,THEIR,---Y-,5,5,LLM,MILOS,-YY-G,4,4,CSS,BLISS,-GG-G,2,2,CSS,FLIPS,-GG-G,2,2,CSS,ALIAS,GGGGG,0,0,CSS,,,,,
67,PADDY,True,4,THERE,-----,5,5,LLM,DIALS,Y-Y--,5,5,CSS,PADMA,GGG--,2,2,CSS,PADDY,GGGGG,0,0,CSS,,,,,,,,,,
68,BLOBS,True,5,RIGHT,-----,5,5,LLM,POLES,-YY-G,4,4,CSS,FLOWS,-GG-G,2,2,CSS,BLOCS,GGG-G,1,1,CSS,BLOBS,GGGGG,0,0,CSS,,,,,
69,DILLY,True,4,THEIR,---Y-,5,5,LLM,LIONS,YG---,4,4,CSS,DIMLY,GG-GG,1,1,CSS,DILLY,GGGGG,0,0,CSS,,,,,,,,,,
70,GUTSY,True,3,ABOUT,---YY,5,5,LLM,TUNES,YG--Y,4,4,CSS,GUTSY,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
71,TABOR,True,5,WHERE,---Y-,5,5,LLM,RAINS,YG---,4,4,CSS,MARLA,-GY--,4,4,CSS,GABOR,-GGGG,1,1,CSS,TABOR,GGGGG,0,0,CSS,,,,,
72,INLAY,True,4,RIGHT,-Y---,5,5,LLM,SLAIN,-YYYY,5,4,CSS,LAINE,YYYY-,5,5,CSS,INLAY,GGGGG,0,0,CSS,,,,,,,,,,
73,AHHHH,True,4,THINK,-G---,4,4,LLM,SHARE,-GY--,4,4,CSS,AHOLD,GG---,3,3,CSS,AHHHH,GGGGG,0,0,CSS,,,,,,,,,,
74,ROUEN,True,5,THERE,--YY-,5,5,LLM,RIDES,G--G-,3,3,CSS,ROGER,GG-G-,2,2,CSS,ROLEX,GG-G-,2,2,CSS,ROUEN,GGGGG,0,0,CSS,,,,,
75,BUENA,True,4,RIGHT,-----,5,5,LLM,PANES,-YYY-,5,5,CSS,DEANE,-YYG-,4,4,CSS,BUENA,GGGGG,0,0,CSS,,,,,,,,,,
76,MENON,True,4,OTHER,Y--Y-,5,5,LLM,LEONE,-GYY-,4,3,CSS,DEMON,-GYGG,2,2,CSS,MENON,GGGGG,0,0,CSS,,,,,,,,,,
77,TRASK,True,4,THERE,G--Y-,4,4,LLM,TRAIT,GGG--,2,2,CSS,TRAPS,GGG-Y,2,2,CSS,TRASK,GGGGG,0,0,CSS,,,,,,,,,,
78,CASIO,True,4,THINK,--Y--,5,5,LLM,DELIA,---GY,4,4,CSS,MARIS,-G-GY,3,3,CSS,CASIO,GGGGG,0,0,CSS,,,,,,,,,,
79,VOILA,True,4,THINK,--G--,4,4,LLM,ARISE,Y-G--,4,4,CSS,BAIDU,-YG--,4,4,CSS,VOILA,GGGGG,0,0,CSS,,,,,,,,,,
80,AURAL,True,4,THINK,-----,5,5,LLM,PARSE,-YG--,4,4,CSS,MORAL,--GGG,2,2,CSS,AURAL,GGGGG,0,0,CSS,,,,,,,,,,
81,LEGER,True,3,RIGHT,Y-G--,4,4,LLM,ANGER,--GGG,2,2,CSS,LEGER,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
82,DALLY,True,5,RIGHT,-----,5,5,LLM,LANES,YG---,4,4,CSS,MALAY,-GG-G,2,2,CSS,BALDY,-GGYG,2,2,CSS,DALLY,GGGGG,0,0,CSS,,,,,
83,INIGO,True,4,OTHER,Y----,5,5,LLM,COOLS,-Y---,5,5,CSS,DINGO,-YYGG,3,2,CSS,INIGO,GGGGG,0,0,CSS,,,,,,,,,,
84,KRILL,True,4,BLAND,-Y---,5,5,LLM,ROLES,Y-Y--,5,4,CSS,TRILL,-GGGG,1,1,CSS,KRILL,GGGGG,0,0,CSS,,,,,,,,,,
85,SNIDE,True,4,OTHER,---Y-,5,5,LLM,SEGAL,GY---,4,4,CSS,SPEND,G-YYY,4,4,CSS,SNIDE,GGGGG,0,0,CSS,,,,,,,,,,
86,LEWES,True,3,THERE,--Y-Y,5,4,LLM,ELVES,YY-GG,3,3,CSS,LEWES,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
87,TAMER,True,5,RIGHT,Y---Y,5,5,LLM,TARTE,GGY-Y,3,3,CSS,TAKER,GG-GG,1,1,CSS,TAPER,GG-GG,1,1,CSS,TAMER,GGGGG,0,0,CSS,,,,,
88,COTTA,True,3,RIGHT,----Y,5,5,LLM,TASTE,YY-G-,4,4,CSS,COTTA,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
89,CORBY,True,4,THINK,-----,5,5,LLM,DOERS,-G-Y-,4,4,CSS,MORAY,-GG-G,2,2,CSS,CORBY,GGGGG,0,0,CSS,,,,,,,,,,
90,POLIS,True,3,OTHER,Y----,5,5,LLM,MOLDS,-GG-G,2,2,CSS,POLIS,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
91,ROXAS,True,3,RIGHT,G----,4,4,LLM,ROLES,GG--G,2,2,CSS,ROXAS,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
92,RANCE,True,3,OTHER,---YY,5,5,LLM,BEARS,-YYY-,5,5,CSS,RANCE,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
93,CARON,True,4,RIGHT,Y----,5,5,LLM,BARDS,-GG--,3,3,CSS,CARNE,GGGY-,2,2,CSS,CARON,GGGGG,0,0,CSS,,,,,,,,,,
94,SURYA,True,4,THERE,---Y-,5,5,LLM,RAINS,YY--Y,5,5,CSS,CORSA,--GYG,3,3,CSS,SURYA,GGGGG,0,0,CSS,,,,,,,,,,
95,AGGIE,True,4,OTHER,---Y-,5,5,LLM,LEANS,-YY--,5,5,CSS,MADGE,-Y-YG,4,3,CSS,AGGIE,GGGGG,0,0,CSS,,,,,,,,,,
96,CAUSA,True,5,THERE,-----,5,5,LLM,LINDA,----G,4,4,CSS,SAMBA,YG--G,3,3,CSS,FAFSA,-G-GG,2,2,CSS,CAUSA,GGGGG,0,0,CSS,,,,,
97,BAMBA,True,5,THINK,-----,5,5,LLM,DARES,-G---,4,4,CSS,MALAY,YG-Y-,4,4,CSS,GAMMA,-GG-G,2,2,CSS,BAMBA,GGGGG,0,0,CSS,,,,,
98,MAYNE,True,5,WHERE,----G,4,4,LLM,ALICE,Y---G,4,4,CSS,STADE,--Y-G,4,4,CSS,JAYNE,-GGGG,1,1,CSS,MAYNE,GGGGG,0,0,CSS,,,,,
99,BOGGS,True,5,THERE,-----,5,5,LLM,LIONS,--Y-G,4,4,CSS,COMPS,-G--G,3,3,CSS,SODAS,-G--G,3,3,CSS,BOGGS,GGGGG,0,0,CSS,,,,,
100,FINNS,False,6,STARE,Y----,5,5,LLM,COILS,--Y-G,4,4,CSS,KINDS,-GG-G,2,2,CSS,PINUS,-GG-G,2,2,CSS,WINGS,-GG-G,2,2,CSS,MINIS,-GG-G,2,2,CSS
