game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,total_violations
27,APPLY,True,4,TALES,-YY--,5,5,CSS,LOCAL,Y--Y-,5,5,LLM,ALAIN,GY---,4.0,4.0,CSS,APPLY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
28,SMILE,True,3,LANES,Y--YY,5,5,CSS,SMELL,GGYG-,2,2,LLM,SMILE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
29,KNOCK,True,3,RESIN,----Y,5,5,CSS,BUNCH,--YG-,4,4,LLM,KNOCK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
30,SLEEP,True,5,TESLA,-YYY-,5,5,CSS,SLEES,GGGG-,1,1,LLM,SLEEK,GGGG-,1.0,1.0,CSS,SLIME,GG--Y,3.0,3.0,LLM,SLEEP,GGGGG,0.0,0.0,CSS,,,,,,2
31,BRICK,True,3,NEARS,---Y-,5,5,CSS,THROW,--Y--,5,5,LLM,BRICK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
32,WROTE,True,4,GATES,--YY-,5,4,CSS,THERE,Y--YG,4,4,LLM,FORTE,-YYGG,3.0,3.0,CSS,WROTE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
33,RATED,True,4,LINES,---G-,4,4,CSS,OTHER,-Y-GY,4,4,LLM,ARTEM,YYGG-,3.0,3.0,CSS,RATED,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
34,ALERT,True,4,LANES,YY-Y-,5,4,CSS,PLACE,-GY-Y,4,4,LLM,ELGAR,YG-YY,4.0,4.0,CSS,ALERT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
35,CAGES,True,3,CARES,GG-GG,1,1,CSS,CAVES,GG-GG,1,1,LLM,CAGES,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
36,TEDDY,True,4,SAITO,---Y-,5,5,CSS,THEME,G-Y--,4,4,LLM,TUBER,G--Y-,4.0,4.0,CSS,TEDDY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
37,COLES,True,3,SINCE,Y--YY,5,5,CSS,CERES,G--GG,2,2,LLM,COLES,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
38,HWANG,True,5,AIDES,Y----,5,5,CSS,PARTY,-Y---,5,5,LLM,LOHAN,--YYY,5.0,4.0,CSS,GHANA,YYGG-,3.0,3.0,LLM,HWANG,GGGGG,0.0,0.0,CSS,,,,,,0
39,WRATH,True,4,TAILS,YY---,5,5,CSS,ABOUT,Y---Y,5,5,LLM,MEHTA,--YGY,4.0,4.0,CSS,WRATH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
40,MACHO,True,4,TONES,-Y---,5,5,CSS,BLOOD,--Y--,5,5,LLM,MARCO,GG-YG,2.0,2.0,CSS,MACHO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
41,LOPEZ,True,4,REALS,-Y-Y-,5,5,CSS,MODEL,-G-GY,3,3,LLM,LOVEY,GG-G-,2.0,2.0,CSS,LOPEZ,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
42,GOODY,True,3,TEARS,-----,5,5,CSS,GOGOL,GG-Y-,3,3,LLM,GOODY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
43,BROTH,True,4,AIRES,--Y--,5,5,CSS,WRONG,-GG--,3,3,LLM,TROOP,YGG--,3.0,3.0,CSS,BROTH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
44,VERDE,True,3,DATES,Y--Y-,5,5,CSS,ELUDE,Y--GG,3,3,LLM,VERDE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
45,TAMED,True,5,RENTS,-Y-Y-,5,5,CSS,TITLE,G---Y,4,4,LLM,TAPED,GG-GG,1.0,1.0,CSS,GIVEN,---G-,4.0,4.0,LLM,TAMED,GGGGG,0.0,0.0,CSS,,,,,,6
46,LEAFS,True,5,SADIE,YY--Y,5,5,CSS,SEAMS,-GG-G,2,2,LLM,REALS,-GGYG,2.0,2.0,CSS,LEAPS,GGG-G,1.0,1.0,LLM,LEAFS,GGGGG,0.0,0.0,CSS,,,,,,1
47,YACHT,True,4,LINES,-----,5,5,CSS,ABOUT,Y---G,4,4,LLM,TRACT,--YYG,4.0,3.0,CSS,YACHT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
48,MESSY,True,3,ARISE,---GY,4,4,CSS,GUESS,--YGY,4,3,LLM,MESSY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
49,RYDER,True,4,SADIE,--G-Y,4,4,CSS,ENDED,--GG-,3,3,LLM,CODER,--GGG,2.0,2.0,CSS,RYDER,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
50,MOTIF,True,3,TRIES,Y-Y--,5,5,CSS,LIMIT,--YGY,4,4,LLM,MOTIF,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
51,RAVEN,True,3,SIREN,--YGG,3,3,CSS,RAMEN,GG-GG,1,1,LLM,RAVEN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
52,REICH,True,3,SATIN,---Y-,5,5,CSS,WHICH,--GGG,2,2,LLM,REICH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
53,ICONS,True,4,SLATE,Y----,5,5,CSS,SLABS,----G,4,4,LLM,CROPS,Y-G-G,3.0,3.0,CSS,ICONS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,3
54,SILKY,True,4,SARIN,G--Y-,4,4,CSS,SITED,GG---,3,3,LLM,SILKS,GGGG-,1.0,1.0,CSS,SILKY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
55,CARVE,True,4,REALS,YYY--,5,5,CSS,BREAD,-YYY-,5,5,LLM,TAMER,-G-YY,4.0,4.0,CSS,CARVE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
56,LAGER,False,6,DEALS,-YYY-,5,5,CSS,LALES,GG-G-,2,2,LLM,LATER,GG-GG,1.0,1.0,CSS,LAVER,GG-GG,1.0,1.0,LLM,LAUER,GG-GG,1.0,1.0,CSS,LAYER,GG-GG,1.0,1.0,LLM,1
57,JERKS,True,4,DRIES,-Y-YG,4,4,CSS,SERBS,-GG-G,2,2,LLM,TERMS,-GG-G,2.0,2.0,CSS,JERKS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
58,LOTUS,True,4,CELIA,--Y--,5,5,CSS,LOOKS,GG--G,2,2,LLM,LOFTS,GG-YG,2.0,2.0,CSS,LOTUS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
59,LACEY,True,3,STALE,--YYY,5,4,CSS,LAPEL,GG-G-,2,2,LLM,LACEY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
60,TUDOR,True,4,SETON,--YG-,4,4,CSS,THROB,G-YG-,3,3,LLM,TUMOR,GG-GG,1.0,1.0,CSS,TUDOR,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
61,QUOTA,True,3,RATIO,-YY-Y,5,5,CSS,ABOUT,Y-GYY,4,4,LLM,QUOTA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
62,MOURN,True,4,SIREN,--Y-G,4,4,CSS,BROWN,-YY-G,4,4,LLM,RAMON,Y-YYG,4.0,4.0,CSS,MOURN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
63,PROMO,True,3,REAMS,Y--G-,4,4,CSS,PROMS,GGGG-,1,1,LLM,PROMO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,1
64,CASTE,True,3,HADES,-G-YY,4,4,CSS,SAUCE,YG-YG,3,3,LLM,CASTE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
65,CAPRI,True,4,LASER,-G--Y,4,4,CSS,BARRY,-G-G-,3,3,LLM,CAIRO,GGYG-,2.0,2.0,CSS,CAPRI,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
66,ALIAS,True,3,RAINE,-YG--,4,4,CSS,ALISA,GGGYY,2,2,LLM,ALIAS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
67,PADDY,True,4,SORTA,----Y,5,5,CSS,PLACE,G-Y--,4,4,LLM,PAPPY,GG--G,2.0,2.0,CSS,PADDY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
68,BLOBS,True,6,PORES,-Y--G,4,4,CSS,KNOWS,--G-G,3,3,LLM,CLOTS,-GG-G,2.0,2.0,CSS,FLOSS,-GG-G,2.0,2.0,LLM,BLOGS,GGG-G,1.0,1.0,CSS,BLOBS,GGGGG,0.0,0.0,LLM,0
69,DILLY,True,5,AIDES,-GY--,4,4,CSS,HINDU,-G-Y-,4,4,LLM,DIRTY,GG--G,2.0,2.0,CSS,DIZZY,GG--G,2.0,2.0,LLM,DILLY,GGGGG,0.0,0.0,CSS,,,,,,0
70,GUTSY,True,3,SITED,Y-G--,4,4,CSS,STABS,YY---,5,5,LLM,GUTSY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,2
71,TABOR,True,4,MATES,-GY--,4,4,CSS,PARTY,-GYY-,4,4,LLM,TAHIR,GG--G,2.0,2.0,CSS,TABOR,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
72,INLAY,True,4,EARNS,-Y-Y-,5,5,CSS,LINDA,YYY-Y,5,3,LLM,ALVIN,YY-YY,5.0,5.0,CSS,INLAY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
73,AHHHH,True,4,YATES,-Y---,5,5,CSS,ALONG,G----,4,4,LLM,AMIRA,G----,4.0,4.0,CSS,AHHHH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
74,ROUEN,True,4,ARIES,-Y-G-,4,4,CSS,TRESS,-YY--,5,5,LLM,EULER,-Y-GY,4.0,4.0,CSS,ROUEN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,3
75,BUENA,True,5,TRIES,---Y-,5,5,CSS,PEACE,-YY--,5,5,LLM,GLEAN,--GYY,4.0,4.0,CSS,HYENA,--GGG,2.0,2.0,LLM,BUENA,GGGGG,0.0,0.0,CSS,,,,,,0
76,MENON,True,5,LADEN,---YG,4,4,CSS,BEGIN,-G--G,3,3,LLM,RERUN,-G--G,3.0,3.0,CSS,SETON,-G-GG,2.0,2.0,LLM,MENON,GGGGG,0.0,0.0,CSS,,,,,,0
77,TRASK,True,5,LAUER,-Y--Y,5,5,CSS,TRAIN,GGG--,2,2,LLM,TRAPS,GGG-Y,2.0,2.0,CSS,TRASH,GGGG-,1.0,1.0,LLM,TRASK,GGGGG,0.0,0.0,CSS,,,,,,0
78,CASIO,True,3,AIDES,YY--Y,5,5,CSS,BASIN,-GGG-,2,2,LLM,CASIO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
79,VOILA,True,5,YEARS,--Y--,5,5,CSS,ASIAN,Y-G--,4,4,LLM,HAIKU,-YG--,4.0,4.0,CSS,IBIZA,--G-G,3.0,3.0,LLM,VOILA,GGGGG,0.0,0.0,CSS,,,,,,1
80,AURAL,True,4,RAINS,YY---,5,5,CSS,HEART,--YY-,5,5,LLM,MORAL,--GGG,2.0,2.0,CSS,AURAL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
81,LEGER,True,5,SAUER,---GG,3,3,CSS,POWER,---GG,3,3,LLM,LITER,G--GG,2.0,2.0,CSS,LEVER,GG-GG,1.0,1.0,LLM,LEGER,GGGGG,0.0,0.0,CSS,,,,,,0
82,DALLY,False,6,ARIEL,Y---Y,5,5,CSS,BALLS,-GGG-,2,2,LLM,WALLY,-GGGG,1.0,1.0,CSS,LALLY,-GGGG,1.0,1.0,LLM,CALLY,-GGGG,1.0,1.0,CSS,TALLY,-GGGG,1.0,1.0,LLM,0
83,INIGO,True,3,DANTE,--Y--,5,5,CSS,UNION,-GGY-,3,3,LLM,INIGO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
84,KRILL,True,3,SNORE,---Y-,5,5,CSS,TRICK,-GG-Y,3,3,LLM,KRILL,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
85,SNIDE,True,4,AROSE,---YG,4,4,CSS,SINCE,GYY-G,3,3,LLM,SNIPE,GGG-G,1.0,1.0,CSS,SNIDE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
86,LEWES,True,4,ARIES,---GG,3,3,CSS,SHOES,---GG,3,3,LLM,DUNES,---GG,3.0,3.0,CSS,LEWES,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
87,TAMER,True,6,RITES,Y-YG-,4,4,CSS,TOWER,G--GG,2,2,LLM,TUNER,G--GG,2.0,2.0,CSS,TYLER,G--GG,2.0,2.0,LLM,TAKER,GG-GG,1.0,1.0,CSS,TAMER,GGGGG,0.0,0.0,LLM,0
88,COTTA,True,4,SABRE,-Y---,5,5,CSS,ALWAY,Y----,5,5,LLM,GIANT,--Y-Y,5.0,5.0,CSS,COTTA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
89,CORBY,True,4,SYRIA,-YG--,4,4,CSS,WORRY,-GG-G,2,2,LLM,CORKY,GGG-G,1.0,1.0,CSS,CORBY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
90,POLIS,True,4,LANCE,Y----,5,5,CSS,LILTS,-YG-G,3,3,LLM,SOLIS,-GGGG,1.0,1.0,CSS,POLIS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,1
91,ROXAS,True,4,ARISE,YY-Y-,5,5,CSS,SMART,Y-YY-,5,5,LLM,CARBS,-YY-G,4.0,4.0,CSS,ROXAS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
92,RANCE,True,4,ARIEL,YY-Y-,5,4,CSS,SHARE,--YYG,4,4,LLM,CARTE,YGY-G,3.0,3.0,CSS,RANCE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
93,CARON,True,5,MATER,-G--Y,4,4,CSS,RAPID,YG---,4,4,LLM,BASRA,-G-Y-,4.0,4.0,CSS,CAROL,GGGG-,1.0,1.0,LLM,CARON,GGGGG,0.0,0.0,CSS,,,,,,0
94,SURYA,True,3,LOIRE,---Y-,5,5,CSS,PARTY,-YG-Y,4,4,LLM,SURYA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
95,AGGIE,True,4,TEARS,-YY--,5,5,CSS,ALIVE,G-Y-G,3,3,LLM,ANGIE,G-GGG,1.0,1.0,CSS,AGGIE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
96,CAUSA,True,5,AISLE,Y-Y--,5,4,CSS,STAGE,Y-Y--,5,5,LLM,RANKS,-G--Y,4.0,4.0,CSS,HAUSA,-GGGG,1.0,1.0,LLM,CAUSA,GGGGG,0.0,0.0,CSS,,,,,,1
97,BAMBA,True,5,CAINE,-G---,4,4,CSS,PARTY,-G---,4,4,LLM,SALMA,-G-YG,3.0,3.0,CSS,MAZDA,YG--G,3.0,3.0,LLM,BAMBA,GGGGG,0.0,0.0,CSS,,,,,,0
98,MAYNE,True,4,RATES,-G-Y-,4,4,CSS,GAUGE,-G--G,3,3,LLM,MAINE,GG-GG,1.0,1.0,CSS,MAYNE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
99,BOGGS,True,5,BEARS,G---G,3,3,CSS,BOOKS,GG--G,2,2,LLM,BOLUS,GG--G,2.0,2.0,CSS,BOMBS,GG--G,2.0,2.0,LLM,BOGGS,GGGGG,0.0,0.0,CSS,,,,,,0
100,FINNS,True,4,MALES,----G,4,4,CSS,SHOWS,----G,4,4,LLM,TURNS,---GG,3.0,3.0,CSS,FINNS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
