game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,total_violations
36,TEDDY,True,4,AILES,---Y-,5,5,CSS,THERE,G-Y--,4,4,LLM,TETON,GG---,3.0,3.0,CSS,TEDDY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
37,COLES,False,6,RAIDS,----G,4,4,CSS,LOOKS,YG--G,3,3,LLM,BOLTS,-GG-G,2.0,2.0,CSS,FOLES,-GGGG,1.0,1.0,LLM,POLES,-GGGG,1.0,1.0,CSS,HOLES,-GGGG,1.0,1.0,LLM,0
38,HWANG,True,5,HIRES,G----,4,4,CSS,HATCH,GY---,4,4,LLM,HUMAN,G--YY,4.0,3.0,CSS,HONDA,G-Y-Y,4.0,4.0,LLM,HWANG,GGGGG,0.0,0.0,CSS,,,,,,0
39,WRATH,True,4,LIENS,-----,5,5,CSS,ABOUT,Y---Y,5,5,LLM,CATTY,-Y-G-,4.0,4.0,CSS,WRATH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
40,MACHO,True,5,SLATE,--Y--,5,5,CSS,BANDY,-G---,4,4,LLM,MARIA,GG---,3.0,3.0,CSS,MACHU,GGGG-,1.0,1.0,LLM,MACHO,GGGGG,0.0,0.0,CSS,,,,,,0
41,LOPEZ,True,5,SALEM,--YG-,4,4,CSS,LEVEL,G--G-,3,3,LLM,LOREN,GG-G-,2.0,2.0,CSS,LOBED,GG-G-,2.0,2.0,LLM,LOPEZ,GGGGG,0.0,0.0,CSS,,,,,,0
42,GOODY,True,4,HARES,-----,5,5,CSS,HOUSE,-G---,4,4,LLM,LONGO,-G-YY,4.0,4.0,CSS,GOODY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,3
43,BROTH,True,4,CAIRO,---YY,5,5,CSS,POWER,-Y--Y,5,5,LLM,THROB,YYYYY,5.0,4.0,CSS,BROTH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
44,VERDE,True,3,LEANS,-G---,4,4,CSS,METRO,-G-Y-,4,4,LLM,VERDE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
45,TAMED,True,4,AIRES,Y--G-,4,4,CSS,HAVEN,-G-G-,3,3,LLM,MATED,YGYGG,2.0,2.0,CSS,TAMED,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
46,LEAFS,True,5,DEANS,-GG-G,2,2,CSS,YEARS,-GG-G,2,2,LLM,MEALS,-GGYG,2.0,2.0,CSS,LEAPS,GGG-G,1.0,1.0,LLM,LEAFS,GGGGG,0.0,0.0,CSS,,,,,,0
47,YACHT,True,3,ACRES,YY---,5,4,CSS,LOCAL,--GY-,4,4,LLM,YACHT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
48,MESSY,True,3,MARES,G--YY,4,4,CSS,MOUSE,G--GY,3,3,LLM,MESSY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
49,RYDER,True,4,SALEH,---G-,4,4,CSS,POWER,---GG,3,3,LLM,DINER,Y--GG,3.0,3.0,CSS,RYDER,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
50,MOTIF,True,3,TASER,Y----,5,5,CSS,NIGHT,-Y--Y,5,5,LLM,MOTIF,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
51,RAVEN,True,3,BATES,-G-G-,3,3,CSS,PAVED,-GGG-,2,2,LLM,RAVEN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
52,REICH,True,4,STARE,---YY,5,5,CSS,NEVER,-G--Y,4,4,LLM,PERCY,-GYG-,3.0,3.0,CSS,REICH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
53,ICONS,True,3,SOREN,YY--Y,5,5,CSS,LYONS,--GGG,2,2,LLM,ICONS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
54,SILKY,True,4,FAIRE,--Y--,5,5,CSS,LIGHT,YG---,4,4,LLM,SILLY,GGG-G,1.0,1.0,CSS,SILKY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
55,CARVE,True,6,ELISA,Y---Y,5,5,CSS,HEARD,-YYY-,5,4,LLM,TAMER,-G-YY,4.0,4.0,CSS,RANCE,YG-YG,3.0,3.0,LLM,CARPE,GGG-G,1.0,1.0,CSS,CARVE,GGGGG,0.0,0.0,LLM,0
56,LAGER,True,5,RANCE,YG--Y,4,4,CSS,LAYER,GG-GG,1,1,LLM,LATER,GG-GG,1.0,1.0,CSS,LAVER,GG-GG,1.0,1.0,LLM,LAGER,GGGGG,0.0,0.0,CSS,,,,,,0
57,JERKS,True,5,LANES,---YG,4,4,CSS,SEEMS,-G--G,3,3,LLM,HERBS,-GG-G,2.0,2.0,CSS,PERKS,-GGGG,1.0,1.0,LLM,JERKS,GGGGG,0.0,0.0,CSS,,,,,,0
58,LOTUS,True,4,RATES,--G-G,3,3,CSS,PITTS,--G-G,3,3,LLM,MYTHS,--G-G,3.0,3.0,CSS,LOTUS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
59,LACEY,True,5,NEARS,-YY--,5,5,CSS,ALIVE,YY--Y,5,4,LLM,LABEL,GG-G-,2.0,2.0,CSS,LACED,GGGG-,1.0,1.0,LLM,LACEY,GGGGG,0.0,0.0,CSS,,,,,,0
60,TUDOR,True,5,SNARE,---Y-,5,5,CSS,TRICK,GY---,4,4,LLM,THROB,G-YG-,3.0,3.0,CSS,TUTOR,GG-GG,1.0,1.0,LLM,TUDOR,GGGGG,0.0,0.0,CSS,,,,,,0
61,QUOTA,True,5,ANDES,Y----,5,5,CSS,MAGIC,-Y---,5,5,LLM,PORTA,-Y-GG,3.0,3.0,CSS,OUTTA,YG-GG,2.0,2.0,LLM,QUOTA,GGGGG,0.0,0.0,CSS,,,,,,0
62,MOURN,True,4,DOERS,-G-G-,3,3,CSS,LORRY,-G-G-,3,3,LLM,COURT,-GGG-,2.0,2.0,CSS,MOURN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
63,PROMO,True,4,RAKES,Y----,5,5,CSS,WORTH,-YY--,5,5,LLM,BROOD,-GGY-,3.0,3.0,CSS,PROMO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
64,CASTE,True,5,ALERT,Y-Y-Y,5,5,CSS,TASTE,-GGGG,1,1,LLM,HASTE,-GGGG,1.0,1.0,CSS,PASTE,-GGGG,1.0,1.0,LLM,CASTE,GGGGG,0.0,0.0,CSS,,,,,,0
65,CAPRI,True,4,REALS,Y-Y--,5,5,CSS,MARRY,-G-G-,3,3,LLM,CAIRN,GGYG-,2.0,2.0,CSS,CAPRI,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
66,ALIAS,True,3,AYERS,G---G,3,3,CSS,ATLAS,G-YGG,2,2,LLM,ALIAS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
67,PADDY,True,5,CLARE,--Y--,5,5,CSS,ABOUT,Y----,5,5,LLM,MINAS,---Y-,5.0,5.0,CSS,HAPPY,-GY-G,3.0,3.0,LLM,PADDY,GGGGG,0.0,0.0,CSS,,,,,,0
68,BLOBS,True,5,RACES,----G,4,4,CSS,LOOKS,Y-G-G,3,3,LLM,GLOSS,-GG-G,2.0,2.0,CSS,PLOWS,-GG-G,2.0,2.0,LLM,BLOBS,GGGGG,0.0,0.0,CSS,,,,,,0
69,DILLY,False,6,IRENA,Y----,5,5,CSS,LIGHT,YG---,4,4,LLM,MILLS,-GGG-,2.0,2.0,CSS,FILLY,-GGGG,1.0,1.0,LLM,BILLY,-GGGG,1.0,1.0,CSS,WILLY,-GGGG,1.0,1.0,LLM,0
70,GUTSY,True,4,AIDES,----Y,5,5,CSS,SHOOT,Y---Y,5,5,LLM,GUSTY,GGYYG,2.0,2.0,CSS,GUTSY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
71,TABOR,True,3,BORES,YYY--,5,4,CSS,LABOR,-GGGG,1,1,LLM,TABOR,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
72,INLAY,True,4,RAINS,-YYY-,5,5,CSS,PLAIN,-YYYY,5,4,LLM,LINDA,YYY-Y,5.0,3.0,CSS,INLAY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
73,AHHHH,True,4,DOLAN,---Y-,5,5,CSS,SPACE,--Y--,5,5,LLM,MARIA,-Y---,5.0,5.0,CSS,AHHHH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
74,ROUEN,True,6,CARES,--YG-,4,4,CSS,POWER,-G-GY,3,3,LLM,ROMEO,GG-G-,2.0,2.0,CSS,ROLEX,GG-G-,2.0,2.0,LLM,ROGEN,GG-GG,1.0,1.0,CSS,ROUEN,GGGGG,0.0,0.0,LLM,0
75,BUENA,True,6,LINES,--YY-,5,5,CSS,ENJOY,YY---,5,5,LLM,CRANE,--YGY,4.0,4.0,CSS,AGENT,Y-GG-,3.0,3.0,LLM,MEENA,--GGG,2.0,2.0,CSS,BUENA,GGGGG,0.0,0.0,LLM,0
76,MENON,True,3,EARNS,Y--Y-,5,4,CSS,HONEY,-YGY-,4,4,LLM,MENON,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
77,TRASK,True,4,SORTA,Y-YYY,5,5,CSS,RATES,YYY-Y,5,4,LLM,TRASH,GGGG-,1.0,1.0,CSS,TRASK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
78,CASIO,True,3,HEARS,--Y-Y,5,5,CSS,BASIN,-GGG-,2,2,LLM,CASIO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
79,VOILA,True,4,SADIE,-Y-Y-,5,5,CSS,ITALY,Y-YG-,4,4,LLM,VIOLA,GYYGG,2.0,2.0,CSS,VOILA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
80,AURAL,True,5,LEONA,Y---Y,5,5,CSS,FLAIL,--Y-G,4,4,LLM,MURAL,-GGGG,1.0,1.0,CSS,RURAL,-GGGG,1.0,1.0,LLM,AURAL,GGGGG,0.0,0.0,CSS,,,,,,0
81,LEGER,True,3,LEARN,GG-Y-,3,3,CSS,LEVER,GG-GG,1,1,LLM,LEGER,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
82,DALLY,True,3,DALES,GGG--,2,2,CSS,DALIT,GGG--,2,2,LLM,DALLY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
83,INIGO,True,5,PEARS,-----,5,5,CSS,HOUSE,-Y---,5,5,LLM,BLOOD,--Y--,5.0,5.0,CSS,OWING,Y-GYY,4.0,4.0,LLM,INIGO,GGGGG,0.0,0.0,CSS,,,,,,2
84,KRILL,True,3,REINS,Y-G--,4,4,CSS,TRIAL,-GG-G,2,2,LLM,KRILL,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
85,SNIDE,True,3,RAISE,--GYG,3,3,CSS,SPINE,G-GYG,2,2,LLM,SNIDE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
86,LEWES,True,4,LASER,G-YG-,3,3,CSS,LIVES,G--GG,2,2,LLM,LOBES,G--GG,2.0,2.0,CSS,LEWES,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
87,TAMER,True,4,LOANS,--Y--,5,5,CSS,MAGIC,YG---,4,4,LLM,TAMAR,GGG-G,1.0,1.0,CSS,TAMER,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
88,COTTA,True,5,DANES,-Y---,5,5,CSS,APPLY,Y----,5,5,LLM,CIARA,G---G,3.0,3.0,CSS,COCOA,GG--G,2.0,2.0,LLM,COTTA,GGGGG,0.0,0.0,CSS,,,,,,0
89,CORBY,True,4,DARES,--G--,4,4,CSS,NORTH,-GG--,3,3,LLM,CORKY,GGG-G,1.0,1.0,CSS,CORBY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
90,POLIS,False,6,SOBRE,YG---,4,4,CSS,FOCUS,-G--G,3,3,LLM,LOONS,YG--G,3.0,3.0,CSS,HOLDS,-GG-G,2.0,2.0,LLM,TOLLS,-GG-G,2.0,2.0,CSS,YOLKS,-GG-G,2.0,2.0,LLM,0
91,ROXAS,True,5,TAKES,-Y--G,4,4,CSS,CLASS,--Y-G,4,4,LLM,JUDAS,---GG,3.0,3.0,CSS,ABBAS,---GG,3.0,3.0,LLM,ROXAS,GGGGG,0.0,0.0,CSS,,,,,,0
92,RANCE,True,4,PEARS,-YYY-,5,5,CSS,ALTER,Y--YY,5,4,LLM,MCRAE,-YYYG,4.0,4.0,CSS,RANCE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
93,CARON,True,5,AILES,Y----,5,5,CSS,PARTY,-GG--,3,3,LLM,BARCA,-GGY-,3.0,3.0,CSS,CARGO,GGG-Y,2.0,2.0,LLM,CARON,GGGGG,0.0,0.0,CSS,,,,,,0
94,SURYA,True,4,CARNE,-YG--,4,4,CSS,ARROW,Y-G--,4,4,LLM,SURAT,GGGY-,2.0,2.0,CSS,SURYA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
95,AGGIE,True,4,STARE,--Y-G,4,4,CSS,ALIVE,G-Y-G,3,3,LLM,ANGIE,G-GGG,1.0,1.0,CSS,AGGIE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
96,CAUSA,True,5,TIERS,----Y,5,5,CSS,SMALL,Y-Y--,5,5,LLM,ASSAY,YY-Y-,5.0,3.0,CSS,HAUSA,-GGGG,1.0,1.0,LLM,CAUSA,GGGGG,0.0,0.0,CSS,,,,,,0
97,BAMBA,True,6,SLADE,--Y--,5,5,CSS,MARRY,YG---,4,4,LLM,TAMPA,-GG-G,2.0,2.0,CSS,GAMMA,-GG-G,2.0,2.0,LLM,HAMZA,-GG-G,2.0,2.0,CSS,BAMBA,GGGGG,0.0,0.0,LLM,0
98,MAYNE,True,3,MORES,G--Y-,4,4,CSS,MAYBE,GGG-G,1,1,LLM,MAYNE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
99,BOGGS,True,5,RIDES,----G,4,4,CSS,CLASS,----G,4,4,LLM,PUNTS,----G,4.0,4.0,CSS,HOOKS,-G--G,3.0,3.0,LLM,BOGGS,GGGGG,0.0,0.0,CSS,,,,,,0
100,FINNS,True,4,LEAST,---Y-,5,5,CSS,SOUND,Y--G-,4,4,LLM,GRINS,--YGG,3.0,3.0,CSS,FINNS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
