game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,total_violations
25,CHILL,True,5,READS,-----,5,5,CSS,COUNT,G----,4,4,LLM,CLIMB,GYG--,3.0,3.0,CSS,CHILI,GGGG-,1.0,1.0,LLM,CHILL,GGGGG,0.0,0.0,CSS,,,,,,0
26,FLOOD,True,5,CATER,-----,5,5,CSS,LONGS,YY---,5,4,LLM,DIPLO,Y--YY,5.0,5.0,CSS,FLOYD,GGG-G,1.0,1.0,LLM,FLOOD,GGGGG,0.0,0.0,CSS,,,,,,0
27,APPLY,True,4,HOLES,--Y--,5,5,CSS,NIALL,--YG-,4,4,LLM,AMPLY,G-GGG,1.0,1.0,CSS,APPLY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
28,SMILE,True,4,RIDES,-Y-YY,5,4,CSS,SNIPE,G-G-G,2,2,LLM,SMITE,GGG-G,1.0,1.0,CSS,SMILE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
29,KNOCK,True,4,CARTS,Y----,5,5,CSS,LUCIE,--Y--,5,5,LLM,GOOCH,--GG-,3.0,3.0,CSS,KNOCK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
30,SLEEP,True,4,DANES,---GY,4,4,CSS,STREP,G--GG,2,2,LLM,SWEEP,G-GGG,1.0,1.0,CSS,SLEEP,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
31,BRICK,True,6,GEARS,---Y-,5,5,CSS,ORTON,-G---,4,4,LLM,PRICK,-GGGG,1.0,1.0,CSS,CRICK,-GGGG,1.0,1.0,LLM,FRICK,-GGGG,1.0,1.0,CSS,BRICK,GGGGG,0.0,0.0,LLM,0
32,WROTE,True,4,LOANS,-Y---,5,5,CSS,CREDO,-GY-Y,4,4,LLM,TROPE,YGG-G,2.0,2.0,CSS,WROTE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
33,RATED,True,3,STORE,-Y-YY,5,5,CSS,TAMER,YG-GY,3,3,LLM,RATED,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
34,ALERT,True,3,AROSE,GY--Y,4,4,CSS,ADLER,G-YYY,4,2,LLM,ALERT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
35,CAGES,False,6,SOBRE,Y---Y,5,5,CSS,NILES,---GG,3,3,LLM,MATES,-G-GG,2.0,2.0,CSS,CAVES,GG-GG,1.0,1.0,LLM,CASES,GG-GG,1.0,1.0,CSS,CAPES,GG-GG,1.0,1.0,LLM,0
36,TEDDY,True,4,NILES,---Y-,5,5,CSS,PARTE,---YY,5,5,LLM,DETOX,YGY--,4.0,4.0,CSS,TEDDY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
37,COLES,True,6,SABRE,Y---Y,5,5,CSS,TILES,--GGG,2,2,LLM,MOLES,-GGGG,1.0,1.0,CSS,HOLES,-GGGG,1.0,1.0,LLM,POLES,-GGGG,1.0,1.0,CSS,COLES,GGGGG,0.0,0.0,LLM,0
38,HWANG,True,5,NEARS,Y-G--,4,4,CSS,LIANG,--GGG,2,2,LLM,THANG,-YGGG,2.0,2.0,CSS,HUANG,G-GGG,1.0,1.0,LLM,HWANG,GGGGG,0.0,0.0,CSS,,,,,,0
39,WRATH,True,4,NAMES,-Y---,5,5,CSS,CLARA,--GY-,4,4,LLM,GRAFT,-GG-Y,3.0,3.0,CSS,WRATH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
40,MACHO,True,4,LOIRE,-Y---,5,5,CSS,TACOS,-GGY-,3,3,LLM,MACAO,GGG-G,1.0,1.0,CSS,MACHO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
41,LOPEZ,True,4,TALES,--YG-,4,4,CSS,LEVER,G--G-,3,3,LLM,LINED,G--G-,3.0,3.0,CSS,LOPEZ,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
42,GOODY,True,3,TILES,-----,5,5,CSS,NORAD,-G--Y,4,4,LLM,GOODY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
43,BROTH,True,3,AIRES,--Y--,5,5,CSS,GROOT,-GG-Y,3,3,LLM,BROTH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
44,VERDE,True,4,HAIRS,---Y-,5,5,CSS,DECOR,YG--Y,4,4,LLM,REEDY,YGYG-,3.0,3.0,CSS,VERDE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
45,TAMED,True,4,STARE,-YY-Y,5,3,CSS,PATEL,-GYG-,3,3,LLM,TAXED,GG-GG,1.0,1.0,CSS,TAMED,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
46,LEAFS,True,3,SONAR,Y--Y-,5,5,CSS,HEALS,-GGYG,2,2,LLM,LEAFS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
47,YACHT,True,4,EARNS,-G---,4,4,CSS,TALIA,YG---,4,4,LLM,BATCH,-GYYY,4.0,3.0,CSS,YACHT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
48,MESSY,True,4,RUNES,---YY,5,5,CSS,SPATE,Y---Y,5,5,LLM,JESSI,-GGG-,2.0,2.0,CSS,MESSY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
49,RYDER,True,3,NOTES,---G-,4,4,CSS,RILED,G--GY,3,3,LLM,RYDER,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
50,MOTIF,True,3,ACRES,-----,5,5,CSS,MONTY,GG-Y-,3,3,LLM,MOTIF,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
51,RAVEN,True,3,STALE,--Y-Y,5,4,CSS,ARDEN,YY-GG,3,3,LLM,RAVEN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
52,REICH,True,5,SOLES,---Y-,5,5,CSS,GRATE,-Y--Y,5,5,LLM,DERRY,-GY--,4.0,4.0,CSS,REIKI,GGG--,2.0,2.0,LLM,REICH,GGGGG,0.0,0.0,CSS,,,,,,0
53,ICONS,True,4,HATES,----G,4,4,CSS,LORDS,-Y--G,4,4,LLM,KNOBS,-YG-G,3.0,3.0,CSS,ICONS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
54,SILKY,True,4,MADRE,-----,5,5,CSS,LOINS,Y-Y-Y,5,5,LLM,SILLY,GGG-G,1.0,1.0,CSS,SILKY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
55,CARVE,True,5,HATES,-G-Y-,4,4,CSS,MARNE,-GG-G,2,2,LLM,LARGE,-GG-G,2.0,2.0,CSS,CARPE,GGG-G,1.0,1.0,LLM,CARVE,GGGGG,0.0,0.0,CSS,,,,,,0
56,LAGER,False,6,MATER,-G-GG,2,2,CSS,FABER,-G-GG,2,2,LLM,LAVER,GG-GG,1.0,1.0,CSS,LAYER,GG-GG,1.0,1.0,LLM,LASER,GG-GG,1.0,1.0,CSS,LAKER,GG-GG,1.0,1.0,LLM,0
57,JERKS,True,6,SEOUL,YG---,4,4,CSS,TEARS,-G-YG,3,3,LLM,REEKS,YG-GG,2.0,2.0,CSS,PERKS,-GGGG,1.0,1.0,LLM,BERKS,-GGGG,1.0,1.0,CSS,JERKS,GGGGG,0.0,0.0,LLM,0
58,LOTUS,True,2,REINS,----G,4,4,CSS,LOTUS,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,,0
59,LACEY,True,4,TILES,--YG-,4,4,CSS,LAVER,GG-G-,2,2,LLM,LANEY,GG-GG,1.0,1.0,CSS,LACEY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
60,TUDOR,True,3,NOISE,-Y---,5,5,CSS,CARLO,--Y-Y,5,5,LLM,TUDOR,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
61,QUOTA,True,4,SNARE,--Y--,5,5,CSS,DALAI,-Y---,5,5,LLM,MOCHA,-Y--G,4.0,4.0,CSS,QUOTA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
62,MOURN,True,3,EARNS,--YY-,5,4,CSS,RODIN,YG--G,3,3,LLM,MOURN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
63,PROMO,True,4,BOARS,-Y-Y-,5,5,CSS,TENOR,---YY,5,5,LLM,PIRLO,G-Y-G,3.0,3.0,CSS,PROMO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
64,CASTE,True,6,DALES,-G-YY,4,4,CSS,PAUSE,-G-YG,3,3,LLM,HASTE,-GGGG,1.0,1.0,CSS,WASTE,-GGGG,1.0,1.0,LLM,TASTE,-GGGG,1.0,1.0,CSS,CASTE,GGGGG,0.0,0.0,LLM,0
65,CAPRI,True,3,MAILS,-GY--,4,4,CSS,DARIN,-GYY-,4,3,LLM,CAPRI,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
66,ALIAS,True,4,CENTS,----G,4,4,CSS,SOARS,--Y-G,4,4,LLM,MAILS,-YGYG,3.0,3.0,CSS,ALIAS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
67,PADDY,True,6,LATER,-G---,4,4,CSS,HASAN,-G---,4,4,LLM,MAJID,-G--Y,4.0,4.0,CSS,CADDY,-GGGG,1.0,1.0,LLM,DADDY,-GGGG,1.0,1.0,CSS,PADDY,GGGGG,0.0,0.0,LLM,0
68,BLOBS,True,5,NOTES,-Y--G,4,4,CSS,CROPS,--G-G,3,3,LLM,GLOSS,-GG-G,2.0,2.0,CSS,BLOWS,GGG-G,1.0,1.0,LLM,BLOBS,GGGGG,0.0,0.0,CSS,,,,,,0
69,DILLY,True,4,AUTOS,-----,5,5,CSS,LINER,YG---,4,4,LLM,DIMLY,GG-GG,1.0,1.0,CSS,DILLY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
70,GUTSY,True,3,ARISE,---G-,4,4,CSS,BOSSY,---GG,3,3,LLM,GUTSY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
71,TABOR,True,3,LEONA,--Y-Y,5,5,CSS,TACOS,GG-G-,2,2,LLM,TABOR,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
72,INLAY,True,4,ARIES,Y-Y--,5,5,CSS,DALIA,-YGY-,4,4,LLM,BILAL,-YGG-,3.0,3.0,CSS,INLAY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
73,AHHHH,True,4,AIRES,G----,4,4,CSS,ALTON,G----,4,4,LLM,AMAYA,G----,4.0,4.0,CSS,AHHHH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
74,ROUEN,True,3,TEARS,-Y-Y-,5,5,CSS,CRUDE,-YG-Y,4,4,LLM,ROUEN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
75,BUENA,True,3,RAISE,-Y--Y,5,5,CSS,DELTA,-Y--G,4,4,LLM,BUENA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
76,MENON,True,5,COATS,-Y---,5,5,CSS,PEDRO,-G--Y,4,4,LLM,FELON,-G-GG,2.0,2.0,CSS,XENON,-GGGG,1.0,1.0,LLM,MENON,GGGGG,0.0,0.0,CSS,,,,,,0
77,TRASK,True,4,RAINE,YY---,5,4,CSS,BOARS,--GYY,4,4,LLM,TRASH,GGGG-,1.0,1.0,CSS,TRASK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
78,CASIO,True,4,ARIEL,Y-Y--,5,4,CSS,SANDI,YG--Y,4,4,LLM,OASIS,YGGG-,2.0,2.0,CSS,CASIO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
79,VOILA,True,4,POLES,-GY--,4,4,CSS,LOGAN,YG-Y-,4,4,LLM,KOALA,-G-GG,2.0,2.0,CSS,VOILA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
80,AURAL,True,3,ARISE,GY---,4,4,CSS,ABRAM,G-GG-,2,2,LLM,AURAL,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
81,LEGER,True,5,SEDAN,-G---,4,4,CSS,METRE,-G-YY,4,4,LLM,REPEL,YG-GY,3.0,3.0,CSS,LEVER,GG-GG,1.0,1.0,LLM,LEGER,GGGGG,0.0,0.0,CSS,,,,,,0
82,DALLY,False,6,SARIN,-G---,4,4,CSS,HALEY,-GG-G,2,2,LLM,BALLY,-GGGG,1.0,1.0,CSS,WALLY,-GGGG,1.0,1.0,LLM,TALLY,-GGGG,1.0,1.0,CSS,CALLY,-GGGG,1.0,1.0,LLM,0
83,INIGO,True,4,LIENS,-Y-Y-,5,5,CSS,DARIN,---YY,5,5,LLM,INPUT,GG---,3.0,3.0,CSS,INIGO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
84,KRILL,True,4,ARTEM,-G---,4,4,CSS,GRINS,-GG--,3,3,LLM,PRICK,-GG-Y,3.0,3.0,CSS,KRILL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
85,SNIDE,True,4,MATES,---YY,5,5,CSS,SERIE,G--YG,3,3,LLM,SNIPE,GGG-G,1.0,1.0,CSS,SNIDE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
86,LEWES,True,4,ACRES,---GG,3,3,CSS,MILES,--YGG,3,3,LLM,ELVES,YY-GG,3.0,3.0,CSS,LEWES,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
87,TAMER,True,2,EARNS,YGY--,4,4,CSS,TAMER,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,,0
88,COTTA,True,4,ROSEN,-G---,4,4,CSS,HOTLY,-GG--,3,3,LLM,GOTTA,-GGGG,1.0,1.0,CSS,COTTA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
89,CORBY,True,4,YEARS,Y--Y-,5,5,CSS,DORKY,-GG-G,2,2,LLM,CORNY,GGG-G,1.0,1.0,CSS,CORBY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
90,POLIS,True,3,SIREN,YY---,5,5,CSS,TAILS,--YYG,4,4,LLM,POLIS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
91,ROXAS,True,3,LANES,-Y--G,4,4,CSS,STARS,--YYG,4,4,LLM,ROXAS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
92,RANCE,True,3,SCARE,-YYYG,4,4,CSS,CARTE,YGY-G,3,3,LLM,RANCE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
93,CARON,True,3,READS,Y-Y--,5,5,CSS,AARON,-GGGG,1,1,LLM,CARON,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
94,SURYA,True,3,SAUER,GYY-Y,4,4,CSS,SUTRA,GG-YG,2,2,LLM,SURYA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
95,AGGIE,True,3,ROPES,---Y-,5,5,CSS,ALINE,G-Y-G,3,3,LLM,AGGIE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
96,CAUSA,True,5,AILES,Y---Y,5,5,CSS,SATAN,YG-Y-,4,4,LLM,MASHA,-GY-G,3.0,3.0,CSS,FAFSA,-G-GG,2.0,2.0,LLM,CAUSA,GGGGG,0.0,0.0,CSS,,,,,,0
97,BAMBA,True,4,NORSE,-----,5,5,CSS,TILDA,----G,4,4,LLM,MAMBA,-GGGG,1.0,1.0,CSS,BAMBA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
98,MAYNE,True,6,CONES,--YY-,5,4,CSS,REINA,-Y-GY,4,4,LLM,PLANE,--YGG,3.0,3.0,CSS,WAYNE,-GGGG,1.0,1.0,LLM,JAYNE,-GGGG,1.0,1.0,CSS,MAYNE,GGGGG,0.0,0.0,LLM,0
99,BOGGS,True,5,MARES,----G,4,4,CSS,COLTS,-G--G,3,3,LLM,BONDS,GG--G,2.0,2.0,CSS,BOGUS,GGG-G,1.0,1.0,LLM,BOGGS,GGGGG,0.0,0.0,CSS,,,,,,0
100,FINNS,True,5,DANES,--G-G,3,3,CSS,KUNIS,--GYG,3,3,LLM,PINTS,-GG-G,2.0,2.0,CSS,WINGS,-GG-G,2.0,2.0,LLM,FINNS,GGGGG,0.0,0.0,CSS,,,,,,0
