game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,total_violations
25,CHILL,True,3,RISEN,-Y---,5,5,CSS,BUILD,--GG-,3,3,LLM,CHILL,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
26,FLOOD,True,4,TALES,--Y--,5,5,CSS,BLOCK,-GG--,3,3,LLM,FLOOR,GGGG-,1.0,1.0,CSS,FLOOD,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
27,APPLY,True,5,EARNS,-Y---,5,5,CSS,ABOUT,G----,4,4,LLM,ALWAY,GY--G,3.0,3.0,CSS,AMPLY,G-GGG,1.0,1.0,LLM,APPLY,GGGGG,0.0,0.0,CSS,,,,,,0
28,SMILE,True,4,LASER,Y-YY-,5,5,CSS,SLEPT,GYY--,4,4,LLM,SELBY,GYY--,4.0,4.0,CSS,SMILE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
29,KNOCK,True,3,ELIAS,-----,5,5,CSS,ROUND,-Y-Y-,5,5,LLM,KNOCK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
30,SLEEP,True,3,SEOUL,GY--Y,4,4,CSS,SLATE,GG--Y,3,3,LLM,SLEEP,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
31,BRICK,True,4,SAITO,--G--,4,4,CSS,PRIDE,-GG--,3,3,LLM,BRINK,GGG-G,1.0,1.0,CSS,BRICK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
32,WROTE,True,4,SMILE,----G,4,4,CSS,GRADE,-G--G,3,3,LLM,TROPE,YGG-G,2.0,2.0,CSS,WROTE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
33,RATED,True,3,CARTE,-GYYY,4,3,CSS,TATER,-GGGY,2,2,LLM,RATED,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
34,ALERT,True,4,HORNS,--Y--,5,5,CSS,GRADE,-YY-Y,5,5,LLM,ALTER,GGYYY,3.0,2.0,CSS,ALERT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
35,CAGES,False,6,MAINS,-G--G,3,3,CSS,CASES,GG-GG,1,1,LLM,CAFES,GG-GG,1.0,1.0,CSS,CATES,GG-GG,1.0,1.0,LLM,CARES,GG-GG,1.0,1.0,CSS,CAKES,GG-GG,1.0,1.0,LLM,0
36,TEDDY,True,4,BEATS,-G-Y-,4,4,CSS,METER,-GY--,4,4,LLM,TELCO,GG---,3.0,3.0,CSS,TEDDY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
37,COLES,True,5,AIDES,---GG,3,3,CSS,SHOES,--YGG,3,3,LLM,MOLES,-GGGG,1.0,1.0,CSS,POLES,-GGGG,1.0,1.0,LLM,COLES,GGGGG,0.0,0.0,CSS,,,,,,0
38,HWANG,True,3,REALS,--G--,4,4,CSS,CHANT,-YGG-,3,3,LLM,HWANG,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
39,WRATH,True,4,RAINE,YY---,5,4,CSS,TRACK,YGG--,3,3,LLM,GRAFT,-GG-Y,3.0,3.0,CSS,WRATH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
40,MACHO,True,4,RAIDS,-G---,4,4,CSS,TABLE,-G---,4,4,LLM,MAHAN,GGY--,3.0,3.0,CSS,MACHO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
41,LOPEZ,True,4,SABRE,----Y,5,5,CSS,LEVEL,G--G-,3,3,LLM,LINEN,G--G-,3.0,3.0,CSS,LOPEZ,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
42,GOODY,True,4,CATES,-----,5,5,CSS,FOUND,-G--Y,4,4,LLM,GORDY,GG-GG,1.0,1.0,CSS,GOODY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
43,BROTH,True,5,EARNS,--Y--,5,5,CSS,COLOR,-Y--Y,5,5,LLM,PROUD,-GG--,3.0,3.0,CSS,FROTH,-GGGG,1.0,1.0,LLM,BROTH,GGGGG,0.0,0.0,CSS,,,,,,0
44,VERDE,True,6,SNARE,---YG,4,4,CSS,PRIZE,-Y--G,4,4,LLM,ROGUE,Y---G,4.0,4.0,CSS,MERLE,-GG-G,2.0,2.0,LLM,VERVE,GGG-G,1.0,1.0,CSS,VERDE,GGGGG,0.0,0.0,LLM,0
45,TAMED,True,4,OATES,-GYG-,3,3,CSS,TAPER,GG-G-,2,2,LLM,TAXED,GG-GG,1.0,1.0,CSS,TAMED,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
46,LEAFS,True,6,LAINE,GY--Y,4,4,CSS,LEASH,GGGY-,2,2,LLM,LEAKS,GGG-G,1.0,1.0,CSS,LEAPS,GGG-G,1.0,1.0,LLM,LEADS,GGG-G,1.0,1.0,CSS,LEAFS,GGGGG,0.0,0.0,LLM,0
47,YACHT,True,3,HEARS,Y-Y--,5,5,CSS,WATCH,-GYYY,4,3,LLM,YACHT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
48,MESSY,True,2,MORES,G--YY,4,4,CSS,MESSY,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,,0
49,RYDER,True,3,SEDAN,-YG--,4,4,CSS,RIDGE,G-G-Y,3,3,LLM,RYDER,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
50,MOTIF,True,2,FATES,Y-G--,4,4,CSS,MOTIF,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,,0
51,RAVEN,True,5,HEROS,-YY--,5,5,CSS,GRADE,-YY-Y,5,3,LLM,LATER,-G-GY,3.0,3.0,CSS,RAMEN,GG-GG,1.0,1.0,LLM,RAVEN,GGGGG,0.0,0.0,CSS,,,,,,0
52,REICH,True,4,TAMER,---YY,5,5,CSS,SCORE,-Y-YY,5,5,LLM,ERICH,YYGGG,2.0,2.0,CSS,REICH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
53,ICONS,True,3,CARES,Y---G,4,4,CSS,PICKS,-YY-G,4,3,LLM,ICONS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
54,SILKY,True,5,NOISE,--YY-,5,5,CSS,BASIS,--YY-,5,5,LLM,SIGHT,GG---,3.0,3.0,CSS,SILLY,GGG-G,1.0,1.0,LLM,SILKY,GGGGG,0.0,0.0,CSS,,,,,,0
55,CARVE,True,4,AIRES,Y-GY-,4,4,CSS,BARGE,-GG-G,2,2,LLM,CARTE,GGG-G,1.0,1.0,CSS,CARVE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
56,LAGER,True,4,CATES,-G-G-,3,3,CSS,PAGER,-GGGG,1,1,LLM,EAGER,-GGGG,1.0,1.0,CSS,LAGER,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
57,JERKS,False,6,BALES,---YG,4,4,CSS,SEEPS,-G--G,3,3,LLM,RENTS,YG--G,3.0,3.0,CSS,HERDS,-GG-G,2.0,2.0,LLM,ZEROS,-GG-G,2.0,2.0,CSS,GERMS,-GG-G,2.0,2.0,LLM,0
58,LOTUS,True,2,SLATE,YY-Y-,5,4,CSS,LOTUS,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,,0
59,LACEY,True,3,RANTS,-G---,4,4,CSS,MAIZE,-G--Y,4,4,LLM,LACEY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
60,TUDOR,True,5,EARNS,--Y--,5,5,CSS,COLOR,---GG,3,3,LLM,RUMOR,-G-GG,2.0,2.0,CSS,TUTOR,GG-GG,1.0,1.0,LLM,TUDOR,GGGGG,0.0,0.0,CSS,,,,,,0
61,QUOTA,True,3,TONES,YY---,5,5,CSS,ABOUT,Y-GYY,4,4,LLM,QUOTA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
62,MOURN,True,3,MARES,G-Y--,4,4,CSS,MINOR,G-YYY,4,4,LLM,MOURN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
63,PROMO,True,4,CATES,-----,5,5,CSS,WORLD,-YY--,5,5,LLM,GROOM,-GGYY,3.0,3.0,CSS,PROMO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
64,CASTE,True,5,AILES,Y--YY,5,4,CSS,SHAPE,Y-Y-G,4,4,LLM,TASTE,-GGGG,1.0,1.0,CSS,WASTE,-GGGG,1.0,1.0,LLM,CASTE,GGGGG,0.0,0.0,CSS,,,,,,0
65,CAPRI,True,4,TRIES,-YY--,5,5,CSS,RICKY,YYY--,5,5,LLM,CARDI,GGY-G,2.0,2.0,CSS,CAPRI,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
66,ALIAS,True,4,TAPES,-Y--G,4,4,CSS,CLASS,-GY-G,3,3,LLM,ALBUS,GG--G,2.0,2.0,CSS,ALIAS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
67,PADDY,True,4,PORTE,G----,4,4,CSS,PLANS,G-Y--,4,4,LLM,PAPUA,GG---,3.0,3.0,CSS,PADDY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
68,BLOBS,True,4,BATES,G---G,3,3,CSS,BLOWS,GGG-G,1,1,LLM,BLOGS,GGG-G,1.0,1.0,CSS,BLOBS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
69,DILLY,True,4,MEANS,-----,5,5,CSS,WHICH,--Y--,5,5,LLM,DIPLO,GG-G-,2.0,2.0,CSS,DILLY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
70,GUTSY,True,3,REALS,----Y,5,5,CSS,MUSIC,-GY--,4,4,LLM,GUTSY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
71,TABOR,True,4,PLIES,-----,5,5,CSS,ABOUT,YYY-Y,5,3,LLM,TABOO,GGGG-,1.0,1.0,CSS,TABOR,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
72,INLAY,True,3,TALES,-YG--,4,4,CSS,ALLAY,--GGG,2,2,LLM,INLAY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
73,AHHHH,True,4,REINS,-----,5,5,CSS,ABOUT,G----,4,4,LLM,ALLAH,G---G,3.0,3.0,CSS,AHHHH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
74,ROUEN,True,5,LIARS,---Y-,5,5,CSS,POWER,-G-GY,3,3,LLM,RODEO,GG-G-,2.0,2.0,CSS,ROGEN,GG-GG,1.0,1.0,LLM,ROUEN,GGGGG,0.0,0.0,CSS,,,,,,0
75,BUENA,True,3,CRIES,---Y-,5,5,CSS,BEGAN,GY-YY,4,3,LLM,BUENA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
76,MENON,True,4,AIRES,---Y-,5,5,CSS,HELLO,-G--Y,4,4,LLM,DEMON,-GYGG,2.0,2.0,CSS,MENON,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
77,TRASK,True,3,TALES,GY--Y,4,4,CSS,TRASH,GGGG-,1,1,LLM,TRASK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
78,CASIO,True,2,ROSEN,-YG--,4,4,CSS,CASIO,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,,0
79,VOILA,True,3,SARIN,-Y-Y-,5,5,CSS,ALIVE,YYGY-,4,4,LLM,VOILA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
80,AURAL,True,5,TONES,-----,5,5,CSS,HOUSE,--Y--,5,5,LLM,LUMIA,YG--Y,4.0,4.0,CSS,RURAL,-GGGG,1.0,1.0,LLM,AURAL,GGGGG,0.0,0.0,CSS,,,,,,3
81,LEGER,True,5,ARIES,-Y-G-,4,4,CSS,POWER,---GG,3,3,LLM,EULER,Y-YGG,3.0,3.0,CSS,LEVER,GG-GG,1.0,1.0,LLM,LEGER,GGGGG,0.0,0.0,CSS,,,,,,0
82,DALLY,True,4,STARE,--Y--,5,5,CSS,MAGIC,-G---,4,4,LLM,NADAL,-GY-Y,4.0,4.0,CSS,DALLY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
83,INIGO,True,4,PLIES,--G--,4,4,CSS,CHIBI,--G-Y,4,4,LLM,IDIOT,G-GY-,3.0,3.0,CSS,INIGO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
84,KRILL,True,3,ARNIE,-G-Y-,4,4,CSS,BRICK,-GG-Y,3,3,LLM,KRILL,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
85,SNIDE,True,4,CONES,--YYY,5,5,CSS,SPENT,G-YY-,4,4,LLM,SNAKE,GG--G,2.0,2.0,CSS,SNIDE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
86,LEWES,True,3,AISLE,--YYY,5,5,CSS,SLEET,YYYG-,4,3,LLM,LEWES,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
87,TAMER,True,3,PARSE,-GY-Y,4,4,CSS,RATER,-GYGG,2,2,LLM,TAMER,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
88,COTTA,True,5,HANES,-Y---,5,5,CSS,ABOUT,Y-Y-Y,5,4,LLM,TOTAL,YGGY-,3.0,3.0,CSS,GOTTA,-GGGG,1.0,1.0,LLM,COTTA,GGGGG,0.0,0.0,CSS,,,,,,0
89,CORBY,True,5,AIDES,-----,5,5,CSS,COURT,GG-Y-,3,3,LLM,CONOR,GG--Y,3.0,3.0,CSS,CORKY,GGG-G,1.0,1.0,LLM,CORBY,GGGGG,0.0,0.0,CSS,,,,,,0
90,POLIS,True,4,ARTIS,---GG,3,3,CSS,ELVIS,-Y-GG,3,3,LLM,SOLIS,-GGGG,1.0,1.0,CSS,POLIS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
91,ROXAS,True,4,EARNS,-YY-G,4,4,CSS,GRAYS,-YY-G,4,4,LLM,ROJAS,GG-GG,1.0,1.0,CSS,ROXAS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
92,RANCE,True,2,RACES,GGYY-,3,2,CSS,RANCE,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,,0
93,CARON,True,4,TEARS,--YY-,5,4,CSS,MARIA,-GG--,3,3,LLM,CARLO,GGG-Y,2.0,2.0,CSS,CARON,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
94,SURYA,True,4,LADEN,-Y---,5,5,CSS,ABOUT,Y--Y-,5,5,LLM,SUPRA,GG-YG,2.0,2.0,CSS,SURYA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
95,AGGIE,True,3,RAINE,-YY-G,4,4,CSS,IMAGE,Y-YYG,4,4,LLM,AGGIE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
96,CAUSA,True,2,CAGES,GG--Y,3,3,CSS,CAUSA,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,,0
97,BAMBA,True,4,ARSED,Y----,5,5,CSS,WATCH,-G---,4,4,LLM,LABAN,-GYY-,4.0,3.0,CSS,BAMBA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
98,MAYNE,True,5,RATES,-G-Y-,4,4,CSS,MAIZE,GG--G,2,2,LLM,MAUVE,GG--G,2.0,2.0,CSS,MAYBE,GGG-G,1.0,1.0,LLM,MAYNE,GGGGG,0.0,0.0,CSS,,,,,,0
99,BOGGS,True,4,SALEH,Y----,5,5,CSS,SNORK,Y-Y--,5,5,LLM,TOMBS,-G-YG,3.0,3.0,CSS,BOGGS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,1
100,FINNS,True,2,REINS,--YGG,3,3,CSS,FINNS,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,,0
