game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
80,AURAL,True,5,KEEFE,-----,5,5,LLM,SNARL,--YYG,4,4,VOI,MORAL,--GGG,2,2,VOI,RURAL,-GGGG,1,1,CSS,AURAL,GGGGG,0,0,CSS,,,,,
81,LEGER,True,3,SHONE,----Y,5,5,LLM,LATER,G--GG,2,2,VOI,LEGER,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
82,DALLY,True,5,PLUMB,-Y---,5,5,LLM,HALES,-GG--,3,3,VOI,WALLA,-GGG-,2,2,VOI,RALLY,-GGGG,1,1,CSS,DALLY,GGGGG,0,0,CSS,,,,,
83,INIGO,True,4,SAVER,-----,5,5,LLM,YOUNG,-Y-YY,5,5,VOI,BINGO,-YYGG,3,2,VOI,INIGO,GGGGG,0,0,CSS,,,,,,,,,,
84,KRILL,True,3,STUCK,----Y,5,5,LLM,KAREN,G-Y--,4,4,VOI,KRILL,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
85,SNIDE,True,4,MISSA,-YY--,5,5,LLM,REINS,-YGYY,4,4,VOI,SNIPE,GGG-G,1,1,VOI,SNIDE,GGGGG,0,0,CSS,,,,,,,,,,
86,LEWES,True,5,FIBER,---G-,4,4,LLM,OATES,---GG,3,3,VOI,KNEES,--YGG,3,3,VOI,ELSES,YY-GG,3,3,CSS,LEWES,GGGGG,0,0,CSS,,,,,
87,TAMER,True,5,SAVES,-G-G-,3,3,LLM,LATER,-GYGG,2,2,VOI,TAPER,GG-GG,1,1,VOI,TAKER,GG-GG,1,1,CSS,TAMER,GGGGG,0,0,CSS,,,,,
88,COTTA,True,5,SEINE,-----,5,5,LLM,LAURA,----G,4,4,VOI,DOGMA,-G--G,3,3,VOI,POOJA,-G--G,3,3,CSS,COTTA,GGGGG,0,0,CSS,,,,,
89,CORBY,True,5,THINS,-----,5,5,LLM,KAREL,--G--,4,4,VOI,PURDY,--G-G,3,3,VOI,WORRY,-GG-G,2,2,CSS,CORBY,GGGGG,0,0,CSS,,,,,
90,POLIS,True,6,STYLE,Y--Y-,5,5,LLM,LOANS,YG--G,3,3,VOI,HOLDS,-GG-G,2,2,VOI,FOLKS,-GG-G,2,2,CSS,BOLUS,-GG-G,2,2,CSS,POLIS,GGGGG,0,0,CSS
91,ROXAS,True,4,PRIME,-Y---,5,5,LLM,HORUS,-GY-G,3,3,VOI,COORS,-G-YG,3,3,VOI,ROXAS,GGGGG,0,0,CSS,,,,,,,,,,
92,RANCE,True,6,PANEL,-GGY-,3,3,LLM,VANCE,-GGGG,1,1,VOI,NANCE,-GGGG,1,1,VOI,DANCE,-GGGG,1,1,CSS,MANCE,-GGGG,1,1,CSS,RANCE,GGGGG,0,0,CSS
93,CARON,True,5,CARLY,GGG--,2,2,LLM,CARTE,GGG--,2,2,VOI,CARDS,GGG--,2,2,VOI,CARGO,GGG-Y,2,2,CSS,CARON,GGGGG,0,0,CSS,,,,,
94,SURYA,True,4,ANNOY,Y---Y,5,5,LLM,LAYER,-YY-Y,5,5,VOI,GRAYS,-YYGY,4,4,VOI,SURYA,GGGGG,0,0,CSS,,,,,,,,,,
95,AGGIE,True,4,CROWD,-----,5,5,LLM,TAILS,-YY--,5,5,VOI,AGAIN,GG-G-,2,2,VOI,AGGIE,GGGGG,0,0,CSS,,,,,,,,,,
96,CAUSA,True,5,STUMP,Y-G--,4,4,LLM,ROUSE,--GG-,3,3,VOI,GAUSS,-GGG-,2,2,VOI,HAUSA,-GGGG,1,1,CSS,CAUSA,GGGGG,0,0,CSS,,,,,
97,BAMBA,True,5,SEEKS,-----,5,5,LLM,LORNA,----G,4,4,VOI,AMIGA,YY--G,4,3,VOI,MAMBA,-GGGG,1,1,CSS,BAMBA,GGGGG,0,0,CSS,,,,,
98,MAYNE,False,6,BELLO,-Y---,5,5,LLM,AIRES,Y--Y-,5,4,VOI,DUANE,--YGG,3,3,VOI,JAYNE,-GGGG,1,1,CSS,PAYNE,-GGGG,1,1,CSS,HAYNE,-GGGG,1,1,CSS
99,BOGGS,True,5,PRICE,-----,5,5,LLM,LYONS,--Y-G,4,4,VOI,TOMBS,-G-YG,3,3,VOI,BOGUS,GGG-G,1,1,CSS,BOGGS,GGGGG,0,0,CSS,,,,,
100,FINNS,True,6,HOOCH,-----,5,5,LLM,LANES,--G-G,3,3,VOI,DUNKS,--G-G,3,3,VOI,PINGS,-GG-G,2,2,CSS,MINTS,-GG-G,2,2,CSS,FINNS,GGGGG,0,0,CSS
