game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
14,RWGW,True,6,BGWR,0B3W,CSS,136,YBRG,0B2W,CSS,29,RRGW,3B0W,LLM,6,RRBW,2B0W,LLM,5,ROGW,3B0W,LLM,1,RWGW,4B0W,LLM,1,,,,,,,,,,,,,,,,
15,BRBY,True,3,WYGG,0B1W,CSS,276,YBRB,0B4W,CSS,1,BRBY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,BGGB,True,4,BWRR,1B0W,CSS,182,WWOG,0B1W,CSS,40,BBGY,2B1W,LLM,4,BGGB,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
17,OOOB,True,5,YWYO,0B1W,CSS,276,WGRG,0B0W,CSS,9,BOOB,3B0W,LLM,3,BBOB,2B0W,LLM,1,OOOB,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
18,WOGB,True,5,WYBW,1B1W,CSS,230,OWGW,1B2W,CSS,19,RGWW,0B2W,LLM,5,WOGY,3B0W,LLM,1,WOGB,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
19,RGYR,True,5,YGBY,1B1W,CSS,230,YOYW,1B0W,CSS,23,GOBG,0B1W,LLM,5,YRGR,1B3W,LLM,1,RGYR,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
20,WGWY,True,7,BOOG,0B1W,CSS,276,YRWB,1B1W,CSS,53,YYGR,0B2W,LLM,7,RRYO,0B1W,LLM,3,GGWY,3B0W,LLM,2,GWWY,2B2W,LLM,1,WGWY,4B0W,LLM,1,,,,,,,,,,,,
21,GWGW,True,4,WYBW,1B1W,CSS,230,ROWW,1B1W,CSS,39,RWBB,1B0W,LLM,2,GWGW,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
22,YWWG,True,4,BBOY,0B1W,CSS,276,OGWW,1B2W,CSS,27,ROWG,2B0W,LLM,3,YWWG,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
23,BRYG,True,4,RRBG,2B1W,CSS,40,RGBB,0B3W,CSS,4,BRGG,3B0W,LLM,3,BRYG,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
24,OGYG,True,4,RYYB,1B0W,CSS,182,RGOW,1B1W,CSS,39,OGBB,2B0W,LLM,6,OGYG,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
25,WYYR,True,4,BOBY,0B1W,CSS,276,YRYG,1B2W,CSS,23,RYRG,1B1W,LLM,4,WYYR,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
26,BYOW,True,6,OGGB,0B2W,CSS,222,BORO,1B1W,CSS,41,RBRG,0B1W,LLM,16,GYOO,2B0W,LLM,4,BYOY,3B0W,LLM,1,BYOW,4B0W,LLM,1,,,,,,,,,,,,,,,,
27,RRBG,True,4,YRYG,2B0W,CSS,105,BGYG,1B1W,CSS,24,RRGG,3B0W,LLM,4,RRBG,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
28,GYRB,True,4,ORGR,0B2W,CSS,222,GYOG,2B0W,CSS,31,RYOW,1B1W,LLM,10,GYRB,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
29,ORRG,True,4,RGOG,1B2W,CSS,84,OORG,3B0W,CSS,8,OYRG,3B0W,LLM,3,ORRG,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
30,YGBR,True,4,BRYR,1B2W,CSS,84,YBBR,3B0W,CSS,8,YWBR,3B0W,LLM,3,YGBR,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
31,GBWR,True,5,YGRW,0B3W,CSS,136,OYWR,2B0W,CSS,13,RYGR,1B1W,LLM,7,GYWG,2B0W,LLM,2,GBWR,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
32,BRGB,True,5,RGRO,0B2W,CSS,222,GOGW,1B0W,CSS,25,GRBB,2B2W,LLM,2,GBBR,0B4W,LLM,1,BRGB,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
33,YGRW,True,6,GRYY,0B3W,CSS,44,RYBG,0B3W,CSS,8,YGRR,3B0W,LLM,5,YGGR,2B1W,LLM,2,YGRO,3B0W,LLM,1,YGRW,4B0W,LLM,1,,,,,,,,,,,,,,,,
34,RWGY,True,3,WWBY,2B0W,CSS,105,GYBY,1B1W,CSS,24,RWGY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,YYYO,True,5,WOYO,2B0W,CSS,105,WYYG,2B0W,CSS,19,RYYO,3B0W,LLM,2,BYYO,3B0W,LLM,1,YYYO,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
36,RWYR,True,4,GGRB,0B1W,CSS,276,OBYW,1B1W,CSS,53,OWOR,2B0W,LLM,5,RWYR,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
37,YBBY,True,5,OBGW,1B0W,CSS,108,YBRR,2B0W,CSS,12,YYRW,1B1W,LLM,4,YGGR,1B0W,LLM,3,YBBY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
38,YGYB,True,5,BOBG,0B2W,CSS,222,GGOW,1B0W,CSS,27,RROB,1B0W,LLM,2,GYYB,2B2W,LLM,1,YGYB,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
39,WOBR,True,4,WOGB,2B1W,CSS,48,BWGB,0B2W,CSS,8,WOOG,2B0W,LLM,3,WOBR,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
40,BYRG,True,4,RRBG,1B2W,CSS,84,RGGB,0B3W,CSS,11,GBBR,0B3W,LLM,3,BYRG,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
41,RBBO,True,4,WGYB,0B1W,CSS,152,YRRO,1B1W,CSS,30,RRGR,1B0W,LLM,8,RBBO,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
42,OBRO,True,5,RWBR,0B2W,CSS,222,BYYW,0B1W,CSS,32,GRWG,0B1W,LLM,3,OBRB,3B0W,LLM,2,OBRO,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
43,WRYR,True,5,ROGR,1B1W,CSS,230,GOBG,0B0W,CSS,20,RRYY,2B1W,LLM,2,RWRY,0B4W,LLM,1,WRYR,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
44,GGRY,True,5,WOWG,0B1W,CSS,276,OBBY,1B0W,CSS,36,GRRY,3B0W,LLM,4,GRGY,2B2W,LLM,1,GGRY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
45,YYYG,True,4,BOWO,0B0W,CSS,81,RRRY,0B1W,CSS,8,GGYG,2B0W,LLM,1,YYYG,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
46,ROBW,True,4,OWWY,0B2W,CSS,222,YBOO,0B2W,CSS,30,RYBW,3B0W,LLM,3,ROBW,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
47,WGBB,True,3,WGRG,2B0W,CSS,105,OYRG,0B1W,CSS,4,WGBB,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,BOOR,True,6,ORYB,0B3W,CSS,136,BYWR,2B0W,CSS,14,BYGO,1B1W,LLM,6,RYOR,2B0W,LLM,2,BBOR,3B0W,LLM,1,BOOR,4B0W,LLM,1,,,,,,,,,,,,,,,,
49,WWOY,True,5,YOBB,0B2W,CSS,222,OYYG,0B2W,CSS,30,RROY,2B0W,LLM,3,RBGY,1B0W,LLM,1,WWOY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
50,WWGR,True,5,ROOG,0B2W,CSS,222,GRYW,0B3W,CSS,27,YGRB,0B2W,LLM,4,OYWR,1B1W,LLM,1,WWGR,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
51,YBYB,True,4,GROO,0B0W,CSS,81,YYWY,1B1W,CSS,12,YBBW,2B1W,LLM,2,YBYB,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
52,WBWR,True,5,YBOO,1B0W,CSS,182,GGOW,0B1W,CSS,37,YRGR,1B0W,LLM,7,BBGB,1B0W,LLM,1,WBWR,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
53,GOWY,True,5,YGWB,1B2W,CSS,132,OYGB,0B3W,CSS,23,YRBG,0B2W,LLM,6,GBWO,2B1W,LLM,1,GOWY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
54,RYWO,True,4,WBYW,0B2W,CSS,222,OYGB,1B1W,CSS,41,YYWG,2B0W,LLM,4,RYWO,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
55,RBYY,True,4,WOWB,0B1W,CSS,276,RGBR,1B1W,CSS,51,RYRO,1B1W,LLM,6,RBYY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
56,BRWO,True,5,WGBB,0B2W,CSS,222,GBYO,1B1W,CSS,49,GROW,1B2W,LLM,5,GYWR,1B1W,LLM,1,BRWO,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
57,BOBO,True,6,WYRY,0B0W,CSS,81,BOOO,3B0W,CSS,8,BOOG,2B1W,LLM,3,GOOO,2B0W,LLM,2,BBOO,2B2W,LLM,1,BOBO,4B0W,LLM,1,,,,,,,,,,,,,,,,
58,ROYG,True,4,OYGY,0B3W,CSS,44,GBYO,1B2W,CSS,7,YGRO,0B4W,LLM,1,ROYG,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
59,RWOB,True,5,RORG,1B1W,CSS,230,OOGY,0B1W,CSS,48,RBOW,2B2W,LLM,2,RBWO,1B3W,LLM,1,RWOB,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
60,OGOO,True,5,GBRG,0B1W,CSS,276,OYBY,1B0W,CSS,31,ORWO,2B0W,LLM,5,WRWY,0B0W,LLM,2,OGOO,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
61,YBOY,True,4,YBRO,2B1W,CSS,48,YORR,1B1W,CSS,15,GBRY,2B0W,LLM,3,YBOY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
62,GYGY,True,6,BOOG,0B1W,CSS,276,RWGW,1B0W,CSS,36,RYYB,1B1W,LLM,8,RRBR,0B0W,LLM,4,YYGY,3B0W,LLM,1,GYGY,4B0W,LLM,1,,,,,,,,,,,,,,,,
63,YYRB,True,6,RROY,0B2W,CSS,222,OBYO,0B2W,CSS,30,GYRB,3B0W,LLM,4,GORB,2B0W,LLM,3,BYRB,3B0W,LLM,2,YYRB,4B0W,LLM,1,,,,,,,,,,,,,,,,
64,YBGG,True,3,BOYB,0B2W,CSS,222,YBWG,3B0W,CSS,6,YBGG,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,GWWY,True,4,WGBO,0B2W,CSS,312,GWYW,2B2W,CSS,3,GYWW,2B2W,LLM,1,GWWY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
66,BYGR,True,5,WOOY,0B1W,CSS,276,YGBB,0B3W,CSS,12,BYRG,2B2W,LLM,2,BRYG,1B3W,LLM,1,BYGR,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
67,RORB,True,4,GWRG,1B0W,CSS,182,BBRY,1B1W,CSS,38,BWOB,1B1W,LLM,8,RORB,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
68,WOYW,True,5,WGRR,1B0W,CSS,182,BYOR,0B2W,CSS,39,OGGY,0B2W,LLM,3,WOYO,3B0W,LLM,2,WOYW,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
69,GYOB,True,6,YWWR,0B1W,CSS,276,OBOY,1B2W,CSS,27,OYGB,2B2W,LLM,3,OYBG,1B3W,LLM,2,OGYB,1B3W,LLM,1,GYOB,4B0W,LLM,1,,,,,,,,,,,,,,,,
70,WRBG,True,5,WOWB,1B1W,CSS,230,WWGR,1B2W,CSS,19,WRRW,2B0W,LLM,5,WROG,3B0W,LLM,1,WRBG,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
71,GYGO,True,6,OROW,0B1W,CSS,276,BBRG,0B1W,CSS,38,YWWB,0B1W,LLM,7,RYYR,1B0W,LLM,2,GGYO,2B2W,LLM,1,GYGO,4B0W,LLM,1,,,,,,,,,,,,,,,,
72,OBGO,True,3,OYWR,1B0W,CSS,108,OGBG,1B2W,CSS,7,OBGO,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,YYYY,True,4,WRYR,1B0W,CSS,182,BRBG,0B0W,CSS,16,WOOO,0B0W,LLM,1,YYYY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
74,BYBR,True,5,BGBR,3B0W,CSS,20,YGBR,2B1W,CSS,6,BGOR,2B0W,LLM,2,BGBY,2B1W,LLM,1,BYBR,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
75,WGOR,True,5,GBGY,0B1W,CSS,276,BOWO,0B2W,CSS,40,RWBW,0B2W,LLM,4,WYOR,3B0W,LLM,1,WGOR,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
76,BRBW,True,5,WRWR,1B1W,CSS,208,BWWY,1B1W,CSS,32,OWYR,0B2W,LLM,7,RBWB,0B4W,LLM,1,BRBW,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
77,YRBO,True,5,WOYY,0B2W,CSS,222,BWBO,2B0W,CSS,23,RYBO,2B2W,LLM,2,BYRO,1B3W,LLM,1,YRBO,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
78,RYGR,True,5,YWGY,1B1W,CSS,230,WWBG,0B1W,CSS,48,YRWO,0B2W,LLM,12,RGRY,1B3W,LLM,1,RYGR,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
79,BGRG,True,5,GROO,0B2W,CSS,222,WGWR,1B1W,CSS,44,RGYB,1B2W,LLM,5,YGRY,2B0W,LLM,1,BGRG,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
80,BWWO,True,2,YBYR,0B1W,CSS,276,BWWO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,YOOW,True,5,WBGW,1B0W,CSS,182,WRRO,0B2W,CSS,26,RBOY,1B1W,LLM,6,RYGR,0B1W,LLM,1,YOOW,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
82,BYGB,True,5,WWRO,0B0W,CSS,81,YBYY,0B2W,CSS,7,GYGB,3B0W,LLM,2,GYBB,2B2W,LLM,1,BYGB,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
83,RYOY,True,5,WOYY,1B2W,CSS,84,OWOY,2B0W,CSS,14,YYOY,3B0W,LLM,6,YBOY,2B1W,LLM,2,RYOY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
84,BRRR,True,5,OGGW,0B0W,CSS,81,RRRY,2B1W,CSS,6,RBRR,2B2W,LLM,2,RRBR,2B2W,LLM,1,BRRR,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
85,WBGY,True,6,YOBR,0B2W,CSS,312,RGGY,2B0W,CSS,35,RGOO,0B1W,LLM,4,BBGY,3B0W,LLM,3,BYGY,2B1W,LLM,1,WBGY,4B0W,LLM,1,,,,,,,,,,,,,,,,
86,BWWB,True,5,WYRY,0B1W,CSS,276,BGBW,1B2W,CSS,27,GBOW,0B2W,LLM,2,BRGB,2B0W,LLM,1,BWWB,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
87,BRRY,True,5,GOYG,0B1W,CSS,276,YWRB,1B2W,CSS,41,WYRW,1B1W,LLM,9,RBRY,2B2W,LLM,1,BRRY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
88,OOBB,True,5,WGYG,0B0W,CSS,81,RROR,0B1W,CSS,8,OBBO,2B2W,LLM,2,BOBO,2B2W,LLM,1,OOBB,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
89,YOYR,True,5,RORB,1B1W,CSS,230,BOOY,1B1W,CSS,37,RYOG,0B3W,LLM,6,GBRY,0B2W,LLM,4,YOYR,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
90,OBRY,True,4,OOYR,1B2W,CSS,84,RORY,2B1W,CSS,7,YORG,1B2W,LLM,3,OBRY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
91,GBRO,True,4,RBWG,1B2W,CSS,132,WBGY,1B1W,CSS,24,RRGB,0B3W,LLM,3,GBRO,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
92,BYRB,True,5,BOWR,1B1W,CSS,252,GBWB,1B1W,CSS,46,RYWG,1B1W,LLM,5,RBGR,0B2W,LLM,1,BYRB,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
93,BBRG,True,5,WBRY,2B0W,CSS,96,OBYY,1B0W,CSS,26,RBRB,2B1W,LLM,2,GBRR,2B1W,LLM,1,BBRG,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
94,WRYW,True,6,ROWO,0B2W,CSS,222,GBRW,1B1W,CSS,41,OBBR,0B1W,LLM,10,GWOG,0B1W,LLM,4,YRYW,3B0W,LLM,1,WRYW,4B0W,LLM,1,,,,,,,,,,,,,,,,
95,BBWO,True,5,YORG,0B1W,CSS,152,GBWB,2B1W,CSS,12,BBWY,3B0W,LLM,2,BBWR,3B0W,LLM,1,BBWO,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
96,WYGY,True,4,GYBG,1B1W,CSS,230,ORGG,1B0W,CSS,23,YYGW,2B2W,LLM,1,WYGY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
97,ORBG,True,4,OOBY,2B0W,CSS,105,YORY,0B2W,CSS,7,ORBR,3B0W,LLM,6,ORBG,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
98,WYGG,True,3,BGOW,0B2W,CSS,312,WYGY,3B0W,CSS,6,WYGG,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,YOOG,True,5,BBWO,0B1W,CSS,276,WWRG,1B0W,CSS,39,OYRR,0B2W,LLM,5,GOYG,2B1W,LLM,1,YOOG,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
100,YBYY,True,4,OBRW,1B0W,CSS,108,GBGY,2B0W,CSS,12,GYRY,1B1W,LLM,4,YBYY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
