game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
21,GWGW,True,4,YGOB,0B1W,CSS,152,RWBR,1B0W,LLM,14,WWWY,1B1W,LLM,1,GWGW,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
22,YWWG,False,4,RRGY,0B2W,CSS,222,GYOW,0B3W,LLM,30,YGWB,2B1W,LLM,3,YGBO,1B1W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
23,BRYG,True,5,GBYR,1B3W,CSS,8,GRBY,1B3W,LLM,4,RBGY,0B4W,LLM,3,YGBR,0B4W,LLM,2,BRYG,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
24,OGYG,True,3,WRWB,0B0W,CSS,81,YYOG,1B2W,LLM,18,OGYG,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,WYYR,False,2,YBRR,1B1W,CSS,230,BWRW,0B2W,LLM,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,BYOW,True,4,RWGG,0B1W,CSS,276,YBOR,1B2W,LLM,41,YYRO,1B1W,LLM,13,BYOW,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
27,RRBG,False,2,ROWO,1B0W,CSS,182,RYGR,1B2W,LLM,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,GYRB,False,2,WGRR,1B1W,CSS,230,BWRY,1B2W,LLM,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,ORRG,True,5,RRWG,2B1W,CSS,40,RGWY,0B2W,LLM,3,GRRG,3B0W,LLM,2,BRRG,3B0W,LLM,1,ORRG,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
30,YGBR,True,4,YWWG,1B1W,CSS,230,BWRW,0B2W,LLM,34,YBGR,2B2W,LLM,2,YGBR,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
31,GBWR,False,2,WWYG,0B2W,CSS,222,YRGB,0B3W,LLM,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,BRGB,True,4,GBRR,0B3W,CSS,44,RYGB,2B1W,LLM,8,RGBB,1B3W,LLM,1,BRGB,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
33,YGRW,True,4,RWBY,0B3W,CSS,136,ORYW,1B2W,LLM,20,BOYR,0B2W,LLM,5,YGRW,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
34,RWGY,False,2,WOBY,1B1W,CSS,252,OGBO,0B1W,LLM,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,YYYO,True,4,YBOO,2B0W,CSS,105,GBRO,1B0W,LLM,17,YBYY,2B1W,LLM,1,YYYO,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
36,RWYR,True,2,WRYR,2B2W,CSS,5,RWYR,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,YBBY,False,4,WYGG,0B1W,CSS,276,ROBW,1B0W,LLM,17,RRYY,1B1W,LLM,4,RGRR,0B0W,LLM,3,,,,,,,,,,,,,,,,,,,,,,,,
38,YGYB,True,6,GOBG,0B2W,CSS,222,BWOB,1B0W,LLM,25,RGOY,1B1W,LLM,4,BGRR,1B1W,LLM,2,BYGY,0B4W,LLM,1,YGYB,4B0W,LLM,1,,,,,,,,,,,,,,,,
39,WOBR,True,4,GWOG,0B2W,CSS,222,WYGR,2B0W,LLM,20,OYGB,0B2W,LLM,1,WOBR,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
40,BYRG,False,2,GWRO,1B1W,CSS,252,OGGO,0B1W,LLM,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,RBBO,True,4,OORB,0B3W,CSS,44,BGOO,1B1W,LLM,13,RBOW,2B1W,LLM,3,RBBO,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
42,OBRO,False,2,OBRB,3B0W,CSS,20,OBGB,2B0W,LLM,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,WRYR,True,3,WOGY,1B1W,CSS,252,RWRY,0B4W,LLM,1,WRYR,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,GGRY,False,1,YBBO,0B1W,CSS,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,YYYG,False,4,GBWW,0B1W,CSS,276,YYRG,3B0W,LLM,9,YYOG,3B0W,LLM,2,YYGG,3B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
46,ROBW,True,5,BWWY,0B2W,CSS,222,GBRW,1B2W,LLM,23,WRGW,1B1W,LLM,9,YBGR,0B2W,LLM,3,ROBW,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
47,WGBB,True,4,RYOY,0B0W,CSS,81,BGGW,1B2W,LLM,18,GWGG,0B2W,LLM,2,WGBB,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
48,BOOR,True,6,GRGB,0B2W,CSS,222,YGRO,0B2W,LLM,52,WBYR,1B1W,LLM,7,BOBR,3B0W,LLM,3,ROBR,2B1W,LLM,1,BOOR,4B0W,LLM,1,,,,,,,,,,,,,,,,
49,WWOY,True,5,RGWY,1B1W,CSS,252,ORWO,0B2W,LLM,35,ROGB,0B1W,LLM,3,YWOY,3B0W,LLM,1,WWOY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
50,WWGR,False,1,ORWW,0B3W,CSS,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,YBYB,True,4,WGBO,0B1W,CSS,152,RYWY,0B2W,LLM,17,GRYG,1B0W,LLM,1,YBYB,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
52,WBWR,True,5,WYWO,2B0W,CSS,105,GYWY,1B0W,LLM,27,RYBO,0B2W,LLM,2,WRWB,2B2W,LLM,1,WBWR,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
53,GOWY,False,3,GWWY,3B0W,CSS,20,GWWB,2B0W,LLM,12,GWRY,2B1W,LLM,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,RYWO,True,4,YOGW,0B3W,CSS,136,RGOY,1B2W,LLM,24,RWYO,2B2W,LLM,1,RYWO,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
55,RBYY,False,2,WBBO,1B0W,CSS,182,GBRR,1B1W,LLM,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,BRWO,True,5,RWBY,0B3W,CSS,136,WBRB,0B3W,LLM,8,BRGW,2B1W,LLM,2,BRWR,3B0W,LLM,1,BRWO,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
57,BOBO,False,2,GWWO,1B0W,CSS,182,YWBR,1B0W,LLM,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,ROYG,True,5,WRGR,0B2W,CSS,222,OGRB,0B3W,LLM,16,RWBO,1B1W,LLM,4,RYOG,2B2W,LLM,1,ROYG,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
59,RWOB,True,4,RGWB,2B1W,CSS,48,BGWY,0B2W,LLM,6,ROGB,2B1W,LLM,1,RWOB,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
60,OGOO,True,5,GYWW,0B1W,CSS,276,BGGO,2B0W,LLM,24,RGRO,2B0W,LLM,4,BGRB,1B0W,LLM,1,OGOO,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
61,YBOY,True,5,OYWW,0B2W,CSS,222,BWGO,0B2W,LLM,44,YBOR,3B0W,LLM,3,YGOR,2B0W,LLM,2,YBOY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
62,GYGY,True,5,RRWG,0B1W,CSS,276,OGGB,1B1W,LLM,43,WBOB,0B0W,LLM,2,GGYY,2B2W,LLM,1,GYGY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
63,YYRB,True,5,OBGG,0B1W,CSS,276,RWBR,0B2W,LLM,34,YRWO,1B1W,LLM,8,BRYY,0B4W,LLM,1,YYRB,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
64,YBGG,False,2,BRWB,0B1W,CSS,276,YYRG,2B0W,LLM,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,GWWY,True,4,BBRO,0B0W,CSS,81,YWGY,2B1W,LLM,10,YGGW,0B3W,LLM,1,GWWY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
66,BYGR,True,3,OYYR,2B0W,CSS,105,OBYB,0B2W,LLM,6,BYGR,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,RORB,True,4,BGWG,0B1W,CSS,276,YYGR,0B1W,LLM,59,RORW,3B0W,LLM,6,RORB,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
68,WOYW,True,5,WGRG,1B0W,CSS,182,BRRY,0B1W,LLM,45,WBOW,2B1W,LLM,5,WOOB,2B0W,LLM,2,WOYW,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
69,GYOB,True,1,GYOB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,WRBG,True,4,BRRW,1B2W,CSS,84,GWRR,0B3W,LLM,8,RRWY,1B1W,LLM,4,WRBG,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
71,GYGO,False,2,BRRG,0B1W,CSS,276,YWGO,2B1W,LLM,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,OBGO,True,4,YYGB,1B1W,CSS,230,YGWR,0B1W,LLM,22,GBGG,2B0W,LLM,4,OBGO,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
73,YYYY,True,4,RBOR,0B0W,CSS,81,YGWW,1B0W,LLM,2,GGGG,0B0W,LLM,1,YYYY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
74,BYBR,False,1,BYYG,2B0W,CSS,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,WGOR,True,5,BYGY,0B1W,CSS,276,OBRW,0B3W,LLM,34,WOYR,2B1W,LLM,2,GOWR,1B3W,LLM,1,WGOR,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
76,BRBW,True,3,BBOO,1B1W,CSS,208,RBYB,0B3W,LLM,12,BRBW,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,YRBO,False,3,BWGW,0B1W,CSS,276,RYBO,2B2W,LLM,5,RBYO,1B3W,LLM,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,RYGR,True,3,WOYW,0B1W,CSS,276,GWRR,1B2W,LLM,18,RYGR,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,BGRG,True,5,RWWR,0B1W,CSS,256,BORY,2B0W,LLM,18,GGRY,2B1W,LLM,2,GORG,2B1W,LLM,1,BGRG,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
80,BWWO,True,5,RRWO,2B0W,CSS,105,RRBG,0B1W,LLM,14,GYWO,2B0W,LLM,5,BOWO,3B0W,LLM,2,BWWO,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
81,YOOW,True,4,WWGB,0B1W,CSS,276,OYYW,1B2W,LLM,18,RYWO,0B3W,LLM,1,YOOW,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
82,BYGB,True,6,YWYO,0B1W,CSS,276,BGRY,1B2W,LLM,27,RGWB,1B1W,LLM,5,RYRG,1B1W,LLM,2,RBBY,0B3W,LLM,1,BYGB,4B0W,LLM,1,,,,,,,,,,,,,,,,
83,RYOY,True,5,RBOR,2B0W,CSS,105,GBWR,0B1W,LLM,4,RYOO,3B0W,LLM,2,ROOO,2B0W,LLM,1,RYOY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
84,BRRR,True,4,BWOB,1B0W,CSS,182,RWGY,0B1W,LLM,15,OOOG,0B0W,LLM,2,BRRR,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
85,WBGY,True,6,RYYB,0B2W,CSS,222,BORG,0B2W,LLM,41,YWGR,1B2W,LLM,6,GRGY,2B0W,LLM,2,GWBY,1B3W,LLM,1,WBGY,4B0W,LLM,1,,,,,,,,,,,,,,,,
86,BWWB,False,2,RWYW,1B1W,CSS,230,YYBW,0B2W,LLM,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,BRRY,True,4,WYGW,0B1W,CSS,276,GBRG,1B1W,LLM,43,RBOY,1B2W,LLM,5,BRRY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
88,OOBB,True,5,OYYW,1B0W,CSS,182,ORBB,3B0W,LLM,9,ORGB,2B0W,LLM,2,OBBB,3B0W,LLM,1,OOBB,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
89,YOYR,True,5,GWYW,1B0W,CSS,182,BWOO,0B1W,LLM,42,GGBR,1B0W,LLM,4,ROYR,3B0W,LLM,1,YOYR,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
90,OBRY,True,5,GOOB,0B2W,CSS,222,WRGO,0B2W,LLM,44,BGRR,1B1W,LLM,10,OYBR,1B3W,LLM,1,OBRY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
91,GBRO,True,4,YOGO,1B1W,CSS,230,BGRO,2B2W,LLM,3,RGBO,1B3W,LLM,1,GBRO,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
92,BYRB,True,5,YOWW,0B1W,CSS,276,ORBR,0B2W,LLM,42,GBOB,1B1W,LLM,13,RGYB,1B2W,LLM,1,BYRB,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
93,BBRG,True,5,RBGY,1B2W,CSS,132,GWRY,1B1W,LLM,24,GBYO,1B1W,LLM,5,BRYY,1B1W,LLM,2,BBRG,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
94,WRYW,True,4,WRGB,2B0W,CSS,96,ORGY,1B1W,LLM,28,YGGB,0B1W,LLM,2,WRYW,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
95,BBWO,True,4,BORB,1B2W,CSS,84,OBRY,1B1W,LLM,16,BBOW,2B2W,LLM,2,BBWO,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
96,WYGY,True,4,RGRO,0B1W,CSS,276,GWBY,1B2W,LLM,41,YBGY,2B1W,LLM,2,WYGY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
97,ORBG,True,4,BGOB,0B3W,CSS,44,GOBY,1B2W,LLM,7,GBRO,0B4W,LLM,1,ORBG,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
98,WYGG,True,5,GRRY,0B2W,CSS,222,BGGR,1B1W,LLM,57,YGBW,0B3W,LLM,7,BYOG,2B0W,LLM,1,WYGG,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
99,YOOG,False,1,YYBG,2B0W,CSS,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,YBYY,True,5,BYGG,0B2W,CSS,222,GWOY,1B0W,LLM,16,RBYY,3B0W,LLM,3,RBBY,2B0W,LLM,1,YBYY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
