game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
35,OGPP,True,5,RYBO,0B1W,LLM,976,BGPW,2B0W,VOI,64,KGYW,1B0W,VOI,15,POPW,1B2W,VOI,1,OGPP,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
36,RWOY,True,6,RGBY,2B0W,LLM,216,WGPY,1B1W,VOI,52,OPBY,1B1W,VOI,9,BGBP,0B0W,VOI,2,ROWY,2B2W,VOI,1,RWOY,4B0W,CSS,1,,,,,,,,,,,,,,,,
37,KBPY,True,5,RGBY,1B1W,LLM,660,BGPK,1B2W,VOI,29,GGKB,0B2W,VOI,7,YPBK,0B4W,VOI,1,KBPY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
38,GKKP,True,5,RGBY,0B1W,LLM,976,KWPG,0B3W,VOI,67,OKGP,2B1W,VOI,5,WKGO,1B1W,VOI,1,GKKP,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
39,PRYO,True,5,RGBY,0B2W,LLM,936,KPRG,0B2W,VOI,196,YRPO,2B2W,VOI,3,YOPR,0B4W,VOI,1,PRYO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
40,GBRW,True,6,RRRR,1B0W,LLM,1372,KOOR,0B1W,VOI,375,BYRP,1B1W,VOI,66,PWRW,2B0W,VOI,8,YWRG,1B2W,VOI,1,GBRW,4B0W,CSS,1,,,,,,,,,,,,,,,,
41,OWOG,True,6,RGBY,0B1W,LLM,976,OYPW,1B1W,VOI,179,KOPR,0B1W,VOI,32,GWOW,2B1W,VOI,4,GPWW,0B2W,VOI,1,OWOG,4B0W,CSS,1,,,,,,,,,,,,,,,,
42,WPBB,True,5,RGBY,1B0W,LLM,500,WKPY,1B1W,VOI,90,ROPW,0B2W,VOI,20,YPOY,1B0W,VOI,3,WPBB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
43,YROK,True,6,RRRR,1B0W,LLM,1372,YRPY,2B0W,VOI,86,YRGW,2B0W,VOI,14,YROO,3B0W,VOI,4,YRKO,2B2W,VOI,1,YROK,4B0W,CSS,1,,,,,,,,,,,,,,,,
44,GRKG,True,5,RGBY,0B2W,LLM,936,WBKR,1B1W,VOI,170,GPWR,1B1W,VOI,25,OKGR,0B3W,VOI,2,GRKG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
45,RWPK,True,4,RGBY,1B0W,LLM,500,KGWO,0B2W,VOI,90,POKY,0B2W,VOI,14,RWPK,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
46,YWGB,True,5,RRYY,0B1W,LLM,864,BPOR,0B1W,VOI,185,KYKB,1B1W,VOI,32,GYBG,0B3W,VOI,3,YWGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
47,OWRB,True,6,RRYY,0B1W,LLM,864,KYBP,0B1W,VOI,185,WBWR,0B3W,VOI,8,GWRB,3B0W,VOI,2,BWRB,3B0W,VOI,1,OWRB,4B0W,CSS,1,,,,,,,,,,,,,,,,
48,GBGW,True,5,RGBY,0B2W,LLM,936,OYRP,0B0W,VOI,52,WBGW,3B0W,VOI,6,WBGB,2B1W,VOI,2,GBGW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
49,YWPY,True,4,RGBY,1B0W,LLM,500,PGKW,0B2W,VOI,90,OWPY,3B0W,VOI,3,YWPY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
50,GOKY,True,6,ROYP,1B1W,LLM,660,KRWP,0B1W,VOI,147,GORO,2B0W,VOI,14,GOPG,2B0W,VOI,4,BOPO,1B0W,VOI,1,GOKY,4B0W,CSS,1,,,,,,,,,,,,,,,,
51,PRWG,True,6,RRRR,1B0W,LLM,1372,YYRB,0B1W,VOI,375,KROG,2B0W,VOI,27,OROP,1B1W,VOI,7,GRPG,2B1W,VOI,1,PRWG,4B0W,CSS,1,,,,,,,,,,,,,,,,
52,OYOW,True,6,RGBY,0B1W,LLM,976,POKR,0B1W,VOI,174,WBOW,2B0W,VOI,18,WPGW,1B0W,VOI,3,WYOO,2B2W,VOI,1,OYOW,4B0W,CSS,1,,,,,,,,,,,,,,,,
53,KBRB,True,5,RGBY,0B2W,LLM,936,GPYW,0B0W,VOI,52,BORO,1B1W,VOI,10,KBRR,3B0W,VOI,2,KBRB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
54,WPWO,True,5,RYWB,1B0W,LLM,500,PKWG,1B1W,VOI,90,GGWO,2B0W,VOI,6,KWWO,2B1W,VOI,1,WPWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
55,BOPO,True,4,RGBY,0B1W,LLM,976,KWPG,1B0W,VOI,112,OOPB,2B2W,VOI,2,BOPO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
56,WKYR,True,5,RGBY,0B2W,LLM,936,WPRG,1B1W,VOI,170,YWRK,0B4W,VOI,2,WYKR,2B2W,VOI,1,WKYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
57,WWYP,True,3,RGBY,0B1W,LLM,976,OKRP,1B0W,VOI,112,WWYP,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,YBPO,True,4,RGBW,0B1W,LLM,976,YKWP,1B1W,VOI,179,OKYR,0B2W,VOI,34,YBPO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
59,OBGY,True,5,RGBY,1B2W,LLM,204,GRYY,1B1W,VOI,62,YRBB,0B2W,VOI,13,KBGY,3B0W,VOI,3,OBGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
60,GGGR,True,6,ROYB,0B1W,LLM,976,GKBP,1B0W,VOI,112,GWRW,1B1W,VOI,18,WKOW,0B0W,VOI,3,GRGG,2B2W,VOI,1,GGGR,4B0W,CSS,1,,,,,,,,,,,,,,,,
61,BWKG,True,5,RRYY,0B0W,LLM,1296,KWWK,1B1W,VOI,208,WPWB,0B2W,VOI,23,GWKP,2B1W,VOI,2,BWKG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
62,YKBW,True,5,RGYB,0B2W,LLM,936,WPGR,0B1W,VOI,180,GBKO,0B2W,VOI,36,YWBK,2B2W,VOI,2,YKBW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
63,BOKB,True,5,RGBY,0B1W,LLM,976,BPOW,1B1W,VOI,179,PKGW,0B1W,VOI,32,OROP,0B1W,VOI,4,BOKB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
64,KYGB,True,6,RBWY,0B2W,LLM,936,OWKR,0B1W,VOI,180,YPGW,1B1W,VOI,35,YGBO,0B3W,VOI,2,BYGK,2B2W,VOI,1,KYGB,4B0W,CSS,1,,,,,,,,,,,,,,,,
65,PROO,True,5,RGBY,0B1W,LLM,976,OKWG,0B1W,VOI,174,BPOP,1B1W,VOI,30,YWPP,0B1W,VOI,4,PROO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
66,OBOY,True,6,RGBY,1B1W,LLM,660,PYBK,0B2W,VOI,141,WPGY,1B0W,VOI,22,YRKY,1B0W,VOI,3,BOOY,2B2W,VOI,1,OBOY,4B0W,CSS,1,,,,,,,,,,,,,,,,
67,YORK,True,4,RRYY,0B2W,LLM,216,YKRO,2B2W,VOI,3,YKOR,1B3W,VOI,1,YORK,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
68,WGOR,True,5,RGYB,1B1W,LLM,660,YKOB,1B0W,VOI,81,PWGB,0B2W,VOI,11,YPYG,0B1W,VOI,1,WGOR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
69,RKGB,True,6,RYGP,2B0W,LLM,216,WYOP,0B0W,VOI,16,RGGR,2B0W,VOI,4,RBGB,3B0W,VOI,2,RBGK,2B2W,VOI,1,RKGB,4B0W,CSS,1,,,,,,,,,,,,,,,,
70,YWBO,True,4,RRRR,0B0W,LLM,2401,YWBP,3B0W,VOI,24,YOBP,2B1W,VOI,3,YWBO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
71,RORP,True,5,RGBO,1B1W,LLM,660,KWRO,1B1W,VOI,108,BBKO,0B1W,VOI,16,KGPR,0B2W,VOI,1,RORP,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
72,WRYR,True,5,RRRR,2B0W,LLM,294,RRKW,1B2W,VOI,64,GRWR,2B1W,VOI,11,WRBR,3B0W,VOI,3,WRYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
73,PYBP,True,6,RGBY,1B1W,LLM,660,BGPW,0B2W,VOI,141,WRBO,1B0W,VOI,22,YPBK,1B2W,VOI,2,PYBB,3B0W,VOI,1,PYBP,4B0W,CSS,1,,,,,,,,,,,,,,,,
74,OBBG,True,5,RGBY,1B1W,LLM,660,RPOG,1B1W,VOI,108,RRYP,0B0W,VOI,16,OGOB,1B2W,VOI,3,OBBG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
75,GRYP,True,7,RGBY,0B3W,LLM,224,ORYB,2B0W,VOI,23,GKYB,2B0W,VOI,8,GRWB,2B0W,VOI,3,GRYR,3B0W,VOI,2,GRYG,3B0W,CSS,1,GRYP,4B0W,CSS,1,,,,,,,,,,,,
76,YYRR,True,6,RGBW,0B1W,LLM,976,GPKY,0B1W,VOI,174,OOYB,0B1W,VOI,24,WKWO,0B0W,VOI,4,YRRR,3B0W,VOI,1,YYRR,4B0W,CSS,1,,,,,,,,,,,,,,,,
77,WRBG,True,7,RGBY,1B2W,LLM,204,BYRY,0B2W,VOI,62,GBBR,1B2W,VOI,13,RBGK,0B3W,VOI,3,PRBG,3B0W,VOI,2,ORBG,3B0W,CSS,1,WRBG,4B0W,CSS,1,,,,,,,,,,,,
78,YYGW,True,6,RGRG,0B1W,LLM,864,YPOR,1B0W,VOI,91,GPKP,0B1W,VOI,19,YBGB,2B0W,VOI,4,YWGY,2B2W,VOI,1,YYGW,4B0W,CSS,1,,,,,,,,,,,,,,,,
79,KKKG,True,7,RGBY,0B1W,LLM,976,OYWK,0B1W,VOI,174,BPOP,0B0W,VOI,16,KKRR,2B0W,VOI,4,WWRR,0B0W,VOI,2,KKGG,3B0W,CSS,1,KKKG,4B0W,CSS,1,,,,,,,,,,,,
80,PBWG,True,4,RGYB,0B2W,LLM,936,WKGR,0B2W,VOI,196,YROK,0B0W,VOI,16,PBWG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
81,KBWP,True,5,RGBR,0B1W,LLM,1160,KWYG,1B1W,VOI,193,GWPO,0B2W,VOI,36,KPWB,2B2W,VOI,1,KBWP,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
82,BBBB,True,4,ROYW,0B0W,LLM,256,PKBP,1B0W,VOI,18,GGGP,0B0W,VOI,2,BBBB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
83,OGKG,True,5,RGBY,1B0W,LLM,500,OWPY,1B0W,VOI,62,OBBK,1B1W,VOI,6,BWBB,0B0W,VOI,2,OGKG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
84,YKOO,True,6,RGBY,0B1W,LLM,976,KORP,0B2W,VOI,228,WPKG,0B1W,VOI,32,OKOB,2B1W,VOI,4,OKYO,2B2W,VOI,1,YKOO,4B0W,CSS,1,,,,,,,,,,,,,,,,
85,OGWR,True,5,RGBY,1B1W,LLM,660,YGWO,2B1W,VOI,16,YGOG,1B1W,VOI,4,YWBO,0B2W,VOI,1,OGWR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
86,PPPW,True,5,RGBY,0B0W,LLM,256,WOKO,0B1W,VOI,16,PKPP,2B1W,VOI,4,PPOP,2B1W,VOI,1,PPPW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
87,PYRK,True,5,RGBY,0B2W,LLM,936,PWGR,1B1W,VOI,170,BPKR,0B3W,VOI,11,PROB,1B1W,VOI,2,PYRK,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
88,WPBW,True,7,BBYY,0B1W,LLM,864,KYPG,0B1W,VOI,185,RGBR,1B0W,VOI,33,PWBO,1B2W,VOI,6,WPBP,3B0W,VOI,2,OPBP,2B0W,CSS,1,WPBW,4B0W,CSS,1,,,,,,,,,,,,
89,YORO,True,6,RGYP,0B2W,LLM,936,KWRG,1B0W,VOI,118,BRRY,1B1W,VOI,17,OPRR,1B1W,VOI,3,YYRO,3B0W,VOI,1,YORO,4B0W,CSS,1,,,,,,,,,,,,,,,,
90,BGWW,True,5,RGBR,1B1W,LLM,558,RROP,0B0W,VOI,72,YGGB,1B1W,VOI,7,BGKW,3B0W,VOI,2,BGWW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
91,KKGB,True,5,RGBY,0B2W,LLM,936,WRYO,0B0W,VOI,52,GKKB,2B2W,VOI,3,GBKK,0B4W,VOI,1,KKGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
92,GYWR,True,6,RGBY,0B3W,LLM,224,KRYB,0B2W,VOI,60,BOGR,1B1W,VOI,8,GYPR,3B0W,VOI,2,GYRR,3B0W,VOI,1,GYWR,4B0W,CSS,1,,,,,,,,,,,,,,,,
93,RPRG,True,5,RGBY,1B1W,LLM,660,OPRY,2B0W,VOI,41,KPGY,1B1W,VOI,5,YKRY,1B0W,VOI,1,RPRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
94,GPRB,True,5,RGBY,0B3W,LLM,224,YBOR,0B2W,VOI,60,BRWG,0B3W,VOI,5,GYRW,2B0W,VOI,2,GPRB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
95,BYOO,True,6,RRGG,0B0W,LLM,1296,WBBW,0B1W,VOI,256,BPPK,1B0W,VOI,34,KYWK,1B0W,VOI,5,OPWO,1B1W,VOI,1,BYOO,4B0W,CSS,1,,,,,,,,,,,,,,,,
96,BOYP,True,5,RGBY,0B2W,LLM,936,KPRG,0B1W,VOI,180,GBOW,0B2W,VOI,36,BYWK,1B1W,VOI,5,BOYP,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
97,PPRB,True,4,ROYP,0B2W,LLM,936,GYWR,0B1W,VOI,180,OKRB,2B0W,VOI,14,PPRB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
98,GRGR,True,5,ROYB,0B1W,LLM,976,KGPO,0B1W,VOI,174,PWRW,0B1W,VOI,24,WBKK,0B0W,VOI,2,GRGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
99,PGBR,True,8,RGYB,1B2W,LLM,204,RRBY,1B1W,VOI,62,GGBR,3B0W,VOI,5,KGBR,3B0W,VOI,4,OGBR,3B0W,VOI,3,BGBR,3B0W,CSS,2,WGBR,3B0W,CSS,1,PGBR,4B0W,CSS,1,,,,,,,,
100,PRPP,True,6,ROYG,0B1W,LLM,976,PRKW,2B0W,VOI,64,YBKW,0B0W,VOI,4,PRPR,3B0W,VOI,2,PRRR,2B0W,VOI,1,PRPP,4B0W,CSS,1,,,,,,,,,,,,,,,,
