game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,total_violations
18,GRANT,True,4,HARES,-YY--,5,5,CSS,HOUSE,-----,5,5,LLM,TRAIN,YGG-Y,3.0,3.0,CSS,GRANT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5
19,MEALS,True,4,ACRES,Y--YG,4,4,CSS,HEALS,-GGGG,1,1,LLM,DEALS,-GGGG,1.0,1.0,CSS,MEALS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
20,CREAM,True,5,SNARL,--YY-,5,5,CSS,STAIN,--Y--,5,5,LLM,BADER,-Y-YY,5.0,5.0,CSS,FREAK,-GGG-,2.0,2.0,LLM,CREAM,GGGGG,0.0,0.0,CSS,,,,,,4
21,AWAKE,True,4,ARIES,G--Y-,4,4,CSS,AMAZE,G-G-G,2,2,LLM,AGATE,G-G-G,2.0,2.0,CSS,AWAKE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
22,OCCUR,True,4,DALES,-----,5,5,CSS,HOUSE,-YY--,5,5,LLM,TUMOR,-Y-YG,4.0,4.0,CSS,OCCUR,GGGGG,0.0,0.0,LLM,,,,,,,,,,,2
23,YEARS,True,5,HADES,-Y-YG,4,4,CSS,BEARS,-GGGG,1,1,LLM,SEARS,-GGGG,1.0,1.0,CSS,TEARS,-GGGG,1.0,1.0,LLM,YEARS,GGGGG,0.0,0.0,CSS,,,,,,0
24,GRADE,True,4,DANES,YY-Y-,5,4,CSS,MEDAL,-YYY-,5,5,LLM,TRADE,-GGGG,1.0,1.0,CSS,GRADE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
25,CHILL,True,4,AIRES,-Y---,5,5,CSS,HOUSE,Y----,5,5,LLM,CHINK,GGG--,2.0,2.0,CSS,CHILL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,3
26,FLOOD,True,3,AROSE,--G--,4,4,CSS,HOUSE,-Y---,5,5,LLM,FLOOD,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,3
27,APPLY,True,4,SOREN,-----,5,5,CSS,HOUSE,-----,5,5,LLM,MADLY,-Y-GG,3.0,3.0,CSS,APPLY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,3
28,SMILE,True,4,AIDES,-Y-YY,5,4,CSS,SPIRE,G-G-G,2,2,LLM,SMITE,GGG-G,1.0,1.0,CSS,SMILE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
29,KNOCK,True,3,SHONE,--GY-,4,4,CSS,BROWN,--G-Y,4,4,LLM,KNOCK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
30,SLEEP,True,5,OATES,---GY,4,4,CSS,HOUSE,---YY,5,5,LLM,SEWER,GY-G-,3.0,3.0,CSS,SLEEK,GGGG-,1.0,1.0,LLM,SLEEP,GGGGG,0.0,0.0,CSS,,,,,,2
31,BRICK,True,4,RAISE,Y-G--,4,4,CSS,GRIND,-GG--,3,3,LLM,CRIMP,YGG--,3.0,3.0,CSS,BRICK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
32,WROTE,True,4,NOIRE,-Y-YG,4,4,CSS,GROVE,-GG-G,2,2,LLM,PROBE,-GG-G,2.0,2.0,CSS,WROTE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
33,RATED,True,6,RUNES,G--G-,3,3,CSS,ROVER,G--G-,3,3,LLM,RAPED,GG-GG,1.0,1.0,CSS,RAGED,GG-GG,1.0,1.0,LLM,RAZED,GG-GG,1.0,1.0,CSS,RATED,GGGGG,0.0,0.0,LLM,0
34,ALERT,True,4,RAINE,YY--Y,5,5,CSS,SMEAR,--GYY,4,4,LLM,AVERT,G-GGG,1.0,1.0,CSS,ALERT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
35,CAGES,False,6,SONAR,Y--Y-,5,5,CSS,HOUSE,---YY,5,5,LLM,TALES,-G-GG,2.0,2.0,CSS,WAVES,-G-GG,2.0,2.0,LLM,GAMES,YG-GG,2.0,2.0,CSS,PAGES,-GGGG,1.0,1.0,LLM,2
36,TEDDY,True,4,SLOAN,-----,5,5,CSS,HOUSE,----Y,5,5,LLM,TIRED,G--YY,4.0,4.0,CSS,TEDDY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,2
37,COLES,True,6,SAREE,Y--G-,4,4,CSS,HOUSE,-G-YY,4,4,LLM,NOSED,-GYG-,3.0,3.0,CSS,MOVES,-G-GG,2.0,2.0,LLM,LOPES,YG-GG,2.0,2.0,CSS,COLES,GGGGG,0.0,0.0,LLM,1
38,HWANG,True,4,STONE,---G-,4,4,CSS,BLANK,--GG-,3,3,LLM,GHANA,YYGG-,3.0,3.0,CSS,HWANG,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
39,WRATH,True,4,SOREN,--Y--,5,5,CSS,HOUSE,Y----,5,5,LLM,THIRD,YY-Y-,5.0,5.0,CSS,WRATH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,4
40,MACHO,True,5,LARUE,-G---,4,4,CSS,HOUSE,YY---,5,5,LLM,WAHOO,-GY-G,3.0,3.0,CSS,NACHO,-GGGG,1.0,1.0,LLM,MACHO,GGGGG,0.0,0.0,CSS,,,,,,3
41,LOPEZ,True,4,LOIRE,GG--Y,3,3,CSS,LOBES,GG-G-,2,2,LLM,LOVEY,GG-G-,2.0,2.0,CSS,LOPEZ,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
42,GOODY,True,4,CORES,-G---,4,4,CSS,HOUSE,-G---,4,4,LLM,DOLAN,YG---,4.0,4.0,CSS,GOODY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,2
43,BROTH,True,2,HIRES,Y-Y--,5,5,CSS,BROTH,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,,0
44,VERDE,True,6,RINSE,Y---G,4,4,CSS,HOUSE,----G,4,4,LLM,CARTE,--G-G,3.0,3.0,CSS,VERGE,GGG-G,1.0,1.0,LLM,VERVE,GGG-G,1.0,1.0,CSS,VERDE,GGGGG,0.0,0.0,LLM,2
45,TAMED,True,3,MEATS,YYYY-,5,5,CSS,TAMER,GGGG-,1,1,LLM,TAMED,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
46,LEAFS,True,5,TONES,---YG,4,4,CSS,HOUSE,---YY,5,5,LLM,REALS,-GGYG,2.0,2.0,CSS,LEAPS,GGG-G,1.0,1.0,LLM,LEAFS,GGGGG,0.0,0.0,CSS,,,,,,2
47,YACHT,True,4,RENTS,---Y-,5,5,CSS,HOUSE,Y----,5,5,LLM,MATCH,-GYYY,4.0,3.0,CSS,YACHT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,3
48,MESSY,True,4,CARES,---YY,5,5,CSS,HOUSE,---GY,4,4,LLM,JESSI,-GGG-,2.0,2.0,CSS,MESSY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
49,RYDER,True,4,SALEH,---G-,4,4,CSS,HOUSE,----Y,5,5,LLM,DINER,Y--GG,3.0,3.0,CSS,RYDER,GGGGG,0.0,0.0,LLM,,,,,,,,,,,3
50,MOTIF,True,4,HALES,-----,5,5,CSS,HOUSE,-G---,4,4,LLM,RONDO,-G---,4.0,4.0,CSS,MOTIF,GGGGG,0.0,0.0,LLM,,,,,,,,,,,3
51,RAVEN,True,5,MEARS,-YYY-,5,5,CSS,HOUSE,----Y,5,5,LLM,ALTER,Y--GY,4.0,4.0,CSS,CARED,-GYG-,3.0,3.0,LLM,RAVEN,GGGGG,0.0,0.0,CSS,,,,,,3
52,REICH,True,4,DEMAR,-G--Y,4,4,CSS,HOUSE,Y---Y,5,5,LLM,PERTH,-GY-G,3.0,3.0,CSS,REICH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,2
53,ICONS,True,3,RANTS,--Y-G,4,4,CSS,LIONS,-YGGG,2,2,LLM,ICONS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
54,SILKY,True,4,TIERS,-G--Y,4,4,CSS,SIGMA,GG---,3,3,LLM,SILLY,GGG-G,1.0,1.0,CSS,SILKY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
55,CARVE,True,4,SNARE,--YYG,4,3,CSS,MARIE,-GG-G,2,2,LLM,CARTE,GGG-G,1.0,1.0,CSS,CARVE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
56,LAGER,True,5,REINA,YY--Y,5,5,CSS,HOUSE,----Y,5,5,LLM,ALTER,YY-GG,3.0,3.0,CSS,LAKER,GG-GG,1.0,1.0,LLM,LAGER,GGGGG,0.0,0.0,CSS,,,,,,2
57,JERKS,True,6,CATER,---YY,5,5,CSS,HOUSE,---YY,5,5,LLM,BEERS,-G-YG,3.0,3.0,CSS,NERDS,-GG-G,2.0,2.0,LLM,PERKS,-GGGG,1.0,1.0,CSS,JERKS,GGGGG,0.0,0.0,LLM,1
58,LOTUS,True,4,BASEL,--Y-Y,5,5,CSS,HOUSE,-GYY-,4,3,LLM,LOCUS,GG-GG,1.0,1.0,CSS,LOTUS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,2
59,LACEY,True,5,REALS,-YYY-,5,5,CSS,MALEK,-GYG-,3,3,LLM,PANEL,-G-GY,3.0,3.0,CSS,LACED,GGGG-,1.0,1.0,LLM,LACEY,GGGGG,0.0,0.0,CSS,,,,,,0
60,TUDOR,True,2,TASER,G---G,3,3,CSS,TUDOR,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,,0
61,QUOTA,True,4,LEANS,--Y--,5,5,CSS,HOUSE,-YY--,5,5,LLM,ABOUT,Y-GYY,4.0,4.0,CSS,QUOTA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,3
62,MOURN,True,4,PALEO,----Y,5,5,CSS,HOUSE,-GG--,3,3,LLM,MOUND,GGGY-,2.0,2.0,CSS,MOURN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,1
63,PROMO,True,6,CAGES,-----,5,5,CSS,HOUSE,-Y---,5,5,LLM,DROOL,-GGY-,3.0,3.0,CSS,PROTO,GGG-G,1.0,1.0,LLM,PROVO,GGG-G,1.0,1.0,CSS,PROMO,GGGGG,0.0,0.0,LLM,2
64,CASTE,True,3,TASER,YGGY-,3,3,CSS,WASTE,-GGGG,1,1,LLM,CASTE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
65,CAPRI,True,5,AILES,YY---,5,5,CSS,MAIZE,-GY--,4,4,LLM,DARIN,-GYY-,4.0,3.0,CSS,RABBI,YG--G,3.0,3.0,LLM,CAPRI,GGGGG,0.0,0.0,CSS,,,,,,1
66,ALIAS,True,2,AILES,GYY-G,3,3,CSS,ALIAS,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,,0
67,PADDY,True,5,RATES,-G---,4,4,CSS,HOUSE,-----,5,5,LLM,NADAL,-GG--,3.0,3.0,CSS,DADDY,-GGGG,1.0,1.0,LLM,PADDY,GGGGG,0.0,0.0,CSS,,,,,,3
68,BLOBS,True,3,AILES,--Y-G,4,4,CSS,BLOWS,GGG-G,1,1,LLM,BLOBS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
69,DILLY,True,4,EARNS,-----,5,5,CSS,HOUSE,-----,5,5,LLM,DIMLY,GG-GG,1.0,1.0,CSS,DILLY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,2
70,GUTSY,True,4,ARIES,----Y,5,5,CSS,SPACE,Y----,5,5,LLM,BUSTY,-GYYG,3.0,3.0,CSS,GUTSY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,2
71,TABOR,True,4,REGIS,Y----,5,5,CSS,REIGN,Y----,5,5,LLM,CARAT,-GY-Y,4.0,4.0,CSS,TABOR,GGGGG,0.0,0.0,LLM,,,,,,,,,,,4
72,INLAY,True,5,HOSEA,----Y,5,5,CSS,HOUSE,-----,5,5,LLM,TRAIL,--YYY,5.0,5.0,CSS,DAILY,-YYYG,4.0,4.0,LLM,INLAY,GGGGG,0.0,0.0,CSS,,,,,,5
73,AHHHH,True,5,RAISE,-Y---,5,5,CSS,HOUSE,Y----,5,5,LLM,CHAKA,-GY--,4.0,4.0,CSS,AHHAH,GGG-G,1.0,1.0,LLM,AHHHH,GGGGG,0.0,0.0,CSS,,,,,,3
74,ROUEN,True,3,DAMES,---G-,4,4,CSS,HOUSE,-GG-Y,3,3,LLM,ROUEN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,2
75,BUENA,True,5,RANTS,-YY--,5,5,CSS,STAIN,--Y-Y,5,5,LLM,ALENE,Y-GG-,3.0,3.0,CSS,HYENA,--GGG,2.0,2.0,LLM,BUENA,GGGGG,0.0,0.0,CSS,,,,,,2
76,MENON,True,4,LIARS,-----,5,5,CSS,HOUSE,-Y--Y,5,5,LLM,DEMON,-GYGG,2.0,2.0,CSS,MENON,GGGGG,0.0,0.0,LLM,,,,,,,,,,,1
77,TRASK,True,3,RAISE,YY-G-,4,3,CSS,TRASH,GGGG-,1,1,LLM,TRASK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
78,CASIO,True,3,SADIE,YG-G-,3,3,CSS,BASIS,-GGG-,2,2,LLM,CASIO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
79,VOILA,True,4,MEARS,--Y--,5,5,CSS,HOUSE,-G---,4,4,LLM,LOGAN,YG-Y-,4.0,4.0,CSS,VOILA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,3
80,AURAL,True,4,RENTS,Y----,5,5,CSS,HOUSE,--Y--,5,5,LLM,MURAD,-GGG-,2.0,2.0,CSS,AURAL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,3
81,LEGER,True,6,DANES,---G-,4,4,CSS,HOUSE,----Y,5,5,LLM,REBEL,YG-GY,3.0,3.0,CSS,LEVER,GG-GG,1.0,1.0,LLM,LEPER,GG-GG,1.0,1.0,CSS,LEGER,GGGGG,0.0,0.0,LLM,2
82,DALLY,True,4,TEARS,--Y--,5,5,CSS,HOUSE,-----,5,5,LLM,NADAL,-GY-Y,4.0,4.0,CSS,DALLY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,3
83,INIGO,True,4,HINES,-YY--,5,4,CSS,HOUSE,-Y---,5,5,LLM,ANION,-GGY-,3.0,3.0,CSS,INIGO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5
84,KRILL,True,5,DANCE,-----,5,5,CSS,HOUSE,-----,5,5,LLM,LIMIT,YY---,5.0,5.0,CSS,GRILL,-GGGG,1.0,1.0,LLM,KRILL,GGGGG,0.0,0.0,CSS,,,,,,1
85,SNIDE,True,2,SNARE,GG--G,2,2,CSS,SNIDE,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,,0
86,LEWES,True,5,LANES,G--GG,2,2,CSS,LOVES,G--GG,2,2,LLM,LIMES,G--GG,2.0,2.0,CSS,LURES,G--GG,2.0,2.0,LLM,LEWES,GGGGG,0.0,0.0,CSS,,,,,,0
87,TAMER,True,3,SANTO,-G-Y-,4,4,CSS,TAIGA,GG---,3,3,LLM,TAMER,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
88,COTTA,True,5,NEARS,--Y--,5,5,CSS,HOUSE,-G---,4,4,LLM,GOPAL,-G-Y-,4.0,4.0,CSS,COMMA,GG--G,2.0,2.0,LLM,COTTA,GGGGG,0.0,0.0,CSS,,,,,,3
89,CORBY,True,4,STORE,--YY-,5,4,CSS,HOUSE,-G---,4,4,LLM,DORAN,-GG--,3.0,3.0,CSS,CORBY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,3
90,POLIS,True,3,ARNIE,---G-,4,4,CSS,LUCID,Y--G-,4,4,LLM,POLIS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
91,ROXAS,True,3,SONIA,YG--Y,4,4,CSS,BOAST,-GYY-,4,3,LLM,ROXAS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
92,RANCE,True,4,HIRES,--YY-,5,5,CSS,HOUSE,----G,4,4,LLM,CADRE,YG-YG,3.0,3.0,CSS,RANCE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,3
93,CARON,True,5,TEARS,--YY-,5,4,CSS,STARE,--YY-,5,4,LLM,RAMAN,YG--G,3.0,3.0,CSS,KARIN,-GG-G,2.0,2.0,LLM,CARON,GGGGG,0.0,0.0,CSS,,,,,,5
94,SURYA,True,3,RAINS,YY--Y,5,5,CSS,STRAW,G-GY-,3,3,LLM,SURYA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,,,,,,0
95,AGGIE,True,4,DARIO,-Y-G-,4,4,CSS,MAILS,-YY--,5,5,LLM,ANGIE,G-GGG,1.0,1.0,CSS,AGGIE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,2
96,CAUSA,True,4,NOIRE,-----,5,5,CSS,HOUSE,--GG-,3,3,LLM,GAUSS,-GGG-,2.0,2.0,CSS,CAUSA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,2
97,BAMBA,True,5,RATES,-G---,4,4,CSS,HOUSE,-----,5,5,LLM,NADAL,-G-Y-,4.0,4.0,CSS,MAFIA,YG--G,3.0,3.0,LLM,BAMBA,GGGGG,0.0,0.0,CSS,,,,,,3
98,MAYNE,False,6,NORSE,Y---G,4,4,CSS,HOUSE,----G,4,4,LLM,LAINE,-G-GG,2.0,2.0,CSS,PAYNE,-GGGG,1.0,1.0,LLM,WAYNE,-GGGG,1.0,1.0,CSS,JAYNE,-GGGG,1.0,1.0,LLM,3
99,BOGGS,True,5,RAINE,-----,5,5,CSS,HOUSE,-G-Y-,4,4,LLM,COOLS,-G--G,3.0,3.0,CSS,BOMBS,GG--G,2.0,2.0,LLM,BOGGS,GGGGG,0.0,0.0,CSS,,,,,,1
100,FINNS,False,6,LANES,--G-G,3,3,CSS,WINKS,-GG-G,2,2,LLM,MINDS,-GG-G,2.0,2.0,CSS,PINGS,-GG-G,2.0,2.0,LLM,TINTS,-GG-G,2.0,2.0,CSS,SINUS,-GG-G,2.0,2.0,LLM,0
